                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                     data                    Costf
                       17        642.5003235522365      0.10552674164884435       0.9116901583957301      0.14132632895696703    0.0048916980179312475  -3.3734955581872084e-06        415.6420429816779  -1.3246413770041411e-05      0.10779425738296713     0.014812570982387134       1176.6667692455449       1176.6667692455449
                       18        642.5003235676975      0.10552674236233917       0.9116901575502183      0.14132632895461839     0.004891698008988742  -3.3734955651710573e-06        415.6420429216064  -1.3246412281834284e-05      0.10779425736667345     0.014812570971065878       1176.6667633007046       1176.6667633007046
                       19        642.5003235523247      0.10552674165946802       0.9116901583903751      0.14132632895734878     0.004891698016650047  -3.3734955559777793e-06       415.64204298868066  -1.3246414621798444e-05      0.10779425738267781     0.014812570980699043       1176.6667691170185       1176.6667691170185
                       20        643.2729536897891      0.14306637795225713       0.8692857609324212      0.14132263385818042     0.004090934739313249   -3.075432253484178e-06        414.7532739587085  -0.00018634900312704782      0.10692354514629997     0.013779790365688695       1022.4856492236174       1022.4856492236174
                       21        643.2729536797528      0.14306637815781437        0.869285761108035        0.141322633905444     0.004090935515834314  -3.0555820671322916e-06       414.75327397549404  -0.00018634739787314492       0.1069235451328453     0.013779790172634277       1022.4744591936831       1022.4744591936831
                       22        643.2729536796205      0.14306637815924272       0.8692857611094409      0.14132263390579936     0.004090935496746848   -3.075434102386599e-06       414.75327397543214  -0.00018634739638247189      0.10692354513279001     0.013779790171248462       1022.4854647175113       1022.4854647175113
                       23        643.2729536769075      0.14306637817325207       0.8692857611256307       0.1413226339096613     0.004090935243189167   -3.075491137971335e-06       414.75327394898585  -0.00018634908965591696      0.10692354513264155     0.013779790157985063       1022.4856983211336       1022.4856983211336
                       24        643.2724685805009      0.14307624894466558        0.869294203251922      0.14132490482817997      0.00412702903989655   -3.149436155707316e-06        414.7540690356568  -0.00010988519598018314       0.1069229009344856     0.013770517643280359       1018.0805028726725       1018.0805028726725
                       25        643.2724685686837       0.1430762491572517       0.8692942034362335       0.1413249048751738      0.00412702904186305  -3.1494361551434084e-06        414.7540690316738  -0.00010988519672466227      0.10692290092217105     0.013770517431932968       1018.0804983797744       1018.0804983797744
                       26        643.2724685185268      0.14307624964431703       0.8692942042397716       0.1413249050304758    0.0041270290168820035   -3.149436173736647e-06       414.75406901608613   -0.0001098851935871295      0.10692290092350197     0.013770516351813563       1018.0804806164982       1018.0804806164982
                       27        642.5025121121015       0.1569273771826778       0.8813030946471141      0.14438680485657354     0.004255157076241378  -3.1126945624448963e-06        414.4945507304032  -0.00015839204366284183      0.10612054200140567                    1e-07       12921.244333163251       12921.244333163251
                       28        642.8874903463012      0.15000181306367166        0.875298648949518      0.14285585484237676    0.0041910930580689645   -3.131065359076106e-06       414.62430988303004  -0.00013413861982151248      0.10652172146794564     0.006885308821640179        882.4199113320915        882.4199113320915
                       29        642.6950012292014      0.15346459512317473       0.8783008717983161      0.14362132984947515     0.004223125067155171   -3.121879960760501e-06       414.55943030671665  -0.00014626533174217672      0.10632113173467565    0.0034427044108200893        838.5604747722903        838.5604747722903
                       30        642.6950012067463       0.1534645954317745       0.8783008722117821      0.14362132993052343     0.004223125066101466  -3.1218799646152266e-06       414.55943030018625   -0.0001462653316967287      0.10632113173198218     0.003442704401255153        838.5604717934124        838.5604717934124
                       31        642.6950011906586      0.15346459553235492       0.8783008724716493      0.14362132996997964     0.004223125065693428  -3.1218799634101075e-06       414.55943029949924  -0.00014626533005759283      0.10632113173257862    0.0034427046674342186        838.5604697254396        838.5604697254396
                       32        638.8105270360587       0.2058017012874175       0.9495097265650675      0.15748004040268196     0.004043860200759609  -3.7542389993203323e-06        413.4644286365077   -0.0001244459179235947      0.10587714011291066    0.0041601249973649635        549.5785629713237        549.5785629713237
                       33        638.8105270084213      0.20580170152681823        0.949509727165569      0.15748004049453715     0.004043860199211357   -3.754238997883079e-06       413.46442863750866  -0.00012444591581801945      0.10587714011571434     0.004160125108242091        549.5785610523013        549.5785610523013
                       34        638.8105269965382      0.20580170149493612       0.9495097273236714       0.1574800405207381    0.0040438601978126845   -3.754238996178982e-06       413.46442863400046  -0.00012444591564951882      0.10587714011729346     0.004160124959019901        549.5785614636039        549.5785614636039
                       35        638.8105270206696      0.20580170116963312       0.9495097267666893      0.15748004042413055     0.004043860197840411   -3.754238994140329e-06       413.46442863472225  -0.00012444591824713105      0.10587714012013938    0.0041601249866946724        549.5785623908591        549.5785623908591
                       36        638.8105270284116       0.2058017010841158       0.9495097265396164      0.15748004039358676    0.0040438601997281835   -3.754238993125533e-06        413.4644286420197  -0.00012444591700524338      0.10587714012153221     0.004160124987089318        549.5785626090347        549.5785626090347
                       37        633.2749134090416      0.19190214766263786       1.0325609308576076      0.16851607538780944    0.0033483508980950453  -2.3756544551628248e-06        413.4645900161339    5.764862978673013e-05      0.10782423212956387      0.00353497493739112       431.35270979825515       431.35270979825515
                       38        633.2749133899524       0.1919021477268923       1.0325609309674175      0.16851607543053826    0.0033483508987603543  -2.3756544570720133e-06       413.46459001412643    5.764862998471846e-05      0.10782423213039848     0.003534974908235503        431.3527096173037        431.3527096173037
                       39        633.2749133917121      0.19190214761850916       1.0325609309200316      0.16851607541174662      0.00334835089807194   -2.375654456378025e-06        413.4645900153225    5.764862969656094e-05      0.10782423213433671    0.0035349749300483315        431.3527097508937        431.3527097508937
                       40        633.2749133506356      0.19190214748472684       1.0325609309547379       0.1685160754577774      0.00334835089924973  -2.3756544553005506e-06       413.46459001728937   5.7648630054371076e-05      0.10782423214799294     0.003534974918112505        431.3527096569704        431.3527096569704
                       41        633.2749133453049      0.19190214752686374       1.0325609308054327      0.16851607545720215     0.003348350897516865   -2.375654454141575e-06       413.46459001706796    5.764862983912312e-05      0.10782423215211896     0.003534974914314649       431.35270966779433       431.35270966779433
                       42           633.2749133654      0.19190214764138652       1.0325609309603816       0.1685160754309049    0.0033483508966016713  -2.3756544522457487e-06        413.4645900171396    5.764863004361579e-05      0.10782423214939364    0.0035349749291968737       431.35270974439413       431.35270974439413
                       43        623.5472691812398      0.17211097453686963         1.04073610593778      0.17977786348387123    0.0033142706025283126  -2.3012691439675986e-06       413.54683395878476     7.87348876849234e-05      0.11116531918333694                    1e-07        7829.955902423861        7829.955902423861
                       44        628.4110912951407      0.18200656109975372       1.0366485183976937      0.17414696943584035    0.0033313107503116788  -2.3384617995652117e-06       413.50571198745934     6.81917587358272e-05       0.1094947756564504    0.0017675374686955594        422.7539455771593        422.7539455771593
                       45        628.4110911461842       0.1820065608488819       1.0366485185035206      0.17414696958279283     0.003331310750388365  -2.3384618005458925e-06       413.50571198854135    6.819175888208608e-05      0.10949477570244308    0.0017675374518475381        422.7539453902513        422.7539453902513
                       46         628.411091076138      0.18200656098942142       1.0366485185185246      0.17414696961530735    0.0033313107527383166  -2.3384618017086154e-06        413.5057119904164    6.819175898604111e-05      0.10949477571239119    0.0017675374834676145        422.7539451679181        422.7539451679181
                       47        628.4110910200789      0.18200656117855696       1.0366485185341903       0.1741469696502208      0.00333131075325255   -2.338461800062922e-06        413.5057119921184    6.819175905113141e-05      0.10949477572440584    0.0017675374658442829        422.7539451332069        422.7539451332069
                       48        628.4110910781211      0.18200656126103776       1.0366485184659022      0.17414696958041143    0.0033313107490179935  -2.3384618013473123e-06       413.50571198960915    6.819175833560221e-05      0.10949477570627271    0.0017675374730991514        422.7539452440301        422.7539452440301
                       49        628.4110910799664      0.18200656110974417        1.036648518446369      0.17414696957949466     0.003331310748332198   -2.338461794602806e-06       413.50571199339635    6.819175910710486e-05      0.10949477570893408    0.0017675374690063004       422.75394531632674       422.75394531632674
                       50        514.4979245333532      0.18195227135028214       1.0774415853336727      0.25702637780973214    0.0030343914408318576  -1.4312382181686357e-06        415.7557473224353   0.00017154483352453676      0.13781876777673385    0.0017523081174288281       338.48282333717395       338.48282333717395
                       51        514.4979242601694      0.18195227146866677       1.0774415853422123       0.2570263779585595     0.003034391442168256  -1.4312382187798079e-06        415.7557473299431    0.0001715448336348487       0.1378187678303362    0.0017523081231578686        338.4828231147377        338.4828231147377
                       52        514.4979240241942      0.18195227181562457       1.0774415851383763       0.2570263779683111    0.0030343914427489477  -1.4312382235811019e-06       415.75574733815756   0.00017154483279162996      0.13781876784286495    0.0017523081722111075       338.48282275496217       338.48282275496217
                       53         514.497911119425       0.1819522872028574       1.0774415785278102       0.2570263811933915    0.0030343915057443444  -1.4312383352297352e-06        415.7557477766212   0.00017154481166290012      0.13781876927144238    0.0017523099154150897        338.4828060681459        338.4828060681459
                       54       314.56374074295337       0.3478057295940533        1.015319299646069      0.32748956656316697     0.003826748440118392  -3.2618765718771177e-06       421.81023500504557  -5.1527860335047124e-05      0.16611589018405037      0.02022238452033608       1120.9242165633925       1120.9242165633925
                       55       414.53083263815324       0.2648790004721677       1.0463804424898708      0.29225797218644955     0.003430569940475125  -2.3465573950228765e-06       418.78299116374046    6.000848659474568e-05       0.1519673289803921     0.010987346318882454       402.15056395895516       402.15056395895516
                       56        464.5143785857532      0.22341563591122493       1.0619110139117718      0.27464217499809085    0.0032324806906534912   -1.888897806595756e-06        417.2693692430879   0.00011577666005964122      0.14489304837856298     0.006369827218155641        309.6670849900087        309.6670849900087
                       57       489.50615155955313       0.2026839536307535       1.0696762996227223       0.2658342764039115     0.003133436065742674  -1.6600680123821959e-06        416.5125582827616   0.00014366074679208942      0.14135590807764842     0.004061067667792234       314.58122528072056       314.58122528072056
                       58       477.01026507265317       0.2130497947709892        1.065793656767247       0.2702382257010012    0.0031829583781980827   -1.774482909488976e-06       416.89096376292474   0.00012971870342586532       0.1431244782281057     0.005215447442973938       308.74280442221846       308.74280442221846
                       59       477.01026448045906       0.2130497950173495       1.0657936565612676      0.27023822594425245    0.0031829583794766208   -1.774482910021845e-06       416.89096378253464    0.0001297187031386645      0.14312447832547903     0.005215447490746897        308.7428040396035        308.7428040396035
                       60        477.0102644560742      0.21304979457803058       1.0657936565314237      0.27023822600383046    0.0031829583773944946  -1.7744829024234774e-06       416.89096378403366      0.00012971870345808       0.1431244783491042     0.005215447467005716         308.742803649243         308.742803649243
                       61       477.01026544108345      0.21304979482051284       1.0657936563375654      0.27023822535770436    0.0031829583789629735  -1.7744829102137472e-06        416.8909637625479   0.00012971870233792308      0.14312447811490245     0.005215447460807049        308.7428040240579        308.7428040240579
                       62         477.010264940897      0.21304979480169434       1.0657936567217243      0.27023822577641565     0.003182958376805896  -1.7744829079655975e-06        416.8909637673229    0.0001297187028872918      0.14312447825218996      0.00521544743906297         308.742804328227         308.742804328227
                       63        379.8947549564412      0.21988362061656397       0.9977869693994964      0.30571887140442233    0.0031268862450117433  -1.0440946297644745e-06       420.85895961763254  -1.5221383013368575e-06      0.15815401139479116      0.01201964796284537        246.8628329717545        246.8628329717545
                       64       379.89475541954477       0.2198836204123476       0.9977869695667086       0.3057188711913143     0.003126886245716026  -1.0440946335692021e-06        420.8589596082698  -1.5221379311789601e-06      0.15815401131269172     0.012019647946671645       246.86283274960246       246.86283274960246
                       65        379.8947548324638       0.2198836206176248       0.9977869694328035       0.3057188714828063    0.0031268862453986213  -1.0440946296195489e-06        420.8589596243519  -1.5221384487432502e-06      0.15815401142124297     0.012019647967467975       246.86283293889116       246.86283293889116
                       66       379.89475490815016      0.21988362061809083       0.9977869693570087       0.3057188714001272    0.0031268862452372963  -1.0440946303824075e-06        420.8589596249943  -1.5221391611985186e-06      0.15815401139308083     0.012019647971161843       246.86283293254232       246.86283293254232
                       67       379.89475496951144      0.21988362063264938       0.9977869694524357      0.30571887139874865     0.003126886244777823  -1.0440946290438956e-06       420.85895961966884  -1.5221386555587177e-06       0.1581540113906238     0.012019647962170022       246.86283295401537       246.86283295401537
                       68        379.3651980947452       0.2146820361621551       1.0070250160803427      0.30473035553839156     0.003193356248406369  -1.1666417869003756e-06        422.3219609295833   -0.0001479022397605544      0.15719679274225315     0.012879124083881609       237.96966100973813       237.96966100973813
                       69        379.3651980883647      0.21468203614870043       1.0070250160623275      0.30473035553069705     0.003193356247939507  -1.1666417870156231e-06         422.321960930537  -0.00014790223960740607      0.15719679274038273      0.01287912408391367       237.96966100267122       237.96966100267122
                       70       379.36519807652553      0.21468203616830006       1.0070250161089602        0.304730355529286    0.0031933562482247386  -1.1666417865770663e-06        422.3219609301063   -0.0001479022397310268      0.15719679273907755     0.012879124083387856       237.96966100739388       237.96966100739388
                       71        379.3651980460004       0.2146820361736001       1.0070250160619763      0.30473035551244215     0.003193356248241805  -1.1666417864212487e-06       422.32196093341037  -0.00014790224002091037       0.1571967927317336     0.012879124084046685       237.96966100521072       237.96966100521072
                       72       379.36519803319374      0.21468203615641318       1.0070250160774181       0.3047303555105615    0.0031933562483208236  -1.1666417869965338e-06       422.32196093180306  -0.00014790223998367453      0.15719679273141804      0.01287912408396473       237.96966100601588       237.96966100601588
                       73        379.3651980463538      0.21468203615973463       1.0070250160755179       0.3047303555092322    0.0031933562485405766    -1.16664178694158e-06       422.32196093098526  -0.00014790223969637223      0.15719679273112053     0.012879124082971984        237.9696610065862        237.9696610065862
                       74         366.456552256225      0.21516535782267918        1.006494495831136      0.29760129214966974    0.0031553688325807365  -1.1117551469602366e-06         422.949058725147  -0.00016407548315575463      0.15448188660655454      0.01277050440915015       237.33289097549618       237.33289097549618
                       75       366.45655226875107      0.21516535781830282       1.0064944958302302      0.29760129213961134    0.0031553688325817878   -1.111755146846584e-06        422.9490587250273  -0.00016407548318764665      0.15448188660306372     0.012770504409083328       237.33289097436815       237.33289097436815
                       76       366.45655225163847      0.21516535782355142       1.0064944958346311      0.29760129209875463     0.003155368832478248  -1.1117551469975249e-06        422.9490587253215  -0.00016407548321777793       0.1544818865876269     0.012770504407597784       237.33289097273564       237.33289097273564
                       77       366.45655222784535      0.21516535785892488        1.006494495842786      0.29760129173971517     0.003155368832256052   -1.111755146845481e-06       422.94905872669256  -0.00016407548304034087       0.1544818864520246     0.012770504393759121        237.3328909539962        237.3328909539962
                       78        366.4565522405536      0.21516535779990395       1.0064944958517286      0.29760129189381657     0.003155368832871392  -1.1117551473139889e-06        422.9490587233434  -0.00016407548294740826       0.1544818865071801     0.012770504398898564        237.3328909610481        237.3328909610481
                       79        366.4565522176414       0.2151653578004234        1.006494495781367       0.2976012920301738    0.0031553688325967307  -1.1117551471593014e-06       422.94905872675344   -0.0001640754831570574      0.15448188655231915     0.012770504402933907       237.33289096932762       237.33289096932762
                       80        360.3022774632601      0.21187341846660784       1.0076253723552553      0.20924836393443605    0.0031571166781230895   -1.165172404658889e-06        422.9022957980061    -0.000143784586575494      0.12017667246307631     0.009362815261843089       236.16539580679566       236.16539580679566
                       81       363.37941485974255       0.2135193881446435       1.0070599340931956       0.2534248280420529     0.003156242755351913  -1.1384637758095627e-06       422.92567726157654  -0.00015393003486562432      0.13732927953481544      0.01106665983549662        235.6279533042549        235.6279533042549
                       82        361.8408461615013       0.2126964033056257       1.0073426532242256      0.23133659598824446    0.0031566797167375013   -1.151818090234226e-06       422.91398652979126  -0.00014885731072055916      0.12875297599894586     0.010214737548669854        235.5249600428163        235.5249600428163
                       83       361.84084617413396       0.2126964033127584       1.0073426532438812       0.2313365962024168     0.003156679716798256  -1.1518180900343609e-06       422.91398652943553   -0.0001488573108236425      0.12875297606330918     0.010214737553553397        235.5249600368407        235.5249600368407
                       84        361.8408461734749      0.21269640329817338        1.007342653236075       0.2313365959510062    0.0031566797166791495  -1.1518180902212023e-06       422.91398652908583  -0.00014885731064098826      0.12875297595497356      0.01021473754175218       235.52496003898568       235.52496003898568
                       85       361.84084614272825      0.21269640319506128       1.0073426532953573      0.23133659563260733    0.0031566797158829856  -1.1518180908483578e-06       422.91398652656807  -0.00014885731072822404      0.12875297564177293     0.010214737498707778        235.5249600156239        235.5249600156239
                       86       361.84084615536614      0.21269640325028538       1.0073426531881062      0.23133659601251705    0.0031566797167498287  -1.1518180901024509e-06        422.9139865298888  -0.00014885731068132058       0.1287529759186567     0.010214737536863782       235.52496003285628       235.52496003285628
                       87       361.84084610874805      0.21269640329357992       1.0073426532185146       0.2313365958796711     0.003156679716992664  -1.1518180903936856e-06       422.91398653080944  -0.00014885731076570447      0.12875297591313228     0.010214737540312732       235.52496003898412       235.52496003898412
                       88       361.07803435026426      0.20175400975774768       1.0096700603375592       0.2170702267687577    0.0031333615069539427  -1.1561257450784225e-06        422.6919526488002  -0.00013402435619990806      0.09726076779161381     0.005587691467779416        235.6468527688542        235.6468527688542
                       89        361.4594402558828       0.2072252065316867       1.0085063567808925      0.22420341137850108    0.0031450206118457218  -1.1539719176563243e-06       422.80296958929574   -0.0001414408334602336      0.11300687189527985     0.007901214508224634       234.44596550785624       234.44596550785624
                       90        361.4594402360843      0.20722520649832402       1.0085063568191315      0.22420341163540292    0.0031450206116666523  -1.1539719178074113e-06        422.8029695898601  -0.00014144083350647787      0.11300687183528821     0.007901214506376182       234.44596549655265       234.44596549655265
                       91        361.4594402512856      0.20722520648281254         1.00850635678694       0.2242034112937698    0.0031450206116317766   -1.153971917385513e-06       422.80296958872526  -0.00014144083340779552      0.11300687177336793     0.007901214498775799       234.44596550361175       234.44596550361175
                       92        361.4594402492105      0.20722520653689097       1.0085063567787271      0.22420341146220696    0.0031450206118052897   -1.153971917285423e-06        422.8029695909936  -0.00014144083349344923      0.11300687186034528     0.007901214519045876       234.44596550295876       234.44596550295876
                       93       361.45944019748873      0.20722520654475893        1.008506356772593      0.22420341141459513    0.0031450206116616355  -1.1539719173921366e-06        422.8029695916658   -0.0001414408336949738       0.1130068717530241      0.00790121452510316       234.44596549782923       234.44596549782923
                       94        361.4594400947913      0.20722520654527504       1.0085063567295196      0.22420341140490363     0.003145020611046149  -1.1539719168770065e-06       422.80296959298664   -0.0001414408334962135       0.1130068711262145     0.007901214535650814       234.44596546970573       234.44596546970573
                       95       335.05346750135334      0.20707051716199557       1.0034411008614452       0.2426419109673973     0.003014832949537543   -9.987027132731421e-07       423.63242777124583  -0.00017853033916082409    0.0011953053228480337     0.013342635097259529        322.4472382842069        322.4472382842069
                       96       348.25645387861806       0.2071478618468411       1.0059737288211688       0.2334226611729492     0.003079926780691632  -1.0763373154647332e-06        423.2176986802708  -0.00015998558631052841      0.05710108860906394     0.010621924802742082       233.01137169968575       233.01137169968575
                       97        354.8579470672504      0.20718653418926392       1.0072400428010306      0.22881303627572513    0.0031124736962686774  -1.1151546165605288e-06        423.0103341347833    -0.000150713209885381       0.0850539802521719      0.00926156965548336        233.1205818744084        233.1205818744084
                       98       351.55720047293426       0.2071671980180525       1.0066068858110997      0.23111784872433716     0.003096200238480155   -1.095745966012631e-06       423.11401640752706  -0.00015534939809795558      0.07107753443061791     0.009941747229112721       232.81013036036586       232.81013036036586
                       99        351.5572001155596      0.20716719799348732       1.0066068857598793      0.23111784905454263     0.003096200236138635  -1.0957459640193996e-06       423.11401641274813  -0.00015534939806312407      0.07107753325904632     0.009941747366625618        232.8101302763102        232.8101302763102
                      100        344.4117863125057       0.2066760370472978       1.0055827773762909      0.23772003737225889    0.0030493834636957763  -1.0558929318075991e-06        423.2184078729075   -0.0001546529719160094     0.047652917768323574     0.012691205270578439       231.82755515239222       231.82755515239222
                      101        344.4117863125057       0.2066760370472978       1.0055827773762909      0.23772003737225889    0.0030493834636957763  -1.0558929318075991e-06        423.2184078729075   -0.0001546529719160094     0.047652917768323574     0.012691205270578439       231.82755515239222       231.82755515239222                
 restart
                      102        344.4117863125057       0.2066760370472978       1.0055827773762909      0.23772003737225889    0.0030493834636957763  -1.0558929318075991e-06        423.2184078729075   -0.0001546529719160094     0.047652917768323574     0.012691205270578439       231.82755515239222       231.82755515239222
                      103        344.4117863124917      0.20667603704671933       1.0055827773775026      0.23772003737217656      0.00304938347263286  -1.0707939476381624e-06        423.2184078728843  -0.00015465290322454845     0.047652917768484966     0.012691205272596526       231.78978884275827       231.78978884275827
                      104       344.41178631249943      0.20667603704676965       1.0055827773774622       0.2377200373721679       0.0030493834847751  -1.0558929637340459e-06       423.21840787296355   -0.0001546529001360228      0.04765291776845207     0.012691205272524054       231.82755383433255       231.82755383433255
                      105       344.41178631247215       0.2066760370466462       1.0055827773774655      0.23772003737215014    0.0030493834710545293  -1.0558878717145708e-06       423.21840787155156  -0.00015465297281123122      0.04765291776851419     0.012691205272720246       231.82757290972606       231.82757290972606
                      106        344.4117851995953      0.20667594299144204       1.0055829859477519      0.23772002117214366     0.003053137108401131  -1.0883493455423526e-06        423.2184178446985   -0.0001418710435176682      0.04765294065054484     0.012691551742674008       231.66314847342272       231.66314847342272
                      107       344.41178516861146      0.20667594239495402       1.0055829870205253       0.2377200210726187     0.003053143652225322  -1.1010980749247185e-06        423.2184165844728  -0.00014187299909953292      0.04765294082539835      0.01269155370062431       231.67376234991764       231.67376234991764
                      108       344.41178515724124      0.20667594217594315       1.0055829874144742      0.23772002103605638    0.0030531460699354624  -1.0883560703390795e-06        423.2184161217243  -0.00014187371370728887      0.04765294088957749     0.012691554419630248       231.66312780944907       231.66312780944907
                      109        344.4117851228499       0.2066759414225339        1.005582988641668      0.23772002090854039    0.0030531464617902255  -1.0803629096907654e-06       423.21841473352737  -0.00014187013913506542      0.04765294111457579     0.012691556802086529       231.66734373032148       231.66734373032148
                      110       344.41175994876744      0.20667545680270893        1.005583860386192      0.23771994003885333     0.003058479824574369  -1.0923699120234304e-06        423.2173906328051  -0.00014346295543506601      0.04765308315839613     0.012693147705315641       231.65697106539378       231.65697106539378
                      111        344.4117599248226       0.2066754566457432       1.0055838610697114      0.23771993994002835     0.003058479825548519  -1.0923699127613003e-06       423.21739061784837  -0.00014346295564937345       0.0476530832668447       0.0126931478868958       231.65697087908705       231.65697087908705
                      112        344.4117599476425      0.20667545684584746        1.005583860334401      0.23771994002603983    0.0030584798253631383   -1.092369912440052e-06       423.21739063093446  -0.00014346295468671484      0.04765308311477406      0.01269314775786855       231.65697104516113       231.65697104516113
aborted minimisation     
Minimisation aborted as it proceeded too slow                
 restart
                      113        344.4117599248226       0.2066754566457432       1.0055838610697114      0.23771993994002835     0.003058479825548519  -1.0923699127613003e-06       423.21739061784837  -0.00014346295564937345       0.0476530832668447       0.0126931478868958       231.65697087908705       231.65697087908705
                      114        344.4117598475606       0.2066754549148809       1.0055838638421783      0.23771993964643565     0.003058477847508826  -1.0970360430291833e-06       423.21738750378006  -0.00014345249855138566       0.0476530837853238     0.012693153326992059       231.65837584930537       231.65837584930537
                      115        344.4117591368374      0.20667543899251567        1.005583889346499      0.23771993694559365    0.0030584596902687258  -1.0923720220424603e-06        423.2173588571101  -0.00014335629290471052     0.047653088554804685     0.012693203371228617       231.65678366284445       231.65678366284445
                      116        344.4117597634339      0.20667545318114594       1.0055838666126922      0.23771993935360314    0.0030584749305019904  -1.0929258196550054e-06       423.21738402954094  -0.00014346202318975834      0.04765308430911739     0.012693158758950973       231.65697220247927       231.65697220247927
                      117        344.4117486515445      0.20667520416027108       1.0055842654957228       0.2377198971126756     0.003058191404904006  -1.0926910730933473e-06        423.2169361956452  -0.00014194664578082739      0.04765315890000977     0.012693941444197531       231.65558763105102       231.65558763105102
                      118       344.41174864802434      0.20667520408760034       1.0055842656119003       0.2377198971003842      0.00305819129516879  -1.0778013826263057e-06       423.21693605003713  -0.00014194703969729454      0.04765315892194635     0.012693941671975224        231.6695898599955        231.6695898599955
                      119         344.411748648011      0.20667520408743495       1.0055842656121232      0.23771989710037345    0.0030581912827837357  -1.0926908857642033e-06       423.21693604972904  -0.00014194704340100402      0.04765315892201415      0.01269394167240733       231.65558683826026       231.65558683826026
                      120        344.4117486451116      0.20667520402282283       1.0055842657176535      0.23771989708942565    0.0030581913266272873  -1.0926343803817676e-06        423.2169359330881  -0.00014194660520894353      0.04765315894124226      0.01269394187707663       231.65558520681253       231.65558520681253
                      121        344.4117372549603       0.2066749692368938       1.0055846409340026      0.23771985743367996     0.003057797782753024  -1.0917314518500104e-06        423.2164655842315   -0.0001432277633318062      0.04765322987172841     0.012694677508706138       231.65430519747324       231.65430519747324
