                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta
                       25       371.89487998148866      0.26420137922920117       0.6771963598902121      0.08085796825391559    0.0029860032499299752           -0.0342509466945328             -67.8544170037442            -19.87671573948483             -5.95192043085502           -15529.793480257802
                       26        358.4903262331928      0.20069492273240924       0.6115990988728353      0.08021896212844254    0.0034463696907808565          -0.05695475237644905           -29.266123502959104            -17.34411134778632           -2.9469653043374704            -5084.944807190361
                       27        365.1926031073407      0.23244815098080523       0.6443977293815236      0.08053846519117905    0.0032161864703554154          -0.04449521997952698            -40.37049952529415           -17.411028598060803            -4.021729540069385            -8518.004645668898
                       28       365.19260394530147      0.23244815025573531       0.6443977296293871      0.08053846523660316    0.0032161864773321584          -0.04449521760948076            -40.37049203964465           -17.411027353824668            -4.021729322006017            -8518.003312890372
                       29       365.19260343855217      0.23244815114938072       0.6443977299274988      0.08053846521409139    0.0032161864683061614          -0.04449521941568801            -40.37050036796261           -17.411028658300623            -4.021729563424653             -8518.00479867996
                       30       388.90899538307514       0.2311033646824905        0.670287700179592      0.08203296809755503     0.003211128241488746         0.0051155346896430386             7.394797699813141            -6.349039259235331             -3.37174527551604           -108.19773534852128
                       31        388.9089949575612      0.23110336163092216       0.6702877029834198      0.08203296895760812    0.0032111496906882687          0.005119450240529441             7.441655908627885            -6.342324770942683           -3.3700602257860237           -100.27061090597725
                       32        388.9089949440253      0.23110336129708584       0.6702877030014283       0.0820329689698132    0.0032111282591415703          0.005115534525648953              7.39479660788264            -6.349039260314352            -3.371745137042582           -108.19773547202975
                       33       383.25188054569514      0.18748275296049105       0.7066467906165097      0.09327193124729283     0.003438881667926483          0.004533669666460393             3.493744479398741            -4.866423143640454           -3.7724744915552173            1267.0675757688139
                       34        383.2518802420022      0.18748275277993326       0.7066467911001919      0.09327193212705376      0.00343888166875429          0.004533669405927597            3.4937461111943753            -4.866422895934467           -3.7724741941179345            1267.0678616139794
                       35        383.2518803504949       0.1874827528283825       0.7066467909460361      0.09327193152049237    0.0034388816679328947          0.004533669354710159             3.493743846468662            -4.866423241510271            -3.772474579597083             1267.067474116268
                       36       369.38850372863965       0.1785116441640469       0.7295725856394533      0.12016485866224806     0.003452808063891365         -0.009520992604764784            23.601066166874773            -1.842135053333912            -3.198735215125732             4807.957711480964
                       37       300.07161964336245      0.13365610018182622       0.8442015607541712       0.2546294957370242     0.003522440043715774          -0.09176831068916409            48.890285207493235              1.15868867549282            1.0032251713535782             10212.79113309331
                       38         334.730061686001      0.15608387217293657       0.7868870731968123      0.18739717719963614      0.00348762405380357         -0.046820272565904604            55.608482499228266             2.704315951283878             3.356866264908951            10888.581221380537
                       39        352.0592827073204      0.16729775816849174       0.7582298294181327       0.1537810179309421    0.0034702160588474676         -0.027266582319815102             45.35751567637458            1.3534105532877032             1.817817688599991             8788.461367154632
                       40       360.72389321798005      0.17290470116626933        0.743901207528793      0.13697293829659507    0.0034615120613694164         -0.018189525229365667             35.92490793340357         -0.010070016590231332          -0.20121504674104473             7024.538446497493
                       41       360.72389324255397      0.17290470092548804       0.7439012075288652      0.13697293829742868     0.003461489444056532         -0.018193023370323077              35.8823360611229         -0.016278567271932224          -0.21084288670795398             7017.240856950547
                       42       360.72389324710326      0.17290470120014012         0.74390120757173      0.13697293833582294    0.0034615120610695807         -0.018189525169338628             35.92490793563652          -0.01007001152087308          -0.20121503845054178            7024.5384465038815
                       43        378.3037350144496      0.19335007340579324       0.7698194766949387      0.16065225245516096    0.0032587498551834167          0.012750619770511909            -16.50179559789136            -4.677907115792423            -6.658520352517702            -2555.452657282236
                       44       378.30373499564655       0.1933500734229846        0.769819476727892       0.1606522524839358    0.0032587498552848083          0.012750619785776334            -16.50179508038125            -4.677907046241374            -6.658520252858105           -2555.4525665812635
                       45        378.3037349769897      0.19335007341118965        0.769819476734658      0.16065225248989126     0.003258749855090313          0.012750619712689967            -16.50179561538997            -4.677907121097461            -6.658520359342596           -2555.4526614204783
                       46        363.4741446908605      0.19619792843942668       0.7861830114462338      0.17495844549288342    0.0032291692677296775         -0.008098570942795796          -0.12952211634792574             -3.61186546022666            -4.919322138051278            -39.08966403221657
                       47       363.47414660451284       0.1961979285912619       0.7861830159773662       0.1749584490574574    0.0032291912811094696         -0.008094297814519582          -0.08313497482807641           -3.6056010690309392            -4.910841856234015           -30.762229582691425
                       48        363.4741467079118        0.196197928330056       0.7861830161950635       0.1749584492289026     0.003229169259926944         -0.008098566369194166          -0.12952237543717895            -3.611865048026222            -4.919321508699342            -39.08966463134179
                       49        371.1378340566054      0.19578238105396029        0.804225961092687      0.18915327070391674    0.0031996324190609804          0.008943291310434573            -2.682562147317509           -2.3063490531149675           -2.9748591655280867           -313.10303713208214
                       50       371.13783399996555      0.19578238105558543       0.8042259614640561      0.18915327097654194     0.003199632418822323          0.008943291338618296            -2.682561567226266            -2.306348969394737            -2.974859054896103           -313.10293277066523
                       51       371.13783384799723      0.19578238099253303       0.8042259623498843       0.1891532716431673     0.003199632417454532          0.008943291171216748           -2.6825626615653198           -2.3063490965092455            -2.974859212635382             -313.103128942232
                       52        354.6485444926865      0.19200572565810897       0.9053698637358933       0.2644334174867906     0.003084293449892959          -0.00379420446451863            -37.16661963599659            -5.030593167897624            -5.186774616614429            -6756.820856867519
                       53        354.6485444982185       0.1920057259269456       0.9053698637748337      0.26443341750998095     0.003084316928583732         -0.003788859251069968            -37.11430143825466           -5.0242179288219635            -5.180227147881454             -6746.78501937622
                       54       354.64854449297144      0.19200572567215796       0.9053698637416084      0.26443341749027155    0.0030842934498136665         -0.003794204464742205            -37.16661963193196           -5.0305931677726665           -5.1867746163815145            -6756.820856879048
                       55       354.81273603535027      0.20010143040698605       0.9086631870801836       0.2664392741254745     0.003054409776318988       -0.00020324187948245003            0.9436770977576932           -0.6686127595420448           -0.6808088895796738             70.67181404250654
                       56        354.8127360636633      0.20010142975480116       0.9086631875746861       0.2664392744163092    0.0030543863129872837        -0.0002086399395230427            0.8907812384969753           -0.6749684331208229           -0.6872863182241954             60.59471517993277
                       57        354.8127360689544      0.20010143001099565       0.9086631876079202       0.2664392744358729    0.0030544097778472208        -0.0002032417068932393            0.9436769658081313           -0.6686127413829235           -0.6808088713931688             70.67181403851863
                       58        355.1964552976905      0.19557968345824406       0.9146893191018973       0.2699836584028964    0.0030716957415157673         0.0017389825957871594           -0.9158279589704276           -0.5044691876869648           -0.5182672771316478             1.017383823998848
                       59       355.19644759470646      0.19557970358397614       0.9146893309655643      0.26998366544277674     0.003071685001158308         0.0017365904128348072           -0.9394902727396943           -0.5073178368934944           -0.5211476667278603           -3.4957562284403227
                       60       355.19641758421676      0.19557978259117453       0.9146893772768947       0.2699836929231583     0.003071695183002424         0.0017389171575212345           -0.9157950216377411           -0.5044724258207051           -0.5182703313151008            1.0174877741882158
                       61        353.7654921426097      0.19934108626692282       0.9168966542779372       0.2712934614403894    0.0030504924504904654        -0.0007466044350874797           0.22415477416347182           -0.6407850121715378           -0.6471213912606032           -18.150534094266284
                       62       353.76549214862695      0.19934108629998754       0.9168966543847962      0.27129346153797684    0.0030504924503026373        -0.0007466043819840191            0.2241550449845184           -0.6407849778710187           -0.6471213564181134            -18.15048380727962
                       63         353.765492142223      0.19934108628141733       0.9168966543630392      0.27129346151800593    0.0030504924503009876         -0.000746604424775313             0.224154750513416           -0.6407850134295365           -0.6471213923229127           -18.150539188248693
                       64       353.78670510754387       0.2032464988450568       0.9382404198837702        0.290762172510042     0.003003881212188405          0.002255755296864791            -2.276477222096816           -0.5688902875430643           -0.5293092485377758            -667.2835818936459
                       65        353.7867050739371       0.2032464990133132       0.9382404199287672        0.290762172534224    0.0030039049049039716         0.0022614839795398094           -2.2218227917141533           -0.5625254190496278           -0.5232494265169664            -656.7206368768934
                       66        353.7867050685452      0.20324649875812967       0.9382404198969647       0.2907621725167353    0.0030038812126475405          0.002255755240450327            -2.276477246753839           -0.5688902899369565           -0.5293092511131592            -667.2835818917961
                       67         351.902749717199      0.19904722531567548       0.9388778313060208      0.29108551434129937     0.003027557877028925        -0.0001123664245311733          -0.03681666622122962          -0.28429691224218023           -0.2723129217416665           -10.028253858339106
                       68         351.902749828675      0.19904722549687753        0.938877832803419      0.29108551516973846     0.003027581587494465       -0.00010673144354189338          0.017124314450879766          -0.27797369199820976          -0.26628962260233324              0.38267768295282
                       69       351.90274982357374      0.19904722524094204       0.9388778327752574      0.29108551515425607     0.003027557875995856       -0.00011236603537809743          -0.03681672200171816           -0.2842968749595571           -0.2723128853474778           -10.028253866663638
                       70        352.4249906679483      0.19868032551828624       0.9460909704063847       0.2950766822254466     0.003022508981746161          0.001788549538406696          -0.34159564014640476          -0.10674506929385429           -0.1005089709809497           -15.717528533034814
                       71        352.4249906451909      0.19868032551214387       0.9460909705549634      0.29507668231417206     0.003022508981652983         0.0017885495216963135          -0.34159563594202197          -0.10674506776558375           -0.1005089695537098           -15.717527306580816
                       72        352.4249906672292      0.19868032551744808       0.9460909704125485       0.2950766822258998     0.003022508981731029         0.0017885495340772628           -0.3415956765821662          -0.10674507348747977          -0.10050897494101584           -15.717535530030618
                       73        350.0429058484216      0.19802894755407446       0.9616624078979401      0.30433307194494774    0.0030125961121753283         -7.80514088585938e-05           -0.7927087260566567         -0.054247523148096374           -0.0536030504539212           -58.405724416510935
                       74        350.0429058478837      0.19802894755479483       0.9616624079066414       0.3043330719518151    0.0030125961121762112         -7.80514053256774e-05            -0.792708695758544         -0.054247519554754944          -0.05360304713399065           -58.405718543851926
                       75        350.0429058481008       0.1980289475541046         0.96166240790569        0.304333071949626     0.003012596112167979        -7.805140841765443e-05           -0.7927087267385704          -0.05424752310881393          -0.05360305041629813            -58.40572453185232
                       76        349.9670105642795       0.1980480953813104       0.9634188625196877      0.30542232355319104    0.0030110944004015524         7.912295940505638e-05          -0.37744263430424674          0.019780750103943187          0.014890620216392755            25.602634111435194
                       77         349.967010561715      0.19804809538198892       0.9634188625283806      0.30542232355860083     0.003011094400391129         7.912295612408182e-05            -0.377442634544339          0.019780749964501052          0.014890620085236669            25.602634005428364
                       78       349.96701056445596      0.19804809538276646        0.963418862517495      0.30542232355200377     0.003011094400397147         7.912295957062582e-05           -0.3774426311045262           0.01978075037849514           0.01489062047228918             25.60263464099878
                       79       349.89008482885737       0.1988040009995073       0.9628990980043054      0.30518564915042695     0.003008274399828418        -4.450288983334493e-05            1.2149668353378253             0.150270621396799            0.1363981675294551            286.53062770267906
                       80       349.89008483041783      0.19880400078815097       0.9628990979763303      0.30518564913576024    0.0030082504546519603        -5.032518926704483e-05            1.1601194440274942           0.14396341954121328           0.13058991605651396             275.8570540425018
                       81       349.89008483589845      0.19880400104428292       0.9628990980078507       0.3051856491525261    0.0030082743995912546       -4.4502881558180386e-05            1.2149668486523866           0.15027062154371956           0.13639816777277644            286.53062770187705
                       82        350.0302057108665      0.19969504760180928       0.9629696493512817       0.3052274232135787    0.0030029119678461566       -3.6718996111466643e-05          0.003142331533310309         -0.016444964520823637         -0.014917104455987365           -1.2115679816651892
                       83       350.03020601516295       0.1996950474726183       0.9629696500748168       0.3052274235926653    0.0030029358968194173       -3.0864011107523424e-05           0.05813496049734261         -0.010130475610925088         -0.009104202205912466             9.497041201611287
                       84       350.03020600998724      0.19969504721642778       0.9629696500441124      0.30522742357633326     0.003002911969056236       -3.6718362945411237e-05         0.0031421713874851902         -0.016444922676477795         -0.014917065967724016           -1.2115679724753263
                       85       350.06119387215654      0.19965512307499872       0.9630414248778993       0.3052650036756499    0.0030030400388997933        2.9536138718336253e-05         -0.007237226207235324         -0.011396971497866257         -0.010273788647158359        -0.0009548374537482127
                       86        350.0611839882897      0.19965513508987598       0.9630414451259476      0.30526501421834185     0.003003040800404789        2.9725199113349802e-05         -0.005313002686642605         -0.011177189544448811         -0.010071472597778106           0.37289282596567647
                       87        350.0530865471664      0.19966497085615265       0.9630580323140572       0.3052736507749064     0.003002979008640654         1.691951925254669e-05          -0.00456507286328453         -0.012042681528874105         -0.010861991338452318          -0.18193837929113643
                       88         350.022624918403       0.1997019719169239       0.9631204313893074       0.3053061404977351     0.003002751622133754       -3.0017099659447287e-05          0.009863075530112939         -0.013964940389619838         -0.012608062190062596         -0.007563168761997953
                       89       350.02262491834364       0.1997019719175968       0.9631204313925819      0.30530614050058835    0.0030027516221294904       -3.0017098659889887e-05          0.009863081695777254          -0.01396493964669776         -0.012608061504126224         -0.007561999795117506
                       90        350.0226249183253      0.19970197191752537       0.9631204313926802      0.30530614050044635     0.003002751622126914       -3.0017099411044894e-05          0.009863074914023284         -0.013964940423608872         -0.012608062219457645         -0.007563315259593063
                       91       350.00781501755534      0.19982108801362086       0.9637779661796096       0.3058393382521848     0.003001467914116419         3.369293621851431e-05          0.028329017389030008         -0.004716420418304134        -0.0037347160990219307           -1.7147236997911848
                       92        350.0078148201929      0.19982108719037195       0.9637779663262855       0.3058393383192706     0.003001491852230028        3.9556408611747464e-05           0.08336995207360305          0.001597967638917098          0.002068801245030939             9.006973203435495
                       93        350.0078148144655       0.1998210869333688       0.9637779662950211      0.30583933830266075     0.003001467919677778        3.3692705261110703e-05          0.028328692633445927        -0.0047164240234868786         -0.003734722131463338           -1.7147236660991267
                       94        349.9834179112031      0.19969131775571325       0.9637918305148441       0.3058454019184514    0.0030021398292893182         6.889923220001944e-06        -0.0018825350393803554         -0.004140873956289925         -0.003532185684225018        -0.0006459560314920048
                       95       349.98341026399163      0.19969132812158452       0.9637918549154869       0.3058454139405412    0.0030021415379735883          7.31457098943039e-06         0.0022097552497016408        -0.0036721072664884953          -0.00310132479775999            0.7957905677093969
                       96        349.9820315785746        0.199693193396985       0.9637962533576857      0.30584758101758847     0.003002127148887068         4.920189904156564e-06        -0.0012854474921565897        -0.0042167494389814784         -0.003600235819199227         -0.011541619602864858
                       97       349.96795671826857      0.19971223600803817       0.9638411566475866       0.3058697045078048    0.0030019986822314194       -1.5011856501491746e-05          0.005393548731857198        -0.0049163071189771415         -0.004226035059440313        -0.0020195627049733956
                       98        349.9679567182912       0.1997122360083889       0.9638411566491865      0.30586970450898554    0.0030019986822289804       -1.5011856026791956e-05          0.005393551008793466         -0.004916306839224058         -0.004226034801201459        -0.0020191353383653757
                       99       349.96795671829534       0.1997122360084047        0.963841156649325      0.30586970450890105    0.0030019986822276364       -1.5011856323299417e-05          0.005393548146514894         -0.004916307167481728        -0.0042260351028354645        -0.0020196937357812635
                      100        349.9704652301888      0.19974746510655378       0.9640068387311601      0.30597793330926837    0.0030016607847676373         9.339504607679402e-06          0.014615584067190223        -0.0020035498427182553        -0.0014376944199831242           0.20728113871908357
                      101        349.9704652301888      0.19974746510655378       0.9640068387311601      0.30597793330926837    0.0030016607847676373         9.339504607679402e-06          0.014615584067190223        -0.0020035498427182553        -0.0014376944199831242           0.20728113871908357
