                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                     data                    Costf
                       65        353.7867050739371       0.2032464990133132       0.9382404199287672        0.290762172534224    0.0030039049049039716     0.010846088677013926     0.010846088677013926
                       66        353.7867050685452      0.20324649875812967       0.9382404198969647       0.2907621725167353    0.0030038812126475405     0.010861773588952245     0.010861773588952245
                       67         351.902749717199      0.19904722531567548       0.9388778313060208      0.29108551434129937     0.003027557877028925      0.00530339142053136      0.00530339142053136
                       68         351.902749828675      0.19904722549687753        0.938877832803419      0.29108551516973846     0.003027581587494465     0.005303276412694561     0.005303276412694561
                       69       351.90274982357374      0.19904722524094204       0.9388778327752574      0.29108551515425607     0.003027557875995856     0.005303390782611909     0.005303390782611909
                       70        352.4249906679483      0.19868032551828624       0.9460909704063847       0.2950766822254466     0.003022508981746161     0.003726445020011661     0.003726445020011661
                       71        352.4249906451909      0.19868032551214387       0.9460909705549634      0.29507668231417206     0.003022508981652983    0.0037264449580966656    0.0037264449580966656
                       72        352.4249906672292      0.19868032551744808       0.9460909704125485       0.2950766822258998     0.003022508981731029    0.0037264450185504404    0.0037264450185504404
                       73        350.0429058484216      0.19802894755407446       0.9616624078979401      0.30433307194494774    0.0030125961121753283   0.00046669108246970336   0.00046669108246970336
                       74        350.0429058478837      0.19802894755479483       0.9616624079066414       0.3043330719518151    0.0030125961121762112   0.00046669108105436595   0.00046669108105436595
                       75        350.0429058481008       0.1980289475541046         0.96166240790569        0.304333071949626     0.003012596112167979   0.00046669108223420077   0.00046669108223420077
                       76        349.9670105642795       0.1980480953813104       0.9634188625196877      0.30542232355319104    0.0030110944004015524    0.0004288765409867663    0.0004288765409867663
                       77         349.967010561715      0.19804809538198892       0.9634188625283806      0.30542232355860083     0.003011094400391129    0.0004288765405162369    0.0004288765405162369
                       78       349.96701056445596      0.19804809538276646        0.963418862517495      0.30542232355200377     0.003011094400397147   0.00042887654026730395   0.00042887654026730395
                       79       349.89008482885737       0.1988040009995073       0.9628990980043054      0.30518564915042695     0.003008274399828418   0.00024176502807755356   0.00024176502807755356
                       80       349.89008483041783      0.19880400078815097       0.9628990979763303      0.30518564913576024    0.0030082504546519603    0.0002350315339854972    0.0002350315339854972
                       81       349.89008483589845      0.19880400104428292       0.9628990980078507       0.3051856491525261    0.0030082743995912546   0.00024176501502972637   0.00024176501502972637
                       82        350.0302057108665      0.19969504760180928       0.9629696493512817       0.3052274232135787    0.0030029119678461566   2.0634534851892812e-05   2.0634534851892812e-05
                       83       350.03020601516295       0.1996950474726183       0.9629696500748168       0.3052274235926653    0.0030029358968194173   2.0733638698749403e-05   2.0733638698749403e-05
                       84       350.03020600998724      0.19969504721642778       0.9629696500441124      0.30522742357633326     0.003002911969056236   2.0634504387262906e-05   2.0634504387262906e-05
                       85       350.06119387215654      0.19965512307499872       0.9630414248778993       0.3052650036756499    0.0030030400388997933   1.9054817956216503e-05   1.9054817956216503e-05
                       86        350.0611839882897      0.19965513508987598       0.9630414451259476      0.30526501421834185     0.003003040800404789   1.9054255524356286e-05   1.9054255524356286e-05
                       87        350.0530865471664      0.19966497085615265       0.9630580323140572       0.3052736507749064     0.003002979008640654   1.8527952217215577e-05   1.8527952217215577e-05
                       88         350.022624918403       0.1997019719169239       0.9631204313893074       0.3053061404977351     0.003002751622133754    1.765430569638058e-05    1.765430569638058e-05
                       89       350.02262491834364       0.1997019719175968       0.9631204313925819      0.30530614050058835    0.0030027516221294904    1.765430562342528e-05    1.765430562342528e-05
                       90        350.0226249183253      0.19970197191752537       0.9631204313926802      0.30530614050044635     0.003002751622126914     1.76543056236315e-05     1.76543056236315e-05
                       91       350.00781501755534      0.19982108801362086       0.9637779661796096       0.3058393382521848     0.003001467914116419   1.0511806659327296e-05   1.0511806659327296e-05
                       92        350.0078148201929      0.19982108719037195       0.9637779663262855       0.3058393383192706     0.003001491852230028   1.0599035338047516e-05   1.0599035338047516e-05
                       93        350.0078148144655       0.1998210869333688       0.9637779662950211      0.30583933830266075     0.003001467919677778   1.0511758944567493e-05   1.0511758944567493e-05
                       94        349.9834179112031      0.19969131775571325       0.9637918305148441       0.3058454019184514    0.0030021398292893182    7.641555447723232e-06    7.641555447723232e-06
                       95       349.98341026399163      0.19969132812158452       0.9637918549154869       0.3058454139405412    0.0030021415379735883    7.642046962084152e-06    7.642046962084152e-06
                       96        349.9820315785746        0.199693193396985       0.9637962533576857      0.30584758101758847     0.003002127148887068    7.604221992205175e-06    7.604221992205175e-06
                       97       349.96795671826857      0.19971223600803817       0.9638411566475866       0.3058697045078048    0.0030019986822314194    7.423602062825508e-06    7.423602062825508e-06
                       98        349.9679567182912       0.1997122360083889       0.9638411566491865      0.30586970450898554    0.0030019986822289804    7.423602051342863e-06    7.423602051342863e-06
                       99       349.96795671829534       0.1997122360084047        0.963841156649325      0.30586970450890105    0.0030019986822276364    7.423602051529487e-06    7.423602051529487e-06
                      100        349.9704652301888      0.19974746510655378       0.9640068387311601      0.30597793330926837    0.0030016607847676373    6.854570273064817e-06    6.854570273064817e-06
                      101        349.9704652301888      0.19974746510655378       0.9640068387311601      0.30597793330926837    0.0030016607847676373    6.854570273064817e-06    6.854570273064817e-06               
 finished
