                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1    0.0009154035065234641  -3.2668235708877265e-08   -0.0012375459014416304        3.744067817844959    0.0010794175936771834   -0.0013559930075468206  -1.6246297007773541e-06      -47.977491547239524    -0.022655367494161596       0.6722580697945513      0.27073349662422996      0.09293158588529893      0.47668851329432066      0.24897695207629492                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            34624286.736887716            19963491438.168255            -7025545.425586879            -1382.578053998664           -371796.36560745805            254198.08943744298           -15664312.707115024           -234.00849293165209            -32593.43932142718           -3247.7819028220556            -31668.78045495368             412.4616410627981           -4575.5939120288485           -10750.866283551391
                        2    0.0009153747730319331   -3.266823621927004e-08   -0.0012375400674322758        3.744067817897916    0.0010794175937661882   -0.0013559930076150436  -1.6246297007731501e-06       -47.97749151622505    -0.022655367465925697       0.6722580698591454       0.2707334966389859      0.09293158588495726      0.47668851329462636      0.24897695408002285          -0.18619302512071917         -0.003307345161404986         0.0006720778776503344        4.7072666752178014e-11        1.9778835205455337e-08       -3.4111494011390686e-08         2.102018137729953e-06         9.924631285684883e-11         6.274644384321151e-08         2.067011450890277e-09        2.9511837418283445e-09        -7.592691907297599e-12         2.717332531826994e-11         4.452728741277667e-08            34622848.923105225            19962998940.797962            -7025604.881070064           -1382.6707707365213           -371839.09214510967            254182.20634773726           -15670550.681200223           -234.01468369916498           -32595.663416210533           -3247.8954689852903            -31668.79112541811            412.44600395219976             -4575.62167985496           -10750.757699813244
                        3    0.0009154031988121774  -3.2668235931890604e-08   -0.0012375384645231442       3.7440678179909335    0.0010794175940302374    -0.001355993007511398  -1.6246297007305607e-06       -47.97749149359314     -0.02265536741548947       0.6722580699201839       0.2707334966400082      0.09293158588526407      0.47668851329469186      0.24897695369002903        -0.0019939691376941876        -0.0014451264386733918          0.000856733009610422        1.2975497219890206e-10          7.84564350215295e-08        1.7711309849288703e-08        2.3396744069058284e-05        1.7166842098959024e-10        1.7482695075571937e-07         4.020243693503289e-09        3.1556424140433133e-09        -7.746889549606647e-13         3.299582829185965e-11        3.5860758190114297e-08             34624290.47824799            19963472827.782906            -7025527.013127997            -1382.571900657784            -371795.4244569198            254198.56677683126            -15664176.17251151           -234.00793892984055            -32593.37921566415             -3247.78102823509            -31668.70552237086            412.46141195168946            -4575.586784863402           -10750.840219804513
                        4    0.0009154035062389488   -3.266823568049313e-08   -0.0012375459010179532       3.7440678178785514    0.0010794175939205074   -0.0013559930075665967  -1.6246297007477846e-06      -47.977491529484496    -0.022655367441315147       0.6722580699082203       0.2707334966229394       0.0929315858853727       0.4766885132944527      0.24897695131812636       -1.8436588193615489e-06        0.00018392918585433222         4.880760795522576e-08        2.9859768978389587e-11         5.407200536088218e-08        -9.888032233285049e-09        1.4784748336086999e-05         5.681608854501974e-11        1.1743655430823057e-07         3.637410372903105e-09        -2.581157509951026e-10        1.6394293330298144e-12        1.1738758113703321e-11       -1.6848190126989632e-08              34624286.7356977             19963491430.04727            -7025545.425649575            -1382.578050402375           -371796.36498480104            254198.08982036906           -15664312.602840725           -234.00849295923558           -32593.439333685845            -3247.781888157903           -31668.780408625906             412.4616409704432            -4575.593906729695           -10750.866288673971
                        5    0.0009154053852620652   -3.266822053106789e-08    -0.001237545575552045       3.7440678350208527    0.0010794177198316362   -0.0013559930180356043  -1.6246296854669505e-06      -47.977482312117395    -0.022655340007076558       0.6722581282719704       0.2707334959092002       0.0929315859238048      0.47668851336223594       0.2489765600008722           0.01217422613516636           0.09835220475736227         3.754248022458384e-05         1.526746097447863e-08         2.803432283769262e-05        -5.244391834864637e-06          0.007655201821192049        2.9552390810749785e-08         6.108241119696779e-05        1.8712774121354414e-06       -1.4300595152505477e-07         8.556858925127623e-10         6.036914178429874e-09        -8.712787171368436e-06             34624388.86794994             19963521044.96042            -7025539.923184824            -1382.569146625617            -371792.9320573796            254199.45493082356           -15663804.358983539            -234.0080271170004           -32593.282996955582           -3247.7661558639593             -31668.7504148081             412.4626909609571             -4575.58868384886            -10750.87482689484
                        6    0.0006913870796716522   -2.335895364530139e-08   -0.0005261727689067566       3.7551151589524845    0.0011593920170693914   -0.0013624892332127106  -1.6149107903484208e-06       -42.13960700139812   -0.0052855985025822595       0.7096135445100431      0.27031050858334504      0.09295582699309518        0.476731935005285                      0.0            -1451.626445999741            60324.147771971686             81.95018486801746           0.00981985876224477             17.77209408715734           -3.2481128329449933             4859.455214466664          0.018681230546692497             38.59948664795408            1.1953751908957386           -0.0845976081769839         0.0005386912843611628         0.0038597076412738573            -5.532821157250998             29521569.38049179            13319485589.913862            -5627713.473093103           -111.50392298451075           -182869.67819091724             305713.5102547638            10217935.361353995           -212.29640866917606           -40221.068987839346             685.7978261740856           -11198.642516456215             297.1297681416762            -2517.673452319847            -9838.200184767184
                        7    0.0006913870717180104  -2.3358953956189586e-08   -0.0005261727127261272         3.75511515895645    0.0011593920171110977   -0.0013624892332889766  -1.6149107903509712e-06       -42.13960696753012    -0.005285598454483814       0.7096135444968663      0.27031050858816413      0.09295582699286636      0.47673193500544137                      0.0           -1451.6264975393397             60324.14575741617             81.95019134002597          0.009819858765769851            17.772094096425388             -3.24811287107801             4859.455213191456          0.018681230655070092             38.59948675483952            1.1953751904740813          -0.08459760721316599         0.0005386912792763413         0.0038597076551738496            -5.532821157250998            29521569.124910157            13319485283.495481            -5627713.333445658           -111.50389783333188           -182869.67464385275             305713.5059976629            10217935.081752563           -212.29640451497545            -40221.06875271942             685.7978123629441           -11198.641966714142            297.12976296517417            -2517.673407531213            -9838.199990403098
                        8    0.0006913870739946507   -2.335895361868211e-08    -0.000526172779379409       3.7551151589073926    0.0011593920170742053   -0.0013624892332447633  -1.6149107903475829e-06      -42.139606997811946    -0.005285598460716502        0.709613544509067       0.2703105085759289      0.09295582699304361        0.476731935005317                      0.0           -1451.6264827867108            60324.147944464625              81.9501836615679          0.009819858722163054            17.772094088227085           -3.2481128489713447             4859.455214885628           0.01868123055816825              38.5994867409891            1.1953751908645032          -0.08459760966020856         0.0005386912832151659         0.0038597076441209623            -5.532821157250998            29521569.126693852            13319485455.463554            -5627713.507866865           -111.50393605411733           -182869.68522008532              305713.505690175            10217933.911196832           -212.29641071974325             -40221.0697682554             685.7978348072066           -11198.642457621852            297.12976473813995            -2517.673450882347            -9838.200191424485
                        9  -0.00010839351184125723   -3.900769893894824e-08    0.0019459961727151126       3.7525032770077735    0.0011620180936905214   -0.0013687520026439857  -1.6150002601383057e-06       -40.02736540049347    2.432041677633695e-05       0.7088180839659566      0.27011309516127524      0.09293983611952839      0.47674266223928463                      0.0            -6634.204679003394           -41079.721730859936             366.7440469428568          0.007498185922501695             18.35566666963066            -6.379497548582562             4814.720319524197          0.025440403669587365            50.399306468750964            1.1699204534849699          -0.12408029259094454         0.0001833385384323686          0.004813239552353071            -5.532821157250998            -5128207.793485082            -8123324064.756729             737559.2667245873            -573.1222838639671           -1072234.6768024415           -452012.19467571675            -445094928.1343045             32.79132549858342             28373.08226896771             448.2034981627889            11220.175130798038            -430.5873137842631            -777.3209727133291           -3079.8051706811034
                       10  -0.00010839350861853914   -3.900769876044007e-08    0.0019459961648434076         3.75250327703586    0.0011620180938965302   -0.0013687520025337733  -1.6150002600428005e-06       -40.02736540832394     2.43203741208467e-05       0.7088180839597473      0.27011309515855264      0.09293983611984258        0.476742662239307                      0.0            -6634.204658120181            -41079.72057412699            366.74404603603637          0.007498185947467403            18.355666715410397            -6.379497493476361             4814.720367276845          0.025440403644529874             50.39930637396098            1.1699204532862737          -0.12408029313546452        0.00018333854541443786          0.004813239554341603            -5.532821157250998            -5128207.628198991            -8123324002.429552             737559.2421153968            -573.1222760789788             -1072234.66586367           -452012.19140251726            -445094924.4525988             32.79132424329646            28373.081390174466             448.2035048392598             11220.17510341648            -430.5873099266504             -777.320973722096            -3079.805184198165
