                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1    0.0007864524244801508   -6.029368883750778e-07   -0.0025679501526097446         3.06462573541925     0.004641143189701613    0.0023129822070520932   -7.112697124830028e-06      -10.022982981572298     0.019450403757373214        1.071507185961145       0.5456915762937284       0.9278129526610716       0.4528528621354384      0.21318715974901148                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             20137268.85189684           -29692220428.881344            -7451978.301893397             46.19445734440106            1418.9383513731232            -344278.2141255831            -9322983.207128774            -81.87409160202398            -2148.123182801328              2512.49779344403            114606.19726852118             1848.933205854382           -2608.5175649203106            -16748.33634425365
                        2    0.0007864249896949403     -6.0293688712851e-07    -0.002567939963942552        3.064625735416344    0.0046411431897010556     0.002312982207203824    -7.11269712482592e-06      -10.022982963753245      0.01945040376040997       1.0715071858790879       0.5456915762060387       0.9278129526585566      0.45285286213572457      0.21318716487493816           -0.1777774081635885           0.00807775934764379         0.0011737344605744493        -2.582822844487964e-12       -1.2393635500589856e-10          7.58653122961972e-08        2.0540548970916783e-06         5.702096927961975e-11          6.74834416742382e-09       -2.6258248908561654e-09       -1.7537948870938177e-08        -5.588862705963038e-11        2.5436443075300807e-11        1.1390948184697436e-07              20136116.1134634            -29692496149.76079             -7451952.65522213              46.1977111250647            1419.0698273842913            -344286.7052700369            -9323461.266102733            -81.87560257989848           -2148.2215912729803             2512.531702750267            114606.62854550096            1848.9236048557868           -2608.4809952094456           -16748.196557555566
                        3    0.0007864526630324038   -6.029368867511958e-07    -0.002567939436080057        3.064625735411963    0.0046411431896999705     0.002312982207295741   -7.112697124821275e-06      -10.022982955139296     0.019450403763515468       1.0715071858474405       0.5456915761890426        0.927812952658513      0.45285286213567977      0.21318716464494614         0.0015458185996866658          0.010522755457514478         0.0012345442200023538        -6.477386528381935e-12       -3.6506291816667474e-10        1.2182377502611974e-07         4.376195721989343e-06         8.458560500912427e-11        1.3649451939083216e-08       -3.6385401358529634e-09       -2.0937163114354004e-08       -5.6855754672192734e-11        2.1454443160311913e-11        1.0879854794865196e-07            20137279.105134405           -29692219485.902386            -7451950.724753191             46.19407496913596            1418.9266715905128            -344278.2437090458            -9322982.591850879            -81.87377619068924           -2148.1145570604845            2512.4829207088906            114606.22093447647            1848.9332408916127            -2608.515901020518           -16748.283964491216
                        4    0.0007864524235247726   -6.029368869089328e-07   -0.0025679501529576516       3.0646257354183684    0.0046411431897011935    0.0023129822072810832   -7.112697124821828e-06       -10.02298297455735      0.01945040376008274        1.071507185979637       0.5456915761948787       0.9278129526587997      0.45285286213559967      0.21318715999368099        -6.190850332377096e-06          0.009500619590357714        -4.007889020662958e-08         -7.83570739157666e-13        -9.328957359697496e-11        1.1449500202098672e-07         4.100062981184441e-06         2.244783559035568e-11         6.021171215940689e-09          5.91747095768369e-10       -1.9769941239644592e-08        -5.048554167312128e-11        1.4334212829049243e-11        5.4371001528213326e-09            20137268.827540677            -29692220298.97101            -7451978.301894559            46.194458090241355            1418.9383756018615           -344278.21327125403            -9322983.209473772            -81.87409177205168            -2148.123192775223             2512.497801879679            114606.19718106411            1848.9332048295678            -2608.517558004706           -16748.336337577322
                        5    0.0007864610106166014   -6.029353544705352e-07   -0.0025679505256987604       3.0646257344824726     0.004641143189258728     0.002312982446762492   -7.112697116241005e-06       -10.02297562420483      0.01945040659910636       1.0715072052483252       0.5456914727886865       0.9278129502822416      0.45285286230412664      0.21318741539446062          0.055638164199829296             9.939701436191076        -4.297985462531351e-05         -8.32690953226726e-10        -9.841895816838549e-08        0.00011985519933303823          0.004294511252687927         2.354357589524625e-08         6.314962549794048e-06         6.171897695139705e-07       -2.0701008396351025e-05         -5.28628869073739e-08        1.4994509337877087e-08         5.681009980958625e-06            20137646.313067567           -29691988765.908527            -7451978.129359722             46.19398468860865            1418.9143084186326            -344274.3900078489            -9322819.833846215            -81.87364226471264            -2148.096682996186             2512.490032657445            114605.96466357184            1848.9354722796504            -2608.522409246007           -16748.360591011868
                        6   0.00018988442301274948  -1.5031639362699552e-07    0.0002275245692683124       3.0643516869860763     0.004641013088470648     0.002383673990641995   -7.110165357612291e-06       -7.852086036150488     0.020287811001744455       1.0771791121021275       0.5151747452650824       0.9271115552797983       0.4529026696569575      0.28997703146452647           -3865.7606495087603            2932980.8059675735            322.03868796035215        -0.0002435986072654038          -0.02891138465901018            35.345891794950816            1265.8836088683577          0.006946870225349793            1.8609049874916452            0.1815016365114417            -6.103366205729198         -0.015586608472739627          0.004427335246143866            1.7064415936781108            4249929.8065701015             2703167701.861473            401077.20480396453             98.31978161998462              9064.51765592846              69164.9398157252              5697095.44737786            10.378751181699853             914.6772879173767             711.6525639429453            113288.50083067546            1186.8225018579383             85.76159702287177           -1538.0597465191447
                        7    0.0001898844194830648  -1.5031639236287868e-07   0.00022752456963904925        3.064351686978604    0.0046410130884663725     0.002383673990894762   -7.110165357604636e-06       -7.852086030797787     0.020287811003657424       1.0771791121076868        0.515174745031169       0.9271115552753383       0.4529026696571346      0.28997703188032453           -3865.7606723811173            2932980.8141590506            322.03868800306105        -0.0002435986139073994         -0.028911385609060408             35.34589192133431             1265.883612695676          0.006946870242478434            1.8609049917426892           0.18150163668934027            -6.103366252511887          -0.01558660857185047          0.004427335261884361            1.7064416029180678             4249929.706786311            2703167746.6378527             401077.2111954755              98.3197813473935             9064.517731665572             69164.94151984015             5697095.653127181            10.378751382053645             914.6773128210098             711.6525685477944            113288.50081977926             1186.822497614146             85.76160322730311            -1538.059737653494
                        8   0.00018988442238975964  -1.5031639404098436e-07    0.0002275245610645995       3.0643516869757086     0.004641013088461175    0.0023836739906107638   -7.110165357621837e-06       -7.852086040879278       0.0202878109973261       1.0771791120492962       0.5151747450241186       0.9271115552763621       0.4529026696569515       0.2899770323127946           -3865.7606535457344             2932980.803284926            322.03868701528444       -0.00024359861648114308         -0.028911386764000745             35.34589177933527             1265.883604095327          0.006946870210217665            1.8609049776730795           0.18150163482084025            -6.103366253921959         -0.015586608549098298          0.004427335245606024            1.7064416125285136             4249929.788755202             2703167652.926577             401077.1863460609             98.31978237867928             9064.517767382778             69164.93881922918             5697095.372998299            10.378750719437614              914.677247550805             711.6525730594847            113288.50075711195            1186.8225017343464             85.76159705651455           -1538.0597672736587
                        9   0.00018988442328471812   -1.503163938671679e-07    0.0002275245691845556       3.0643516869414804     0.004641013088428132    0.0023836739906992303   -7.110165357638395e-06       -7.852086033912153      0.02028781099703228       1.0771791118807805       0.5151747443997432       0.9271115552671536      0.45290266965695863      0.28997703479676407           -3865.7606477464037            2932980.8044112567             322.0386879507034        -0.0002435986469061883         -0.028911394106892474             35.34589182356855             1265.883595816427          0.006946870232512464             1.860904977020145           0.18150162942833958            -6.103366378797047          -0.01558660875373214         0.0044273352462425525            1.7064416677278351             4249929.833669511            2703167696.2037125            401077.21673297376             98.31978162338197              9064.51764521974             69164.93967008885             5697095.432370624             10.37875150446559             914.6773193784886             711.6525511342547            113288.50047549198            1186.8225020068417              85.7615968859125           -1538.0597137494694
                       10   0.00018988442324198755  -1.5031639283768364e-07   0.00022752456802011033       3.0643516869692213     0.004641013088454162    0.0023836739906968503   -7.110165357615124e-06       -7.852086038086448      0.02028781099791362       1.0771791120969707       0.5151747451729343       0.9271115552773639      0.45290266965692505      0.28997703088754356           -3865.7606480232976            2932980.8110823147             322.0386878165593       -0.00024359862224759214         -0.028911388322553418            35.345891822378526             1265.883607451695          0.006946870219154721            1.8609049789786787           0.18150163634642524            -6.103366224158834         -0.015586608526837093          0.004427335243257286            1.7064415808562685            4249929.8342272835             2703167774.070269             401077.1995687262             98.31978293488571             9064.517814797322             69164.94178408384             5697095.635371534            10.378751053811133             914.6772775450038             711.6525695180876            113288.50077436975             1186.822501213665             85.76159776452887           -1538.0597579018536
