                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1   0.00047184049224277693   -6.237484539120894e-07     0.004762852886087255        5.212463978474014      0.00220551979827278    0.0013235439623437454   1.6598768221735744e-06      -60.634588431565355    -0.029535117433678367        0.740085748288822       0.1921768258215546       0.6283414918225138      0.42342470968134327       0.2483349237150213       27450.030898618646                      0.0       27450.030898618646
                        2   0.00047181299757942505   -6.237484525351788e-07     0.004762843337032063        5.212463978368521    0.0022055197981882355    0.0013235439626589868   1.6598768222031083e-06       -60.63458847379256     -0.02953511746328289       0.7400857485341883      0.19217682582348444       0.6283414918212904      0.42342470968148643       0.2483349213814261       27449.305989702407    2.454551397663524e-09       27449.305989704862
                        3   0.00047184109772893364   -6.237484519794667e-07    0.0047628450115047615        5.212463978349046    0.0022055197980856223    0.0013235439629215825   1.6598768222464012e-06       -60.63458848227333     -0.02953511749196691       0.7400857482443153      0.19217682581056095       0.6283414918217456        0.423424709681087      0.24833492301695514         27449.9812136219     4.75957448748878e-12       27449.981213621904
                        4   0.00047184046206376367    -6.23748452340362e-07     0.004762852884137393        5.212463978454791    0.0022055197982064996     0.001323543962889724   1.6598768222440706e-06       -60.63458844211923     -0.02953511745626357       0.7400857482901639       0.1921768258292334        0.628341491821634      0.42342470968159873       0.2483349250211333       27450.030120215615    2.978908957339944e-15       27450.030120215615
                        5   -7.883570582697654e-05   -6.192890675449869e-07     0.002001584707529583        5.212374799058189    0.0022052972414623485    0.0013250590945444412    1.660071610336977e-06       -60.67742834182659     -0.02960921604039725       0.7400807297835093       0.1921919469271428       0.6283390852167461      0.42342524974765894       0.2512174292811249       10854.201007392363       1.4218549282713064       10855.622862320633
                        6   -7.883570483329538e-05   -6.192890566386487e-07     0.002001584707507391        5.212374799074793     0.002205297241515707    0.0013250590951491299    1.660071610466899e-06       -60.67742834220078    -0.029609216038673992       0.7400807298637571      0.19219194693723296        0.628339085215982       0.4234252497479212       0.2512174296811134       10854.200528444653       1.4218549250735646       10855.622383369726
                        7   -7.883570905897085e-05   -6.192890666148007e-07    0.0020015847164195715        5.212374799055003    0.0022052972414926273    0.0013250590946689562   1.6600716104122532e-06       -60.67742833313526    -0.029609216026873563        0.740080729688688        0.192191946938728       0.6283390852163242       0.4234252497475501      0.25121743013298126       10854.200971938408        1.421854937054586       10855.622826875462
                        8   -0.0003827956221089782   -1.119038218508928e-07    0.0029393737123186974        5.212661297622444    0.0022104959391222347    0.0013608917833307266   1.6728937353934959e-06       -59.77382012515109     -0.02811670848479758       0.7330799964883878      0.19379368877558728       0.6282658749718627      0.42342359221635945        0.356164388779149       2478.0304461580636        3.540913478264235        2481.571359636328
                        9  -0.00023081566396797743  -3.6559644469794007e-07      0.00247047920992414        5.212518048340316    0.0022078965902922916    0.0013429754389375841   1.6664826728652364e-06       -60.22562423348884    -0.028862962262597415       0.7365803631359484      0.19299281785136504       0.6283024800943044       0.4234244209820092      0.30369090903013696         3063.42237771019        2.153465778070381       3065.5758434882605
                       10   -0.0003068056430384778  -2.3875013327441644e-07    0.0027049264611214183         5.21258967298138     0.002209196264707263    0.0013519336111341555   1.6696882041293661e-06       -59.99972217931996    -0.028489835373697498       0.7348301798121681      0.19339325331347618       0.6282841775330835      0.42342400659918433      0.32992764890464255       1779.1896881866396         2.76521002186796       1781.9548982085075
