                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1    0.0005603920267315221  -1.7951297337545162e-07    0.0005322767303798932        4.619659368269783     0.007466194734949999    0.0024505926264635196  -2.1383808031775517e-06       -75.23500752029051    -0.007812757146536892       0.9631123992883303      0.20198173748934878      0.08747240457933536      0.47248651846141265       0.9925821964141103                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            25277204.188714366            15535686049.619411            -1301660.266450336             25.60378954519814           -13628.051973181296            317254.12652175216            21085849.501275755            -35.35439999681499           -3219.6931068749454           -2693.3484807884747            -32516.79303326811             310.8745789494081            -1656.193741621449             643.2857755771646
                        2    0.0005603643355051835   -1.795129739001528e-07     0.000532278156271109        4.619659368268488     0.007466194734954309    0.0024505926263510384  -2.1383808031850276e-06       -75.23500751410052    -0.007812757142958395       0.9631123993590942      0.20198173750936382      0.08747240457899519       0.4724865184615588        0.992582196255726          -0.17943914667436708         -0.003400063624507818        0.00016426266805508183       -1.1510792319313623e-12         9.577601057920837e-10       -5.6240602452906074e-08       -3.7379563962332274e-06         1.980797605938278e-11          7.95221527516432e-09        2.2644464081622573e-09         4.003009035358217e-09        -7.559385216558844e-12        1.2992076550391276e-11       -3.5196512371271638e-09            25276039.870542165               15535269275.819            -1301746.717193206            25.569679935472557           -13632.700291616376              317246.243178258            21085377.784355182            -35.35715613302975           -3220.0450768627843            -2693.239421184408           -32516.318867183316             310.8518971611765           -1656.1612441998564             643.1588833910181
                        3    0.0005603917655090167    -1.79512973600938e-07    0.0005322802483350179        4.619659368306181     0.007466194734986499    0.0024505926264103196   -2.138380803181492e-06       -75.23500750345748    -0.007812757134353338       0.9631123992976103       0.2019817375033053      0.08747240457953209       0.4724865184614985       0.9925821969358823         -0.001692721835200306        -0.0014611516418791398         0.0004052684303645915        3.2353379234943226e-11         8.111181479561777e-09       -2.6600032940193863e-08       -1.9701986353135026e-06        5.3865687732468363e-11        2.7074565583312054e-08        2.9696067826989747e-10        2.7913060751671988e-09        4.3718115547461715e-12         7.628465760313298e-12        1.1594934888768824e-08            25277204.609735236            15535674503.673124           -1301652.0947361584            25.606453553829333           -13627.730677001033             317254.3069035223            21085893.264892697           -35.354186465504974            -3219.673610240427            -2693.349169357535            -32516.75351437363             310.8743332949946           -1656.1900664785842             643.2973048701257
                        4  -0.00014668407603797117   -1.796124776639512e-07    0.0019369869775499005        4.619673550884307       0.0074662090801564    0.0024505693972355423   -2.138382505087625e-06       -75.22829996236243    -0.007807921996335227       0.9631175688172886      0.20198762404121995      0.08747247396233948       0.4724865551676512       0.9927824563581273           -4581.8531459463165             -644.787789477336            161.82262047398484        1.2606768465496365e-05         0.0031878236447174186         -0.011614613988674208           -0.8509550365430472         2.146418536985948e-05          0.010744778225922779        0.00016542492666715702          0.001177310374234075        1.5418445359966565e-06         3.262776759882513e-06          0.004450220978157048            -1029648.166738788             2827840303.959854            177592.39896024272            62.730816934538076             25900.89330374855              127401.461350195            20590526.489971258            5.9844315406539526            1389.0655515638587           -1050.4163558630717            -9217.564500611981            -466.5499502467585              98.3800134926403            2241.8827645230845
                        5   -0.0001466567697693019   -1.796124799759988e-07     0.001936982268064283        4.619673550807467     0.007466209079958111    0.0024505693961420737  -2.1383825052643506e-06       -75.22829998772713    -0.007807922033709206       0.9631175694853871      0.20198762417856903      0.08747247397469854      0.47248655516744104       0.9927824429957939            -4581.676201325339            -644.8027715456564             161.8220779412417        1.2606700163391653e-05          0.003187779580428164         -0.011615160722990014           -0.8510433994436212        2.1464104202823365e-05          0.010744695172636308         0.0001654463058180511         0.0011773378440493862        1.5421191817349072e-06         3.262758078529752e-06          0.004449924037413449           -1028409.7329907122             2828127996.264284            177650.76851112617            62.781867204093004             25910.13519961376            127412.04294678535            20591919.153538734             5.986508953441528             1389.404167092688           -1050.4672238904761             -9217.88682980013           -466.51410375626995             98.36874683349589            2241.9464871351797
                        6  -0.00014668377828855686  -1.7961248029615035e-07     0.001936980692150555        4.619673550749534    0.0074662090798869344    0.0024505693960083143   -2.138382505283613e-06       -75.22829999661964    -0.007807922043472853       0.9631175695471146      0.20198762418966137      0.08747247397450231       0.4724865551674512        0.992782441992242            -4581.851216530112            -644.8048461277701            161.82189639598025        1.2606648667201625e-05          0.003187763763412257         -0.011615227602651546            -0.851053030631748         2.146407574678051e-05          0.010744673475642183         0.0001654482810984348         0.0011773400625192385        1.5421148210255826e-06         3.262758981511145e-06          0.004449901736259932           -1029650.8808732611             2827856847.635391             177576.6992855163             62.72662555681817            25899.663930523762            127401.35790831342             20590373.37968818             5.983865270909001            1388.9604562618758            -1050.414327658357            -9217.621965368713            -466.5494862916145             98.37555859604609             2241.867373899762
                        7   -0.0001466840751376319  -1.7961248044985253e-07    0.0019369869863911913        4.619673550826611     0.007466209080030551    0.0024505693960449135  -2.1383825052601476e-06       -75.22829996037285    -0.007807922000566544       0.9631175695130647      0.20198762419937388      0.08747247397401053       0.4724865551675988       0.9927824436642547            -4581.853140112118            -644.8058421178647            161.82262149250153        1.2606717180100683e-05         0.0031877956782765267         -0.011615209303053597            -0.851041297954879         2.146419173650429e-05          0.010744768822994882        0.00016544719150246578         0.0011773420050209535        1.5421038927302768e-06         3.262772101880134e-06          0.004449938892098832            -1029648.169691496             2827840033.626148             177592.3991007397            62.730814561184154              25900.8925278542             127401.4511109836              20590524.4594376             5.984431530262937            1389.0655542717836           -1050.4163194684068             -9217.56443362708           -466.54994459094024              98.3800073140358            2241.8826794647025
                        8  -0.00014668249333508782  -1.7961248323787905e-07     0.001936987097651374        4.619673550737104     0.007466209079826543      0.00245056939472268   -2.138382505356133e-06       -75.22829995334965    -0.007807922011960018       0.9631175708571615      0.20198762459176722      0.08747247400139208      0.47248655516773364       0.9927824208854972            -4581.842890031632             -644.823908529726            161.82263430967458        1.2606637618262084e-05         0.0031877503430132056          -0.01161587041983124           -0.8510892906299122         2.146421421075502e-05          0.010744743504164132        0.00016549020260114844         0.0011774204836889621         1.542712371429802e-06        3.2627840873544756e-06          0.004449432697486679           -1029575.5293894139            2827855624.0366726             177596.7374376676            62.734045464329604             25901.50480039058            127402.06586240328            20590612.865202524             5.984586351362333            1389.0915526193387           -1050.4193441657792            -9217.579771512561           -466.54786728473636             98.37960220150407             2241.887160285984
                        9   -9.900603911595961e-05  -2.3612594615087525e-07    0.0020183245689890947        4.618501908071937     0.007463653751842124    0.0024264151290961304   -2.141882681793726e-06        -75.1884989152817    -0.007894436485575364        0.977233476919412       0.2051960536764143      0.08770925994648021      0.47248549005170976        0.735233924717055           -4272.8994666916815           -366852.06358474516            171.19271100778002        -0.0010288535091965577           -0.5646629128611445           -12.088748683694627           -1750.9393080872082        0.00014882753602819322           -0.1815096423077157            0.4518744841946152            0.6428632374131048          0.005263452603218896        -9.141419581304433e-05           -5.7188504821567845            -53232.77093944086           -1999136823.9868717           -25458.860557453427           -10.947522637352444            364.95282872400276            -61936.32825173011           -16372307.337580692            -1.415315464957925            162.12788606258331           -375.26307605725236            -9227.262378776762            -316.5378183401625           -141.62796379887644            318.51030001835613
                       10   -9.900603898053929e-05  -2.3612594548941303e-07     0.002018324569470071           4.618501908083      0.00746365375183452    0.0024264151295750945   -2.141882681658738e-06       -75.18849891111512    -0.007894436489455802       0.9772334771914315       0.2051960538274768       0.0877092599554779       0.4724854900520157       0.7352339230033014            -4272.899465814158              -366852.05929847            171.19271106318848        -0.0010288534993626462           -0.5646629145509579           -12.088748444212582           -1750.9392405930819        0.00014882754936124912          -0.18150965093091048           0.45187449289923975             0.642863267625604          0.005263452803167596        -9.141416861998171e-05            -5.718850520240197            -53232.76199533161           -1999136756.1141932            -25458.86343249701           -10.947522722461752             364.9528419990744             -61936.3259773066             -16372306.9445046           -1.4153155651616087            162.12786991968989           -375.26306737113174            -9227.262334743273            -316.5378187721309            -141.6279632914623             318.5102855730967
