                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1   -0.0003106810778407014    1.655313731772985e-08    0.0035482965695719827       5.5673476799646595     0.006744953171825732   -0.0004883835269856071  -3.8747970669977285e-06       -72.61477139099652     -0.01644047832149997       1.2524984173024956      0.20523605944155923       0.7044707039056952      0.43001050137747354        0.564222757835568        3254.481766623666                      0.0        3254.481766623666
                        2  -0.00031066174651071555    1.655313633567219e-08    0.0035482774888543254       5.5673476797629835    0.0067449531713340005   -0.0004883835276582641   -3.874797067201534e-06       -72.61477150356917    -0.016440478474389977       1.2524984172146865       0.2052360594410212       0.7044707039047178      0.43001050137684643       0.5642227560161865       3254.3718888442813   1.2317597701648522e-09       3254.3718888455132
                        3   -0.0003106815639988037    1.655313504161104e-08     0.003548260494480596        5.567347679511824     0.006744953170864227   -0.0004883835284168543   -3.874797067388213e-06        -72.6147715996914    -0.016440478589192446       1.2524984171349398       0.2052360594471659       0.7044707039026898      0.43001050137627156       0.5642227542991423        3254.380961536247    7.572742306706067e-11        3254.380961536323
                        4   -0.0003106810773364573   1.6553135562475527e-08    0.0035482965656992048        5.567347679889565    0.0067449531717039424   -0.0004883835277539729   -3.874797067148223e-06       -72.61477138697249    -0.016440478303451477        1.252498417120597      0.20523605947433682       0.7044707039036585       0.4300105013771706       0.5642227597620124        3254.481748574303    5.408745966804025e-17        3254.481748574303
                        5  -0.00031067977766764053   1.6553113307942893e-08      0.00354829656809888        5.567347678877278     0.006744953170174246    -0.000488383537552353   -3.874797069014018e-06       -72.61477132691407    -0.016440478030612524        1.252498414673497      0.20523605991974303       0.7044707038741711       0.4300105013729855       0.5642227849404673        3254.477933540586    5.487352721573107e-12       3254.4779335405915
                        6  -0.00016725562929494666   -8.967511833108032e-08     0.002152125910411816        5.562791452153616     0.006737556621690805   -0.0005348994090344549  -3.8839113303380835e-06       -72.37810908060112    -0.015357477033129728       1.2414915064066627      0.20721867273349073        0.704347420284391      0.42999214060352164        0.680621344666525        803.5971248961198       0.3703322950629508        803.9674571911827
                        7  -0.00016725562868832728   -8.967511857932238e-08    0.0021521259072345496        5.562791452133617     0.006737556621676459   -0.0005348994091759342   -3.883911330351636e-06       -72.37810907580044    -0.015357477023110244       1.2414915062756755      0.20721867277450529       0.7043474202804985       0.4299921406033254       0.6806213460698523          803.59712299157       0.3703323000321611        803.9674552916022
                        8  -0.00016725562939129277   -8.967511818618792e-08    0.0021521259104765227        5.562791452130687     0.006737556621675879   -0.0005348994090261386   -3.883911330323123e-06        -72.3781090815949    -0.015357477034258164       1.2414915063317957      0.20721867277343148       0.7043474202797007       0.4299921406033439       0.6806213450054255        803.5971243684394       0.3703322957784813        803.9674566642178
                        9  -0.00016725562940666792   -8.967511841760156e-08    0.0021521259098052003         5.56279145210002     0.006737556621649524   -0.0005348994091423155   -3.883911330332646e-06       -72.37810908117618    -0.015357477031437089       1.2414915062913114       0.2072186727943358       0.7043474202761282      0.42999214060315616       0.6806213446030469        803.5971243750776      0.37033229502323345        803.9674566701008
                       10   -0.0001672556291461082   -8.967511833336265e-08    0.0021521259107252612       5.5627914521048005     0.006737556621659027   -0.0005348994091261325   -3.883911330326077e-06       -72.37810907935408    -0.015357477029149707       1.2414915062832144      0.20721867278629907       0.7043474202748212      0.42999214060308505       0.6806213442831783        803.5971245093396      0.37033229423815783        803.9674568035778
                       11   -0.0001672556292921725    -8.96751183148679e-08    0.0021521259103489364        5.562791452128931     0.006737556621674523   -0.0005348994090695863  -3.8839113303322635e-06       -72.37810908084059    -0.015357477032020075       1.2414915063455008      0.20721867273382347       0.7043474202801069       0.4299921406033326       0.6806213446276166         803.597124869457       0.3703322949889337        803.9674571644459
                       12  -0.00013272375272887303   -8.683505606912367e-08    0.0018897663246291733        5.530583747737101     0.006715582972299438   -0.0005893027165256607   -3.876940451600018e-06       -72.23476402637901    -0.013462379325698428       1.1555895084131171      0.23125763516387793       0.6985968881003739       0.4297388664079036       0.7358218037687161         633.998240350904       0.8545513721055681        634.8527917230095
                       13  -0.00013274001857468875   -8.683505934592399e-08    0.0018897879210057966        5.530583747423081     0.006715582972189608   -0.0005893027182138546   -3.876940451625918e-06       -72.23476391607988    -0.013462379197009546       1.1555895069995163      0.23125763513183833       0.6985968880199217       0.4297388664047515       0.7358218107144348        633.9935924505216       0.8545285235398428        634.8481209740615
                       14  -0.00013272243584323072   -8.683506388526398e-08     0.001889821176422579        5.530583746969151     0.006715582972048266   -0.0005893027206933584    -3.87694045164052e-06       -72.23476374607498    -0.013462378996956324       1.1555895047360978       0.2312576350670311        0.698596887893411       0.4297388663996291       0.7358218214337153        633.9908261427184       0.8545424970161384        634.8453686397346
                       15  -0.00013272375177523487   -8.683505824210263e-08     0.001889766320147653       5.5305837472092225    0.0067155829718428895   -0.0005893027181224517  -3.8769404516554625e-06        -72.2347640299496    -0.013462379312153498        1.155589507081034       0.2312576350828252       0.6985968880209962        0.429738866404149       0.7358218055246688        633.9982385763168       0.8545513861190076        634.8527899624358
                       16   -0.0001327225995597965   -8.683506630639331e-08    0.0018897663666077999        5.530583744537545     0.006715582969642329   -0.0005893027252242933   -3.876940451712039e-06        -72.2347640488891     -0.01346237924137628       1.1555895002713366      0.23125763467661958       0.6985968876009974      0.42973886638475606        0.735821812871535        633.9983408706013       0.8545527593220568        634.8528936299233
                       17  -0.00013438046088615611   -9.556863223745247e-08    0.0019301304565805645         5.52846321922581     0.006713749436543227   -0.0005957189614260625  -3.8771631011960515e-06        -72.2488037932983    -0.013407639642311377       1.1502365937173944      0.23093206648098846        0.698277922263655      0.42972378089615976       0.7428914067721442        626.1150306033348       0.8948282023831478         627.009858805718
                       18    -0.000134390551972601    -9.55685451338201e-08    0.0019301299434149174       5.5284631881841895     0.006713749417708415   -0.0005957189833928442   -3.877163088160054e-06       -72.24880408555826     -0.01340763868776811       1.1502365112130746      0.23093206205122196       0.6982779162918964       0.4297237806483417       0.7428913947622746        626.1149802267619       0.8948169155709853        627.0097971423329
                       19  -0.00013438074432851766   -9.556800500457066e-08    0.0019301311475985984       5.5284629961324665     0.006713749301249347   -0.0005957191190718457   -3.877163007391797e-06       -72.24880587188709    -0.013407632753941592       1.1502360003334922       0.2309320346142358       0.6982778793200547       0.4297237791139549       0.7428913213729125        626.1146343837622        0.894828799929539        627.0094631836918
                       20  -0.00013439009095689937   -9.556592965698221e-08    0.0019302728747463977         5.52846216821716    0.0067137487911770825   -0.0005957197889511593   -3.877162677081541e-06       -72.24881278566343    -0.013407606646239835       1.1502338072373477      0.23093191802076174       0.6982777213318144       0.4297237725256555       0.7428909960638972         626.113288329973       0.8947957394222975        627.0080840693953
                       21   -0.0001390832270743709   -8.618682307450319e-08     0.001945757856869016       5.5251228973811894     0.006711723410777052   -0.0005980825784671272    -3.87575927010029e-06       -72.27989562714731    -0.013304481133552816        1.141352344997267      0.23045499681781473       0.6976349907303634      0.42969709735543565       0.7416124244546562        623.1556470960163       0.9039716219356955         624.059618717952
                       22  -0.00013908322787155994   -8.618682161283709e-08    0.0019457578595130274       5.5251228902046705     0.006711723398185196   -0.0005980825859047989   -3.875759271941606e-06       -72.27989563410637    -0.013304481088436758       1.1413523099732241      0.23045499634493086       0.6976349848411104        0.429697097081184       0.7416124240334492        623.1556320376538       0.9039717420920175        624.0596037797459
                       23  -0.00013908322798600233   -8.618682159944253e-08     0.001945757858865189        5.525122883587729     0.006711723384600292   -0.0005980825892797566   -3.875759268382654e-06       -72.27989565446082    -0.013304481180363798        1.141352327056839      0.23045499707747175       0.6976349830333012       0.4296970969282461       0.7416124160220559        623.1556362504126       0.9039716535770119        624.0596079039897
