                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1    3.880431931444277e-05  -2.7036183030917857e-08   -0.0027489425422857626         4.73605384687911     0.003996119800296888   -0.0025368370836082593  -2.2403058388824463e-06      -41.985809386516685     -0.03606624445918472       0.7507837271282825      0.05696500249463601       0.6311857733959039       0.3609217484540628      0.09901345333588776       41791.399689436206                      0.0       41791.399689436206
                        2   3.8800000001980764e-05  -2.7036182958556352e-08   -0.0027489130253657273        4.736053847111198     0.003996119801560918    -0.002536837083323547  -2.2403058385845156e-06      -41.985809169251766    -0.036066243960820386       0.7507837271826046      0.05696500262376747       0.6311857733950073        0.360921748455598      0.09901345942062445        41791.00136392864   1.1063161324976216e-10        41791.00136392875
                        3    3.883864213276147e-05   -2.703618181027423e-08   -0.0027488703799146406        4.736053847497031     0.003996119804142495    -0.002536837082471096  -2.2403058378575686e-06      -41.985808829325286     -0.03606624298725905       0.7507837271144422      0.05696500286706557        0.631185773394948       0.3609217484573523      0.09901346790230026        41790.51299484273    4.116852950093862e-09       41790.512994846846
                        4  -0.00018944343054543114  -2.7011166591901723e-08     0.002430726416300747        4.736095170169034     0.003996350528510235    -0.002536781915912614   -2.240250058250768e-06       -41.94737627566191    -0.035975798560031615        0.750791528917395      0.05698833221956323       0.6311856306399422       0.3609220123815673      0.10007755908289795          7624.0132797631       1.7141671961647982        7625.727446959265
                        5  -0.00018944342968118426  -2.7011165921786218e-08    0.0024307264138194898        4.736095170197507     0.003996350528655814   -0.0025367819155499138  -2.2402500580829604e-06       -41.94737627354018     -0.03597579856221624       0.7507915288809239      0.05698833231066203       0.6311856306399112       0.3609220123818358      0.10007756066574913        7624.013259929862        1.714167193443776        7625.727427123306
                        6    -0.000189443433408815  -2.7011165464156763e-08    0.0024307264176972863        4.736095170192976     0.003996350528702491   -0.0025367819153040735  -2.2402500579688845e-06      -41.947376274346475     -0.03597579857299855       0.7507915288204112      0.05698833248093649       0.6311856306397419      0.36092201238216975      0.10007756282904534        7624.013240615976       1.7141672013207385        7625.727407817297
                        7   -0.0001894434303206312   -2.701116686698033e-08     0.002430726416236513        4.736095170169319     0.003996350528476173   -0.0025367819160519926  -2.2402500583087052e-06        -41.9473762733781     -0.03597579856336121       0.7507915288730944      0.05698833235758671       0.6311856306403938      0.36092201238161564      0.10007755995208534        7624.013269539112        1.714167195814727        7625.727436734926
                        8  -0.00018944343079422518  -2.7011166996928314e-08     0.002430726405536139         4.73609517016638     0.003996350528410208   -0.0025367819161285204   -2.240250058360101e-06       -41.94737627325786     -0.03597579857656481       0.7507915289493243      0.05698833252529767       0.6311856306405388       0.3609220123816837      0.10007755932881413        7624.013260156567       1.7141671901136997        7625.727427346681
                        9  -0.00013982423380506416   1.1447523537229086e-08     0.001449091142490862        4.742282325727336     0.004011875425659546   -0.0025117680726992036  -2.2263695652422807e-06      -40.383442039644734    -0.039547214551933225         0.72139325161909      0.16592505188016193       0.6313984795542413       0.3610316700411284       0.9860141661167354       1885.3777281828573       11.084058734899337       1896.4617869177566
                       10  -0.00013982081821142984   1.1447538324313963e-08    0.0014491186058161582       4.7422823261064035     0.004011875429414217    -0.002511768065545045  -2.2263695619365592e-06       -40.38344184909063     -0.03954721405748029       0.7213932587306253       0.1659250537114464       0.6313984795387138       0.3610316700461784       0.9860140874742278       1885.3711640683268        11.08406654707511        1896.455230615402
                       11  -0.00013986839261859608   1.1447604886231412e-08    0.0014492205107233427        4.742282327460639     0.004011875444893854    -0.002511768033597327   -2.226369547319037e-06       -40.38344114738838     -0.03954721218467296       0.7213932906921698      0.16592506191883627       0.6313984794678389       0.3610316700679896        0.986013730391984       1885.3481813667875       11.084164021436804       1896.4323453882243
