                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1   0.00026926674485188535  -4.5675620325330363e-07   -0.0014030908094961579       1.7049159130650842     0.008757863065102579   -0.0036341499392242905    -3.96889072822382e-06      -33.927834411529886     0.017843074209578973       0.7710168091280916      0.09950343128525493       0.5186246638999888      0.36393071575016983       0.3127665259224286                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             6579028.091231784            -50098740784.66897             -5976688.00295165           -1079.3210724812398            -603575.3179623696           -2397367.3576789643            -665304703.8432523            -265.0845478976492           -65206.877338261904            -6117.558430014003            -71171.47208037545             809.0311085363519           -11722.216804747266            -6984.652771815985
                        2    0.0002692450194865367   -4.567561981499777e-07   -0.0014030710284189784       1.7049159132298017     0.008757863065678285   -0.0036341499366606854   -3.968890727512381e-06        -33.9278342715467     0.017843074432538766       0.7710168096128684      0.09950343141738455       0.5186246638973186       0.3639307157532903      0.31276653110922137          -0.14078036745911704           0.03306955192624147          0.002278780091075072        1.4641562036861916e-10         1.279346998709722e-07         1.281802572070112e-06         0.0003557191094959687         4.479461949813413e-10         4.954662066427831e-07         1.551286032963617e-08        2.6425922561301715e-08         -5.93377199227992e-11         2.773731861477952e-10        1.1526206162355062e-07             6578200.350639478            -50099210018.08389            -5976638.519321854           -1079.3433404369516            -603585.2317390204             -2397390.94106254            -665315804.9648592           -265.08313803839025            -65207.03832821575            -6117.365567349798            -71170.88734751793             809.0119536719534           -11721.943368266668            -6984.559595900996
                        3    0.0002692685593307944   -4.567561941639959e-07   -0.0014030603927835392       1.7049159133840497     0.008757863066183997   -0.0036341499346417114   -3.968890726884882e-06       -33.92783419056538      0.01784307458547152       0.7710168097180761      0.09950343148854218       0.5186246638964501      0.36393071575432046      0.31276653353593886           0.01175782333050733           0.05889871419106414         0.0035040052936696764         2.835249072556204e-10         2.403150980681248e-07         2.291289553923992e-06         0.0006694690070049077         7.070864285196876e-10         8.353167694578426e-07        1.8879504182223172e-08        4.0657449629222235e-08        -7.863833041533831e-11        3.6894438121887813e-10        1.6918911703732596e-07            6579101.7462185025            -50098714043.76652            -5976607.179089864           -1079.3177523668185            -603574.2974111312            -2397365.819115538             -665304027.281858             -265.081014144087            -65205.95807300026            -6117.616826889052            -71171.50395752017             809.0320533432324           -11722.237895836366            -6984.589562819103
                        4    0.0002692667394371314  -4.5675619765212055e-07   -0.0014030908096507029       1.7049159132439917      0.00875786306574683    -0.003634149936412102   -3.968890727393602e-06      -33.927834404031756     0.017843074234277497        0.771016809707346      0.09950343140669421       0.5186246638979789      0.36393071575266334       0.3127665270846114         -3.50876054773519e-05           0.03629566637018911       -1.7803583607367557e-08        1.5902893816625388e-10         1.431667284723659e-07        1.4060942080812433e-06          0.000415108824592704        2.3994016373762863e-11         5.488560994582059e-08         1.853614151059446e-08        2.4287855060478588e-08        -4.466550586180852e-11        2.2164492463616625e-10         2.582628432100541e-08             6579027.996435587            -50098740346.18674           -5976688.0030429885           -1079.3210600194122            -603575.3128779613           -2397367.3378871824            -665304699.9498188           -265.08454814839916             -65206.8775703117            -6117.558234165254             -71171.4717301193              809.031100786843           -11722.216569537542            -6984.652749926464
                        5    0.0002692937809099771   -4.567508764451062e-07   -0.0014030909843759753       1.7049160831601768     0.008757863677824093     -0.00363414726466172   -3.968889938421998e-06       -33.92782726133118      0.01784309779944619       0.7710173588870957      0.09950354680849105       0.5186246619894767      0.36393071811713007      0.31276763044548517           0.17519365643437965             34.51771711938935       -2.0146154969258312e-05         1.511956379355676e-07         0.0001361603364780084         0.0013372812852734117           0.39490091096588814         2.288063585638156e-08        5.2421927146384384e-05        1.7592288131140776e-05        2.3104647223215476e-05       -4.2455826508734795e-08        2.1039646568176016e-07        2.4544956812712195e-05             6580168.884196909            -50097640393.17188            -5976683.843657358            -1079.274892483232            -603555.6222118485            -2397314.007200799            -665284789.8120786           -265.08354155825447           -65206.032623023064            -6117.696198585035            -71171.98908610508             809.0515171099638           -11722.396307138693            -6984.705184761209
                        6  -0.00023699771187520112   1.6546608285992345e-07    0.0008514417800829703       1.7247918537330675     0.008829433824542234    -0.003321748145405948   -3.876662825800172e-06       -33.07915961568435      0.02061247555817941       0.8353316333009899      0.11299481734292016       0.5184013615992458      0.36420769374155687       0.4422977822876488           -3280.5936795915204            4032000.4140137117             259.7221543195156           0.01766750281598522            15.904613208812272             156.2008969091713             46113.95121182364          0.002715759346705727             6.154225219112084            2.0580743735327474            2.6982772115330453         -0.004962273349846175          0.024620265901070186            2.8784723636715603            -6842354.424875936            4597556417.3459635             354288.5127602808           -306.00248353464616           -21582.788931411233             147333.1735760962             88526057.93594562             6.935600443853556             5811.847581163633             721.1410029599865           -46362.010112119824            -417.6940586824367            133.88658469968362            -977.9395637492661
                        7  -0.00023699770800979627   1.6546608090638257e-07    0.0008514417755577685         1.72479185371775     0.008829433824357929    -0.003321748146416532   -3.876662826145594e-06       -33.07915960775841     0.020612475554729545       0.8353316330664375      0.11299481738344613       0.5184013616009708       0.3642076937408409       0.4422977829413659            -3280.593654543697             4032000.401354767            259.72215379821233           0.01766750280236964            15.904613167855452            156.20089640387928             46113.95103911277         0.0027157593720687147             6.154225211445716            2.0580743660270713            2.6982772196382396        -0.0049622733115114075           0.02462026583742727            2.8784723781986066            -6842354.255711825             4597556252.042997            354288.50189443654           -306.00247850837053           -21582.788929536713            147333.16584186352             88526054.64556128             6.935599946418701             5811.847394486872             721.1409934869337           -46362.010148061534            -417.6940501014984            133.88657071337556            -977.9395675214879
                        8  -0.00023699771147720405   1.6546608319482419e-07    0.0008514417801947654        1.724791853765016     0.008829433824590767   -0.0033217481451682054   -3.876662825744903e-06       -33.07915961187331     0.020612475557505172       0.8353316332871876      0.11299481745127987       0.5184013615997087      0.36420769374173945       0.4422977831782946           -3280.5936770124995            4032000.4161838684             259.7221543323944          0.017667502844383835            15.904613219597241            156.20089702804256             46113.95123945851         0.0027157593589010503             6.154225217613776             2.058074373091074            2.6982772332049874         -0.004962273339558109           0.02462026591729918            2.8784723834636887            -6842354.404047887             4597556456.256438             354288.5150035613            -306.0024821246703             -21582.7882856924             147333.1754672866              88526058.5865143            6.9356005527120494             5811.847615552786             721.1409999884304            -46362.01006869527              -417.69405851992            133.88658627794345            -977.9395565087364
                        9  -0.00023699771230501192    1.654660824357537e-07     0.000851441777624322        1.724791853780024     0.008829433824542153   -0.0033217481451260646  -3.8766628257805025e-06       -33.07915960614658     0.020612475546051078       0.8353316332713134       0.1129948176803316        0.518401361600535      0.36420769374200784       0.4422977843595861           -3280.5936823766942             4032000.411265092             259.7221540362793          0.017667502857724275            15.904613208794155            156.20089704911294            46113.951221658535         0.0027157593772265728             6.154225192160233               2.0580743725831            2.6982772790153318         -0.004962273321197487          0.024620265941156638            2.8784724097146115            -6842354.454171546             4597556373.633949            354288.51056898176           -306.00248516976876            -21582.78958167435            147333.17148788398             88526057.18942656            6.9356003511217486            5811.8475452696075             721.1409957616877            -46362.00996414708            -417.6940583262883            133.88658528958095            -977.9395509926823
                       10   -0.0002369977118310342   1.6546608294387056e-07    0.0008514417790720424       1.7247918537587856      0.00882943382453957    -0.003321748145207944   -3.876662825763984e-06       -33.07915961097073     0.020612475554990232       0.8353316334033916       0.1129948174634523       0.5184013615995559       0.3642076937417029       0.4422977812259008            -3280.593679305319             4032000.414557689             259.7221542030567          0.017667502838845748            15.904613208220153            156.20089700817326            46113.951229917955           0.00271575936178931             6.154225212025022               2.0580743768096            2.6982772356394733         -0.004962273342955391          0.024620265914052395              2.87847234007716            -6842354.422454857              4597556427.79859             354288.5085949625           -306.00248326047716           -21582.788752305074             147333.1740792978             88526058.11212178             6.935600249388146             5811.847515030424             721.1410093230692            -46362.01006353148            -417.6940585286037            133.88658511013125            -977.9395734380855
