                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1   -0.0006940435279995321  -1.4462856313965704e-07     0.001599138750553962        3.621807789644859     0.010581657051880022    6.158590639587336e-05   -3.353684555432267e-07        -68.5002837433781    -0.018958955701072783       1.1443605175726594      0.23752422845734594       0.8936843591924798       0.4741719775006701      0.43408570126490975                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            -27159029.11608678            -7177307939.381594            -2529970.567716419           -1299.8494102559189           -286428.11445043085           -331738.14547605335            -66438130.94269828           -104.65083410035123           -21223.397261407164            2000.8868635702354              9082.98352535454           -20.811392116093153            238.75664819921323           -3628.8405846157616
                        2    -0.000694016847437449   -1.446285629223396e-07    0.0015991412404513998        3.621807789703823     0.010581657051961228    6.158590650131654e-05   -3.353684555221093e-07       -68.50028372695178    -0.018958955679455238         1.14436051752553      0.23752422845233373       0.8936843591925002       0.4741719775006512       0.4340857020659019           0.17289004229860577          0.001408217052641564         0.0002868361848290535         5.241279015737948e-11        1.8045750079428064e-08        5.2721593909142717e-08        1.0558715673778083e-05         5.256424628896639e-11        4.8038987911071097e-08       -1.5081411675055278e-09       -1.0024425733945461e-09        4.5395785895784176e-13       -1.6776703483224588e-12        1.7799825810824483e-08           -27157809.647122122            -7177078539.789358            -2529936.110242619            -1299.801780645225            -286415.0293401059            -331727.5998136861            -66435890.03371434           -104.64890633656573            -21222.73771459876             2000.887982842709             9082.634071057244           -20.772371117019418            238.74510217322717            -3628.867681487724
                        3   -0.0006940435771912479  -1.4462856307705418e-07    0.0015991404910972295        3.621807789655661     0.010581657051878449    6.158590642665651e-05   -3.353684555379796e-07       -68.50028373366247     -0.01895895569441653       1.1443605175247413      0.23752422845663335       0.8936843591916426       0.4741719775006716         0.43408570220328        -0.0003187623184158772         0.0004056665015197807        0.00020051058441106218          9.60180083590482e-12        -3.496431539357698e-10         1.539157798609303e-08         2.623552205222187e-06         3.109003046120051e-11          1.47916709744875e-08       -1.5333796454797266e-09       -1.4251932967113132e-10        -1.860487073044068e-11        1.3322676295501878e-13        2.0852672675017754e-08            -27159029.54082336              -7177310819.8912           -2529966.0192416185           -1299.8488054199904           -286427.88943320955           -331738.17173111066            -66438109.16260408            -104.6506544247997             -21223.3574548858             2000.885820714605             9082.992968322911           -20.811478460979355            238.75720854561598           -3628.8367211293726
                        4  -0.00011527084265562074   -1.445994772980537e-07     0.002328219052150327        3.621813289377993     0.010581658262577068     6.16001767505194e-05   -3.353659526827783e-07       -68.49615740961632      -0.0189558965119918       1.1443409254166357      0.23752384050411446       0.8936840357955204       0.4741719776570541       0.4344666370661656             3750.447001028546             188.4762535895838             83.99005074390124         4.888651674879914e-06         0.0002690437880197787          0.007135177323024827            1.2514302242186082        1.3204268037725342e-05         0.0067981979577404665          -0.00062694899276039        -7.759064629686561e-05        -7.186599098534745e-06        1.3900801497533797e-08          0.008465240027908136            -917911.1344514921           -1833744497.1818647            108012.25742634629           -63.180873040938714            2411.3730789559613            -64977.07097002806            -9520203.733562807            1.1546353593965408            1237.1062987692874            1194.4203490629548             4343.769776131513             771.2129165981047            183.55605940253312           -1948.7653254736288
                        5  -0.00011524424609434512  -1.4459947566042265e-07     0.002328215916821109        3.621813289462526     0.010581658262556906    6.160017735967377e-05   -3.353659525935272e-07       -68.49615741496179     -0.01895589654915753       1.1443409245868392      0.23752384043341573       0.8936840357732054       0.4741719776566257      0.43446664975332183            3750.6193467456114             188.4868654388127             83.98968955397531         4.888726815168967e-06        0.00026903930742178735          0.007135481900209426            1.2514748497523875         1.320425093222184e-05         0.0067981153672319605        -0.0006269755462469107        -7.760478604179609e-05          -7.1870949858166e-06        1.3862723314951431e-08          0.008465521964712902             -916804.202820651           -1833366778.0547352            108042.09808790681           -63.145018291794784             2416.408383419157            -64963.34135009057            -9518234.803925108            1.1556968881954488            1237.2344898575302            1194.3842453605296              4343.30783474269             771.2465731183878             183.5353048524224           -1948.7463386614415
                        6  -0.00011527073727923202  -1.4459947590884768e-07     0.002328215115707734        3.621813289423898     0.010581658262520902    6.160017726453151e-05  -3.3536595260712923e-07       -68.49615741923033    -0.018955896553235665       1.1443409245895708      0.23752384043819252       0.8936840357718869       0.4741719776566571      0.43446664993100104            3750.4476838675446             188.4852556446666             83.98959726571454         4.888692479375499e-06        0.00026903130649162205           0.00713543432907728            1.2514680487395655        1.3204237272884713e-05          0.006798106304704997        -0.0006269754588359433        -7.760383068378117e-05       -7.1871242858358005e-06         1.386551120832438e-08          0.008465525913139673             -917912.322237616           -1833737403.7971783            108002.14455458928            -63.18261899907153            2410.9495148316173            -64977.08401669024            -9520247.285769012            1.1542813090516537            1237.0484659304013             1194.422864682509            4343.7452453845435             771.2130866607896            183.55423277367896           -1948.7755830698536
                        7  -0.00011527084307656841   -1.445994759506892e-07    0.0023282190382371147       3.6218132894572803     0.010581658262567321    6.160017728331725e-05   -3.353659525989211e-07       -68.49615739686166    -0.018955896530674927       1.1443409245344072      0.23752384044139582       0.8936840357709065       0.4741719776567023       0.4344666513452813             3750.446998300805            188.48498451160552             83.99004914109919        4.8887221524296365e-06         0.0002690416219283984          0.007135443721947604            1.2514721527994834        1.3204308852618852e-05           0.00679815643967833        -0.0006269772240727889         -7.76031900240337e-05        -7.187146073345868e-06        1.3869532682835798e-08          0.008465557341589639            -917911.1352081323            -1833744380.581043            108012.25774725857            -63.18087134841175             2411.373533229827             -64977.0666791534            -9520202.992709965            1.1546353869540744            1237.1062994020597            1194.4203153000637             4343.769788029454             771.2129137132346            183.55606558115008           -1948.7652339062424
                        8  -0.00011527036727771724  -1.4459947793501529e-07    0.0023282190638741537        3.621813289427614     0.010581658262484306    6.160017652165345e-05   -3.353659527319948e-07         -68.496157395415    -0.018955896534026066       1.1443409248450487      0.23752384042296906        0.893684035767049       0.4741719776563073       0.4344666415868712              3750.45008147736             188.4721260785677             83.99005209448607        4.8886957822149825e-06        0.00026902317410796667          0.007135062890045946            1.2514056159527267        1.3204313481946884e-05          0.006798148992703195        -0.0006269672835443885        -7.760687537605725e-05        -7.187231794899181e-06        1.3834420029310321e-08          0.008465340488032306            -917891.2549858107           -1833737911.0649672            108012.98127772572           -63.180197586326116             2411.471185545346            -64976.82646004861            -9520167.950964594            1.1546610090023268            1237.1096743461828            1194.4196414486366             4343.761926538477             771.2135180957242            183.55572113885458            -1948.764764093813
                        9  -0.00010012826734560616  -1.1494494280973208e-07     0.001964760523608852        3.623557921182687     0.010581442976620822    7.332617799027287e-05  -3.3352048669522866e-07       -68.21575117830072     -0.01936744803548815        1.124924066455503      0.23614332453064762       0.8931422920353642      0.47416423391377516        0.748721310303547              3848.57088903744            192349.85973791376             42.11962825592331         0.0015556724780694253         -0.047572279822229016             5.870135797199755             923.9844239990281         0.0009105042082476303           -0.9077607431452596           -0.6219664357490089          -0.27618078533966356         -0.012045936824790616        -0.0006883188351045374             6.991902423080829            44356.497428538874             1233483169.165615           -2882.4133887403045           -20.657156097421105              9946.46637306892             44106.18730615483              8347369.30425287           -2.3702485983398742             525.9241371732236             420.9766635246021            3686.2114960685603             739.0238369472979              261.045331054113            -45.69952917889021
                       10  -0.00010015441689688364  -1.1494496522234965e-07     0.001964762225957529        3.623557921745019     0.010581442974928546    7.332616957731151e-05   -3.335204882874337e-07       -68.21575095503695    -0.019367448356958448        1.124924060504988       0.2361433233099527       0.8931422916002906      0.47416423390137985       0.7487213163569368             3848.401439945162            192349.71450415193            42.119824366490896         0.0015556729779200552          -0.04757265588367951             5.870131590719078             923.9836278965043          0.000910504922691689           -0.9077614575237002           -0.6219666261654879          -0.27618102947865036          -0.01204594649309381        -0.0006883199369096044             6.991902557600602            43238.127312515266            1233125428.3904662           -2924.3058638185757           -20.696688633884197             9940.526211029126              44093.3048261321             8345737.495610256           -2.3717591054794953             525.7024975910701             421.0149529952775            3686.6276592756276              738.990329892496             261.0607850622924           -45.738662366744336
