                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1    5.656080427985331e-05    6.099608098654437e-08    -0.010630494045417202       2.2953131046542383      0.00154240535911573  -0.00048064110036107304    5.436937775490113e-07      -48.424789791970035    -0.014116282091399474       0.8917566385534461       0.2929968850531072       0.6850606585522008       0.5153021624680215       0.7331273410372673       218902.87697106946                      0.0       218902.87697106946
                        2   5.6577667071408816e-05    6.099608019568166e-08    -0.010630471661436705        2.295313104928413    0.0015424053611543809   -0.0004806411005849027    5.436937777596536e-07      -48.424789613496976    -0.014116281536978274       0.8917566385897833      0.29299688507421917        0.685060658551869       0.5153021624682597       0.7331273433819465        218901.6818369029    9.501666234745923e-10       218901.68183690385
                        3   5.6554560325398325e-05    6.099607909575855e-08    -0.010630460376260793        2.295313105344284     0.001542405360368886  -0.00048064110052593303    5.436937777582982e-07      -48.424789577163004    -0.014116282194823542       0.8917566387720475       0.2929968851282081       0.6850606585499004       0.5153021624688692       0.7331273476154552       218901.90149342763   1.9161441025271324e-10       218901.90149342784
                        4    5.656079770828273e-05    6.099608099556705e-08    -0.010630494042948023        2.295313104571294    0.0015424053594096515  -0.00048064110047445175    5.436937775184233e-07       -48.42478977811085     -0.01411628187152691       0.8917566384873654       0.2929968850337016       0.6850606585522905       0.5153021624679335       0.7331273403187435       218902.87686257288   2.0015544259265723e-16       218902.87686257288
                        5   -0.0002625657216132173    6.030203367327403e-08     0.002569312735760958       2.2955649344397937    0.0015430187752940513   -0.0004807173043984113    5.437830708657277e-07      -48.336962922936166     -0.01409369866563927       0.8918312986309318      0.29302340869243904        0.685059878006007       0.5153024618273198       0.7355007749007836        4376.730121601715       10.365974715008578        4387.096096316724
                        6   -0.0002625657071066536    6.030203341599095e-08    0.0025693127206594772        2.295564934473569      0.00154301877544865  -0.00048071730452910264    5.437830707872902e-07        -48.3369629200595    -0.014093698665597598       0.8918312986364789       0.2930234086835422       0.6850598780060918       0.5153024618273213       0.7355007748395774        4376.729896932694       10.365974662045037        4387.095871594739
                        7   -0.0002625657216891709    6.030203343746853e-08     0.002569312733116143        2.295564934446145     0.001543018775306144  -0.00048071730452035216    5.437830708053063e-07        -48.3369629217869    -0.014093698666164159       0.8918312986341552       0.2930234086832946       0.6850598780057906       0.5153024618273175       0.7355007748264537        4376.730117874942       10.365974711141293        4387.096092586084
                        8   1.5551234362729365e-06   1.9613253429833112e-08    0.0018808212282752802        2.297171035257465    0.0015477922006353721   -0.0005017137107900877    5.331194564384612e-07      -48.107820094835404    -0.014172595234498637       0.8924260561773485       0.2914660461348809       0.6850286437059958        0.515302151106338       0.7230529826171423       1882.2102601168247         9.03333024429941        1891.243590361124
                        9   1.5791239407910948e-06   1.9613248399513232e-08    0.0018808355346224184       2.2971710356542916    0.0015477922028807583   -0.0005017137131596904    5.331194554672098e-07       -48.10781994677949     -0.01417259489477285       0.8924260562397806      0.29146604590437264       0.6850286436993831        0.515302151106433       0.7230529821511276       1882.1679475556193        9.033342312968974       1891.2012898685882
                       10   1.5541223343867874e-06    1.961324704282776e-08    0.0018808372625997334        2.297171035670198    0.0015477922030032246    -0.000501713713807714    5.331194551976409e-07       -48.10781992551412    -0.014172594868905488       0.8924260562540116       0.2914660458447009       0.6850286436967988        0.515302151106441       0.7230529818683253        1882.199240613257        9.033353713614044        1891.232594326871
