                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1    0.0006059863818184209     5.91989284279035e-07      0.01881558460491445        3.198488222577389     0.002376321857507608    0.0011732994017248127   4.0213043142302296e-07      -18.327813151920534    0.0009865378695853911        1.283642799421186        0.279244140647777       0.3581293617863863      0.49885842204656666       0.5364512544086207        494611.2113316016                      0.0        494611.2113316016
                        2    0.0006059724925685381    5.919892831040472e-07      0.01881556205103837       3.1984882225433307    0.0023763218575003926    0.0011732994011711695    4.021304312637809e-07       -18.32781330540269    0.0009865375662779462       1.2836427996013358       0.2792441406437827       0.3581293617864283       0.4988584220465298       0.5364512509466524        494609.6684895371    6.543325820277615e-10        494609.6684895377
                        3    0.0006059908641107436    5.919892812337826e-07      0.01881552392777084        3.198488222543119    0.0023763218576390664    0.0011732993999048612   4.0213043050811467e-07      -18.327813671722257    0.0009865361121584634       1.2836427995673378       0.2792441406296246      0.35812936178799826       0.4988584220465586       0.5364512517746824       494608.37121107633   2.7716546024268727e-10        494608.3712110766
                        4    0.0006059863709933168    5.919892833537396e-07      0.01881558460791922       3.1984882225442774    0.0023763218573939673    0.0011732994011140877   4.0213043105701007e-07      -18.327813195905684    0.0009865374802662148       1.2836427992176251       0.2792441406411465       0.3581293617870437      0.49885842204658515       0.5364512573501452       494611.21080158005    6.514082327345817e-16       494611.21080158005
                        5  -0.00025510231137893587    5.910506516716879e-07   0.00023636877489481914         3.19847466774283    0.0023763540571886538    0.0011727597744821449   4.0187625368781993e-07      -18.481270659879915    0.0004986635831413307        1.283705617697623        0.279238977735915      0.35812977534542695       0.4988584147138985       0.5352882299487423        35309.01379349589        22.28548132065091        35331.29927481654
                        6  -0.00025510229479937924    5.910506502145551e-07    0.0002363687725275357        3.198474667780071    0.0023763540574390273     0.001172759773706283    4.018762531923152e-07       -18.48127066363364    0.0004986635791125655       1.2837056176930426      0.27923897773191075       0.3581297753464143       0.4988584147138743       0.5352882299605124        35309.01307360696       22.285481233221184       35331.298554840185
                        7   -0.0002551023125076106     5.91050650559295e-07   0.00023636878080923046        3.198474667742149     0.002376354057198619    0.0011727597738998867    4.018762533721516e-07       -18.48127065898402    0.0004986635862422113       1.2837056176841586      0.27923897773416995       0.3581297753462246       0.4988584147138882       0.5352882300734363        35309.01370436605       22.285481314289896        35331.29918568034
                        8  -0.00025510231450116014    5.910506486916002e-07   0.00023636874459905324       3.1984746677390703    0.0023763540571310965    0.0011727597729259845    4.018762528554994e-07      -18.481270660940545    0.0004986635588046783       1.2837056176383859       0.2792389777295873       0.3581297753479942       0.4988584147138636       0.5352882304722657        35309.01358013806        22.28548140294718        35331.29906154101
                        9   -0.0002551023113722224    5.910506516676444e-07   0.00023636877490268784       3.1984746677359484    0.0023763540570629037    0.0011727597744973905   4.0187625373536723e-07      -18.481270659809574    0.0004986635818570837       1.2837056176791668      0.27923897773380146       0.3581297753459639       0.4988584147138864       0.5352882300310728        35309.01379318712       22.285481320595814        35331.29927450771
                       10   -0.0005803225181115148   5.5934997153744705e-08   0.00043238681946614066         3.17555922480363    0.0019607258218646397    0.0009504691883375841    4.118381188850682e-07      -18.065692814278005    -0.004169898897028143       1.2148937821804382       0.2712847080239299      0.36031220023296506       0.4988128932094996       0.8762534731774947        10747.04227917488       26.382706292479057        10773.42498546736
