                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1     0.000324954394913294  -1.0265219791159968e-06   -0.0032628690935798286        3.307126504433872    0.0076238611503958815   -0.0009187256154812641  -1.7374912972844192e-07      -29.460334522478227     -0.02433876054684085       0.6477350753583182      0.20018299391641228      0.30535393408444955      0.48908635343222145       0.1764046411382072                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            -2628056.544275013             -81436675027.9188           -10584559.511102082            -2835.320918951674            -527966.2049746602           -3044031.6178966453           -429842835.94456166            -338.9227634363627            -43447.01385313518           -16606.266183311913            -46527.21332537466             869.6889759792962           -12369.235119283963           -15226.720212142685
                        2    0.0003249610519830616  -1.0265219727532998e-06    -0.003262842124354927       3.3071265047657556     0.007623861150782133   -0.0009187256129845985  -1.7374912937589178e-07       -29.46033438520466     -0.02433876043143885       0.6477350763676419      0.20018299398266376        0.305353934082248      0.48908635343474693       0.1764046498109222           0.04313781209413711           0.04123027648664908          0.003106854708651019         2.950078699844501e-10         8.583373209722664e-08         1.248332763114507e-06        0.00017627507374102678         4.392754135551513e-10        2.5644888990150605e-07         3.229835954243754e-08         1.325029530541144e-08        -4.892382795181523e-11        2.2448709557920665e-10        1.9272699979132489e-07           -2627787.1579086063            -81436542404.18843            -10584483.47595111            -2835.307240755228             -527960.854594722            -3044021.207858236           -429839333.32935154            -338.9196128036034            -43446.41916387078           -16606.393884340403           -46527.328342943125             869.6925029690373            -12369.26930364939           -15226.667906426948
                        3   0.00032492765230315857  -1.0265219539909957e-06    -0.003262774428229273        3.307126505660661     0.007623861151661682   -0.0009187256059755996  -1.7374912851781283e-07       -29.46033406353014    -0.024338760201037955       0.6477350800866581      0.20018299419947946      0.30535393407476785      0.48908635344307005      0.17640467414773298          -0.17329211367749214           0.16281000702274873          0.010905448383985439         1.090479410474169e-09         2.812890738236441e-07         4.752832242355121e-06         0.0006053145462914098        1.4686338772662566e-09           7.6845088163117e-07        1.5130687813780241e-07         5.661343616125691e-08        -2.151488863609706e-10         9.643199818911954e-10         7.335450173210726e-07           -2628958.8322453434            -81437392935.04408           -10584336.748224178           -2835.3175599241667            -527979.1737611492            -3044073.739131163            -429857373.0212146           -338.91885973953873            -43447.38420914531           -16605.932053565753           -46526.041995361455             869.6717895903699           -12369.011884189404            -15226.26520598755
                        4   0.00032495438624341146  -1.0265219723958375e-06    -0.003262869092386586        3.307126504631998     0.007623861150669952   -0.0009187256129385979   -1.737491293555329e-07      -29.460334518353765    -0.024338760535618252       0.6477350765639307      0.20018299396131045       0.3053539340824358       0.4890863534343632       0.1764046421236447        -5.618083873115687e-05           0.04354663221204227        1.3746154214899775e-07        1.7611235926374824e-10          6.09045992651226e-08         1.271333082211723e-06        0.00018645451717778195        1.3198280157666886e-11         2.493910941956143e-08         3.857959995912097e-08         8.979633703276589e-09        -4.475062296036311e-11        1.9037610993816795e-10         2.189861131935484e-08           -2628056.7241286756            -81436674544.77254           -10584559.519111909            -2835.320907444562            -527966.2079787127            -3044031.608334802            -429842838.0066337            -338.9227648750166            -43447.01435318065           -16606.265762803112            -46527.21285640773             869.6889690270705           -12369.234925099756           -15226.720156403817
                        5    0.0003249911208086132  -1.0265103632727135e-06    -0.003262864776273679        3.307126846869928     0.007623861624553191   -0.0009187212197335924  -1.7374848472271806e-07      -29.460327324856557    -0.024338740990817752       0.6477371571359454      0.20018307147602063      0.30535393060434557      0.48908635713109394      0.17640634147975032           0.23798380166837035              75.2706644753416         0.0004973536684493851         3.043876056886398e-07           0.00010536829105993           0.00219787383583768           0.32250286193100186        2.3032389344734838e-08         4.345782910999654e-05         6.661688406950361e-05        1.5511921669375536e-05        -7.733564406148869e-08         3.287886654293162e-07         3.778536762489971e-05            -2626457.985859902            -81434620682.33855           -10584521.957376419           -2835.2542854702424            -527938.5384802469           -3043933.9195623077             -429818717.843405            -338.9176825415956             -43445.3195582778            -16606.34827929925            -46528.01942992269             869.7074346368348           -12369.252530713227            -15226.89657058208
                        6   0.00032495436303228194  -1.0265219735019198e-06   -0.0032628680594675736        3.307126504533291      0.00762386115087394   -0.0009187256128739033  -1.7374912912595716e-07      -29.460334475583018    -0.024338760433810752        0.647735074664354      0.20018299393504252       0.3053539340822704       0.4890863534315727       0.1764046405511115       -0.00020658895804985533           0.03637921888171724        0.00011912973177929942         8.837256852226952e-11        1.0623523665703121e-07        1.3036803624480453e-06         0.0003012423840166554        1.5006467037892435e-10         2.511779981537485e-07       -2.2206855021522642e-08         3.726047248520103e-09        -4.842546117187238e-11        -5.766745106130757e-11       -1.3046571230764432e-08           -2628056.6462414823             -81436676240.8793            -10584556.85128913           -2835.3206295965097            -527966.1800303208           -3044031.6545965285            -429842854.5023672            -338.9226841446852             -43447.0053103114           -16606.266416071543            -46527.20853823311             869.6889383983572           -12369.234366588671           -15226.716643294078
                        7   -0.0002220395014983231  -1.1344492150442363e-07    0.0011936126979240902       3.3340558222288457     0.007661163202842955   -0.0005731498253390286  -1.2302927707628975e-07      -28.871817256667686     -0.02277935584430477       0.8112146233385957      0.20628374417660233       0.3050801752697947      0.48937698860404766      0.31123134956417875            -3544.520448747279             5916739.333322994             513.3867023812514           0.02393717137331011              8.28934498823846            172.78789507111773            25359.926326076085         0.0018832552505937317             3.465343783413515             5.231345535368881            1.2201500520380102        -0.0060835292145523644          0.025834237495662528             2.996149076132701            -6025799.172460691            -3703388466.468651             383103.5620650778           -165.19664889604934           -17248.545098754792           -137641.73400545327           -28715907.262112893            14.946330038546376             4202.039443193058             950.9888255043879            -5836.002119864744             -316.018053010216            23.659194573077993            -1484.916497132498
                        8  -0.00022203949894172972  -1.1344492127694976e-07    0.0011936126931935548        3.334055822229856     0.007661163202830259   -0.0005731498254713363  -1.2302927708947363e-07       -28.87181726097476    -0.022779355854587225       0.8112146231673925       0.2062837441803977       0.3050801752707314       0.4893769886038467       0.3112313501927213           -3544.5204321805536             5916739.334797026             513.3867018362938          0.023937171374208154             8.289344985417221             172.7878950049639            25359.926319484144          0.001883255236811101            3.4653437605636137             5.231345529890376            1.2201500527970808         -0.006083529193736916          0.025834237477800275            2.9961490901003134            -6025799.057019018            -3703388416.672384             383103.5516152643           -165.19664540387663            -17248.54458056989           -137641.73200020255           -28715906.870772593            14.946329602548348            4202.0393299754305             950.9888240241577              -5836.0021698511            -316.0180499448248            23.659191818074717            -1484.916502445744
                        9  -0.00022203950148193366  -1.1344492119087109e-07    0.0011936126990868805       3.3340558222314503     0.007661163202842094   -0.0005731498252403667  -1.2302927705826558e-07      -28.871817255822137     -0.02277935584191721         0.81121462331042      0.20628374418990197       0.3050801752702019      0.48937698860411843       0.3112313503748627           -3544.5204486410753             5916739.335354815             513.3867025152049           0.02393717137562529             8.289344988047255            172.78789512044867            25359.926335088174         0.0018832552532994896            3.4653437887192013             5.231345534467259             1.220150054697938         -0.006083529205502813          0.025834237501953794               2.9961490941479            -6025799.168034761           -3703388436.1732717            383103.56692422024           -165.19664809650246           -17248.544764837465           -137641.73267727974           -28715906.903204102            14.946330241938899              4202.03949265058             950.9888220336646            -5836.002108938899            -316.0180534540708             23.65919569269724           -1484.9164880508552
                       10   -8.194297613518402e-05   -7.260169087810269e-08    0.0010428758577598245       3.3343474222717653     0.007660396757080079   -0.0005713518030834793  -1.2210514138494837e-07       -29.02844184935934     -0.02311972523133963       0.7993708208947186      0.20769882089276706        0.305167984711312      0.48937252845600393       0.4190216429166025           -2636.6949643941375             6181403.467781555              496.021818394328          0.024196371411460877             8.119023707599453             173.6869061988924            25821.994171746777          0.001382056553980442             2.708967367780495             4.852343857164811            1.5031653952709554         -0.004132208291945321           0.02543777989177561             5.391488928408784             631088.8443435926            1803525545.5288582             273681.7687940309             93.62300226734396             37922.84521427086             89837.24021849543            22005696.997945737            10.490397786769174             2805.364901318566             520.4675016346284            -7629.340430606353           -191.04478453114262              -26.470456804164            -903.7781833424336
