                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1   0.00013546394479318493   -4.151767675216136e-07    -0.006504904144103639       3.5036203173157947    0.0025438129678939615     -0.00336298375368325   -6.214015203274294e-07      -19.499287379391824      0.01433772667167229        1.112704533313122        0.325244344950657      0.44682846191093006       0.3741371794320033      0.10270482426617919                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            -92457520.52271052            61618186563.239914           -16153638.461377123            10602.646779876914             4246153.402930605              4090066.63228355            1324181377.2194967            -560.8177133852932            -82207.77084180633             -37531.1084172193            6225.0739034862645            1026.9424109444412            -36534.13915785655           -19025.854819689812
                        2   0.00013549130374583218  -4.1517676808421865e-07    -0.006504899303029655         3.50362031717076    0.0025438129675309385   -0.0033629837540752757     -6.2140152045435e-07      -19.499287352846913     0.014337726696694034       1.1127045335796992       0.3252443449496211      0.44682846191062625      0.37413717943287506       0.1027048255325651            0.1772860131541592        -0.0036456807497791217         0.0005576917230021294       -1.2891968973841964e-10        -8.067177327387832e-08       -1.9601291076365435e-07        -6.346029074344342e-05         8.494371286360548e-11         5.560387798346037e-08         8.530470552159386e-09       -2.0717871862530044e-10        -6.751389570859424e-12         7.748863279428203e-11        2.8141909173366266e-08            526878933.24064183            -368118594993.4372           -23705737.464816034             -4159.88339330788            -2283864.783991237           -16783630.474875316           -3251627929.2139964            -822.8086966989458           -127690.39590839429             116564.6996755192              791072.963740599              1027.03447167425            130153.65725273131           -26409.073864070375
                        3    0.0001354640102171578  -4.1517676749904594e-07    -0.006504898781828933       3.5036203171967495    0.0025438129676041386   -0.0033629837537806338   -6.214015203912174e-07      -19.499287349990496      0.01433772669971885       1.1127045334203638      0.32524434492944093       0.4468284619106155       0.3741371794322926      0.10270482565338845         0.0004239473442614605        0.00014623842145778312         0.0006177340462154568       -1.0581797166903723e-10        -6.440507849259092e-08          -4.8691953247193e-08       -3.1894019777235815e-05         9.408424830326112e-11         6.232569244652493e-08        3.4317366726099863e-09        -4.243216888966116e-09        -6.990704311723069e-12        2.5712765250318625e-11        3.0826872536119744e-08            -92457693.67848325            61618329114.706116           -16153621.195898604            10602.662333767183             4246159.125212018             4090074.853460969             1324183550.728674            -560.8171146854914             -82207.6727987258            -37531.18702106607            6224.9703356021355            1026.9421664379709            -36534.20656794086           -19025.850668838037
                        4     0.000135529391575655  -4.1517676623934426e-07     -0.00650425747480417        3.503620302586959    0.0025438129320689068    -0.003362983766422736   -6.214015283254372e-07      -19.499283833669697     0.014337730050818644        1.112704546995041       0.3252443423877434      0.44682846187272696       0.3741371794690211      0.10270499276959733           0.42409515040601076           0.00830910531877141           0.07449630329884327       -1.3092298603270237e-08        -7.961123272960515e-06        -6.369743057663135e-06         -0.003999003903764004        1.1346310805038229e-08         7.509214122427801e-06         4.378214057965124e-07        -5.125827207130839e-07        -8.489579409835338e-10         3.290469131734931e-09         3.744520403007693e-06             545636436.6351974            -381026344631.2771           -23926928.791204516            -4559.536859611248              -2464369.2205843            -17405589.77748521            -3386011188.974803            -830.4801868882436            -129008.0830796696            121133.76011793867             815422.1906406622            1026.4877131268163            135167.75018783082           -26653.439933846395
                        5    0.0002101275247713697  -4.1515102047631845e-07   -0.0003871161994328919        3.503484499196269     0.002543482310684823   -0.0033630948587264815   -6.214742957586485e-07        -19.4657435743697     0.014369724829475053       1.1128268851472514      0.32522013965935337       0.4468281029808369      0.37413750947091806      0.10428748358866802            483.81999825863727             166.8408535125817             704.7691712260701       -0.00012072721735615724          -0.07347937980854394          -0.05555252161580648           -36.387715609553915        0.00010734017607079523           0.07110701733947557          0.003915258692138934         -0.004841058260729446         -7.97622429216105e-06         2.933679242250125e-05           0.03517020716641839            -273742.1763694089           -32245331668.938114            -2723405.992803348           -1289.7357024736154            -292747.0831850141           -1301285.4703393606           -219512226.52767196             -92.9479808783433            -13619.96025931761            -973.9036478735153             23568.65806034064             976.1609749737977            -5629.608005792409            -6813.218713248236
                        6   0.00021013027734708724    -4.15151010471672e-07  -0.00038708846469387957        3.503484499795782    0.0025434823115353155    -0.003363094854488125   -6.214742950436853e-07      -19.465743424870162     0.014369724970345828       1.1128268853823164      0.32522013952608186      0.44682810297102393       0.3741375094754826       0.1042874989990974            483.83783494928696            166.90568362148377             704.7723662680044        -0.0001207266844558161          -0.07347919081022848          -0.05555040243749275            -36.38735812798061        0.00010734065446931709           0.07110733038564249          0.003915266214221447         -0.004841084915030435        -7.976442358466802e-06        2.9337198157206342e-05           0.03517054962040454            -273650.4242732109            -32245254913.78435             -2723335.36849076           -1289.7368096337968           -292746.73869286873           -1301282.1345746277           -219511177.66044715            -92.94545860394734           -13619.545724420184            -973.9437972315358             23568.58392274396             976.1623460075494            -5629.620196855785            -6813.147832320177
                        7   0.00021010138059538645   -4.151510000759676e-07  -0.00038708229084858086       3.5034845004860413    0.0025434823124545385   -0.0033630948501110025   -6.214742943602081e-07       -19.46574339783141     0.014369724979710848       1.1128268859819141       0.3252201393911367       0.4468281029595398       0.3741375094809448      0.10428751072564335            483.65058399826586            166.97304778596234             704.7730774949828       -0.00012072607089190038           -0.0734789865384438          -0.05554821387631151            -36.38701638936167        0.00010734074099332247           0.07110735119679622          0.003915285401348001        -0.0048411119040636654         -7.97669756173273e-06         2.933768368980812e-05          0.035170810210314686            -274882.5413603593           -32245977003.434612            -2723292.751847444           -1289.7744690723812           -292765.26595443214           -1301322.3049033452           -219525133.27549583             -92.9454019920893           -13619.980971075769            -973.9647016773566             23569.10404950305             976.1453611179531            -5629.549623737452            -6813.022059183177
                        8    0.0002386702492950455  -4.1475199847322563e-07     0.000661116887895859        3.503508582165853    0.0025435163222156804    -0.003362925886334229   -6.214459324452661e-07      -19.460109210732252     0.014374992770507482       1.1128371694412498       0.3252148333476574       0.4468277083089519      0.37413769336076275      0.10489114306851288             668.7768531720566            2752.5034335539995             825.5256228863423         -9.93201332815848e-05           -0.0659212618402513           0.02893367451054299           -22.206058918372317        0.00012537013971062835           0.08281355296709521          0.004244356100087998         -0.005902320599926457        -1.674671062564433e-05         4.568255639448971e-05           0.04858486227408205           -134538.27366081334           -31138875381.259556            17121.471000051035            -1424.590724116215           -324328.94056716486           -1275861.2968962314           -215128960.11505628           0.30384738735961747             282.9396047790455           -2624.3991599490087             22013.22487127699             983.8266017308849            -5953.995538780978           -3806.2997250399435
                        9   0.00023867024910545565   -4.147519901532572e-07    0.0006611168775111044       3.5035085828273353     0.002543516323156636    -0.003362925882201923   -6.214459317453227e-07       -19.46010921124733     0.014374992767562317       1.1128371700701367       0.3252148332234427      0.44682770829906593      0.37413769336558844       0.1048911498046623             668.7768519435143             2752.557346949354             825.5256216900185        -9.931954529720756e-05          -0.06592105273899646          0.028935740663347392           -22.205708946646066        0.00012537013806237384           0.08281354642228421          0.004244376224470159         -0.005902345442865275        -1.674693031410928e-05        4.5682985345191834e-05          0.048585011966291294            -134537.5800297103           -31138875041.081455            17121.458347492957            -1424.590699717673            -324328.9411489525            -1275861.288912544           -215128961.14764646            0.3038469511255868             282.9395430421547            -2624.398910907782            22013.225751034777             983.8265962234817           -5953.9952182605775           -3806.2997024034994
                       10     0.000238670202855454   -4.147519109525022e-07    0.0006611167628225697        3.503508588710924    0.0025435163332368366     -0.00336292584102439   -6.214459240264244e-07      -19.460109131169705     0.014374992827131651       1.1128371708901088       0.3252148314322938      0.44682770819998835      0.37413769339152597      0.10489121827748704             668.7765522435035             2753.070567841987             825.5256084778993        -9.931431544056105e-05          -0.06591881269442687          0.028956329429933106           -22.201849497508412          0.000125370394310778           0.08281367879858163          0.004244402463577046         -0.005902703672644448       -1.6749132038097593e-05        4.5685290903405315e-05          0.048586533584618924           -134529.02954138807           -31138875594.411537            17121.318455248496           -1424.5906580858486            -324329.0297155278           -1275861.4112133284            -215129022.6158835           0.30384207986491946             282.9388608409176            -2624.395318786745            22013.239612359208             983.8265153483043            -5953.990747242155           -3806.2994440727184
