                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1   -0.0009409611258594987  -1.1785183091534914e-09    -0.001774549334255505       3.8166143036134192     0.002682663493322746   -0.0007189006319300262   -1.336708855670556e-06       -74.05560251102153    -0.005476001069363696       0.7801059827281289      0.22567522276790816       0.8022092219136135       0.5317419480899617      0.04241454738278427                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            -47448091.70499185            2767171864.8222456           -14367195.890530214              -4115.5320174437           -3667266.5015290175             -93592.3145673192            -339011390.6651614            -768.3834930633426             -444551.679755029            2749.2665322699268           -17621.747844137622            -823.9511318006316            -727.6625275483286            -8303.176669933586
                        2   -0.0009409335036229928  -1.1785183587801662e-09    -0.001774540956355624       3.8166143037239966    0.0026826634939385793    -0.000718900631912406  -1.3367088556067325e-06       -74.05560243958487    -0.005476000808214412       0.7801059826897729       0.2256752227736678       0.8022092219140924       0.5317419480899958       0.0424145484683347           0.17899209255829718       -0.00032158085266466383         0.0009651340662913954         9.829095562155189e-11        1.3685185315217808e-07         8.810064223291336e-09         3.191175452956895e-05        2.2859730961499737e-10         5.803317413813039e-07        -1.227391521751997e-09        1.1519285525452003e-09        1.0640870900462889e-11        3.0296752760882047e-12        2.4123342829480205e-08            -47446775.07625202            2767381732.4830403           -14367151.455357328            -4115.487492465976            -3667201.656771193            -93586.67098158105            -339006641.8786567            -768.3791380183848           -444544.51930398436             2749.261551000821            -17622.06296271211             -823.911658532835             -727.692550153347            -8303.269390289977
                        3    -0.000940961395342768  -1.1785185089120974e-09    -0.001774541369996691       3.8166143036852604    0.0026826634935582143   -0.0007189006319525385  -1.3367088556370182e-06       -74.05560245027691    -0.005476000953490962        0.780105982689753       0.2256752227780891        0.802209221913233       0.5317419480900529      0.04241454901768904        -0.0017462515847395388        -0.0012944357669677682          0.000917482615381271         6.385884413854606e-11         5.232629530289085e-08       -1.1256186954744507e-08        1.6768923015030197e-05        1.9438280105532614e-10         2.574949628519896e-07       -1.2280310102141812e-09        2.0361878849683986e-09        -8.457432285366748e-12         8.112029566594476e-12        3.6331217047170917e-08            -47448098.11690122            2767160899.7887826           -14367174.780164316            -4115.529758812981            -3667263.443931393             -93592.5287368533           -339011009.69286984            -768.3824129353284            -444551.0766402084              2749.26518972455            -17621.71601319331            -823.9515634792184            -727.6610264312661            -8303.166785425778
                        4   -0.0009409611252283347  -1.1785183877457284e-09   -0.0017745493309698648       3.8166143036410984     0.002682663493207194   -0.0007189006319296657   -1.336708855684473e-06       -74.05560251544001     -0.00547600118407135       0.7801059827036796       0.2256752227714557        0.802209221913349       0.5317419480900085      0.04241454816752466         4.089943149779285e-06        -0.0005092776955961291         3.785057517413648e-07          2.46037264635864e-11       -2.5678244253146687e-08         1.802486111757151e-10        -6.958481540812484e-06       -1.4139141057967209e-11        -2.549058977014468e-07        -7.823786063454463e-10         7.095102283471987e-10         -5.87924770595944e-12         4.164569923482809e-12        1.7438675195238474e-08            -47448091.70355888             2767171887.313279           -14367195.890505055            -4115.532024138746            -3667266.514935808            -93592.31423921342           -339011392.66593736            -768.3834929981437           -444551.67962758447             2749.266522328735            -17621.74793164156             -823.951130751527            -727.6625317834804             -8303.17666786832
                        5  -2.6324302372869677e-05  -1.3000063779942896e-09    0.0033183670321716816       3.8166616075709676     0.002682828408405045    -0.000718913419201927  -1.3366862973153616e-06       -74.01646447738113    -0.005396479464957948         0.78008152082554      0.22568154037793198       0.8022090127752184       0.5317420040812247      0.04343531625742525             5926.846616193357            -787.2426860883727             586.7039654124119        4.2047962265219965e-05           0.03664779606643961         -0.006393635950427239            11.279177597231454        0.00012524170764927477            0.1767146764572169         -0.000782780882843781         0.0012635220047629845       -4.6475198923879976e-06         4.977001161816159e-06          0.022683752769799465             2915528.093111255            3578793983.5260153             217369.1818867628            -37.79779414196312             56316.24437711277            145679.72425865763             52416827.18036964             2.419737097317084             7688.041510107014            2012.7914987288718            -4225.725832532759             463.2393966763283            -50.05950597911125            -3437.957034375139
                        6  -2.6324304028378957e-05  -1.3000064415334074e-09      0.00331836703006541         3.81666160757537     0.002682828408415005   -0.0007189134192279303   -1.336686297322943e-06        -74.0164644754445    -0.005396479461483635       0.7800815207971603      0.22568154037944427       0.8022090127749728        0.531742004081228      0.04343531672424206            5926.8466054656565            -787.2430978218557             586.7039651697694         4.204796617833671e-05           0.03664779827975402         -0.006393648952071271            11.279173806547258         0.0001252417138465262            0.1767146841779121         -0.000782781790995557          0.001263522307221043        -4.647525349750954e-06         4.977001448006982e-06          0.022683763143506296            2915528.0087083913            3578793960.8048315            217369.17514780318            -37.79779947068855             56316.24205019636            145679.72301571167             52416826.70065484            2.4197367743259695             7688.041409233544            2012.7914973621207             -4225.72582921944            463.23939459314795            -50.05950656544807            -3437.957034439386
                        7  -2.6324302367592106e-05  -1.3000064442079139e-09     0.003318367032332854        3.816661607578798    0.0026828284084097426   -0.0007189134192275325  -1.3366862973243696e-06       -74.01646447640866    -0.005396479468325233       0.7800815207891842      0.22568154037970806       0.8022090127749163       0.5317420040812291      0.04343531685118407             5926.846616227555             -787.243115152658              586.703965430979         4.204796922538081e-05           0.03664779711035765         -0.006393648753174382            11.279173093239637        0.00012524171076120182            0.1767146689743619        -0.0007827820462296131         0.0012635223599788412        -4.647526605536554e-06         4.977001546693474e-06          0.022683765964439908            2915528.0930810603            3578793976.0568366            217369.18338800588            -37.79779389254919             56316.24452580075            145679.72395319663             52416827.08275627             2.419737168793102             7688.041534338904            2012.7914963756316            -4225.725827064111             463.2393967432077             -50.0595057352497            -3437.957029385405
                        8  -2.6324301652489107e-05  -1.3000065737304747e-09    0.0033183670239064667        3.816661607605053     0.002682828408431868   -0.0007189134192721022  -1.3366862973394766e-06       -74.01646447492526    -0.005396479479928248       0.7800815206901555       0.2256815403845372       0.8022090127739374       0.5317420040812374       0.0434353184147378             5926.846620861423            -787.2439544588522             586.7039644602592         4.204799256315697e-05           0.03664780202714222         -0.006393671038028466             11.27916553971745        0.00012524171550808207           0.17671464318988317        -0.0007827852151507386         0.0012635233258062593        -4.647548358506349e-06        4.9770022868421566e-06           0.02268380071007837            2915528.1146706445            3578793980.4929338            217369.16462070082            -37.79779653337776             56316.24217061267            145679.72358163822             52416826.54744447            2.4197363105712757             7688.041201551544            2012.7914910664635            -4225.725870711719            463.23939788236873            -50.05950853742524           -3437.9570310220333
                        9   -2.632430238353172e-05  -1.3000063408978464e-09     0.003318367032162327       3.8166616075780655    0.0026828284084165956   -0.0007189134191778722  -1.3366862973042784e-06       -74.01646447674266    -0.005396479466810023       0.7800815208218956       0.2256815403788588       0.8022090127749295       0.5317420040812273     0.043435316313724215             5926.846616124266            -787.2424457034208             586.7039654113343        4.2047968574444714e-05           0.03664779863325211        -0.0063936239229930684            11.279183138838633        0.00012524170969240914           0.17671467234149485        -0.0007827809994651602         0.0012635221901258207        -4.647526311944242e-06         4.977001388795088e-06          0.022683754020887587             2915528.093066649             3578793987.033561            217369.18190089308            -37.79779408287331            56316.244436677305            145679.72443003068            52416827.254134454             2.419737098028776              7688.04151052353             2012.791498687819            -4225.725831526849              463.239396608774            -50.05950589457765            -3437.957033985202
                       10   -7.235088614992264e-05  -2.8129810690879803e-08    0.0029117168078195478        3.828397418161189    0.0026957087866699434   -0.0007221753422755495   -1.335867889670027e-06       -72.75395916622455    -0.009355367091191572       0.7472015074221872       0.2278262765528388       0.8017437641491387       0.5317472844213467       0.5756756783418266             5628.594353318053           -174644.37463358653              539.857859567046          0.010473879598017611             2.898954077154974            -1.637355172761669             420.4830002644909          0.004165258703350355            -8.620813381839724           -1.0529432097901363            0.4302107569861268         -0.010343505877218205         0.0004743405675553289            11.850247354645386             87280.43278959162            420221566.79278785           -16852.374428101088            -205.8136260903927            -43012.35748969737           -5110.5414091794955           -10936260.485861782           -7.0899543623622145            2790.5835567582985            -33.76106417629837           -2359.6011704370635            417.84732256995636             -25.9491068244587            32.632014848301765
