                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1   -0.0018424215670944908    3.854904953988517e-08    -0.004960436158733371        4.203983220310425    0.0019727619695218187    0.0011449925349469189    4.183165691992206e-08      -30.246081604941594      0.02565498339692921       1.1409672975879739       0.2476184655699174       0.8071551809337351      0.34877947864135994      0.05079315261552614       125664.43510742151                      0.0       125664.43510742151
                        2   -0.0018423927124628235    3.854904876676342e-08    -0.004960432606812267        4.203983220370958    0.0019727619696724057    0.0011449925345394095    4.183165638397698e-08      -30.246081572642446       0.0256549835895259        1.140967297573152       0.2476184655676706       0.8071551809347345       0.3487794786412703      0.05079315302253473       125660.97124185004   2.6983175870959795e-09       125660.97124185273
                        3    -0.001842416822620684    3.854908485019248e-08    -0.004960424082738043       4.2039832199841864     0.001972761965741791    0.0011449925557161177     4.18316772012862e-08       -30.24608151625745     0.025654983344211495       1.1409672990164073      0.24761846549263572        0.807155180927266       0.3487794786454518      0.05079311770635275       125664.34603147465    8.135013279548756e-11       125664.34603147474
                        4   -0.0018424183692091756    3.854937980882817e-08    -0.004960324108320636        4.203983217148222     0.001972761933454895    0.0011449927292969226    4.183184665593585e-08      -30.246080784619355      0.02565498280359507        1.140967310835178       0.2476184648581026       0.8071551808725164      0.34877947867958614      0.05079282848861322       125662.08930696851    7.578623996846122e-10       125662.08930696927
                        5    -0.001841772229149951    3.857850854564709e-08    -0.004950479531182809        4.203982939400982    0.0019727587634353677    0.0011450098690975006    4.184858196837913e-08      -30.246008763400834      0.02565492886110837       1.1409684804361264      0.24761840198065072       0.8071551754773199      0.34877948205157605     0.050764213921069334       125470.81063969362    7.088555388343876e-06       125470.81064678218
                        6   -0.0003678392006079764    6.165701496648376e-08     0.003023772880860428        4.203764394469235     0.001970243848888366    0.0011585922103409584    5.510350913011202e-08      -30.187387774640683      0.02562079821403181       1.1418951381606939      0.24756847909674318       0.8071509330264017       0.3487821533558227     0.028093706648618877        14264.91629802868       10.724462325750338        14275.64076035443
                        7   -0.0003678392027389628    6.165701489094282e-08      0.00302377284978931        4.203764394491137    0.0019702438490324823    0.0011585922102089932    5.510350904005788e-08      -30.187387783865262     0.025620798193516044       1.1418951381564628       0.2475684790967113       0.8071509330265678      0.34878215335581503      0.02809370672754774       14264.916121659797       10.724462276756515       14275.640583936553
                        8   -0.0003678391971880827    6.165701497934299e-08     0.003023772879680542        4.203764394487987     0.001970243849016438    0.0011585922102617088   5.5103509118174795e-08      -30.187387784471685      0.02562079817725326        1.141895138149278      0.24756847909572416       0.8071509330265219      0.34878215335582385     0.028093706700548893       14264.916221501764        10.72446235731885       14275.640683859083
                        9  -0.00036783920058837166    6.165701494531366e-08    0.0030237728806249827        4.203764394466859    0.0019702438488364083    0.0011585922102739666   5.5103509097811924e-08       -30.18738777406232      0.02562079822078382       1.1418951381467988      0.24756847909554647       0.8071509330263507       0.3487821533558152     0.028093706746635583        14264.91629684665       10.724462325667053       14275.640759172316
                       10   -0.0003678392005642473    6.165701494683662e-08    0.0030237728804100557        4.203764394482739     0.001970243849007662    0.0011585922102966813    5.510350915198178e-08      -30.187387773161905     0.025620798231607383       1.1418951381624183      0.24756847909767243       0.8071509330260891      0.34878215335586465     0.028093706705841548       14264.916296934927       10.724462325720891       14275.640759260648
                       11   1.6831823541114347e-05  -1.2250767836151578e-07   -0.0009920832517009478        4.186692671670718    0.0015480151744911071    0.0005701559769229636  -2.2755196984838308e-07       -26.80095820980448      0.07834267315602561       1.0217562779031675       0.2372381734225551       0.8067359792844231       0.3487175769540684       0.8756306637812701       1048.9827783220144       23.213259833040706        1072.196038155055
                       12    1.680294514880623e-05  -1.2250767825040602e-07    -0.000992079538795155         4.18669267159437    0.0015480151744129735     0.000570155976933096  -2.2755196979694979e-07       -26.80095818093216      0.07834267318396598       1.0217562778949487      0.23723817341080466       0.8067359792799859      0.34871757695389893       0.8756306630505764       1048.8527250257287       23.212913597476685       1072.0656386232054
                       13   1.6831929389836712e-05   -1.225076781262314e-07   -0.0009920819952181923        4.186692671678067     0.001548015174806655    0.0005701559770194507  -2.2755196971411513e-07      -26.800958196804714       0.0783426731430748       1.0217562779350735        0.237238173411889       0.8067359792806603       0.3487175769539714       0.8756306627052979        1048.982532462287        23.21326166119256       1072.1957941234796
                       14   -5.905979610171838e-05  -1.2249217054515852e-07   -0.0009003310335749673        4.186692927404946     0.001548035321888807    0.0005701622349839179  -2.2754315441822876e-07       -26.80003626106503      0.07834191711350441       1.0217583141571949       0.2372374511795015       0.8067357236631805      0.34871757020581573       0.8755591078706315        858.4359921010141       22.358593970487195        880.7945860715013
                       15   -5.903106494926057e-05  -1.2249216522511716e-07   -0.0009003336306631178        4.186692928561859    0.0015480353427561322    0.0005701622378258171   -2.275431481347721e-07      -26.800036152159862      0.07834191549777277       1.0217583165091348      0.23723745092449217       0.8067357235194057       0.3487175702054845       0.8755590606485573        858.4322502543606        22.35892370982572        880.7911739641863
                       16   -5.905981924863397e-05   -1.224921651961389e-07   -0.0009003312335012894        4.186692928492475    0.0015480353425761477    0.0005701622378137809  -2.2754314812214596e-07       -26.80003613324711       0.0783419155225866       1.0217583165090758       0.2372374509174484       0.8067357235160972      0.34871757020538396       0.8755590600874497        858.4359310128872        22.35859253121309        880.7945235441002
                       17   -5.905972214743623e-05  -1.2249114318623507e-07   -0.0009003150310166099        4.186693135199075    0.0015480392831169441    0.0005701627775214997  -2.2754194806219295e-07      -26.800011348867177      0.07834161293895119       1.0217587637202017      0.23723740078263142       0.8067356954549739       0.3487175701197126       0.8755499568518514        858.4242589347152       22.358395873575617        880.7826548082909
                       18  -5.9059729156925355e-05  -1.2249217637695982e-07   -0.0009003309843641219        4.186692928543609    0.0015480353475613232    0.0005701622321667053  -2.2754314890126698e-07       -26.80003607702815      0.07834191488885361       1.0217583139555528      0.23723745084154146       0.8067357234658568         0.34871757020385       0.8755590990922784        858.4359579735668       22.358594352987133        880.7945523265539
                       19   -5.769875803243447e-05  -1.0486239386715284e-07   -0.0007158896162074418        4.190488215916452    0.0016207584678658796    0.0005794999580880565  -2.0562323296575262e-07       -26.34130275477468      0.07273193479054232       1.0297076081660925       0.2363115348437118       0.8062165190023585        0.348715857927562       0.7125176238825253        754.5390825676031        19.09669684216649        773.6357794097696
