                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1   -0.0003367338987415345   -5.888554186767004e-07    -0.002295498637941914       3.7864705916557373    0.0072667611805213575     -0.00261171797269668  -1.0612956562397925e-06       10.466391412353907     0.004419507321690407       1.1293142822673472      0.12060205485647169       0.2835337207330946       0.5497153109660009      0.30023180163588775       25449.636890889695                      0.0       25449.636890889695
                        2  -0.00033670650874859586   -5.888554158902614e-07   -0.0022954916875260363        3.786470591750139    0.0072667611807056935   -0.0026117179714995886  -1.0612956559689254e-06       10.466391455713163     0.004419507380616886       1.1293142822474906      0.12060205489462494       0.2835337207324289       0.5497153109661987      0.30023180388892357       25449.131974213342   2.4334685966398545e-09       25449.131974215776
                        3  -0.00033673384516692346   -5.888554162153027e-07   -0.0022954910018405713        3.786470591717836      0.00726676118062257   -0.0026117179717353475  -1.0612956560972574e-06       10.466391455111982     0.004419507361772599       1.1293142822932052      0.12060205490612341       0.2835337207314047       0.5497153109663468      0.30023180460848753       25449.602365486495   3.3680811100109196e-12         25449.6023654865
                        4   -0.0003367338998863617   -5.888554164354199e-07   -0.0022954986393342565       3.7864705917398673     0.007266761180680266    -0.002611717971802968  -1.0612956561030981e-06        10.46639140705752     0.004419507297398167       1.1293142823853641        0.120602054906085      0.28353372073146677       0.5497153109663653      0.30023180309554487       25449.636776947416    4.568693894918359e-17       25449.636776947416
                        5  -0.00033673390825929224   -5.888554187036089e-07   -0.0022954986381358736        3.786470591653196     0.007266761180529652   -0.0026117179726797813  -1.0612956562153025e-06       10.466391413075966     0.004419507328170607       1.1293142821983129      0.12060205489079434      0.28353372073284966       0.5497153109658964       0.3002318020062491        25449.63705382618    2.952745665004621e-16        25449.63705382618
                        6   -0.0001280885745740226  -1.8390989818018187e-08    -0.000817485636404575       3.8078761028277666     0.007307196529016161   -0.0023842325468557816  -1.0264888645584057e-06        9.130442882769039   -0.0017435611887913734       1.1592891683576163      0.13324768375686025      0.28311929593172436       0.5498079901841446       0.6722805467114918       2241.8117044461023        2.948324478383017        2244.760028924485
                        7  -0.00012806148322382907  -1.8390989581440402e-08   -0.0008174889094410183        3.807876102798982     0.007307196528865096    -0.002384232546870482  -1.0264888645778491e-06        9.130442841792666    -0.001743561210689833       1.1592891678841126       0.1332476849794635       0.2831192959332359       0.5498079901840988       0.6722805546679886       2241.7985263461965       2.9483606213305054        2244.746886967527
                        8    -0.000128088621837974   -1.839098984422962e-08   -0.0008174884954498638        3.807876102750553     0.007307196528803607   -0.0023842325469890266  -1.0264888645995222e-06          9.1304428443455    -0.001743561206285247       1.1592891678837525      0.13324768500269085       0.2831192959324173       0.5498079901841239       0.6722805549080464       2241.8115102625547        2.948323998431365       2244.7598342609863
                        9   -0.0001280885739216755   -1.839098983294206e-08   -0.0008174856448320454       3.8078761027170716     0.007307196528709459    -0.002384232547033316  -1.0264888646162773e-06        9.130442855946066   -0.0017435611738660563       1.1592891676723984       0.1332476854545795       0.2831192959326728       0.5498079901841146       0.6722805585820755       2241.8116308071053        2.948324579438607        2244.759955386544
                       10   -0.0001280890079449616  -1.8390990410236095e-08   -0.0008174856169825136       3.8078761025925014    0.0073071965284200084    -0.002384232547465472   -1.026488864731938e-06        9.130442838018341   -0.0017435611519254395       1.1592891688242497      0.13324768569718737      0.28311929593028473       0.5498079901836578       0.6722805310569457         2241.81184844195       2.9483237691057216       2244.7601722110558
                       11    -9.93251040607218e-05   -1.889208876531548e-08   -0.0011247972152256906       3.8041909529253353    0.0072969865214599855    -0.002390144660301752  -1.0284158591596894e-06        8.237379324978903   -0.0012469050228083606       1.1364919621138312      0.18975481825650975       0.2831508467261045       0.5498069879814786        1.067157644696266        1002.772356544776        8.384827422195862       1011.1571839669718
                       12   -9.932510407860003e-05  -1.8892089180723942e-08   -0.0011247972153414169       3.8041909528003415      0.00729698652119424   -0.0023901446607675994   -1.028415859270666e-06        8.237379309546698   -0.0012469050290951043       1.1364919631886337       0.1897548196891698      0.28315084672420743       0.5498069879810783       1.0671576327589722       1002.7723102299267        8.384827237367038       1011.1571374672938
                       13   -9.932510390859179e-05   -1.889208827677885e-08   -0.0011247972085211336       3.8041909528914433     0.007296986521329544   -0.0023901446601414925   -1.028415859134673e-06         8.23737940073468    -0.001246904833724776       1.1364919619964597      0.18975481850940173       0.2831508467216528       0.5498069879811274        1.067157642534796       1002.7723494991398        8.384827388867125       1011.1571768880069
                       14   -9.634414407472486e-05  -1.7014102536313226e-08     -0.00097897451802859        3.800754596538837     0.007288389076521037   -0.0023966125702838364  -1.0302478096338013e-06         9.58145563173716    0.0028006458560419613       1.1569975361439262      0.22614274969926026      0.28301159530298825       0.5497906113627717       0.7627626335494906       425.08952787001624        4.865871114279063        429.9553989842953
                       15   -9.634414390716605e-05  -1.7014102999911722e-08    -0.000978974517437988       3.8007545964414162     0.007288389076236586   -0.0023966125708511955   -1.030247809783763e-06        9.581455634125776     0.002800645880823168        1.156997535942535      0.22614274971082965       0.2830115952995925       0.5497906113624031       0.7627626332920387        425.0895274139715        4.865871110169532         429.955398524141
                       16   -9.634414382098087e-05  -1.7014102491209357e-08    -0.000978974517505586       3.8007545964384906     0.007288389076209987    -0.002396612570500785  -1.0302478097082792e-06        9.581455630828149      0.00280064588150128       1.1569975358874796      0.22614274970203307      0.28301159529703795       0.5497906113623068       0.7627626332403992       425.08952765040925         4.86587111145894        429.9553987618682
                       17   -9.634414397906508e-05   -1.701410254220667e-08    -0.000978974518355373       3.8007545963895146     0.007288389076157791   -0.0023966125705494994  -1.0302478097085808e-06        9.581455620136781    0.0028006458583895296       1.1569975358871731       0.2261427496989133       0.2830115952956441       0.5497906113623292       0.7627626335122031       425.08952777204934        4.865871113729757        429.9553988857791
                       18   -9.634414407307497e-05  -1.7014102494736614e-08   -0.0009789745178863738        3.800754596244796      0.00728838907586481    -0.002396612570692235  -1.0302478097459122e-06          9.5814556204481    0.0028006458789684224       1.1569975357029498      0.22614274970101805       0.2830115952899078       0.5497906113620694        0.762762633484992       425.08952776253057        4.865871113337864        429.9553988758684
                       19   -9.634414422335879e-05   -1.701410199429642e-08   -0.0009789745152596516       3.8007545928564306    0.0072883890682685065   -0.0023966125753404574  -1.0302478110570411e-06        9.581455494350074    0.0028006461396038324       1.1569975308602423       0.2261427496987357       0.2830115951465687       0.5497906113541904       0.7627626305825013       425.08952658699303        4.865871080006491       429.95539766699954
                       20   -9.634414407010475e-05   -1.701410251430265e-08   -0.0009789745179478717       3.8007545963944427     0.007288389075984017   -0.0023966125704529516  -1.0302478098074706e-06        9.581455628809858     0.002800645857728856       1.1569975361101978      0.22614274969991724      0.28301159531896325       0.5497906113629822        0.762762633534666       425.08952784859946        4.865871114188416       429.95539896278785
                       21   -9.634414067408872e-05   -1.701408848845645e-08    -0.000978974452302832        3.800754478343076     0.007288388636894913     -0.00239661271156552  -1.0302479524918538e-06        9.581453239776803    0.0028006472174020537       1.1569975084886062      0.22614275012753943       0.2830116083634731       0.5497906115348762         0.76276262197071        425.0895082947292        4.865871027827731       429.95537932255695
                       22   -5.398551647504648e-05   2.2373764850041527e-07   1.3073750926166899e-05        2.140461758623099    0.0019072543578866142    -0.004467496404694288   -2.589681137345028e-06       -33.53913923644203     0.058339584784230875      0.10000000000000009      0.23258502422674454      0.38349230932735195        0.550136442830631       0.3086848812993095        8387.837257089108        33.19255656754125        8421.029813656649
                       23    -7.51648302748857e-05   1.0336177298205102e-07   -0.0004829503835512114        2.970608177580968     0.004597821717203825    -0.003432054487489062  -1.8099644734894144e-06      -11.978841802352438      0.03057011532013642       0.6284987680719631      0.22936388696300242      0.33325195231517013       0.5499635270967014       0.5357237574243996        387.4686457115399       10.764598794284272        398.2332445058242
                       24   -8.575448717480528e-05    4.317383522286911e-08   -0.0007309624507899008       3.3856813870599023    0.0059431053968624315   -0.0029143335288864497   -1.420106141561608e-06       -1.198693085307638      0.01668538058808919       0.8927481521079448      0.22775331833113133       0.3081317738090792       0.5498770692297366       0.6492431954869451         345.323495855878        5.749081192625194       351.07257704850315
                       25   -8.045965872484546e-05    7.326780410245996e-08    -0.000606956417170556        3.178144782320435     0.005270463557033128    -0.003173194008187756   -1.615035307525511e-06       -6.588767443830039     0.023627747954112807        0.760623460089954       0.2285586026470669      0.32069186306212466        0.549920298163219       0.5924834764556728       335.00447684150754        7.740301553040618        342.7447783945482
                       26   -8.310707294982534e-05   5.8220819662664534e-08   -0.0006689594339802283        3.281913084690169      0.00560678447694778   -0.0030437637685371026  -1.5175707245435594e-06      -3.8937302645688385        0.020156564271101       0.8266858060989493       0.2281559604890991      0.31441181843560195       0.5498986836964778       0.6208633359713085       335.43572717775135       6.6155567627293745       342.05128394048074
                       27   -8.310707253636847e-05    5.822082063928611e-08   -0.0006689594297863142       3.2819130768891256     0.005606784451049174    -0.003043763778856025   -1.517570732223793e-06       -3.893730474256643      0.02015656449790386        0.826685801629869       0.2281559605394162      0.31441181891348385        0.549898683698149       0.6208633303330622       335.43572584362283        6.615556807406623       342.05128265102945
                       28   -8.310707263934155e-05    5.822081983696062e-08   -0.0006689594325914642       3.2819130824106924     0.005606784468798131   -0.0030437637719358695  -1.5175707270777423e-06      -3.8937303217557657     0.020156564336408292       0.8266858047927155       0.2281559604541997      0.31441181858085077       0.5498986836970603       0.6208633359046649       335.43572680507145        6.615556786007256        342.0512835910787
                       29   -8.310707272984202e-05    5.822081931283654e-08   -0.0006689594348313296       3.2819130862026755     0.005606784480995186    -0.003043763767009854  -1.5175707234900957e-06      -3.8937302226480277     0.020156564206642205       0.8266858074333836      0.22815596047266795      0.31441181835112797       0.5498986836963281       0.6208633364962317        335.4357269821151        6.615556744948327       342.05128372706343
                       30   -8.310707296191653e-05    5.822081965433185e-08   -0.0006689594336342509        3.281913084379174     0.005606784475305503      -0.0030437637688783  -1.5175707250098939e-06      -3.8937302686860664      0.02015656427127985       0.8266858063434193      0.22815596049960196        0.314411818457778       0.5498986836967626       0.6208633360539917        335.4357271148948        6.615556762323029        342.0512838772178
