                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1  -1.2090029001827095e-05    4.443795625249009e-07   -0.0027560128667996845        6.106334740418727     0.003796619562295625    -0.003016246540527609  -2.9865062495875095e-06      -26.989602252736447    -0.039140201358419446       0.6871594560762301      0.18081296804213343       0.6557697677402418       0.5168082103544247     0.049453038406494454                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             8272200.927804062             43129433658.63576           -11178734.103951551           -210.09378122057555            -423980.4839466205            1729827.8374724996            443002198.20853066            -474.2687563457692           -145608.11616561672             5875.810661952434            -37281.15314181488            -151.8776689367057            -453.2194325332837           -11734.808215388111
                        2  -1.2107280241365759e-05    4.443795597489136e-07   -0.0027559894260279624        6.106334740438986      0.00379661956255115   -0.0030162465416963997   -2.986506249886832e-06      -26.989602094490266     -0.03914020103053365        0.687159455782026      0.18081296808586556       0.6557697677405585        0.516808210354501     0.049453043912634165          -0.11178803221054481         -0.017988397522332847          0.002700376902387003        1.8008310891875427e-11        5.6783281780307483e-08        -5.843953793105428e-07       -0.00014966119265917826         5.063877779321047e-10         7.286350997867983e-07        -9.414531376705781e-09         8.746425805838952e-09        7.0388139761234925e-12         6.779761937044289e-12        1.2235866024094358e-07             8271331.481734533             43129219433.57826           -11178701.090851847            -210.1312839468968            -424005.1020490865            1729826.7231005821            443007439.56722736           -474.26952074673994           -145610.50069489662             5875.748469922061            -37280.93822431766           -151.90370616487664            -453.2142342812002           -11734.684370553316
                        3  -1.2087808295341566e-05   4.4437955574372255e-07    -0.002755954393476101        6.106334740563668     0.003796619563333422    -0.003016246543512476   -2.986506250447817e-06       -26.98960183943837     -0.03914020037774731       0.6871594553999889       0.1808129681480663       0.6557697677424502       0.5168082103545982     0.049453051066955744          0.014390178026226007          -0.04394203556474126          0.006736126876843995        1.2883639833994998e-10         2.306214632843664e-07        -1.492433563884954e-06       -0.00043015382380183487        1.3225538396000047e-09        2.1792714083929747e-06       -2.1639717573407324e-08        2.1186574716836045e-08         4.907679201298581e-11         1.542469855545884e-11         2.813435842321768e-07             8272416.290860369             43129373615.30967           -11178575.721115354           -210.06399309184084            -423959.7035088504            1729827.9224941372            443003945.67005557            -474.2617919325678            -145605.7446090393             5875.793743532747            -37280.88398824067           -151.87482867928364           -453.20362211919803           -11734.699613737774
                        4  -1.2090028807214526e-05   4.4437956035432024e-07   -0.0027560128706739144         6.10633474034441    0.0037966195621149494   -0.0030162465416812066   -2.986506250054945e-06      -26.989602239541462    -0.039140201241040076       0.6871594559171883      0.18081296805880032       0.6557697677415666       0.5168082103543049      0.04945303909643162         1.261089445760491e-06         -0.014065362529770753       -4.4631128792715913e-07        -6.605915814361651e-11         -4.01501748514832e-08        -5.767988083688058e-07       -0.00023371777772937963         4.222395091346698e-11         2.608430446946228e-07        -5.089336951868972e-09        3.3333780180555546e-09        2.9440647450782204e-11       -1.0648272387293723e-11        1.5331936954589132e-08             8272200.928840144             43129433439.39797           -11178734.103952454           -210.09378181220802            -423980.4825374107            1729827.8272456334             443002194.4775334            -474.2687561148479            -145608.1158603247             5875.810661849939            -37281.15311911042           -151.87766539930527           -453.21943482472716           -11734.808218581626
                        5  -1.2090373614673603e-05    4.443795610587522e-07    -0.002756012880853352        6.106334740300513     0.003796619561850543    -0.003016246541400955  -2.9865062499859356e-06      -26.989602242480125     -0.03914020126715273       0.6871594558047216      0.18081296806641922        0.655769767741334        0.516808210354281      0.04945303982560567        -0.0022330912453777667         -0.009500643260693425       -1.6189824980639145e-06       -1.0507900722384672e-10        -9.890718645334651e-08       -4.3667305014982727e-07       -0.00019921304359002846        3.2820230444485786e-11        2.0281492534795436e-07        -8.688271435630668e-09        4.8571591193535815e-09        2.4271942480582866e-11       -1.2770031945466245e-11         3.153580483170357e-08             8272182.743721641               43129429912.181           -11178734.710854841           -210.09472629173789           -423981.11269607866            1729827.8087002342            443002281.52033556           -474.26882495227943           -145608.17970910989             5875.809608721741            -37281.15114302947            -151.8781829449432            -453.2194589282633           -11734.806704758785
                        6  -0.00028241564589978364     9.76214006765187e-08     0.001043956572185506         6.09448925684525    0.0037678698876143085    -0.003200490622408058  -3.0611347700127355e-06      -24.853730126237455    -0.020343672481390154       0.6617363501554285      0.18347977640125177       0.6559812546779965       0.5167891205048204       0.1604862609718749           -1751.7099974987582            -2246992.888777517             437.7564793710939         -0.010529318731979091            -6.388816595848151            -92.12204094022455              -37314.260212613          0.006834790804796774              41.7700641711762           -0.8135393894656495            0.5333616718236677          0.004699709727883238        -0.0016968755203825322            2.4674049458973433           -3584037.1764732823            1121704665.0314565             65754.63208994946            -7.675661321827165             13079.58997284178             76612.17095787084             18671457.98582925            3.0453472164529636            1035.8368032922142             1686.333266541602           -17363.014019581584             -84.1925400520305            102.17118928461765           -2164.7128920375253
                        7   -0.0002824156448122071    9.762140055321145e-08     0.001043956570758689        6.094489256851318    0.0037678698876209803    -0.003200490622389608   -3.061134769995138e-06      -24.853730126962272     -0.02034367248938014       0.6617363500787206      0.18347977642086216        0.655981254678082       0.5167891205048122      0.16048626198219296           -1751.7099904512622            -2246992.889576548            437.75647920672463         -0.010529318726585283             -6.38881659436554            -92.12204093099952           -37314.260203814236         0.0068347908024773574             41.77006415342068           -0.8135393919203047             0.533361675745747          0.004699709729782953        -0.0016968755211128122            2.4674049683488555            -3584037.127601479            1121704670.7874796             65754.63101192156            -7.675659504348884             13079.59031265156             76612.17114614877            18671457.953712445            3.0453471712074336            1035.8367844568415            1686.3332616643538            -17363.01402563045             -84.1925385719529            102.17118869522241           -2164.7128864948163
                        8   -0.0002824156459839066    9.762140015143175e-08     0.001043956572409699        6.094489256818138    0.0037678698875538335   -0.0032004906226056006   -3.061134770074107e-06       -24.85373012782604    -0.020343672474228334       0.6617363500356632        0.183479776435725       0.6559812546780608       0.5167891205047899      0.16048626226505025           -1751.7099980438752             -2246992.89218008              437.756479396921         -0.010529318756079122            -6.388816609287054             -92.1220410389958           -37314.260243298675          0.006834790799713301             41.77006418709136           -0.8135393932981394            0.5333616787183136         0.0046997097293117246        -0.0016968755230964106             2.467404974634573           -3584037.1889202707            1121704613.7975402             65754.63582821154            -7.675662594858384            13079.589145839978             76612.16864813113             18671457.15109632            3.0453473778398346             1035.836849938381             1686.333256564983            -17363.01400637209             -84.1925395589286            102.17118842127732           -2164.7128800694086
                        9  -0.00028241564610629206    9.762140084327026e-08    0.0010439565699443742        6.094489256826721    0.0037678698876103213    -0.003200490622377812  -3.0611347699732684e-06      -24.853730128703468      -0.0203436724876683       0.6617363500723354      0.18347977644302726       0.6559812546776399       0.5167891205048213      0.16048626211978778           -1751.7099988369328           -2246992.8876969665            437.75647911291554         -0.010529318748449472            -6.388816596734209            -92.12204092510146            -37314.26019287946         0.0068347907969055315            41.770064157224766           -0.8135393921246283            0.5333616801787676          0.004699709719958712         -0.001696875520303583            2.4674049714065185            -3584037.186337991              1121704678.28807             65754.62776804435            -7.675661685128286            13079.589874607575             76612.17153351735            18671458.183930516             3.045347032961277            1035.8367422745548            1686.3332642620796            -17363.01399968682            -84.19254052975766            102.17118964745143            -2164.712887089898
                       10  -0.00028241564594484676    9.762140092695394e-08     0.001043956573611904        6.094489256829199    0.0037678698876201433    -0.003200490622409731  -3.0611347699895196e-06       -24.85373012513837    -0.020343672473371283       0.6617363501133078      0.18347977643740349       0.6559812546777487       0.5167891205048138       0.1604862614302629           -1751.7099977907674           -2246992.8871546965              437.756479535415          -0.01052931874624679            -6.388816594551542             -92.1220409410609            -37314.26020100505          0.006834790808313847             41.77006418899592           -0.8135393908135136            0.5333616790540118          0.004699709722376532        -0.0016968755209647824             2.467404956083743           -3584037.1739953887            1121704685.6852362             65754.63710745343            -7.675660255953559            13079.590754918318             76612.17200128711            18671458.425459675            3.0453474318153133            1035.8368701227093            1686.3332650308498           -17363.013992000186            -84.19254044501277            102.17119057002314           -2164.7128851033535
                       11  -0.00019411094660313688    7.648626592329288e-08    0.0007267021461245643       6.0896244973731815    0.0037634875355880074   -0.0032113642063547124  -3.0579848786942796e-06      -25.291491164356877     -0.02087233276418415       0.6302895608217061      0.19599002718563846       0.6559370538341301        0.516785308950151       0.5509826869211825           -1179.4955460564875           -2383948.5619784202             401.2087694888735         -0.014853549373817998            -7.362672601692854             -97.5588329135517            -35739.31455338508          0.005433955482814622              40.5952635427451           -1.8198366481447685            3.0354118287010063         0.0037174687530752396         -0.002035680379888463              11.1451033003264           -14684.124176780668             573051110.4429839             128728.3997569696            128.45509863540386            24711.191360143323            50390.754346977024            2282334.6224301704             6.008838864702071             701.0427050114806             -238.220400988598           -12938.690326882492            35.820469620519845             73.44398528936087             600.3466140777172
                       12  -0.00019410768438106446    7.648626199410016e-08     0.000726673390692838        6.089624496053637     0.003763487534001484     -0.00321136420998174   -3.057984878858558e-06      -25.291491377939302    -0.020872332932353844       0.6302895620923563      0.19599002880248134       0.6559370538261725        0.516785308948835       0.5509826569130096           -1179.4744068574582            -2383948.587439589             401.2054568631386         -0.014853550546746419             -7.36267295425362            -97.55883472706545            -35739.31463552419          0.005433954799350864             40.59526316903467           -1.8198366074839605            3.0354121520695827          0.003717468576238916         -0.002035680496861561            11.145102633478116           -14566.691739022905             573136825.4772218            128656.38926868448            128.45094202705965             24706.52618179541            50392.724837907575            2282059.1195276924             6.005842219852772             700.1832503947682           -238.20832246280415           -12938.866305354159            35.824695929053526              73.4324016171233             600.2895557850599
                       13  -0.00019414257686161844    7.648625458000129e-08    0.0007266506190871953        6.089624493934545      0.00376348753183696   -0.0032113642162068107   -3.057984879099958e-06       -25.29149156709782     -0.02087233289239418       0.6302895640969248      0.19599003151378258       0.6559370538115452       0.5167853089469764       0.5509826116273722           -1179.7005101314478           -2383948.6354829497            401.20283357416855         -0.014853552430383369            -7.362673435258902            -97.55883783960084            -35739.31475622427          0.005433954194043599             40.59526325783393           -1.8198365433377681            3.0354126943298305          0.003717468251187819        -0.0020356806620726153            11.145101627130616           -16263.333932864261             572586076.6521074            128549.53676631313            128.36850553508972            24679.172444182284             50367.98780184356             2274594.591445067             6.001465905698322             698.9372056844202           -238.14876669655683           -12938.585942027381             35.78357749910364             73.43356835877702             600.2077788496421
                       14  -0.00019242879037590095    7.647899356749149e-08    0.0006768213510587161        6.089622094436434    0.0037634846871487295   -0.0032113708537777038   -3.057985175471323e-06      -25.291863781005596    -0.020872606109018935       0.6302918708997713       0.1959929836911791       0.6559370391468471       0.5167853065807517       0.5509283492869468           -1168.5951737039986            -2383995.686844013             395.4625018972878         -0.014855685317593428            -7.363305588199043             -97.5621566250474           -35739.462941906706          0.005432763109538724             40.59465610977892           -1.8197627256466795            3.0360031298091337         0.0037171423690073187        -0.0020358909931535623            11.143895797343387            -988.2424744898349             656170106.4093045           -1465.5877577900678             112.8295718535134            14124.492874116217            51017.277600118345            1037875.4919630077            0.6013298685612108            -846.2811558151403           -211.99932322307546           -13199.566411304417             38.43339758514675             54.43218131639545            497.38067226940376
                       15  -0.00019242879040164566    7.647899181603212e-08    0.0006768213518560688        6.089622093329748     0.003763484686291628   -0.0032113708573582264   -3.057985175545823e-06       -25.29186378423493    -0.020872606059550054       0.6302918720010775      0.19599298526789866        0.655937039138311       0.5167853065797765       0.5509283428083176           -1168.5951738708243             -2383995.69819347            395.46250198914277          -0.01485568630131458             -7.36330577866609            -97.56215841530869            -35739.46297915668          0.005432763099204851             40.59465621970976           -1.8197626904048825            3.0360034451530455           0.00371714217931708         -0.002035891079839776            11.143895653373848            -988.3015360859802              656169972.660511           -1465.5896460322172            112.82956605535769             14124.49009037669            51017.271421766105            1037873.4533967447            0.6013297799904457            -846.2811638368224           -211.99929566927185           -13199.565781180703             38.43340205198381             54.43217888288201             497.3806237628251
                       16  -0.00019242878971943047    7.647899692353767e-08    0.0006768213490891497        6.089622093843773     0.003763484688697402    -0.003211370851680515   -3.057985173219467e-06       -25.29186377779374    -0.020872606034246764       0.6302918700978182      0.19599298462781287       0.6559370391192708       0.5167853065801244       0.5509283506218079             -1168.59516945007            -2383995.665096834             395.4625016703937         -0.014855685844403234            -7.363305244049565            -97.56215557645302           -35739.461815978844          0.005432763119816662             40.59465627593929            -1.819762751309181             3.036003317135888          0.003717141756201217        -0.0020358910489114298            11.143895827006967            -988.1635311330256             656170440.7063502           -1465.5851375198042            112.82958402395556            14124.499969070053            51017.292910069715            1037880.7553890992            0.6013299772426169            -846.2811280701055           -211.99929992536326           -13199.565944849857             38.43339442669859             54.43219439578091            497.38068800573814
                       17   -0.0001891515189695099    6.718552878783528e-08    0.0006785684338666245        6.068493720261712    0.0037584101630480276    -0.003257154731908396  -3.0465212416169943e-06      -25.325732769122737    -0.019656693029375637       0.6434919959711836      0.22661380012365856       0.6556447190894432       0.5167660975096318      0.45425535157512176           -1147.3584549905845           -2444217.3386161854             395.6637658367588         -0.033636462361791075            -8.490977610577254           -120.45409569039342           -30007.496014742406          0.005324382347563869             43.29668517565291           -1.3973587233614886             9.160166416305026         -0.002778858906634281         -0.003743363981594743             8.995606959302828            -516735.6218246913              412124453.228997           -29528.460507087508             87.22220075912145             9094.539533982705             38917.69624902122            -1546520.955571014           -0.6764072879139669             -928.043448147286             338.7440904141124           -477.72301233903835              90.8065364149765             83.83793554034892           -194.80617386476126
