                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10          backgr_grad_advtheta              backgr_grad_advq            backgr_grad_advCO2        backgr_grad_deltatheta        backgr_grad_gammatheta            backgr_grad_deltaq            backgr_grad_gammaq          backgr_grad_deltaCO2          backgr_grad_gammaCO2           backgr_grad_sca_sto             backgr_grad_alpha             backgr_grad_FracH                backgr_grad_wg               backgr_grad_R10           Costf_grad_advtheta               Costf_grad_advq             Costf_grad_advCO2         Costf_grad_deltatheta         Costf_grad_gammatheta             Costf_grad_deltaq             Costf_grad_gammaq           Costf_grad_deltaCO2           Costf_grad_gammaCO2            Costf_grad_sca_sto              Costf_grad_alpha              Costf_grad_FracH                 Costf_grad_wg                Costf_grad_R10
                        1   0.00012681838314782467    5.704946128683346e-07   -0.0034982702040215873       3.3132277231490272    0.0029330229169205442   -0.0020398302151973993    2.475809156095878e-06       -95.33076890919767     0.026057491545138846        0.769816390107378      0.22676881363894227      0.19960155868490892       0.4914569475703633        0.590681692093125                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            3228944.0412456444             72962444061.33586           -18539737.417995438            -2379.998485837423           -1596879.9145932784             3160327.203642333            1166886069.3226442             -923.370112461718            -379467.2285098785             3168.669981894624            -31971.04984189048            -965.8835882083176           -1153.5258333629458           -10214.191865859251
                        2   0.00012681358631973604    5.704946095237834e-07   -0.0034982424759079744       3.3132277233124747    0.0029330229176059595    -0.002039830216718159   2.4758091555343685e-06       -95.33076868977611      0.02605749213847547       0.7698163899943848       0.2267688136656516      0.19960155868634344      0.49145694757050146       0.5906816955063903          -0.03108344601430871         -0.021672691793671862          0.003194278688206653        1.4528664691068924e-10        1.5231450360235024e-07        -7.603798233418724e-07        -0.0002807547878398318         7.021490091574379e-10        1.3185258286431257e-06       -3.6157814520265674e-09        5.3418658385595555e-09         3.187820378040366e-11        1.2281533814631176e-11         7.585033835589961e-08            3228731.7170921015             72962427087.56804           -18539667.890736394            -2379.987137363256           -1596873.7473448894             3160331.575086201            1166893987.6410177             -923.367472607993           -379467.25602651277                3168.671778179           -31970.795834095286            -965.8944174219694           -1153.5098452140921           -10214.126527350301
                        3   0.00012685340523631763    5.704945978567908e-07   -0.0034981632993437884        3.313227723749252    0.0029330229195493373    -0.002039830222465252    2.475809152866544e-06        -95.3307680280404     0.026057494240822994       0.7698163895839691       0.2267688137217603      0.19960155869430146       0.4914569475706447       0.5906817036274301            0.2269431334344014          -0.09727480341611604          0.012315418882441476         5.335331189194726e-10          5.84176225911411e-07       -3.6339262762113966e-06        -0.0016146669318571139        2.8197032861498883e-09         5.990409218053432e-06       -1.6749083897593664e-08        1.6563606042296893e-08         2.087231622106679e-10        2.5012091163666303e-11        2.5631789036929655e-07              3230771.80319855             72962342601.21623           -18539421.761151522           -2379.9713393856528           -1596858.6452377446            3160298.0908088055            1166837539.5111887            -923.3494020001003            -379450.1684509373              3168.54484892285           -31972.022261359645            -965.8057425041891           -1153.5960173922526           -10214.207312942528
                        4   0.00012681838271257217    5.704946097509722e-07   -0.0034982702069579117        3.313227723136644     0.002933022916955289   -0.0020398302168294314   2.4758091552952913e-06       -95.33076889671871      0.02605749163607372       0.7698163900681869      0.22676881364302665      0.19960155868702595      0.49145694757031777       0.5906816916780375       -2.8204362088023183e-06          -0.02020050806010967       -3.3826456635743796e-07       -1.1007491214816884e-11         7.721061444519881e-09         -8.16016091503835e-07         -0.000400293371312279        3.9932683648657985e-11        2.0207749825325766e-07       -1.2541150340439344e-09         8.168743459435745e-10         4.704508387792177e-11       -4.0461461341894595e-12        -9.224167109146542e-09            3228944.0554253664             72962443670.71541            -18539737.41805715            -2379.998483930972           -1596879.9068211243             3160327.183715085            1166886059.9566703            -923.3701121263327           -379467.22783550137            3168.6699828228543            -31971.04978928194             -965.883582220187           -1153.5258375716278           -10214.191881234741
                        5   0.00012681477766647028    5.704944927456578e-07   -0.0034982703172011724        3.313227722637386     0.002933022917725462   -0.0020398302780487232   2.4758091252308817e-06       -95.33076842980392     0.026057494958360107       0.7698163885533156      0.22676881379283365      0.19960155876704072       0.4914569475686514       0.5906816765652962          -0.02336351917645984           -0.7783949453169681        -1.303828819909647e-05       -4.5479235192639556e-10        1.7887061430786764e-07        -3.142566198585661e-05         -0.015432498147774885         1.534059992991388e-09         7.584936135963794e-06        -4.972999789742971e-08         3.077827437358848e-08         1.825151141332526e-09        -1.521696349174009e-10        -3.450628622342972e-07             3228767.103305739             72962431428.16986            -18539740.61501211           -2379.9973042050133           -1596879.4526279373             3160329.517875037            1166891009.0957096            -923.3708059822729            -379468.3537519519             3168.678867638183           -31970.916984361018            -965.8913772721717           -1153.5171581169325           -10214.174528348873
                        6  -0.00018936738731289353    3.756603952652734e-08    0.0030353685980491875       3.3111546367093636    0.0029391192082918174   -0.0023187809965945685    2.339010204155958e-06       -93.14466591964835      0.04173442769460847       0.7630966965380872       0.2274722368928826      0.19996331496452624       0.4914492134739586       0.5206800694034168            -2048.883792585454           -3453377.1552549116             752.6751899985533         -0.001842743501923236             1.354731415838482           -139.47539069858462            -68399.47596996004         0.0069955295665578435             34.83763588771028          -0.21503019421730585           0.14068465078806433          0.008039028435940447        -0.0006874752359732463           -1.5555916153268492            -7686259.709991145               6697782781.0443            -69391.02415459669            -751.8755548999001            -282718.4064521791             243815.9955797167            103072814.19210835            -21.85991924245395             3976.778591975401            -191.2728188635267            -2606.024507236553            -549.2034235776292            -258.5351702445204            -465.8365334582203
                        7  -0.00018936738510526378   3.7566038343306595e-08    0.0030353685975241327        3.311154636760322    0.0029391192084096043   -0.0023187809967289874    2.339010204097187e-06       -93.14466591646166      0.04173442768656617       0.7630966965455068        0.227472236894911       0.1999633149653814       0.4914492134739882       0.5206800695193268           -2048.8837782800133           -3453377.1629221817              752.675189938067        -0.0018427434566269261             1.354731442013339            -139.4753907657941            -68399.47599934552          0.006995529576755235             34.83763586983849            -0.215030193979878           0.14068465119374537          0.008039028454943765        -0.0006874752333432512           -1.5555916127510727            -7686259.601667446              6697782658.50481            -69391.02525330515            -751.8755503656362           -282718.40374882554            243815.98964447877            103072811.54627098            -21.85991924727976            3976.7785535260145           -191.27282180978398           -2606.0245146633365            -549.2034183795975            -258.5351722021082            -465.8365341599485
                        8   -0.0001893673870207547   3.7566039773326274e-08    0.0030353685989105567       3.3111546367431295     0.002939119208341821    -0.002318780996501524    2.339010204200961e-06       -93.14466591469886        0.041734427691012        0.763096696552809       0.2274722368954955      0.19996331496483827       0.4914492134740072       0.5206800695839178           -2048.8837906923945           -3453377.1536556543              752.675190097783        -0.0018427434719091214            1.3547314269503494           -139.47539065206237             -68399.4759474586          0.006995529582396193             34.83763587971812           -0.2150301937462089            0.1406846513106463          0.008039028442874407        -0.0006874752316507779            -1.555591611315717            -7686259.694233536             6697782809.272874            -69391.02113188995            -751.8755538814928           -282718.40612020995            243815.99696911717            103072814.72134638             -21.8599190938142            3976.7786487836365            -191.2728201523483           -2606.0245091911015            -549.2034235394884             -258.535169999387            -465.8365306822128
                        9   -2.906252659048655e-05  -2.5260555926752887e-08     0.003050530105600833       3.3164018607598336    0.0029496424182302843   -0.0023221969299029284    2.337764061730191e-06       -92.65406864543199      0.04100548388880131       0.7644220442828167      0.22775374417057645      0.20003679307890065      0.49145391616801637       0.5385516933438916           -1010.1082951042567           -3860493.4937921674             754.4217956685028          0.002821455654050058             3.693222513275574           -141.18335735276457            -69022.54718284354          0.008565440844050181             33.21776076369437          -0.17261906638596258            0.1969861063268352          0.009671875422038548       -0.00026945798639290943           -1.1584444166496313            -26510.94330431555             808083841.6119007             74026.05341822159           -423.78359229211304           -127233.41945416977            -33916.05001236763            -13295434.27963123           -12.001226842025874              5164.11313701744             -547.716186451265            -3485.214608568509           -228.00908710152396            -399.4335381859387           -302.89676006540816
                       10  -2.9053058451545736e-05    -2.52605648318919e-08     0.003050503489333614       3.3164018677565013     0.002949642431359184    -0.002322196925979375    2.337764063268264e-06        -92.6540679598255      0.04100548194760957       0.7644220489782647      0.22775374487054953      0.20003679316031137      0.49145391617951933       0.5385517176774961           -1010.0469415639202           -3860493.5514974683             754.4187294745192          0.002821461873310227            3.6932254308088797            -141.1833553909879            -69022.54641380708          0.008565443037990964            33.217756449934946           -0.1726189161316256            0.1969862463214511          0.009671877231165471        -0.0002694569639071097           -1.1584438759028655            -26062.72626317596             808158969.5244218             73958.82759397135           -423.77166182212625           -127228.91310654083            -33913.54989485476           -13295068.762513146           -12.004226255706055               5162.9622320845            -547.7105917608396            -3485.392736277132            -227.9959209461679            -399.4456892635592            -302.9406336298587
