                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1   -8.688080446224464e-05   -8.563423363278894e-08    -0.002076951825006207       3.5836104115312937    0.0014679561260329734   -0.0033229600849003127  -1.9021858254318599e-06      -100.81315414088282    -0.018285025540929374       1.0968442032256935        0.239684942327089      0.32006933006620714      0.37764616655427286       0.2512663092055638        70758.72263818563                      0.0        70758.72263818563
                        2   -8.685547394468089e-05   -8.563423374451068e-08    -0.002076937676811272       3.5836104119042935    0.0014679561285593744     -0.00332296008464289  -1.9021858249290937e-06      -100.81315402839179     -0.01828502521719697       1.0968442033634094       0.2396849423676633       0.3200693300659458      0.37764616655528116      0.25126631141855427        70757.61505524919   2.0904278552107427e-09        70757.61505525128
                        3   -8.688263363296615e-05    -8.56342346942703e-08    -0.002076941162760781        3.583610412035314     0.001467956125616057   -0.0033229600848184125  -1.9021858256516848e-06      -100.81315408970097    -0.018285025776745612        1.096844203503272      0.23968494239981322       0.3200693300649312      0.37764616655623756      0.25126631307746994        70758.58580209022   1.7389010729327293e-11        70758.58580209024
                        4   -8.688080226353422e-05   -8.563423329129935e-08   -0.0020769518250826394         3.58361041161071    0.0014679561260315232   -0.0033229600846224703   -1.902185825335177e-06       -100.8131541427669    -0.018285025596564444       1.0968442032539023       0.2396849423362841       0.3200693300658606      0.37764616655463656      0.25126630998935084        70758.72257996142    2.635768382443049e-17        70758.72257996142
                        5    0.0006071081469836711   -7.696746267496179e-09     0.004471421689838035        3.602169626537129    0.0014675118187488893    -0.003259009167243942  -1.8800501430576538e-06      -101.21279260769656    -0.031194062204729887       1.1034911545007449      0.24184160298623333       0.3199889212031497       0.3777309440400437       0.4337537655099295       10158.632479533848        4.607992112094217       10163.240471645942
                        6    0.0006071081342554856   -7.696746629253998e-09     0.004471421686021761         3.60216962649057    0.0014675118190602895    -0.003259009167462677  -1.8800501430686295e-06      -101.21279259242174    -0.031194062129092502       1.1034911544982702      0.24184160298516968       0.3199889212029399      0.37773094403992963       0.4337537654675758       10158.632093185272        4.607992049423376       10163.240085234695
                        7    0.0006071081449243187   -7.696745963316695e-09     0.004471421708688492        3.602169626633302    0.0014675118186841894    -0.003259009166968635  -1.8800501429998826e-06      -101.21279260752777     -0.03119406224327395       1.1034911545326522      0.24184160299857482      0.31998892120253836      0.37773094404047886      0.43375376673722954       10158.632440686291        4.607992123312778       10163.240432809604
                        8    3.956265522907621e-05   -4.264720873198889e-09      0.00535125278979767        3.605686956027657    0.0014751901032222531   -0.0032520050934307975  -1.8773279025632034e-06       -100.6558849431021    -0.030560321326511545        1.105123310043047      0.24246909177913362      0.31994842788498007       0.3777503210197283      0.49842899255953377       1939.3167135459892       4.1012627502565895       1943.4179762962458
                        9   3.9535966819922115e-05   -4.264715578815217e-09     0.005351242055180495       3.6056869565944405    0.0014751901045968567    -0.003252005090009505  -1.8773279008982816e-06      -100.65588499102489     -0.03056032165944319        1.105123310136466      0.24246909179494316       0.3199484278801889        0.377750321021461       0.4984289976645968       1939.2668448908516        4.101231739479198       1943.3680766303307
                       10   3.9563514304852274e-05   -4.264714916969295e-09     0.005351244096897064       3.6056869567986416     0.001475190105647499   -0.0032520050895047683  -1.8773279004918356e-06      -100.65588497133335    -0.030560321634355864       1.1051233101740678       0.2424690918049951      0.31994842788031425       0.3777503210218248      0.49842899848497524       1939.3124195296411         4.10125605968413       1943.4136755893253
