                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1  -5.8837265322927514e-05    5.487251700595218e-07    0.0012808211326852295       2.5588603992379517     0.005690527061269783    -0.003029346539892558   3.0932207859689733e-07      -63.437913743921214    -0.002144024461281559       0.7993773143365325       0.1284486105467389       0.3735546122444737       0.4658121515368012      0.34170926828236436        19390.59394898029                      0.0        19390.59394898029
                        2   -5.885088894943565e-05     5.48725159002209e-07     0.001280844581341135        2.558860399254166     0.005690527061212432    -0.003029346545372461    3.093220763105636e-07       -63.43791354206614    -0.002144024010878433       0.7993773139671811      0.12844861072101382      0.37355461225105957       0.4658121515367589      0.34170927377280425       19390.479966921426     6.33026154339341e-10        19390.47996692206
                        3   -5.883217831297666e-05    5.487251349948075e-07     0.001280891979702056        2.558860399381272     0.005690527061270575    -0.003029346557314744   3.0932207116541454e-07      -63.437913128255566    -0.002144023073228597       0.7993773131720627      0.12844861109303501      0.37355461226715214      0.46581215153659994      0.34170928502880926       19390.346669067203   3.7296530787877235e-10       19390.346669067578
                        4   -5.883726557444329e-05    5.487251590646695e-07    0.0012808211276615468        2.558860399207931     0.005690527060847525   -0.0030293465454139922   3.0932207616138035e-07       -63.43791372334094    -0.002144024461491933       0.7993773140891987       0.1284486107098513       0.3735546122518629       0.4658121515366253       0.3417092706834808       19390.593320294323     4.70833740309451e-16       19390.593320294323
                        5  -5.8838010434461456e-05    5.487251685509768e-07    0.0012808211257030844       2.5588603992735504      0.00569052706107447   -0.0030293465403740693      3.0932207864081e-07       -63.43791372997237    -0.002144024549312542       0.7993773142059035       0.1284486107103266      0.37355461224636843       0.4658121515368765        0.341709270462923       19390.592310473105    1.798894428609003e-12       19390.592310473105
                        6  -0.00012573878450628583    6.640204390534504e-08     0.002437144886432016       2.5575478926931043     0.005672028351342715    -0.003271556706836048   2.0248880315330315e-07      -62.524385574513154    -0.002126631181551757       0.7885196971226678      0.13560499283735028      0.37387874271053473       0.4658044428813596      0.44722454877647255       2707.1789173767297       0.9948652311833657        2708.173782607913
                        7  -0.00012573878390259498    6.640204345305591e-08      0.00243714488631576       2.5575478927911925     0.005672028351452187    -0.003271556706918209   2.0248880306650776e-07      -62.524385564893095   -0.0021266311993345713       0.7885196970801105      0.13560499299571344       0.3738787427124831      0.46580444288148404        0.447224550206923       2707.1789072855277        0.994865235956791       2708.1737725214844
                        8   -0.0001257387839434157    6.640204443491003e-08     0.002437144880915252       2.5575478928735276     0.005672028351554286   -0.0032715567062519156   2.0248880327429328e-07       -62.52438556072059    -0.002126631226648726       0.7885196972210442      0.13560499315788432       0.3738787427130066       0.4658044428817058      0.44722454963543257        2707.178903137466       0.9948652309483161        2708.173768368414
                        9  -0.00012573878504905316     6.64020441362297e-08    0.0024371448878684502       2.5575478928460305     0.005672028351501075   -0.0032715567063938194   2.0248880323694432e-07       -62.52438553892703   -0.0021266311838807938       0.7885196973284332      0.13560499312936147      0.37387874271206034      0.46580444288175316       0.4472245483158055        2707.178907751351       0.9948652301997811       2708.1737729815504
                       10   -0.0001257387850538135    6.640204317013992e-08    0.0024371448838303488       2.5575478928079916     0.005672028351324103   -0.0032715567068913533   2.0248880303739582e-07        -62.5243855632742    -0.002126631231137733       0.7885196973212114      0.13560499302275697       0.3738787427119151       0.4658044428815845       0.4472245472290295        2707.178911750597       0.9948652299837617       2708.1737769805804
