                   sim_nr                 advtheta                     advq                   advCO2               deltatheta               gammatheta                   deltaq                   gammaq                 deltaCO2                 gammaCO2                  sca_sto                    alpha                    FracH                       wg                      R10                     data               background                    Costf
                        1   0.00012469158448641976    3.675174848982227e-07   -0.0024156568306979813         4.81171698540497     0.004999438099803162    -0.004749418199540745   -6.489039744861802e-07       -83.39512931311955      0.04705190722364941       0.8188012442518093      0.28058897173036634       0.9491826474035564       0.3226356915417008      0.03828476241653814        44129.83273200475                      0.0        44129.83273200475
                        2   0.00012467099572696292   3.6751748333582323e-07    -0.002415634385914386        4.811716985445511     0.004999438099808641    -0.004749418200083734   -6.489039746087802e-07       -83.39512917281223      0.04705190742810358       0.8188012439721384      0.28058897172985947       0.9491826474025448      0.32263569154195637     0.038284768307942585        44129.26096635658    1.402443859275866e-09       44129.260966357986
                        3   0.00012469393660585827   3.6751748262069915e-07   -0.0024156156828971306        4.811716985474801     0.004999438099654291    -0.004749418200495764   -6.489039748157537e-07       -83.39512902625405     0.047051907754696407       0.8188012437248195       0.2805889717045185       0.9491826474030379      0.32263569154171295       0.0382847715660688        44129.29439895382   1.1545153736215053e-10       44129.294398953934
                        4   0.00012469158452090392   3.6751748395657006e-07   -0.0024156568327513106        4.811716985323415     0.004999438099527106    -0.004749418200087759    -6.48903974697842e-07       -83.39512929254856      0.04705190732327133       0.8188012440994001      0.28058897169873454       0.9491826474035074      0.32263569154125993      0.03828476266059955       44129.832703078195   1.6054957791955145e-17       44129.832703078195
                        5   -0.0002900401140135104   1.0666398116232589e-07     0.002367045891204977       4.7891607977640005     0.004923039476558156    -0.004900896695424262   -7.075097824592956e-07        -77.6665622093394      0.07468259021583752       0.7765628043418398      0.27183383642972914       0.9491690244924277       0.3225137262201118      0.10703420881036241        2489.468744246062       3.0922954344821774       2492.5610396805446
                        6  -0.00029004010804507677   1.0666398162374603e-07    0.0023670458879022777        4.789160797842463     0.004923039476756165    -0.004900896695124925   -7.075097823482751e-07        -77.6665622135744      0.07468259016445788       0.7765628043380635       0.2718338364302938        0.949169024491819       0.3225137262203436      0.10703420992747237       2489.4686909519864        3.092295414290124       2492.5609863662767
                        7   -0.0002900401139762298   1.0666398101766494e-07    0.0023670458902425306        4.789160797772282     0.004923039476552856    -0.004900896695452698   -7.075097824736385e-07       -77.66656220846427      0.07468259021114193       0.7765628042643595       0.2718338364131577       0.9491690244914585       0.3225137262201112      0.10703420988329526       2489.4687405277464        3.092295435599391       2492.5610359633456
                        8   -0.0002900401141911974   1.0666398153336846e-07     0.002367045890554851        4.789160797791048     0.004923039476593366   -0.0049008966952815095   -7.075097824212368e-07        -77.6665622080896      0.07468259020400256        0.776562804304793      0.27183383641119396       0.9491690244908695       0.3225137262201895      0.10703420953584075        2489.468742198113        3.092295434448369       2492.5610376325612
                        9   -0.0001256298203496849   1.1306865247773487e-07    0.0018306666850163057        4.797938834781875     0.004931255796221405    -0.004884763816900287   -7.048223023671256e-07       -77.30536048561144      0.06994828816348504       0.7429123448879513      0.26333490561575507       0.9485933937292212       0.3225300373097184       0.6307431498355776        916.4388765015293        6.121183081942414        922.5600595834717
                       10  -0.00012560078084494208   1.1306864027907362e-07    0.0018306642210943642        4.797938839968566     0.004931255800032545     -0.00488476381439593    -7.04822303231691e-07       -77.30535992763717      0.06994828621008624       0.7429123476087023       0.2633349003986114       0.9485933933288916      0.32253003731098023       0.6307430873164828        916.4377141580943        6.121133894524981        922.5588480526193
                       11  -0.00012562982540403094   1.1306863877169972e-07      0.00183066406426335        4.797938840417306     0.004931255800317092    -0.004884763814287575   -7.048223033444274e-07       -77.30535987289284       0.0699482860220774       0.7429123478963244      0.26333489989138115       0.9485933932887383        0.322530037311206       0.6307430811833932        916.4387577359364        6.121180842029563         922.559938577966
                       12  -0.00012562979408794185     1.13068478759436e-07    0.0018306675004007011       4.7979389063639095     0.004931255848240329    -0.004884763783588311   -7.048223147262735e-07       -77.30535249259994      0.06994826138660054       0.7429123826696298      0.26333483303862026       0.9485933881426478      0.32253003732907415       0.6307422858818379        916.4374637426599        6.121171298590237        922.5586350412501
                       13  -0.00012562817213048787   1.1306867504179642e-07    0.0018306666975269172        4.797938848857834     0.004931255811162193    -0.004884763786796149   -7.048222974853049e-07       -77.30535909676198      0.06994828357164819       0.7429123463571523       0.2633348952255006        0.948593392756834      0.32253003732958874       0.6307431378172286        916.4386746604691        6.121180042243888         922.559854702713
                       14   -0.0001193299767532043    8.910083734849444e-08    0.0019262668233316661        4.807840528974247     0.004938456564528311    -0.004880130114991831   -7.065239073743728e-07       -76.20002066448399      0.06624486255867672       0.7481322303425524      0.25329975372764374       0.9478207567103112      0.32253273210210287       0.5114045551435709        819.5037451103242        4.669160737201572        824.1729058475257
                       15  -0.00011932997678225992     8.91008387584119e-08    0.0019262668233258106        4.807840534701009     0.004938456573394627     -0.00488013009771087   -7.065239015471773e-07       -76.20002063255498       0.0662448623305198       0.7481322290344923       0.2532997520745959       0.9478207562869185      0.32253273212117567       0.5114045577208284        819.5037245035269        4.669160763357216        824.1728852668841
                       16  -0.00011932997707439169    8.910083681392347e-08    0.0019262668230698643        4.807840532715261     0.004938456567843081    -0.004880130112984728   -7.065239077218056e-07       -76.20002063432702      0.06624486225414886       0.7481322295895687      0.25329975364445445       0.9478207562876996       0.3225327321149664        0.511404556251434        819.5037425819124       4.6691607398872215        824.1729033217997
                       17  -0.00011932997778658512    8.910083633230393e-08    0.0019262668253511124        4.807840545010881     0.004938456579345835    -0.004880130094302751   -7.065239039637121e-07       -76.20002050151768      0.06624486138270744        0.748132232581491      0.25329975376858493       0.9478207550203477       0.3225327321634265       0.5114045541241818        819.5037371014303        4.669160677614868        824.1728977790451
                       18   -0.0001193299772572059    8.910083666767667e-08    0.0019262668294827675        4.807840538329282     0.004938456565358319    -0.004880130102097147   -7.065239068437321e-07       -76.20002047338468      0.06624486209677637       0.7481322287943086       0.2532997537563745        0.947820755510166      0.32253273213049405       0.5114045538678651        819.5037408221332        4.669160716069427        824.1729015382026
                       19  -0.00016966885434791323     4.26221563562118e-08     0.002048136434226959         5.60716513451267     0.005601865579288331    -0.003871335066132163   -5.638148502214776e-07       -67.46894549810946     0.011528859382479502       0.7218382398216359      0.22956256768563726       0.8611805370908717       0.3253685744511785        0.562251829520017        483.9487714225546        7.642124889725393          491.59089631228
                       20   -0.0001696688546067711   4.2622156401226305e-08    0.0020481364323788947        5.607165136934899      0.00560186557754566    -0.003871335059833834   -5.638148493211665e-07       -67.46894550247728      0.01152885892914731       0.7218382399285193      0.22956256760384758       0.8611805364147078       0.3253685744531829       0.5622518289351994        483.9487688355713        7.642124924036848       491.59089375960815
                       21   -0.0001696688544482454   4.2622156181143005e-08     0.002048136434633867        5.607165136631602     0.005601865577681394   -0.0038713350632605275   -5.638148505001376e-07       -67.46894546551262     0.011528859149107465       0.7218382390965332      0.22956256768415456       0.8611805365039631       0.3253685744511569       0.5622518293603909       483.94877096853975        7.642124914664379        491.5908958832041
                       22  -0.00016966885422336003    4.262215640683091e-08    0.0020481364352634935        5.607165134858564     0.005601865573304968    -0.003871335062785654   -5.638148497827501e-07       -67.46894546157264     0.011528859234307638       0.7218382392112614       0.2295625677434479       0.8611805363542641        0.325368574443924       0.5622518285027072        483.9487708113912        7.642124895301892        491.5908957066931
