                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                     data                    Costf
                       44        428.1461186355566      0.22355266384507355       0.9889361074821252      0.18505567162656955    0.0030087711310994424       48.434227695978436       48.434227695978436
                       45        426.9869328889172      0.22338983163687554         1.17461721913973       0.1850613046133346    0.0030052453247765756       345.06844309544596       345.06844309544596
                       46        427.5665257622368       0.2234712477409745       1.0817766633109294      0.18505848811995207     0.003007008227938009       103.33833567454647       103.33833567454647
                       47        427.8563221988968      0.22351195579302402       1.0353563853965255      0.18505707987326078     0.003007889679518724       50.707399139007975       50.707399139007975
                       48        428.0012204172267       0.2235323098190488       1.0121462464393254      0.18505637574991518     0.003008330405309083       43.032533000270675       43.032533000270675
                       49        380.8833564618735      0.21724496036906604      0.14727224050658094      0.18527035265344405    0.0028178219670442206       15474.043450200143       15474.043450200143
                       50        404.4422884395501      0.22038863509405737       0.5797092434729549      0.18516336420167961    0.0029130761861766528       2942.9713060713925       2942.9713060713925
                       51        416.2217544283883       0.2219604724565531       0.7959277449561384       0.1851098699757974    0.0029607032957428663        665.9895561974021        665.9895561974021
                       52        422.1114874228076      0.22274639113780098       0.9040369956977337      0.18508312286285628    0.0029845168505259756       183.44648509404578       183.44648509404578
                       53       425.05635392001705      0.22313935047842492       0.9580916210685295      0.18506974930638576    0.0029964236279175303        74.28547810507476        74.28547810507476
                       54        426.5287871686219       0.2233358301487368       0.9851189337539275      0.18506306252815044     0.003002377016613305        49.36072932029788        49.36072932029788
                       55        427.2650037929243       0.2234340699838928       0.9986325900966264      0.18505971913903282     0.003005353710961195        43.92495980067619        43.92495980067619
                       56        427.6331121050755       0.2234831899014708       1.0053894182679741      0.18505804744447402    0.0030068420581351382        42.91731176265755        42.91731176265755
                       57         427.817166261151      0.22350774986025984       1.0087678323536515      0.18505721159719457    0.0030075862317221116         42.8353661885581         42.8353661885581
                       58        339.2773236340506      0.21160309634924102       1.7158931526752852      0.18546398237607037     0.002666010583138782        4349.922598425278        4349.922598425278
                       59       383.54724494760103       0.2175554231047504       1.3623304925144701      0.18526059698663247    0.0028367984074304468         1289.94236035071         1289.94236035071
                       60        405.6822056043761      0.22053158648250515       1.1855491624340608       0.1851589042919135     0.002922192319576281        372.8446222377713        372.8446222377713
                       61       416.74968593276344      0.22201966817138252       1.0971584973938562      0.18510805794455404    0.0029648892756491945       123.97632987212425       123.97632987212425
                       62        422.2834260969573      0.22276370901582115       1.0529631648737556      0.18508263477087433    0.0029862377536856548       60.968352088914294       60.968352088914294
                       63       425.05029617905416       0.2231357294380405       1.0308654986137036      0.18506992318403442    0.0029969119927038823        46.09731383375882        46.09731383375882
                       64        426.4337312201026      0.22332173964915014       1.0198166654836776      0.18506356739061453     0.003002249112212998        42.99006843854183        42.99006843854183
                       65         427.125448740627      0.22341474475470502       1.0142922489186645      0.18506038949390455     0.003004917671967554       42.540460128337855       42.540460128337855
                       66        408.7390372667753      0.22099070819862465        0.363378839826197       0.1851442342167225     0.002931516791593102        7551.094728969035        7551.094728969035
                       67       417.93224300370116      0.22220272647666484       0.6888355443724308      0.18510231185531353    0.0029682172317803263       1549.1865245750387       1549.1865245750387
                       68        422.5288458721641      0.22280873561568487       0.8515638966455477        0.185081350674609    0.0029865674518739418         372.852325582037         372.852325582037
                       69       424.82714730639555      0.22311174018519497       0.9329280727821079       0.1850708700842568     0.002995742561920747        115.7718717410602        115.7718717410602
                       70       425.97629802351116         0.22326324246995        0.973610160850388      0.18506562978908067    0.0030003301169441512       57.710915432986006       57.710915432986006
                       71        426.5508733820691       0.2233389936123275       0.9939512048845245       0.1850630096414926    0.0030026238944558525        44.94535123295801        44.94535123295801
                       72       426.83816106134805      0.22337686918351624       1.0041217269015945      0.18506169956769858     0.003003770783211703        42.46978735479549        42.46978735479549
                       73        426.9818049009875       0.2233958069691106       1.0092069879101295      0.18506104453080158    0.0030043442275896285        42.18954985233663        42.18954985233663
                       74       323.80940695687946       0.2096176957092008        1.484415865669984      0.18553898241544842     0.002619072529650863       2227.7233654714173       2227.7233654714173
                       75        375.3956059289335       0.2165067513391557       1.2468114267900603      0.18530001347312502     0.002811708378620246        630.5414357265408        630.5414357265408
                       76        401.1887054149606      0.21995127915413315       1.1280092073500931       0.1851805290019633    0.0029080263031049363         187.710773385234         187.710773385234
                       77        414.0852551579742       0.2216735430616219       1.0686080976301113      0.18512078676638244    0.0029561852653472824        74.49603395253936        74.49603395253936
                       78       420.53353002948074      0.22253467501536622       1.0389075427701222      0.18509091564859198    0.0029802647464684563       47.784418408287884       47.784418408287884
                       79       423.75766746523414       0.2229652409922384       1.0240572653401259      0.18507598008969678    0.0029923044870290415       42.289546996107696       42.289546996107696
                       80       425.36973618311094       0.2231805239806745        1.016632126625126      0.18506851231024918     0.002998324357309335        41.55781405411987        41.55781405411987
                       81       416.89468599389465      0.22208444358349716       0.5525431989515006      0.18510769496015828     0.002966093482638611       3371.8478125404686       3371.8478125404686
                       82        421.1322110885028      0.22263248378208583        0.784587662788315      0.18508810363520373     0.002982208919973972         741.356647935408         741.356647935408
                       83       423.25097363580676      0.22290650388138017       0.9006098947067223      0.18507830797272645    0.0029902666386416536       194.01714042745547       194.01714042745547
                       84       424.31035490945897       0.2230435139310274       0.9586210106659259      0.18507341014148782     0.002994295497975495         73.0713648138246         73.0713648138246
                       85       424.84004554628495      0.22311201895585092       0.9876265686455277      0.18507096122586847     0.002996309927642415       46.669249927814164       46.669249927814164
                       86       425.10489086469806       0.2231462714682627       1.0021293476353286      0.18506973676805882     0.002997317142475874        41.51617082318964        41.51617082318964
                       87        425.2373135239045      0.22316339772446858        1.009380737130229        0.185069124539154    0.0029978207498926046        40.89548352260097        40.89548352260097
                       88        316.5213568984773      0.20882039331811086       1.3667849389218354      0.18558257780452064    0.0026234860035684524        1360.537615629977        1360.537615629977
                       89        370.8793352111909      0.21599189552128967        1.188082838026034       0.1853258511718373      0.00281065337673053        377.2030409356875        377.2030409356875
                       90        398.0583243675476      0.21957764662287915       1.0987317875781315      0.18519748785549564    0.0029042370633115665        118.4749564012617        118.4749564012617
                       91       411.64781894572616      0.22137052217367387       1.0540562623541767      0.18513330619732482    0.0029510289066020864        55.66930856171252        55.66930856171252
                       92       418.44256623481533      0.22226695994907125        1.031718499742201      0.18510121536823942     0.002974424828247344        42.09598624470509        42.09598624470509
                       93        421.8399398793597      0.22271517883676994       1.0205496184362133      0.18508516995369673     0.002986122789069975        39.92561756150302        39.92561756150302
                       94        418.5052462185399      0.22229954913113542       0.7224708161073394        0.185101060110049    0.0029747779684127923       1224.4040239743817       1224.4040239743817
                       95        420.1725930489497       0.2225073639839527       0.8715102172717764      0.18509311503187287     0.002980450378741383        289.5790579328462        289.5790579328462
                       96        421.0062664641548       0.2226112714103613       0.9460299178539984      0.18508914249278477     0.002983286583905679        89.34025377983488        89.34025377983488
                       97       421.42310317175725      0.22266322512356562       0.9832897681451058      0.18508715622324073     0.002984704686487828        46.92849056561511        46.92849056561511
                       98        421.6315215255586      0.22268920198016773       1.0019196932906596      0.18508616308846873    0.0029854137377789015       39.136998731482144       39.136998731482144
                       99         421.735730702459      0.22270219040846884       1.0112346558634364      0.18508566652108271      0.00298576826342444        38.47535160237645        38.47535160237645
                      100        350.9041566426188      0.21361226796335808      0.16110869245981618      0.18543203920055099     0.002777694046642536        14942.13947555267        14942.13947555267
                      101         421.735730702459      0.22270219040846884       1.0112346558634364      0.18508566652108271      0.00298576826342444        38.47535160237645        38.47535160237645                
 restart
                      102         421.735730702459      0.22270219040846884       1.0112346558634364      0.18508566652108271      0.00298576826342444        38.47535160237645        38.47535160237645
                      103       421.73565932622296      0.22270218124864904       1.0112337992003972      0.18508566687011885    0.0029857680537502297        38.47527406821999        38.47527406821999
                      104       421.73550389109414      0.22270216294257356       1.0112344575964016      0.18508566756933492      0.00298576765398954        38.47519764171067        38.47519764171067
                      105        421.4012414770234       0.2226592649030245        1.007220090624756       0.1850873022030622     0.002984785670780858        38.30880910869443        38.30880910869443
                      106        421.4012408711185      0.22265925596925512        1.007220090391229      0.18508730255741906    0.0029847856233373733        38.30879877268244        38.30879877268244
                      107       421.40097582293583      0.22265632616420844       1.0072200005354262      0.18508742075465323    0.0029847704534786672        38.30538775298382        38.30538775298382
                      108        417.5742603361373      0.16992733674364807        1.005791572794461      0.18718641303717287    0.0027062184068662055        134.6415553002523        134.6415553002523
                      109       419.48775090658023       0.1962933008233363       1.0065058317096067       0.1861368576201175     0.002845502038823531         45.8915657851091         45.8915657851091
                      110        420.4444961918018      0.20947628286318043       1.0068629611671795      0.18561207991158984    0.0029151438548021946        32.42875947919379        32.42875947919379
                      111        420.4444961870497       0.2094762828609873        1.006862961146144      0.18561208030752233     0.002915143855668519        32.42875928998304        32.42875928998304
                      112        420.2715029304618      0.20939644805299507       1.0060973022025905      0.20002490922862703     0.002946679927868536       26.517864655190063       26.517864655190063
                      113       419.40653662376053      0.20899727400206847       1.0022690073796383       0.2720890558138129    0.0031043602932002406        19.78491893544678        19.78491893544678
                      114        419.4065366021664      0.20899727376783567       1.0022690073486409       0.2720890560255985     0.003104360291978135       19.784918661855897       19.784918661855897
                      115       419.40653662508566       0.2089972735730642       1.0022690071947373       0.2720890556341447    0.0031043602824397613        19.78491792909486        19.78491792909486
                      116       419.39894123436125       0.1998511352231755       0.9984394153341007      0.26875637005657366    0.0028824264567355734       16.065455847465874       16.065455847465874
                      117        419.4027389290609        0.204424204612622       1.0003542113568713      0.27042271293519327     0.002993393374967906       13.386214709173615       13.386214709173615
                      118        419.4027389093701       0.2044242044338042       1.0003542113440282      0.27042271378551813      0.00299339337488432       13.386214596759428       13.386214596759428
                      119       418.66904686470775      0.19776136170025604       0.9998756591402689      0.30210626358272674     0.002990278962706089       10.909281256692214       10.909281256692214
                      120       379.83244753185386      0.19830667730229418        1.418017777005847      0.30214201279013964     0.002971846063096013       1749.5730379577722       1749.5730379577722
                      121        399.2507471982806      0.19803401950127508        1.208946718073058       0.3021241381864332     0.002981062512901051        489.0891321739299        489.0891321739299
                      122       408.95989703149417      0.19789769060076556       1.1044111886066617         0.30211520088458     0.002985670737803571       134.60181399437897       134.60181399437897
                      123        413.8144719481011       0.1978295261505108       1.0521434238734635      0.30211073223365337    0.0029879748502548292        41.38074830293621        41.38074830293621
                      124        416.2417594064045      0.19779544392538345       1.0260095415068662      0.30210849790819005      0.00298912690648046         17.9627935902165         17.9627935902165
                      125         417.455403135556      0.19777840281281972       1.0129426003235693       0.3021073807454584    0.0029897029345932746       12.346652501146568       12.346652501146568
                      126        418.0622250001318      0.19776988225653785       1.0064091297319173      0.30210682216409257    0.0029899909486496828       11.100044482241342       11.100044482241342
                      127       418.36563593241976      0.19776562197839698       1.0031423944360895      0.30210654287340966    0.0029901349556778842       10.871979068927645       10.871979068927645
                      128       418.51734139856376       0.1977634918393265        1.001509026788181       0.3021064032280682    0.0029902069591919867       10.857370923426448       10.857370923426448
                      129       418.51734138043867      0.19776349188097003       1.0015090267704991       0.3021064042139426    0.0029902069593349435       10.857370882074184       10.857370882074184
                      130        417.8430383237803       0.1993127366669747       1.0008512037388364       0.3387834234242195    0.0029955253310857567       10.844499505816948       10.844499505816948
                      131       418.18018986117204       0.1985381142531506       1.0011801152635087      0.32044491332614383      0.00299286614513887       10.490079229562573       10.490079229562573
                      132       380.25092526420394       0.1980793242869046       0.5756612588799186      0.32044201275605577    0.0029228197525871125        2849.122926908591        2849.122926908591
                      133        399.2155575626882      0.19830871927002763       0.7884206870717136      0.32044346304109983     0.002957842948862992        629.9830385723121        629.9830385723121
                      134          408.69787371193       0.1984234167615891       0.8948004011676112      0.32044418818362186     0.002975354547000932        153.4459305936721        153.4459305936721
                      135       413.43903178655114      0.19848076550736987       0.9479902582155582       0.3204445507548828     0.002984110346069902        43.83048938871056        43.83048938871056
                      136        415.8096108238617       0.1985094398802602       0.9745851867395352       0.3204447320405133     0.002988488245604385        18.03803989915574        18.03803989915574
                      137       416.99490034251676      0.19852377706670538       0.9878826510015237       0.3204448226833286     0.002990677195371629       12.033079231309465       12.033079231309465
                      138        417.5875451018444      0.19853094565992802       0.9945313831325144       0.3204448680047362    0.0029917716702552496       10.709914416100155       10.709914416100155
                      139       417.88386748150833       0.1985345299565393       0.9978557491980133         0.32044489066544    0.0029923189076970606       10.462833433507319       10.462833433507319
                      140        418.0320286713402       0.1985363221048449       0.9995179322307628      0.32044490199579195    0.0029925925264179653        10.44225913831145        10.44225913831145
                      141       377.88088495888655      0.19799429104268573       1.4189506012194926       0.3204430445226144    0.0029239331738623413       1750.9090027342652       1750.9090027342652
                      142       397.95645681511337      0.19826530657376534        1.209234266725126      0.32044397325920315    0.0029582628501401524       489.17054435053103       489.17054435053103
                      143        407.9942427432268      0.19840081433930512       1.1043760994779426       0.3204444376274976    0.0029754276882790597        134.3704204299072        134.3704204299072
                      144        413.0131357072835      0.19846856822207498       1.0519470158543527      0.32044466981164477    0.0029840101073485108        41.02868694485092        41.02868694485092
                      145       415.52258218931183      0.19850244516345994        1.025732474042556      0.32044478590371833     0.002988301316883239       17.553412874686934       17.553412874686934
                      146        416.7773054303261      0.19851938363415245       1.0126252031366576      0.32044484394975514     0.002990446921650602       11.908601620288465       11.908601620288465
                      147       417.40466705083327       0.1985278528694987       1.0060715676837084       0.3204448729727735    0.0029915197240342837       10.647559438434863       10.647559438434863
                      148       417.71834786108684      0.19853208748717183       1.0027947499572356      0.32044488748428274    0.0029920561252261245        10.41224007897388        10.41224007897388
                      149        417.8751882662134      0.19853420479600836       1.0011563410939992      0.32044489474003734     0.002992324325822044       10.393994233614348       10.393994233614348
                      150        379.4118740593574      0.19807438270812516       0.5781283310632617       0.3204417122893752     0.002922774068989579        2811.721598978565        2811.721598978565
                      151        398.6435311627856      0.19830429375206682       0.7896423360786287      0.32044330351470623    0.0029575491974058125        622.1926494203162        622.1926494203162
                      152        408.2593597144994       0.1984192492740376       0.8953993385863122       0.3204440991273718    0.0029749367616139274       151.61745648337472       151.61745648337472
                      153        413.0672739903564      0.19847672703502295       0.9482778398401557       0.3204444969337046     0.002983630543717985        43.33250943276005        43.33250943276005
                      154        415.4712311282849       0.1985054659155157       0.9747170904670774      0.32044469583687096    0.0029879774347700144       17.849791123239847       17.849791123239847
                      155       416.67320969724915        0.198519835355762       0.9879367157805383      0.32044479528845415     0.002990150880296031        11.91724094653382        11.91724094653382
                      156       417.27419898173116      0.19852702007588519       0.9945465284372688      0.32044484501424575    0.0029912376030590358        10.61042916406596        10.61042916406596
                      157        417.5746936239723      0.19853061243594677       0.9978514347656358      0.32044486987714155    0.0029917809644405408       10.366654349062468       10.366654349062468
                      158       417.72494094509284      0.19853240861597754       0.9995038879298157       0.3204448823085895    0.0029920526451312924       10.346526985870872       10.346526985870872
                      159        378.2943898934652       0.1980056759592307       1.4192706932950294       0.3204428071792318     0.002926134847759854       1753.4518937817616       1753.4518937817616
                      160       398.00966541927914       0.1982690422876041       1.2093872906124226      0.32044384474391063     0.002959093746445573        489.8926402328217        489.8926402328217
                      161        407.8673031821859      0.19840072545179083       1.1044455892711191      0.32044436352625005     0.002975573195788433        134.5195930125343        134.5195930125343
                      162       412.79612206363936       0.1984665670338842       1.0519747386004674      0.32044462291741976    0.0029838129204598635        41.00839971528203        41.00839971528203
                      163        415.2605315043661      0.19849948782493088       1.0257393132651451       0.3204447526130046     0.002987932782795577        17.48281408681464        17.48281408681464
                      164       416.49273622472947       0.1985159482204542       1.0126216005974804        0.320444817460797    0.0029899927139634356       11.822178355836861       11.822178355836861
                      165       417.10883858491115       0.1985241784182159        1.006062744263648      0.32044484988469324     0.002991022679547364       10.555653085031754       10.555653085031754
                      166        417.4168897650022      0.19852829351709672       1.0027833160967319      0.32044486609664136     0.002991537662339328        10.31821186596245        10.31821186596245
                      167        417.5709153550474      0.19853035106653716       1.0011436020132756       0.3204448742026154    0.0029917951537353094        10.29906158447875        10.29906158447875
                      168       417.57091455253976      0.19853035075169967        1.001143601967371       0.3204448742357806    0.0029917951494754878       10.299061290690313       10.299061290690313
                      169        387.7809362317623      0.18684323202982367       0.9994396319236536       0.3216760042926129    0.0028336658072071474       16.432591983715476       16.432591983715476
                      170       402.67592579340476      0.19268679154818036       1.0002916169684646       0.3210604392476141    0.0029127304804712293        8.935575852399733        8.935575852399733
                      171         410.123420574226      0.19560857130735876         1.00071760949087      0.32075265672511477    0.0029522628171032694        8.574687905664632        8.574687905664632
                      172       406.39967318381537      0.19414768142776956        1.000504613229669       0.3209065479863645    0.0029324966487872476        8.486685222595403        8.486685222595403
                      173        406.3996725532104       0.1941476810705683         1.00050461296739      0.32090654790871553    0.0029324966543576476        8.486685048518225        8.486685048518225
                      174       406.39967320824803      0.19414768128685633       1.0005046130942574      0.32090654793857326    0.0029324966531006184        8.486685161480548        8.486685161480548
                      175       405.98295844282666      0.19391163657111182       1.0003312954087455       0.3208552362153952     0.002936177665573376        8.375162338401827        8.375162338401827
                      176        403.8993847378838       0.1927314122878231       0.9994647063041313       0.3205986773605487    0.0029545827495040117        7.922593249051029        7.922593249051029
                      177       351.81004211431195      0.16322580520560437       0.9777999786887648      0.31418470598938764    0.0034147098477699134       51.226090476295774       51.226090476295774
                      178         377.854713426098      0.17797860874671373       0.9886323424964445      0.31739169167496817    0.0031846462986369617       16.671895202247125       16.671895202247125
                      179        390.8770490819909      0.18535501051726844       0.9940485244002879      0.31899518451775843    0.0030696145240704867         9.00272764882735         9.00272764882735
                      180       397.38821690993746       0.1890432114025457       0.9967566153522114      0.31979693093915357     0.003012098636787249        7.626785131972322        7.626785131972322
                      181        400.6438008239106      0.19088731184518443       0.9981106608281713      0.32019780414985116    0.0029833406931456304        7.563934062352507        7.563934062352507
                      182        400.6438035817164      0.19088731800616077       0.9981106619965416       0.3201978045086747    0.0029833407441580556        7.563931090916009        7.563931090916009
                      183        400.6437941954275      0.19088736028415387       0.9981106583997246       0.3201978035330413    0.0029833410481464647        7.563905241624402        7.563905241624402
                      184        400.3036244721952       0.1970029850602421       0.9980078275952593      0.32018024629035485     0.003028969688409591        6.386612649692423        6.386612649692423
                      185        400.4737126480529       0.1939451484527132       0.9980592442117135        0.320189025220103     0.003006155190777609        6.387200577257257        6.387200577257257
                      186       400.38866856012396      0.19547406675647772       0.9980335359034882      0.32018463575522893     0.003017562439593599        6.241126938439611        6.241126938439611
                      187        400.3886684458703      0.19547406674239903       0.9980335358845664       0.3201846357246195    0.0030175624398323317        6.241126918024159        6.241126918024159
                      188       396.15411017122096      0.19495227281322985       0.9973322339959481       0.3190501636703699     0.003026410506120958       5.5405409672061605       5.5405409672061605
                      189        374.9813182267053      0.19234330309699077       0.9938257244582438       0.3133778032460748    0.0030706508387577484        3.753411872241715        3.753411872241715
                      190        374.2811527581666      0.19242616879930252       1.0839534503145245      0.31337608295262553    0.0030605297132569806        93.60988933757938        93.60988933757938
                      191       374.63123549243596       0.1923847359481467        1.038889587386386      0.31337694309935016    0.0030655902760073645        24.94182008006343        24.94182008006343
                      192        374.8062768595705       0.1923640195225687        1.016357655922313      0.31337737317271247    0.0030681205573825556        8.189318150900094        8.189318150900094
                      193        374.8937975431379      0.19235366130977977       1.0050916901902802       0.3133775882093936     0.003069385698070153        4.402986664119494        4.402986664119494
                      194        374.9375578849215      0.19234848220338524        0.999458707324262      0.31337769572773416      0.00307001826841395        3.682447366527155        3.682447366527155
                      195        374.9594380558135      0.19234589265018798       0.9966422158912565      0.31337774948690444    0.0030703345535858483       3.6185308826693627       3.6185308826693627
                      196        363.6851361949755      0.19379837813856493       1.1599099221429157      0.31334698530023963    0.0028974561599218983        299.3704111819809        299.3704111819809
                      197       369.32228712539427      0.19307213539437645        1.078276069017086      0.31336236739357204    0.0029838953567538733        79.21006198979836        79.21006198979836
                      198        372.1408625906038      0.19270901402228224       1.0374591424541713      0.31337005844023824    0.0030271149551698625       22.066400079791354       22.066400079791354
                      199       373.55015032320875       0.1925274533362351        1.017050679172712      0.31337390396357134    0.0030487247543778545        7.836425360810136        7.836425360810136
                      200        374.2547941895109      0.19243667299321154       1.0068464475319843       0.3133758267252379    0.0030595296539818514       4.4542168486220115       4.4542168486220115
                      201        374.6071161226621      0.19239128282169976       1.0017443317116204      0.31337678810607117    0.0030649321037838507        3.715300178221392        3.715300178221392
                      202        374.9594380558135      0.19234589265018798       0.9966422158912565      0.31337774948690444    0.0030703345535858483       3.6185308826693627       3.6185308826693627                
 restart
                      203        374.9594380558135      0.19234589265018798       0.9966422158912565      0.31337774948690444    0.0030703345535858483       3.6185308826693627       3.6185308826693627
                      204        374.9593966805362        0.192345897980628       0.9966428150633106      0.31337774937400376     0.003070333919143773        3.618504327984346        3.618504327984346
                      205       374.95923262720817      0.19234591959255087       0.9966421950068813       0.3133777489168859    0.0030703313801824055        3.618424475778009        3.618424475778009
                      206       369.85397174858076      0.19301519986775284       0.9979121793774333      0.31336358860959657     0.002991480712578081        2.272368207343656        2.272368207343656
                      207        369.8539703136132      0.19301520135950384       0.9979121794490382       0.3133635885242739     0.002991480708909259        2.272367671934176        2.272367671934176
                      208        357.6734599470592      0.20567771117216205       0.9985199879066933      0.31263933935206834    0.0029603384535131765       3.2974024817819463       3.2974024817819463
                      209       363.76371584781987       0.1993464555199574       0.9982160836420668      0.31300146398083245     0.002975909583045628       1.3927489167188551       1.3927489167188551
                      210       363.76371543383016       0.1993464554523003       0.9982160836552865      0.31300146380261357     0.002975909583763427       1.3927488897177411       1.3927488897177411
                      211        363.7637158481825      0.19934645544537472       0.9982160836749543       0.3130014636364231     0.002975909583707914       1.3927488891181676       1.3927488891181676
                      212        363.7472598965046       0.1943230298002871        1.000429749975325       0.2898174310087111     0.003020528724110459       1.2401713231063578       1.2401713231063578
                      213       363.75548787216235      0.19683474266012224       0.9993229168086941       0.3014094474947718    0.0029982191535780425       0.8828896738264937       0.8828896738264937
                      214       363.75548775981383        0.196834742723352       0.9993229168190574      0.30140944678335785     0.002998219153105365       0.8828896429083223       0.8828896429083223
                      215       359.59200614741576      0.19917795022712326       0.9997069193537875      0.27504543000483755    0.0029807023398654275      0.31702751871274304      0.31702751871274304
                      216       358.77675307769346      0.19925945045553173        1.037024723306729        0.275047121624039    0.0029891719307531747       16.890956141397687       16.890956141397687
