                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta
                       56        427.6331121050755       0.2234831899014708       1.0053894182679741      0.18505804744447402    0.0030068420581351382           0.49156555448348627            1106.1336747566486            -107.6852332992928           -263.82529861024295             32127.82704620665
                       57         427.817166261151      0.22350774986025984       1.0087678323536515      0.18505721159719457    0.0030075862317221116           0.48991224943506495            1094.6561673215172            -24.98867536004923            -259.8627895373795             33628.41266740091
                       58        339.2773236340506      0.21160309634924102       1.7158931526752852      0.18546398237607037     0.002666010583138782          -0.32911884773056954            -9882.806604764482            10231.803285932983            -920.2635042129259            104786.18492243186
                       59       383.54724494760103       0.2175554231047504       1.3623304925144701      0.18526059698663247    0.0028367984074304468           0.04429546152096009            -3068.198516643861             6553.252958497069           -313.93419101277686             75975.83631945781
                       60        405.6822056043761      0.22053158648250515       1.1855491624340608       0.1851589042919135     0.002922192319576281            0.2652857062912517            -558.0159232181359            3730.7005631248558           -193.86209200433768            55486.991715497425
                       61       416.74968593276344      0.22201966817138252       1.0971584973938562      0.18510805794455404    0.0029648892756491945            0.3785340965123396            390.13610663118925            1986.0315656785588           -199.67646422003327            44607.014053326566
                       62        422.2834260969573      0.22276370901582115       1.0529631648737556      0.18508263477087433    0.0029862377536856548            0.4346694240098259             774.8355298069498            1016.1495412361887           -222.41160104030655             39114.91732047523
                       63       425.05029617905416       0.2231357294380405       1.0308654986137036      0.18506992318403442    0.0029969119927038823            0.4624464828850705             943.1131784403135            504.79752510668163           -239.22270297660475             36369.08131902672
                       64        426.4337312201026      0.22332173964915014       1.0198166654836776      0.18506356739061453     0.003002249112212998            0.4762088003928966            1021.0092322111564             242.2486509914279           -249.05444547940192             34997.86589501852
                       65         427.125448740627      0.22341474475470502       1.0142922489186645      0.18506038949390455     0.003004917671967554            0.4830733573157886            1058.3679785369782            109.22111926703337           -254.33529939533628            34312.889637359236
                       66        408.7390372667753      0.22099070819862465        0.363378839826197       0.1851442342167225     0.002931516791593102            0.2890174073399976            -6758.228182661696           -28000.509983030497            -4051.812201851135           -249294.56535301142
                       67       417.93224300370116      0.22220272647666484       0.6888355443724308      0.18510231185531353    0.0029682172317803263            0.5927557822360541             61.02810368702194           -10333.878852861744           -1225.1027816319038           -101799.40666944276
                       68        422.5288458721641      0.22280873561568487       0.8515638966455477        0.185081350674609    0.0029865674518739418            0.5657261112901324            1186.5067256451312            -4412.116493369922            -568.3310471056302           -32044.679321330706
                       69       424.82714730639555      0.22311174018519497       0.9329280727821079       0.1850708700842568     0.002995742561920747            0.5288070639153375            1262.9805436006336           -1998.5288216233243            -375.1450590456784             1606.100568253055
                       70       425.97629802351116         0.22326324246995        0.973610160850388      0.18506562978908067    0.0030003301169441512            0.5067824595528236             1193.813664308152            -908.9224018978825            -306.4366941387675            18082.339878041865
                       71        426.5508733820691       0.2233389936123275       0.9939512048845245       0.1850630096414926    0.0030026238944558525           0.49512406974372425            1134.1312053296804            -391.2133875303425            -278.3975222016011            26228.853274858466
                       72       426.83816106134805      0.22337686918351624       1.0041217269015945      0.18506169956769858     0.003003770783211703           0.48915446626551784             1098.229505696935           -138.87274335999678           -265.87986426918064             30278.74207282366
                       73        426.9818049009875       0.2233958069691106       1.0092069879101295      0.18506104453080158    0.0030043442275896285            0.4861041418280365            1078.7899706379278            -14.29939411323744            -259.9872500397282            32297.790834999065
                       74       323.80940695687946       0.2096176957092008        1.484415865669984      0.18553898241544842     0.002619072529650863          -0.38411735658883117            -5923.836368538105             8124.355111931436           -483.02941536348953            -29654.31359825743
                       75        375.3956059289335       0.2165067513391557       1.2468114267900603      0.18530001347312502     0.002811708378620246            0.0701311364537105           -1699.4325687846867             4820.006404770538           -221.54344355840294            16154.489941584416
                       76        401.1887054149606      0.21995127915413315       1.1280092073500931       0.1851805290019633    0.0029080263031049363           0.28475908209202316             -99.4272147920583            2629.2652472648115           -196.03240141918832            26841.200392311748
                       77        414.0852551579742       0.2216735430616219       1.0686080976301113      0.18512078676638244    0.0029561852653472824            0.3874259135727698             546.6475011317584             1369.238313372989           -215.74343256958173            30108.952807736958
                       78       420.53353002948074      0.22253467501536622       1.0389075427701222      0.18509091564859198    0.0029802647464684563           0.43731338195129865             827.5193677036441             693.6060279549849           -234.65089137886253            31325.140010395105
                       79       423.75766746523414       0.2229652409922384       1.0240572653401259      0.18507598008969678    0.0029923044870290415            0.4618589777294346             956.9264212174744             343.7782463180383           -246.49616671368335            31840.339969495093
                       80       425.36973618311094       0.2231805239806745        1.016632126625126      0.18506851231024918     0.002998324357309335           0.47403644032328884            1018.8101805823635              165.782219731625           -253.03351570116206            32076.092315168837
                       81       416.89468599389465      0.22208444358349716       0.5525431989515006      0.18510769496015828     0.002966093482638611              0.55462442105636           -1945.5714996183815           -16645.650772261433           -2112.8109785877314           -153260.27706987588
                       82        421.1322110885028      0.22263248378208583        0.784587662788315      0.18508810363520373     0.002982208919973972            0.5886058715987019             903.0473484585855            -6657.271607934945            -789.1671585298354            -58677.08445163089
                       83       423.25097363580676      0.22290650388138017       0.9006098947067223      0.18507830797272645    0.0029902666386416536            0.5418494168907273            1257.8638157805244            -2918.562693508875           -443.08149827543275            -12652.49187335371
                       84       424.31035490945897       0.2230435139310274       0.9586210106659259      0.18507341014148782     0.002994295497975495            0.5097440620716043            1206.7794706211998           -1302.1023922519248           -330.77255529434524             9892.291676365518
                       85       424.84004554628495      0.22311201895585092       0.9876265686455277      0.18507096122586847     0.002996309927642415           0.49221960907175344            1129.1972830207442            -550.4575510535403            -287.8366116867426            21031.312611849986
                       86       425.10489086469806       0.2231462714682627       1.0021293476353286      0.18506973676805882     0.002997317142475874            0.4832213988947842            1078.0173299345108            -188.0164543912599            -269.4489352350615             26565.71181730172
                       87        425.2373135239045      0.22316339772446858        1.009380737130229        0.185069124539154    0.0029978207498926046            0.4786471059503583              1049.40636358819           -10.049607343631806           -260.99841037563465             29323.93177381698
                       88        316.5213568984773      0.20882039331811086       1.3667849389218354      0.18558257780452064    0.0026234860035684524          -0.38380278510885546            -4178.674303375374              6681.69053631118             -320.986948963764             -84393.4559823083
                       89        370.8793352111909      0.21599189552128967        1.188082838026034       0.1853258511718373      0.00281065337673053           0.08414258445554879           -1110.2814648609183            3802.6790212768447           -199.58171745315667            -9871.004048733312
                       90        398.0583243675476      0.21957764662287915       1.0987317875781315      0.18519748785549564    0.0029042370633115665            0.2905478027059871             95.20430303666672            2028.4014489106994           -204.72433829610281            13114.132740973617
                       91       411.64781894572616      0.22137052217367387       1.0540562623541767      0.18513330619732482    0.0029510289066020864            0.3869102727094287             605.3697921295509             1044.359647668358           -226.07874023350405            21959.398328576186
                       92       418.44256623481533      0.22226695994907125        1.031718499742201      0.18510121536823942     0.002974424828247344           0.43336925870107734             835.8697201131804              526.237736952595           -241.79051503381288            25814.606069232585
                       93        421.8399398793597      0.22271517883676994       1.0205496184362133      0.18508516995369673     0.002986122789069975            0.4561433684102667             944.7859297324612            260.40169555585635           -250.95068662395192            27611.053026024736
                       94        418.5052462185399      0.22229954913113542       0.7224708161073394        0.185101060110049    0.0029747779684127923            0.5926062840444501            412.60427508404973            -8975.652037065629           -1054.6273326781375            -85893.05274824711
                       95        420.1725930489497       0.2225073639839527       0.8715102172717764      0.18509311503187287     0.002980450378741383            0.5445157000849576            1186.0777390495514            -3791.765021532001            -516.6461075134521           -28431.917527541373
                       96        421.0062664641548       0.2226112714103613       0.9460299178539984      0.18508914249278477     0.002983286583905679            0.5035210008941249             1180.048320591709           -1640.6467333140995           -354.60490858696403           -187.55296651562503
                       97       421.42310317175725      0.22266322512356562       0.9832897681451058      0.18508715622324073     0.002984704686487828            0.4804226847454629            1089.5704221489666            -660.7305322035018           -296.02429236064154            13772.372252304876
                       98        421.6315215255586      0.22268920198016773       1.0019196932906596      0.18508616308846873    0.0029854137377789015            0.4684125869403033            1023.7826599492905           -193.03826115191214            -271.8634732730152            20707.425300539486
                       99         421.735730702459      0.22270219040846884       1.0112346558634364      0.18508566652108271      0.00298576826342444           0.46229985883883273             985.9127012497026             35.43622426960269            -261.0088862269322            24163.233472346947
                      100        350.9041566426188      0.21361226796335808      0.16110869245981618      0.18543203920055099     0.002777694046642536           -0.6309683158178814            -15054.77178034198            -44349.45637058263            -7566.771389065252            -518941.9435182572
                      101         421.735730702459      0.22270219040846884       1.0112346558634364      0.18508566652108271      0.00298576826342444           0.46229985883883273             985.9127012497026             35.43622426960269            -261.0088862269322            24163.233472346947                
 restart
                      102         421.735730702459      0.22270219040846884       1.0112346558634364      0.18508566652108271      0.00298576826342444           0.46229985883883273             985.9127012497026             35.43622426960269            -261.0088862269322            24163.233472346947
                      103       421.73565932622296      0.22270218124864904       1.0112337992003972      0.18508566687011885    0.0029857680537502297            0.4623188196717365             985.9154437314999                35.41539905072           -261.00987726707103             24162.82663389069
                      104       421.73550389109414      0.22270216294257356       1.0112344575964016      0.18508566756933492      0.00298576765398954           0.46230798389501615             985.9105181391215             35.43147019158255            -261.0091696979566            24162.855439918476
                      105        421.4012414770234       0.2226592649030245        1.007220090624756       0.1850873022030622     0.002984785670780858            0.4636800063906321             998.4274609955435           -62.526373760363185           -265.70563949590564             22253.90072860378
                      106        421.4012408711185      0.22265925596925512        1.007220090391229      0.18508730255741906    0.0029847856233373733           0.46369077821850624             998.4266767517624           -62.526357989867165            -265.7057378101513            22253.863273309806
                      107       421.40097582293583      0.22265632616420844       1.0072200005354262      0.18508742075465323    0.0029847704534786672           0.46370662687422737             998.1785565393864            -62.52110800630817             -265.733196705753            22241.729375743093
                      108        417.5742603361373      0.16992733674364807        1.005791572794461      0.18718641303717287    0.0027062184068662055            0.4401532009978837           -3624.6630070877472            -51.08638588069425            -833.9161918087257           -274465.17784005665
                      109       419.48775090658023       0.1962933008233363       1.0065058317096067       0.1861368576201175     0.002845502038823531            0.4634371784106861           -1274.2698330043822            -34.73410581378289            -531.3676183398286           -105423.67674556986
                      110        420.4444961918018      0.20947628286318043       1.0068629611671795      0.18561207991158984    0.0029151438548021946           0.46614151827384376            -129.3245739795168           -43.428032221015656             -394.237499669714            -37049.42750297491
                      111        420.4444961870497       0.2094762828609873        1.006862961146144      0.18561208030752233     0.002915143855668519            0.4661504249270365            -129.3245742388649            -43.42803256207617           -394.23749895206583              -37049.426969471
                      112        420.2715029304618      0.20939644805299507       1.0060973022025905      0.20002490922862703     0.002946679927868536             0.446962273414897              53.6030111728536            -31.57210832682722            -302.8460227927354            -17601.47289765435
                      113       419.40653662376053      0.20899727400206847       1.0022690073796383       0.2720890558138129    0.0031043602932002406           0.34784701341550317             797.6422056774624            1.0959762128948114           -16.096454917402525             62014.12433119558
                      114        419.4065366021664      0.20899727376783567       1.0022690073486409       0.2720890560255985     0.003104360291978135            0.3478392454070445             797.6421973392434             1.095986513988123           -16.096455064840143            62014.123532442514
                      115       419.40653662508566       0.2089972735730642       1.0022690071947373       0.2720890556341447    0.0031043602824397613            0.3478338328477548             797.6421586270988             1.095982145926655           -16.096449112268374              62014.1198100459
                      116       419.39894123436125       0.1998511352231755       0.9984394153341007      0.26875637005657366    0.0028824264567355734            0.3574873765899156            -317.2382670335594           -135.19962845975897           -129.18471774803209             -51982.6740181486
                      117        419.4027389290609        0.204424204612622       1.0003542113568713      0.27042271293519327     0.002993393374967906           0.35710425638768584            256.04454127670095             -64.2210730648074            -70.00989008432157            10390.652117020061
                      118        419.4027389093701       0.2044242044338042       1.0003542113440282      0.27042271378551813      0.00299339337488432           0.35711484791534076            256.04454436400914            -64.22107826775658              -70.009895268619            10390.651920428872
                      119       418.66904686470775      0.19776136170025604       0.9998756591402689      0.30210626358272674     0.002990278962706089           0.32144883110873934            -75.00668912818753              -22.103541569507            -34.16267507283521            2714.5898941176583
                      120       379.83244753185386      0.19830667730229418        1.418017777005847      0.30214201279013964     0.002971846063096013          -0.16744672848290065            -4437.566915839852             7497.718548620469            -61.98959692937933             141987.9601660341
                      121        399.2507471982806      0.19803401950127508        1.208946718073058       0.3021241381864332     0.002981062512901051            0.0663351897856046           -1678.0023114790765              4385.23369456334             37.17020740623411             72686.60719137188
                      122       408.95989703149417      0.19789769060076556       1.1044111886066617         0.30211520088458     0.002985670737803571            0.1933963034161934            -707.7826931123354            2370.8333754939304             27.42743652106583              37705.5663441439
                      123        413.8144719481011       0.1978295261505108       1.0521434238734635      0.30211073223365337    0.0029879748502548292            0.2576337543302998             -345.912877079968             1225.624941518788             3.787748088512899             20200.19261752282
                      124        416.2417594064045      0.19779544392538345       1.0260095415068662      0.30210849790819005      0.00298912690648046           0.28964516296525744            -198.6608888078223             615.1040601061197            -13.30759419992944             11453.45463900327
                      125         417.455403135556      0.19777840281281972       1.0129426003235693       0.3021073807454584    0.0029897029345932746           0.30556811836390807           -133.82963368524514            299.90445633920615           -23.253352749996736             7082.850792404117
                      126        418.0622250001318      0.19776988225653785       1.0064091297319173      0.30210682216409257    0.0029899909486496828            0.3135178108237824            -103.6602757329419            139.76019654737826           -28.586065245583825             4898.403817350961
                      127       418.36563593241976      0.19776562197839698       1.0031423944360895      0.30210654287340966    0.0029901349556778842            0.3174873084432761            -89.14313623886727              59.0443628585291           -31.343698321251168             3806.414752695275
                      128       418.51734139856376       0.1977634918393265        1.001509026788181       0.3021064032280682    0.0029902069591919867           0.31945883360862126            -82.02722652317362             18.52455483231097            -32.74549819742845            3260.4814268442087
                      129       418.51734138043867      0.19776349188097003       1.0015090267704991       0.3021064042139426    0.0029902069593349435            0.3194678575013654             -82.0272288786228            18.524549770582155            -32.74548831466717            3260.4817789252397
                      130        417.8430383237803       0.1993127366669747       1.0008512037388364       0.3387834234242195    0.0029955253310857567            0.2740490554486996             194.0129673272395             22.46825207397052            31.907379015372328            15905.383561218401
                      131       418.18018986117204       0.1985381142531506       1.0011801152635087      0.32044491332614383      0.00299286614513887           0.29628280273641394             59.55625066711434            21.228442210308174            2.6159544788129097             9735.487633747653
                      132       380.25092526420394       0.1980793242869046       0.5756612588799186      0.32044201275605577    0.0029228197525871125            0.3094753537880024           -2121.5467429556156           -15123.969660862713            -960.0775956641883           -191070.68291282305
                      133        399.2155575626882      0.19830871927002763       0.7884206870717136      0.32044346304109983     0.002957842948862992            0.3511812565193395             53.77215887847342             -6255.14964855256            -278.2608639222417            -85536.11252443717
                      134          408.69787371193       0.1984234167615891       0.8948004011676112      0.32044418818362186     0.002975354547000932           0.33036231172900443             296.2392981089579            -2844.282600705128            -97.51316788708664            -36562.77148009224
                      135       413.43903178655114      0.19848076550736987       0.9479902582155582       0.3204445507548828     0.002984110346069902            0.3144216158545987            233.65490211446627           -1349.0659326578225            -38.44647701001236            -13073.87207067734
                      136        415.8096108238617       0.1985094398802602       0.9745851867395352       0.3204447320405133     0.002988488245604385           0.30556805441506185             160.0349474344398            -648.9698071572292           -15.788972508090637           -1583.7748084983616
                      137       416.99490034251676      0.19852377706670538       0.9878826510015237       0.3204448226833286     0.002990677195371629            0.3009729576675113            113.09000363368682            -310.2138199784221            -6.069840504885349             4097.256948059958
                      138        417.5875451018444      0.19853094565992802       0.9945313831325144       0.3204448680047362    0.0029917716702552496            0.2986447729114161             87.13892326817074            -143.5883491236467           -1.5996037472376656             6921.727384289867
                      139       417.88386748150833       0.1985345299565393       0.9978557491980133         0.32044489066544    0.0029923189076970606            0.2974702297819931             73.55055927327214            -60.95508270220762            0.5397957192343483             8329.946839330305
                      140        418.0320286713402       0.1985363221048449       0.9995179322307628      0.32044490199579195    0.0029925925264179653            0.2968881203102569              66.6040273680224           -19.807262040316687             1.585740969645144             9033.052138441633
                      141       377.88088495888655      0.19799429104268573       1.4189506012194926       0.3204430445226144    0.0029239331738623413           -0.1991710405491176            -4518.678604881643             7482.819803271923           -43.688892901627696            126851.93831305242
                      142       397.95645681511337      0.19826530657376534        1.209234266725126      0.32044397325920315    0.0029582628501401524           0.03631419076555176           -1655.8511851485491              4376.33641223556             57.61987500818577              67734.7174692784
                      143        407.9942427432268      0.19840081433930512       1.1043760994779426       0.3204444376274976    0.0029754276882790597           0.16555935644646524            -628.2386235341164            2366.7957348010304             53.51273043174842             38233.41934413804
                      144        413.0131357072835      0.19846856822207498       1.0519470158543527      0.32044466981164477    0.0029840101073485108           0.23128624704327194           -235.95814485943833            1224.5600764693165             34.14767234843907              23581.9972927942
                      145       415.52258218931183      0.19850244516345994        1.025732474042556      0.32044478590371833     0.002988301316883239           0.26414292797483085            -73.03844755313094             615.6701465407366             19.60017836566408            16292.934750302025
                      146        416.7773054303261      0.19851938363415245       1.0126252031366576      0.32044484394975514     0.002990446921650602            0.2805370851177713            -0.253688402729324             301.3231142627859            11.037225208454515            12659.118959087224
                      147       417.40466705083327       0.1985278528694987       1.0060715676837084       0.3204448729727735    0.0029915197240342837             0.288717772356506             33.92283753189673             141.6145223673837             6.423930519083854            10845.088296213667
                      148       417.71834786108684      0.19853208748717183       1.0027947499572356      0.32044488748428274    0.0029920561252261245           0.29280427238376205             50.45120245306123            61.118870231524625            4.0331339885568696             9938.817321321736
                      149        417.8751882662134      0.19853420479600836       1.0011563410939992      0.32044489474003734     0.002992324325822044           0.29483922947548535            58.574664516974906            20.709756043402194            2.8165342760289036              9485.87105459442
