                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        689.1986423319877      0.15881453995858724       1.5706782191383346      0.23932222227826547      0.00431341363686104   -2.184747522058806e-06        378.5465524776069    0.0038141415505182448      0.02057194485357336     0.016226224986247224       0.6318680600300399       0.6057089424742252                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             93.89847478747568             46672.16092335298            3107.7418841883455             5775.606075695238             4762272.032261633             720220550.9890136             4270.487020303459            30870875.267899215             -85958.3648126672            -103709.5674864858             2425.657462767419           -1194787.5171519984
                        2        689.1986415873088      0.15881453993702133        1.570678218170503      0.23932222227764927     0.004313409893326458   -2.184747522283326e-06       378.54655199816426    0.0038141173076117895      0.02057194492334911     0.016226225069716903       0.6318680600281494       0.6057089448750113       -3.7233945704429064e-11        -1.916970286212442e-09        -8.602947490190773e-10       -5.4773469710451335e-11        -0.0008318965738110837       -4.9893346380751553e-05       -3.8355410652002324e-10          -0.03141880676608283        1.3955150229838507e-08        1.6693935817047034e-06        -9.452438831658581e-11        5.3350800320749336e-08             93.89839383418011             46672.13237742302            3107.7401588861567             5775.603646297125             4762271.854628416             720220410.1079361             4270.483547601603            30870842.325776324            -85958.29670594932           -103709.51175686886            2425.6587517426196           -1194786.5577784723
                        3        689.1986421869989      0.15881453994920164        1.570678218664666       0.2393222222778843     0.004313409943524416  -2.1847475222461912e-06        378.5465523617282    0.0038141416007336244     0.020571944871835456      0.01622622502852477       0.6318680600271427       0.6057089430780398        -7.249440159284859e-12        -8.342758582734354e-10        -4.210388087560406e-10        -3.388153954928283e-11        -0.0008207414718917431        -4.164117494951249e-05        -9.270297596231104e-11         6.507913195841208e-05         3.652419339195134e-09         8.455509209470691e-07        -1.448619002530904e-10        1.3418101198049548e-08             93.89847720341307             46672.16499081989             3107.743621942923             5775.606535080127             4762276.084445991             720221119.1366332             4270.486948246404            30870874.645521607             -85958.3573702065           -103709.57713400228            2425.6576308145263           -1194787.4960428814
                        4        688.4837072011686      0.15879383539439113        1.569749044679778       0.2393216306788356     0.000719402155844135  -2.1849630741471884e-06        378.0862596133965    -0.019460462226924352     0.020638933643137156      0.01630636074504689       0.6318662451153896       0.6080138370331635        -3.574675654095359e-05        -0.0018404057063214907         -0.000825932852050373        -5.258661598765239e-05            -798.6692180037567            -47.90046408499654       -0.00036823429136829874           -30163.886495565606          0.013397757912759349            1.6027151759933496        -9.074573251721672e-05           0.05121987908751624             6.397321074192595           -38798.687883908526           -2984.5372520107603            -2215.799152381566            -67001723.35398989           -12540809834.849134             811.1353128895165           -1896419.9573865435            -4841.923860212952            30126.353148597733             5240.361924291075           -246881.57352107685
                        5        688.8411747665781      0.15880418767648918       1.5702136319090574      0.23932192647855055    0.0025164078963525877  -2.1848552981029974e-06        378.3164060455017    -0.007823160338203055     0.020605439248355256      0.01626629286564706       0.6318671525727148       0.6068613897536943       -1.7873378270479633e-05        -0.0009202028531607453       -0.00041296642602419966       -2.6293307992592612e-05            -399.3346090018783           -23.950232042545327       -0.00018411714568414937           -15081.943247782805          0.006698878956379327            0.8013575879967094        -4.537286625860836e-05          0.025609939543756885            55.001553603853225            30401.467280284847            1749.8995408696023             4420.608725511392            4052347.1611662447             500494225.8278199            2586.4841936605826            14900801.998878343           -54624.682339327046            -75868.82415858132            3174.1542955904206             -731124.961539207
                        6        688.6624409838735      0.15879901153544013       1.5699813382944168      0.23932177857869308     0.001617905026098361  -2.1849091861250925e-06       378.20133282944914    -0.013641811282563702     0.020622186445746208     0.016286326805346977       0.6318666988440521       0.6074376133934289       -2.6810067405710925e-05        -0.0013803042797435852        -0.0006194496390380758         -3.94399619901225e-05            -599.0019135028175            -35.92534806367682        -0.0002761757185262013           -22622.914871674206          0.010048318434569685            1.2020363819950641         -6.80592993906881e-05            0.0384149093156378             35.45685609528917             17025.18906006445             723.1105894173058             3308.701243398867            1138329.4487948678           -155117904.20887896            1720.1128592803952             6693283.269633859           -38901.457526095044             -55715.4692523387             3760.990237692414           -494655.64174579765
                        7        688.5730740925209      0.15879642346491563       1.5698651914870965      0.23932170462876434     0.001168653590971248  -2.1849361301361407e-06        378.1437962214228     -0.01655113675474403     0.020630560044441682     0.016296343775196936       0.6318664719797209       0.6077257252132962       -3.1278411973340785e-05         -0.001610354993032538        -0.0007226912455450139        -4.601328898888744e-05             -698.835565753287           -41.912906074383734        -0.0003222050049472728           -26393.400683619908          0.011723038173664517            1.4023757789942415        -7.940251595117685e-05           0.04481739420157578            24.770663559187014             3872.263313305307           -111.49740787287918             2146.293471492318            -6188960.130412477           -1607363598.0551598            1273.3401137224891            2468220.8002654915           -28473.909305149227           -35187.195842333196             4239.916934848988           -373419.71324379777
                        8        688.5730738651664       0.1587964234624233       1.5698651914962927      0.23932170462850594      0.00116865872393464   -2.184936129615151e-06        378.1437960652075     -0.01655113872123396     0.020630560070733776     0.016296343807356308         0.63186647197619       0.6077257260158132         -3.12784233410639e-05        -0.0016103552145738417        -0.0007226912373706145        -4.601331195816824e-05            -698.8344250947555            -41.91279029890883       -0.00032220512991953005            -26393.40323219086          0.011723043432083217            1.4023764221816892        -7.940269249884223e-05          0.044817412035288065            24.770699298782436             3872.422705412491           -111.48770030313466             2146.308329489085             -6188817.28520754           -1607335573.8141024            1273.3402430326246             2468221.580316909           -28474.013775585117            -35187.47317908464             4239.912138202317            -373419.7597120963
                        9        688.5730739291524      0.15879642346114942       1.5698651914591881      0.23932170462848704    0.0011686535914704702  -2.1849361300070173e-06       378.14379611344594    -0.016551136775084567      0.02063056006792825      0.01629634381021426       0.6318664719764386        0.607725725777924        -3.127842014176281e-05        -0.0016103553278067216        -0.0007226912703524293        -4.601331363830575e-05            -698.8355656423488            -41.91287738029561       -0.00032220509132876036           -26393.400709981244          0.011723042870977888            1.4023764793407585        -7.940268006434435e-05           0.04481740674886245             24.77066339917697            3872.2632165075543           -111.49741045453153             2146.293462612423            -6188960.155890611           -1607363602.0600185            1273.3401054893027             2468220.735365335           -28473.909165643956             -35187.1956000526            4239.9169363774945           -373419.71097268333
                       10        688.5730736703078      0.15879642345507217       1.5698651912451673       0.2393217046280475    0.0011686535914575032  -2.1849361298489393e-06       378.14379595806423    -0.016551136671679352     0.020630560104874792      0.01629634385861081       0.6318664719713699        0.607725726595182       -3.1278433083991786e-05         -0.001610355868006705        -0.0007226914605931413        -4.601335270828757e-05            -698.8355656452304           -41.912842251862884        -0.0003222052156341306           -26393.400575968088          0.011723050260286498             1.402377447271702         -7.94029335005053e-05           0.04481742491014974            24.770663540891295            3872.2632783587433           -111.49740183856187            2146.2934675387737             -6188960.12315283           -1607363597.3681812            1273.3401124380584            2468220.8217587587           -28473.909118951764           -35187.195473535416             4239.916930487584           -373419.71275754867
