                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1       451.27373601430963       0.2904898791779217       2.0923830334864517      0.11638937729201201     0.008281185436052399    -9.22456205563663e-06        415.0316504404907     0.008080336566265754      0.06026658892421167      0.03323796946086538      0.40005987402490617       0.8322559712223063       475019.82446866925                      0.0       475019.82446866925
                        2        451.2737348118094       0.2904898791635594       2.0923830307320053      0.11638937729163601     0.008281183324806308   -9.224562055726627e-06       415.03164981733664     0.008080308750630424     0.060266588962432886      0.03323796947597684      0.40005987402280957       0.8322559745723848       475018.91009193275    5.018593848010459e-10       475018.91009193327
                        3        451.2737358907068       0.2904898791727902       2.0923830315112486      0.11638937729174381     0.008281184469583073   -9.224562055630563e-06        415.0316503173429      0.00808033663878016      0.06026658893170256       0.0332379694529476       0.4000598740217614       0.8322559718795353       475019.82310573116   1.0720579238655545e-13       475019.82310573116
                        4       450.21499014554865       0.2904772338334955        2.089957870615609      0.11638904623845014     0.006422331004282762   -9.224641293640705e-06       414.48299217531843    -0.016410042466439102      0.06030024093706245      0.03325127440204626      0.40005802806109814       0.8352055601652084        73727.79587056872        389.0407512782986        74116.83662184702
                        5         450.214982972318       0.2904772336923099        2.089957805215813      0.11638904622909027     0.006422318007405255   -9.224641291280121e-06       414.48298676986326    -0.016410029714492583     0.060300241437445584     0.033251274364741276        0.400058027910947       0.8352055897605842        73727.77599463126       389.04035191117885        74116.81634654244
                        6       450.21493770148754      0.29047723282891297       2.0899574148352276      0.11638904617203585     0.006422237166399294   -9.224641275746558e-06       414.48295363671247     -0.01641002774020417      0.06030024441790993     0.033251274159530504       0.4000580270137458        0.835205770925684        73727.67653896677        389.0403226725108        74116.71686163929
                        7        450.2149664670551      0.29047723361963496       2.0899576919758527      0.11638904620176682     0.006422337242308855   -9.224641258487962e-06        414.4829793366478     -0.01641003961157354     0.060300241773174904      0.03325127417391669      0.40005802748437447       0.8352056305058562        73727.76907364129       389.04065810124655        74116.80973174254
                        8        450.2149886530765      0.29047723374995643        2.089957787887373       0.1163890462293509     0.006422330994278785   -9.224641287059063e-06        414.4829920641806    -0.016410041836058094      0.06030024090452951      0.03325127428107277      0.40005802792388895       0.8352055598269559        73727.79528151843         389.040731274685        74116.83601279311
                        9        339.4818962590366       0.2892660445795533       1.1751774456229533      0.11621575605884815     0.004851233170496322   -9.073391435857863e-06       352.17891824702417     0.001209569191817291       0.0645994039735552     0.032165530975715666      0.39733742115835546       1.1756323308820342       3830.1071928519627        35.49036877380277       3865.5975616257656
                       10        339.4818988288914      0.28926604457993504        1.175177222866699      0.11621575605609558    0.0048512335297357274   -9.073391426391035e-06       352.17891838531386    0.0012095691341272603      0.06459940388335232       0.0321655309049893       0.3973374210703753       1.1756323300340639       3830.1065982836863        35.49036916928024       3865.5969674529665
