                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1         820.199481660381      0.47666323867506755      0.19559305540738287       0.3050773354868016    -0.004105408455432964   -4.243684354012647e-06        312.8456081174688     0.005039516995176826       0.1805277693649978     0.005050858153201718      0.49922309158317857       0.8211348983542739                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            135.06205408820594            257902.03234243998           -15077.228501865515            10832.131681454825            12578825.696370196              2164551549.58943            2198.1793917207156             17518655.51596002           -110203.99214144317            -829848.2612900719            -435.4688446561695            -616482.3802309701
                        2        820.1994801561805      0.47666323850771697      0.19559306200121895       0.3050773354851786   -0.0041054223354421516   -4.243684354960233e-06        312.8456078805027     0.005039497628366882      0.18052776953308736     0.005050859070616656       0.4992230915836552       0.8211349005919434        -7.521002771682106e-11       -1.4875606919102008e-08         5.861187634002994e-09        -1.442648469820698e-10         -0.003084446486032208       -0.00021057464944194507        -1.895728928502649e-10         -0.025099385687343823        3.3617914008132737e-08        1.8348298765763493e-05        2.3830937223578982e-11         4.972598875872968e-08            135.07091634529414            257919.54982866457           -15075.490144025769             10832.91187732575             12579851.38544583            2164727570.5304093            2198.1745367394938            17518617.349941377           -110211.57633067537            -829905.9468029283            -435.4679209998474            -616481.2307656773
                        3        819.3529199268543      0.47656905402428085       0.1993040559857615       0.3050764220861943    -0.011917055799257437   -4.244217654329216e-06          312.71224394939    -0.005860093186213223      0.18062236991445543     0.005567177837894663      0.49922335980926075       0.8223942552343108       -4.2328086676337764e-05          -0.00837196895881773         0.0032986671807810155        -8.119116509478866e-05           -1735.9216319609939            -118.5111814597205       -0.00010669133446308479           -14125.894795081504          0.018920109891529254              10.3263936938589        1.3411304108923437e-05           0.02798570844526369            52.390961167467374            121551.99977461829            -17181.27393646485             4515.673546242321            3270642.2173590483             565431786.8126552             712.8628706258346            3345058.5285389414            -62455.55857220983           -358416.51383033866            -329.5886064789635           -205861.77619884984
                        4        819.3529195873028      0.47656905396871146      0.19930406379184973      0.30507642208576796    -0.011917056669745258   -4.244217654390108e-06       312.71224391511083    -0.005860092695734827      0.18062236999071407     0.005567178096445527       0.4992233598095924       0.8223942555854838        -4.232810365390947e-05          -0.00837197389831839            0.0032986741195261        -8.119120299040124e-05           -1735.9218254027319           -118.51119499116595       -0.00010669136188639642           -14125.894159421503          0.018920125143256913            10.326398864876179        1.3411320692879867e-05          0.027985716249110146            52.391168317944015             121552.4262691665           -17181.234519430123             4515.691545493319             3270656.058203529             565434166.4878093             712.8628420632161            3345058.5493545826            -62455.80352131507           -358417.79763702024            -329.5885715961858           -205861.77286337782
                        5        805.0778427704251       0.4742328618729532       0.5274796924384209       0.3050584999349652     -0.04851322374905007   -4.246777605798292e-06        311.2711162224889     0.014760103186295698      0.18382835913771717      0.01643691158092504       0.4992373059189551       0.8371579155847043        -0.0007560819444977938          -0.21603349352127388            0.2950103440275893         -0.001674271274347087            -9868.403398581579            -687.3892856987651         -0.001259593515983943            12597.879703690056            0.6601179545438761            227.72106855446646         0.0007107167888265041           0.35606704956512053             25.35743172203796            58691.189108313774           -30603.595834495933            1952.6873108305992            253000.94966317163             45459922.82242491            3539.2981731094314            30349813.972527407           -25456.527675358586            -43345.85158136891             27.66390201870615            -987165.8984905352
                        6        812.2153813486397      0.47540095794861703       0.3633918742120912      0.30506746101057974    -0.030215139774153753   -4.245497630063754e-06       311.99168008593944     0.004450005000041237       0.1822253645260863     0.011002044709409851       0.4992303328641079       0.8297760854095075        -0.0003992050155870686           -0.1122027312400458           0.14915450560418517        -0.0008777312197209378            -5802.162515271287            -402.9502335792428        -0.0006831424252235138            -764.0075456957239            0.3395190322176999            119.02373112416267          0.000362064046466326           0.19202637900519212            19.761313921948286             53280.60271182833           -27726.540321149056            1685.3132164716476             394542.9163781884             69387892.81344378            2155.3076785409476              17065168.6206255             -23852.0836311869              -67506.544815513           -108.68843341323728            -604357.7083345937
                        7         815.784150637747        0.475985005986449      0.28134796509892723        0.305071941548387    -0.021066097786705595   -4.244857642196485e-06        312.3519620176647   -0.0007050440930859931      0.18142386722027087     0.008284611273652258      0.49922684633668435       0.8260851703219092        -0.0002207665511317032          -0.06028735009942683           0.07622658639248388        -0.0004794611924078632           -3769.0420736161404            -260.7307075193875       -0.00039491687984332204            -7444.951170388614           0.17921957105461736              64.6750624090108         0.0001877376752890125           0.11000604372522914           -11184133.698647458           -23573829386.173378           -1836677395.3558729            -942586191.5340012           -527288001554.25336            -90537998297872.36            1095628.4631623365             301504695.2980625            15257976864.534845             51753042880.35974             5170.927240956539             1189929.689322381
                        8        817.5685352823007       0.4762770300053649      0.24032601054234526       0.3050741818172906    -0.016491576792981518    -4.24453764826285e-06        312.5321029835273    -0.003282568639649608      0.18102311856736314      0.00692589455577346       0.4992251030729725         0.82423971277811       -0.00013154731890401765          -0.03432965952912228           0.03976262678663323       -0.00028032617875379314           -2752.4818527885677           -189.62094448955403       -0.00025080410715322616            -10785.42298273506           0.09906984047307053             37.50072805143485        0.00010057448969758019           0.06899587608524764             35.76488625870525             86953.48287008732            -21844.20560300184            3020.4097436366997             1642000.592049172             284508298.4899661             1085.935810561302             6872447.154392955             -44918.6675788106           -203907.12229243614           -266.22752140385285           -308830.25004274456
                        9        818.4607276045774       0.4764230420148229      0.21981503326405338       0.3050753019517425    -0.014204316296119478   -4.244377651296033e-06       312.62217346645866   -0.0045713309129314155      0.18082274424090927     0.006246536196834062       0.4992242314411166       0.8233169840062103        -8.693770279018054e-05         -0.021350814243970007          0.021530646983707127       -0.00018075867192182373           -2244.2017423747807           -154.06606297454314       -0.00017874772080813273           -12455.658888908281           0.05899497518229712            23.913560872646876        5.6992896901864036e-05          0.048490792265254434            138.04018928901868             298837.6175896447           -2336.3243509638532            11844.534823749487             8060368.914201501             1388034102.174613             866.7067121742255             4922069.038311873           -170252.92919930257            -812342.3823695217           -290.33939082287964           -250483.68390805434
                       10        818.9068237657159      0.47649604801955187      0.20955954462490745      0.30507586201896836     -0.01306068604768846  -4.2442976528126245e-06        312.6672087079243     -0.00521571204957232      0.18072255707768237     0.005906857017364362       0.4992237956251887       0.8228556196202605        -6.463289473325632e-05         -0.014861391601393869           0.01241465708224407       -0.00013097491851077336           -1990.0616871678878           -136.28862221713183       -0.00014271952763560876           -13290.776841994893           0.03895754253691596            17.119977283252886         3.520210050678151e-05           0.03823825035525906            121.89743706609461             265300.5911940929            -4596.185388917238            10516.470122910887             7512372.320161521            1294152031.9831688             779.8274177974235            4068259.0555042396           -147632.06065009857            -755842.2228455788            -307.9565482265904            -226004.3529171961
