                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        621.5282314596104       0.7585832606372243       0.9248929116590513       0.3394717967384817     0.004536134446857714   -3.207092577390258e-06        417.7590242538959      0.00702566779526061      0.08869307902986771      0.00832950567393467       0.7370795935025467       1.0070500325454788       327810.44773925137                      0.0       327810.44773925137
                        2        621.5282306948548        0.758583260546472       0.9248929178867495       0.3394717967382435    0.0045361327780603896   -3.207092577492519e-06         417.759023661382     0.007025641297468948      0.08869307910342043     0.008329505816468866       0.7370795934979608       1.0070500363572135       327809.72929654946   4.5529212941404186e-10        327809.7292965499
                        3         621.528231396935       0.7585832606012226       0.9248929135794697      0.33947179673840694     0.004536133973394332  -3.2070925774161988e-06       417.75902414571846     0.007025667850945713      0.08869307904849819     0.008329505742452371       0.7370795934978065        1.007050033284912       327810.44728403125   2.6976379660861626e-14       327810.44728403125
                        4        620.9503753056131       0.7585146874160431       0.9295986152375981       0.3394716167614668    0.0032751763797079572   -3.207169846633674e-06        417.3113154979328    -0.012996298729901323      0.08874865612171333     0.008437205777832094       0.7370761283394446       1.0099302131468835         56178.3422443211       259.94666042161435       56438.288904742716
                        5         620.950373412402       0.7585146857010746       0.9295987651272988       0.3394716167577231    0.0032751755323446262  -3.2071698466159383e-06       417.31130950167835    -0.012996295710471135      0.08874865692350825     0.008437208732554035       0.7370761280754486       1.0099302540616077        56178.32935088993       259.94658232130496        56438.27593321123
                        6        620.9501402122768       0.7585144810016595        0.929616505105491      0.33947161631041023    0.0032750492013970643   -3.207169845750446e-06        417.3105941186169    -0.012996227244589133      0.08874875292423276     0.008437558435553303       0.7370760966583341       1.0099351332748283        56176.80074092825        259.9448425480844        56436.74558347634
                        7        620.9503739779161       0.7585146857661695       0.9295985549576855       0.3394716167577474    0.0032751744470754405  -3.2071698461581797e-06       417.31131511684134    -0.012996298438327628      0.08874865679677073     0.008437203576976996       0.7370761280494773       1.0099302164339918        56178.34178035358        259.9466533926826        56438.28843374626
                        8        603.1034575716701       0.7407936805060822       1.6924883387508167      0.33943247049677316    -0.010358396737566746  -3.2052625749006866e-06       375.97170894123104    0.0012240480072050605      0.09667238927372825     0.019601726645331496       0.7342127565151267       1.2945830018768447       15861.641343351064        49.63927837640892       15911.280621727474
                        9        513.8688689019548       0.6521886459562776        5.506936956316912      0.33923673917330477     -0.07852626232394026  -3.1957262162357517e-06        169.2736761577222      0.07232578169273698       0.1362910550338028      0.07542433098282852       0.7198958973935377       2.7178469455266496       1140516.8078304445         3642.32913236334        1144159.136962808
                       10        558.4861632368127       0.6964911632311799        3.599712647533865      0.33933460483503897    -0.044442329530753506  -3.2004943955682196e-06        272.6226925494766     0.036774914849971016      0.11648172215376551      0.04751302881408001       0.7270543269543323        2.006214973701747        303936.7438329106        878.4369628255075        304815.1807957361
