                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        739.2664755740092        0.700368007651196      0.10358005726433328      0.14887826379457847     0.009543859967542704  -1.9893886681580474e-06         364.881564901611     0.004958188843573264      0.04822687489689971     0.012535078637970811      0.10305920279224029       0.8045740395686128        311902.7463626789                      0.0        311902.7463626789
                        2        739.2664751073526       0.7003680075863008      0.10358007508660982      0.14887826379403024     0.009543858996958362  -1.9893886682257812e-06        364.8815644125302    0.0049581609287189105      0.04822687496626535      0.01253507871149503      0.10305920279329478       0.8045740428854254        311902.0300615903    5.050520223325539e-10       311902.03006159083
                        3        739.2664755547546       0.7003680076295475      0.10358006734172243      0.14887826379454508     0.009543859880890246  -1.9893886681672195e-06       364.88156480367803     0.004958188884047592      0.04822687491055675      0.01253507866137058      0.10305920279318326       0.8045740402629498       311902.74591730116   1.9556815569519393e-15       311902.74591730116
                        4        737.5180053865867       0.6987151425736466       0.8645614764838907      0.14887541047660768    0.0024440524471432057  -1.9901163472641526e-06        357.2712591086109    -0.011035663500452727      0.04928894498817912     0.014323960801449556      0.10312999424258579       0.8584278901075247        43321.48813737512       171.70643205029018        43493.19456942541
                        5        737.5180038664045        0.698715140787862       0.8645616853040092      0.14887541046866434    0.0024440530455717415   -1.990116347700566e-06        357.2712539478117    -0.011035665600842471      0.04928894606694312      0.01432396298174604      0.10312999421701774       0.8584279278374113        43321.47707331883       171.70647493953422        43493.18354825836
                        6         737.517939769522       0.6987150604271475        0.864571089716371      0.14887541011334482    0.0024441009749853002  -1.9901163661422563e-06         357.271023354998    -0.011035573782762013      0.04928899433338276     0.014324061042664798      0.10312999305330606       0.8584296153396196        43320.99113024557        171.7045094380093        43492.69563968358
                        7        737.5180049401234        0.698715138984181       0.8645615575263399      0.14887541046220085     0.002444026200220129  -1.9901163493610657e-06       357.27125284023475    -0.011035658138772152      0.04928894671831348     0.014323965005234406      0.10312999414909613       0.8584279371516796        43321.47627674421       171.70636262460334        43493.18263936881
                        8         729.326339377782        0.687245307873906       2.0637373976292794      0.14882528265376083   -0.0029933826582518985   -1.993302894558977e-06       326.03557169598446   -9.860550818895086e-05       0.0560024186364157     0.028246539409593797      0.10294657961209025       1.0874836863118185         9903.44735429307        39.72007235435422        9943.167426647424
                        9        688.3680093337591       0.6298961343752028        8.059617003356228      0.14857464353952662    -0.030180558185227416  -2.0092356310330978e-06       169.85713463285262     0.054586684453129926      0.08956978687759862        0.097859432450315       0.1020295064596125       2.2327626673332874        735608.8462348371       1910.6215657728167        737519.4678006099
                       10        708.8471743557706       0.6585707211245544        5.061677200492754       0.1486999630966437    -0.016586970421739657  -2.0012692627960372e-06       247.94635316441855      0.02724403947247049      0.07278610275700717      0.06305298592995441      0.10248804303585135       1.6601231768225528       190780.47410502148       447.91388325147267       191228.38798827294
                       11        719.0867568667762       0.6729080144992302       3.5627072990610174      0.14876262287520228    -0.009790176539995778   -1.997286078677507e-06       286.99096243020153     0.013572716982140772      0.06439426069671143       0.0456497626697741      0.10271731132397083       1.3738034315671857        54011.75599349097       112.00274384988518        54123.75873734086
                       12        724.2065481222792       0.6800766611865681        2.813222348345149      0.14879395276448154   -0.0063917795991238376   -1.995294486618242e-06         306.513267063093    0.0067370557369759105      0.06019833966656357      0.03694815103968395      0.10283194546803054       1.2306435589395022        21358.94268077537        42.90784961386261        21401.85053038923
