                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1       423.23233313819367       0.5076478790099471        2.744830664555782       0.1311246842787559    0.0039374794962225915  -5.2065691642101105e-06        320.8030056816194     0.006296768624092955      0.04100797379352901     0.017737031084905153       0.3944065339381929       0.9727041250884292        59793.48309602764                      0.0        59793.48309602764
                        2        423.2323320483679       0.5076478789753676       2.7448306615376374      0.13112468427834525     0.003937475409931559   -5.206569164363307e-06        320.8030053702339     0.006296743030115069      0.04100797383793032      0.01773703105933844        0.394406533929352       0.9727041282586771        59793.17911804882    4.263290034608528e-10        59793.17911804925
                        3        423.2323331392099       0.5076478789919524       2.7448306623768772      0.13112468427852342    0.0039374772478406065   -5.206569164186206e-06        320.8030056472177     0.006296768798754328      0.04100797378871077     0.017737031028141437      0.39440653392835534       0.9727041253734534         59793.4807924479    5.814952835817655e-13         59793.4807924479
                        4        422.8637782276055       0.5076361849792883        2.743809994994134       0.1311245454124101    0.0025555864367598656   -5.206620971721065e-06       320.69770199411914     -0.00235854743747511      0.04102298933144039     0.017728384989668736      0.39440354413113154       0.9737762326908974        8999.330546368583        48.75679626817789        9048.087342636762
                        5       422.86377748777136       0.5076361844570552       2.7438099143078976        0.131124545405789    0.0025555821581118685   -5.206620963578869e-06        320.6977008270361   -0.0023585229890543792      0.04102298930634278      0.01772838287872247       0.3944035437277231       0.9737762423935863        8999.323211395857        48.75652333825176        9048.079734734109
                        6       422.86377623984436       0.5076361843077025        2.743809892404112      0.13112454540384028    0.0025555770414365823    -5.20662096143185e-06        320.6977002199841   -0.0023585454859831644      0.04102298932906615     0.017728382341724063       0.3944035436222661       0.9737762480597584        8999.328597513822        48.75677726402867        9048.085374777851
                        7        422.8637746152847       0.5076361837635023       2.7438098001040085      0.13112454539661927     0.002555586560719166  -5.2066209490117745e-06        320.6976986072292   -0.0023585462366368893      0.04102298927552191     0.017728379867742575       0.3944035431493388       0.9737762620616928         8999.32837220854        48.75678276207782        9048.085154970617
                        8       422.86378147957885       0.5076361842039571        2.743809903170069      0.13112454540070437      0.00255558643202943   -5.206620961064157e-06        320.6977018648778   -0.0023585474446954574      0.04102298916330295     0.017728382391023374       0.3944035436369829       0.9737762318001059        8999.330275058714        48.75679635108602          9048.0870714098
                        9       422.86379834089576       0.5076361790880465         2.74380946642958      0.13112454531641077    0.0025555823870279095   -5.206620905533268e-06        320.6977013585352    -0.002358558190097595      0.04102298939342604      0.01772837072148868      0.39440354097777774       0.9737762298677569         8999.33156644193        48.75691812972728        9048.088484571657
                       10       433.17106952721406       0.5027113682323487        2.100777491284137      0.13105321546614487     0.002524441914020732   -5.131896140095672e-06        316.1018846621903   -0.0008824488354315556     0.040206199985486635                    1e-07       0.3910216849541489        1.004616955415464         9093.69855004007        36.97555056252397        9130.674100602593
                       11        428.0174238774098       0.5051737766058185        2.422293743139136      0.13108888043927747     0.002540014175390299   -5.169258555908369e-06        318.3997933281547   -0.0016204981364533336      0.04061459465846352     0.008864242494834366       0.3927126145426402       0.9891965940531807       7299.8489935935995        41.67556531219289        7341.524558905792
                       12        430.5942467023119       0.5039425724190836       2.2615356172116368      0.13107104795271118    0.0025322280447055154   -5.150577348002021e-06        317.2508389951725   -0.0012514734859424437      0.04041039732197507     0.004432171247417181      0.39186714974839454       0.9969067747343223        6664.335601342233       39.027905911568894        6703.363507253802
                       13         431.882658114763       0.5033269703257162       2.1811565542478872      0.13106213170942804    0.0025283349793631237   -5.141236744048846e-06       316.67636182868137   -0.0010669611606870001     0.040308298653730854    0.0022161356237085875       0.3914444173512717        1.000761865074893        6459.460460538958       37.927315230599056        6497.387775769556
                       14       432.52686382098864       0.5030191692790325        2.140967022766012      0.13105767358778644     0.002526388446691928    -5.13656644207226e-06        316.3891232454358   -0.0009747049980592774     0.040257249319608744    0.0011081178118542943      0.39123305115271034       1.0026894102451784        6444.372596439529        37.43282964494966        6481.805426084478
                       15        432.5268655164107       0.5030191675127682        2.140966879990601      0.13105767355632064    0.0025263884364676594   -5.136566422540874e-06       316.38912226500105   -0.0009747047028080555      0.04025724960441855    0.0011081200550023818       0.3912330501000282       1.0026894166250984       6444.3718854488125        37.43282620602963        6481.804711654842
                       16        432.5268646400607       0.5030191675010199        2.140966978888529      0.13105767354811895     0.002526388438637135   -5.136566431822713e-06        316.3891228377002   -0.0009747048751920489     0.040257250245740096    0.0011081177860435207       0.3912330504524138       1.0026894129764046         6444.37242216866        37.43282852623535        6481.805250694895
