                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        705.2531780042638      0.17180578817902425       1.4358516669895345       0.3117966934358135      0.00811157140468365   2.6599167893448233e-06        374.4150854935617     0.005550175995886707       0.1148675045045244    0.0056221684748536775       0.8304620501247308      0.45435629820915135         720462.482579235                      0.0         720462.482579235
                        2        705.2531772937389       0.1718057881595593       1.4358516676533206      0.31179669343537353      0.00811156968840519    2.659916789231912e-06        374.4150850101508    0.0055501506028925104      0.11486750453296779     0.005622168653243635       0.8304620501226034       0.4543563002444675        720461.4858594622    4.181608528198903e-10        720461.4858594626
                        3        705.2531779213956      0.17180578817231199       1.4358516671386798      0.31179669343558947     0.008111570723193507   2.6599167893022433e-06       374.41508538350706     0.005550176049800877      0.11486750451381053     0.005622168564369689        0.830462050121888      0.45435629869766886        720462.4815477905   5.3574587807796994e-14        720462.4815477905
                        4        704.4366721946063        0.171783419847764       1.4366144599476218       0.3117961878436441     0.006139295505759756    2.659787036787176e-06        373.8595697468647     -0.02363039791140657      0.11490019046711655     0.005827166802575792       0.8304596054089699        0.456695198952674        151109.4811944716        552.2086485726884       151661.68984304427
                        5        704.4366690786856      0.17178341972408978       1.4366144690622225      0.31179618783678825     0.006139287652666671   2.6597870361526873e-06        373.8595655218248    -0.023630381585374755      0.11490019085259183     0.005827170229114856        0.830459605289785       0.4566952185162879       151109.45683395537        552.2080346135691       151661.66486856894
                        6        704.4366611366078      0.17178341941177433       1.4366144908813823       0.3117961878214845     0.006139266350591392    2.659787034510195e-06        373.8595559180875    -0.023630391740688286      0.11490019171233959    0.0058271776899373835        0.830459605039627       0.4566952625593048        151109.4283808715        552.2084280412394       151661.63680891276
                        7        704.1725717950003       0.1717729374207655       1.4373869987372778      0.31179560675395407     0.005473680041817046   2.6597332585818243e-06        373.5014622025993    -0.022246629869689206      0.11493286272834712     0.006117594709617787       0.8304495034990422       0.4583533792132943       150094.09030811363        501.4614058040248       150595.55171391767
                        8        704.1725676981343       0.1717729372433178       1.4373870102365558       0.3117956067461105     0.005473678948181614   2.6597332575900715e-06       373.50146034142404     -0.02224662930195585      0.11493286316766729    0.0061175984048088715        0.830449503378611        0.458353387674014       150094.08390328262        501.4613860316799        150595.5452893143
                        9        704.1724990659014      0.17177293443783306       1.4373871435234307      0.31179560663252526     0.005473658871559668   2.6597332390658527e-06        373.5014344092251      -0.0222466209757908      0.11493286919360798     0.006117604230411727       0.8304495017970421       0.4583535052680623       150093.99896335092       501.46109794449194       150595.46006129542
                       10        604.4654391583692      0.16745431934364452       1.7172496908268702       0.3116047153845424    -0.021142580192825805   2.6355965547194963e-06         328.205264368649    -0.008429467047747222       0.1256247806958402       0.0960489964860519       0.8275185191062533       0.6642654325665058        68361.90347982747       305.14407144566644        68667.04755127314
                       11       105.92977597521372      0.14586122895803966       3.1165631512748355      0.31065025853748385     -0.15422388136604007   2.5149130354078555e-06       101.72427519889737      0.06065634706196271      0.17908437053330567       0.5457060053682226       0.8128635971423086        1.693825699332564         620998.499452793       7870.2710380627095        628868.7704908558
