                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        528.4904605577548      0.43107953780903635       1.8930721228901808      0.21332150815933676     0.007130800971981991   1.6660332967245006e-07       382.70365501728924      0.00632044520776053      0.15882816497031765      0.01885244238612644       0.3965985951586214       0.9598920906150018                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             80.58101464391768             38903.81752571054            3251.9680255128214            2054.2500376212756            1602503.3421619395            247037958.31303546            2735.8631843755884            21244404.730878666           -18811.087631071976            -34689.79485988873            2215.9035440347106            -759806.5283482266
                        2         528.490459664546      0.43107953778391095       1.8930721214746757      0.21332150815903045     0.007130799201426189   1.6660332956481282e-07       382.70365457853114     0.006320421773239707        0.158828164997834     0.018852442425351466      0.39659859515620766        0.959892093794117        -4.466043606043968e-11         -2.23336904525695e-09       -1.2582267080081995e-09       -2.7227602888362727e-11       -0.00039345684484412866       -2.3919386926207165e-05        -3.510064743750263e-10         -0.030371138986615143         5.503270061879561e-09         7.845005201012611e-07       -1.2068679389187762e-10         7.064700429598108e-08             80.58090779924831            38903.785614152424            3251.9682553412076             2054.248200297741             1602501.854014935             247037712.2739953            2735.8599009785517            21244373.547807302           -18811.067528095933            -34689.75187032775            2215.9041763678238            -759805.6170081458
                        3        528.4904604732626       0.4310795377979745       1.8930721214048667       0.2133215081592174    0.0071308003236341105   1.6660332963798845e-07        382.7036549380542     0.006320445264170672      0.15882816497775953      0.01885244239216095      0.39659859515573437       0.9598920911906261       -4.2246085740771375e-12        -9.832776568272392e-10       -1.3202791946140577e-09       -1.0608797790862606e-11       -0.00014407730679807015         -7.65813663741778e-06        -6.338800631056075e-11          7.31075442683693e-05         1.488376089042731e-09        1.2069019394989056e-07       -1.4435119766176283e-10        1.2791651688499112e-08             80.58101497882063             38903.81829193166            3251.9681197239224             2054.250082430382            1602503.4929819463            247037980.73670036            2735.8631813623933            21244404.719641965           -18811.087543840986           -34689.795747800716              2215.90353489061            -759806.5274446679
                        4        527.8798585114494       0.4310623619752918       1.8921044779884006      0.21332129874765265     0.005920440148927432    1.665297483077335e-07       382.40371776725465     -0.00969951071741731       0.1588469752887862     0.018879256810052307       0.3965969451165796       0.9620653496760576       -3.0530102315270826e-05        -0.0015267407772936695        -0.0008601288015823469        -1.861437192039893e-05           -268.96907178990205           -16.351414381455893        -0.0002399498000276708            -20761.86287903048          0.003762063693707462            0.5362884785173327         -8.25021020889327e-05          0.048294645801240224             8.368571416977735            15554.986473065765            2543.4541426312235             745.2218296270368             298681.4630397932             41881788.86755541             488.1017703839914           -116180.94779544752            -5443.393091587311            -8581.339601624986            2682.3062342468365           -137410.64978911125
                        5        527.8798542087873       0.4310623615093243        1.892104426636795      0.21332129874249806     0.005920424842122334   1.6652974746130609e-07       382.40371413641736    -0.009699504772962447      0.15884697565811426     0.018879257260124516       0.3965969449810567       0.9620653763439835         -3.05303174483754e-05         -0.001526782196625831        -0.0008601744474540219        -1.861483010697403e-05           -268.97247330214594            -16.35160247643913       -0.00023995270469749815            -20761.85517501698         0.0037621375593210877            0.5362974799615061        -8.250887823524343e-05           0.04829523842181506             8.368600024264806            15555.001453433566            2543.4543576939886             745.2226333241889             298682.6150420779             41881932.24231056             488.1021836311567            -116176.2534301522            -5443.397766976815            -8581.357331620628             2682.305863742694            -137410.7639820218
                        6        527.8780230472255        0.431062165431664       1.8920829060710034       0.2133212965723048     0.005913897349963751   1.6652938722378727e-07        382.4021871162771    -0.009697483222942524      0.15884713099515027     0.018879447617841067       0.3965968882446262       0.9620765912534897       -3.0621875526463785e-05        -0.0015442113219885398        -0.0008793038392688067       -1.8807736173403414e-05            -270.4230271151644            -16.43165525839924       -0.00024117432080970503           -20759.235246191158         0.0037932049665234664            0.5401046342925347        -8.534569976015315e-05           0.04854445863306337             8.378541656861863            15560.552799330113            2543.5071336301903             745.5190842264592             299120.6304810735             41935202.75572906            488.20845060562004           -114845.09547925356            -5444.986259458697            -8588.185022098713            2682.1644496642407           -137440.18036862352
                        7        519.4839813926919      0.43015310954833125        1.791900980359845      0.21331124049832056    -0.023948059457479978   1.6487809612638873e-07       375.31878658827276     0.001900032529286352      0.15956765311965862      0.01975749243884376      0.39633249623183653        1.014103049869495        -0.0004503239582531421          -0.08234917872934251          -0.08992990447140967        -0.0009126809792172865            -6906.413428769327            -383.3852324580736         -0.005907894743213183            -5728.854831302535            0.1478976298681933            18.101001054346423         -0.013304946339243172            1.2046879834331812            1075.9335066157769             895296.7457173468            23648.810710629477             43369.84846949843            22014768.140590563            3777931825.0642915            1698.8628595564178            13380624.569329469           -1047416.8009075972           -1214201.8742441575            1585.3148247809368            -494110.7788789782
                        8        523.6819199520705       0.4306077357618115       1.8420027291741228       0.2133162696229866    -0.009013809654276273   1.6570392221706113e-07        378.8612521777637   -0.0038997390940654787       0.1592073142042224     0.019318374624448034      0.39646472067420807       0.9880841997727763       -0.00024042703028421216         -0.041937959753320556         -0.045395016636496005        -0.0004656476755688427            -3587.691250279614            -199.8683234197618        -0.0030739222716204494           -13245.358855166507           0.07582984678095038             9.318644766431877         -0.006693724220666052            0.6264913146172106            109.48376187923586             91485.00075755619             3907.129485662065             4374.193388452191            3423062.3311918383             587379527.9087688            1209.7894356127385             7425564.671880485            -78286.93989621752           -114347.01658792626            1827.1809589389893           -338604.34263526404
                        9        525.7808892317598       0.4308350488685516       1.8670536035812617      0.21331878418531963   -0.0015466847526744206   1.6611683526239732e-07       380.63248497250913    -0.006799624905741394      0.15902714474650428      0.01909881571725017      0.39653083289539387        0.975074774724417        -0.0001354785662997472          -0.02173235026530958         -0.023127572719039178       -0.00024213102374462083            -1928.330161034758           -108.10986890060884         -0.001656936035824083           -17003.610867098494          0.039795955237326146             4.927466622474605        -0.0033881131613761046            0.3373929802092254             4392.484797069232             4264439.689295886            121844.28412837906            231494.13007156958            493445960.52138907             83026865452.35805            160.92259170173202            1157176.2367277518           -1833986.9361337605            -5540969.220176982            2192.8379155226817            -166375.7364253905
                       10        524.7314045919152       0.4307213923151816       1.8545281663776922      0.21331752690415312    -0.005280247203475348   1.6591037873972923e-07       379.74686857513643    -0.005349681999903436      0.15911722947536336     0.019208595170849104      0.39649777678480097       0.9815794872485967       -0.00018795279829197966           -0.0318351550093126          -0.03426129467776759       -0.00035388934965673176           -2758.0107056571865            -153.9890961601853        -0.0023654291537222433           -15124.484861132501           0.05781290100914104             7.123055694453276         -0.005040918691021078            0.4819421474132193            106.00955657409125             93055.72687226211              4241.23246529484             4550.125865788201            4647311.9877569135             793536844.3797797            1028.3604364633393             5620358.148388128            -67096.63205149617           -115016.31533445384            1901.8328115300335           -288301.50539173005
