                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        517.1422200895054       0.3626353760956932        1.009369227542376      0.22989330687993487      0.00826562031720347  -2.7084648003910342e-06         372.883340549802     0.008213393961446037      0.15881203285295817     0.010107327259153937       0.3690541323142061        1.057337164237815                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             68.22273121543356            41773.809598566935            -6514.645070961824             3169.820413111531            1459372.5534310883            241207792.93758774            2258.0754711590853             18597971.50242325            -15482.17605297315            -76176.96588153453             553.7750283199532            -631886.9999506151
                        2        517.1422192026746       0.3626353760640547       1.0093692308677955      0.22989330687938053     0.008265618422041633  -2.7084648005142826e-06        372.8833401465831     0.008213369812359192      0.15881203287951573     0.010107327358440145       0.3690541323134987       1.0573371676543084        -4.434153879628866e-11       -2.8123084108402607e-09        2.9559284402896284e-09        -4.927416499514139e-11        -0.0004211470747756469       -2.7388528005152048e-05       -3.2257512430078354e-10          -0.03129721655087403         5.311512341066304e-09        1.9857241545517823e-06        -3.536893000699592e-11         7.592207356626406e-08             68.22262267192328            41773.767693515154            -6514.637515397966            3169.8168911730427            1459370.7881804644             241207503.0518976            2258.0720636497986            18597939.180700697           -15482.156961903362            -76176.89498428012             553.7758777808787            -631886.0570076671
                        3        517.1422200162206      0.36263537608234625       1.0093692286446583      0.22989330687973555     0.008265619743486106  -2.7084648004288987e-06       372.88334049740615      0.00821339401284642       0.1588120328606377     0.010107327305189255       0.3690541323128721        1.057337164714823       -3.6642404666054064e-12         -1.18639419276355e-09          9.79806458190069e-10       -1.7716692310740554e-11       -0.00012749274745495044        -8.414331183252302e-06       -4.1916700865840544e-11         6.661489759807182e-05        1.5359047367269339e-09         9.207063583760444e-07        -6.669942376191783e-11        1.0600177525866961e-08             68.22273135604445            41773.809978073914            -6514.644911597923            3169.8204436790807            1459372.6607328563            241207808.38379115            2258.0754686505775            18597971.494165268           -15482.175886817135            -76176.96639374958             553.7750314336052            -631886.9991971904
                        4        516.6304942407819       0.3626171198101329       1.0112880872994872      0.22989298701620808      0.00717205940391271  -2.7085359181746146e-06       372.65067206113713    -0.005721298562907691      0.15882735730241115      0.01016461815333918      0.36905372412618553       1.0593085755771892        -2.558629243617361e-05         -0.001622780938692614         0.0017056531174321301       -2.8432331269614663e-05            -243.0135362868354           -15.803951906752818        -0.0001861347909319193            -18059.36151156243         0.0030648898905971662            1.1458178837048596       -2.0409401027543513e-05          0.043809140874979176             6.024450978218122             16875.71969319263            -3356.151982405759            1152.2149321940221            245734.69925733056            45392980.907365575            291.71995833055087            -58819.55690197309            -4566.266493423848            -32754.11036305651            1106.0759359623883            -88015.96700682743
                        5        516.6304898959472      0.36261711910101546       1.0112881823471902      0.22989298700502886     0.007172041699120916  -2.7085359194614504e-06        372.6506691710377    -0.005721294325491769       0.1588273577369831     0.010164620521849443       0.3690537240477958       1.0593086019797973       -2.5586509677907543e-05        -0.0016228439713531864         0.0017057376042792782         -2.84333249784336e-05            -243.0174706850119           -15.804237870252123       -0.00018613710301146967           -18059.356019871397          0.003064976804983965             1.145865253910118        -2.041332051450073e-05          0.043809727599603616             6.024467112153765            16875.727368540378             -3356.15047329944            1152.2155626253248            245735.47736914322             45393022.50432786              291.720119103942            -58817.26224722121            -4566.267340104838           -32754.115868587338            1106.0761746987203            -88016.00991267405
                        6       503.81268892154617       0.3605251347262857        1.291690688367746      0.22986000693068628     -0.04505928854213133   -2.712332244397616e-06        364.1245174904105     0.006779607856139581      0.16010939878112837     0.017152019369331015       0.3688224645241287       1.1371995680714402        -0.0006664765583979602           -0.1875770106139966             0.250952409622551         -0.002959995488762937           -11849.979746518844            -859.4320014625758         -0.007007058447513237           -1858.1867924771666           0.25947318563404037            140.89384220354154         -0.011583389503869166            1.7747200851916685            1086.8673748352778              815401.491827819            29350.991005589007            46374.924385839586            13050260.333868302             2246294792.909975            1458.5200242090411            13512948.875668673           -1128799.1054996967           -1369053.3960815098            274.30381073069924            -429124.3250409013
                        7       510.22159158116415      0.36157112726820934       1.1514893878336157      0.22987649697344717    -0.018943614569109306  -2.7104340812861152e-06       368.38759477577383    0.0005291546466159444      0.15946837804176978     0.013658318761335098       0.3689380943251571       1.0982540718243148       -0.00034603142541706123          -0.09459989577634213            0.1263290313699908        -0.0014942139100175091            -6046.496641402839            -437.6179766846643        -0.0035965966192225553              -9958.7741520198           0.13126903776232154             71.01983004362322         -0.005801899452448355            0.9092646130333263             72.28624682963626             58847.18893925757           -2161.6073508467607             3441.713305472195             1261163.054531699            220200603.60301542            1063.9617656889982             8023343.952895572            -58571.10033114968           -109516.80501877585            341.12887484620785            -300665.9802525957
                        8        513.4260429109729      0.36209412353917114       1.0813887375665505      0.22988474199482764    -0.005885777582598298  -2.7094849997303647e-06        370.5191334184555   -0.0025960719581458735      0.15914786767209047     0.011911468457337138       0.3689959092256713        1.078781323700752       -0.00018580885892662308          -0.04811133835751491           0.06401734224371067        -0.0007613231206423283           -3144.7550888448372            -226.7109642956615        -0.0018913657050772146           -14009.067831791115           0.06716696382645936            36.082823963664026        -0.0029111544267379492           0.47653687695415275             60.42700257612218             54765.19213641582           -1927.1917174687474             3318.989492200375            2152679.4647112116            375986914.73689693             721.5796034187545             4501874.180342243            -39776.16931504493            -112800.6020852104            361.21844828608215            -206586.7987051594
                        9        515.0282685758773        0.362355621674652        1.046338412433018      0.22988886450551788    0.0006431409106572054  -2.7090104589524897e-06       371.58490273979635    -0.004158685260526783      0.15898761248725082     0.011038043305338158      0.36902481667592846       1.0690449496389707       -0.00010569757568140404         -0.024867059648103762           0.03286149768057061        -0.0003948777259547379           -1693.8843125658366           -121.25745810120716        -0.0010387502480045442           -16034.214671676775           0.03511592685853104            18.614320923684424        -0.0014657819138813586            0.2601730089145684           -31.896941199941676           -119377.88607915302           -15876.087128509578           -14278.001227480427           -236550487.41532722            -42644140628.47242             225.4930974404766           -246893.96661719037             8523.475811925395             173736.2980705781              3186.10945699984           -61738.919024521565
                       10        515.8293814083297       0.3624863707423925       1.0288132498662534      0.22989092576086298     0.003907600157284957   -2.708773188563552e-06       372.11778740046674    -0.004939991911717236      0.15890748489483097      0.01060133072933867        0.369039270401057       1.0641767626080798        -6.564193405878314e-05         -0.013244920293395721           0.01728357539900216       -0.00021165502861217631             -968.448924426336            -68.53070500397999        -0.0006124425194682317             -17046.7880916196          0.019090408374561326             9.880069403694659        -0.0007430956574544511           0.15199107489477132             8.843659931879227            17805.080141706614           -3081.3170881572437            1247.6368162742408             418722.9151480682            31358144.332279555             307.1376945804141             246887.6242385452            -4385.193314589365           -32749.993042901737              1204.11932042651            -91986.97272320061
