                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        647.5349147392594      0.37086284840093625      0.06861320499837276      0.30851005733004944    0.0007333280746529263   -3.179232361411864e-07       303.66006411539587     0.006298649492424108      0.03579071621052056     0.025922022907976454       0.6207454708443024         1.12953442352997        27646.98802169772                      0.0        27646.98802169772
                        2        647.5349147988202       0.3708628484249001        0.068613237484076       0.3085100573308587    0.0007333512759956383   -3.179232346133579e-07       303.66006409240833      0.00629864420152917      0.03579071619678365     0.025922022883244408       0.6207454708472897        1.129534423826042       27646.684036249706    7.795167667008834e-11       27646.684036249782
                        3        647.5349146966181      0.37086284840681677       0.0686132372355921       0.3085100573305318     0.000733328131999527  -3.1792323618496274e-07       303.66006408778486     0.006298643605732819     0.035790716205704225      0.02592202291138622       0.6207454708474901        1.129534423888743       27646.969424838848    2.245606023518666e-11        27646.96942483887
                        4        647.5349148083939       0.3708628484093286      0.06861323568388222      0.30851005733055925    0.0007333280672220837   -3.179232361962969e-07       303.66006414487885     0.006298649500566766      0.03579071620268156     0.025922022905219833       0.6207454708473059        1.129534423121009       27646.986818934693    4.699999886014216e-16       27646.986818934693
                        5        647.5349147803124      0.37086284838872974      0.06861320527210069       0.3085100573296376    0.0007333282213714491   -3.179232362926048e-07        303.6600641418887     0.006298649482926167      0.03579071619248316     0.025922022857812466       0.6207454708408298       1.1295344232082662       27646.986177909894   2.4769829167082126e-15       27646.986177909894
                        6        648.5651937331031        0.370992107639199       0.5461032179223526       0.3085179612744327    0.0008990238082678633  -3.1876178859676516e-07        304.0953475402749     0.003995288036554887     0.035669593882383284      0.02588014952848324       0.6207921285903797       1.1234877349823769       10147.363408889929        3.542858039529435       10150.906266929458
                        7        653.7165887023217       0.3716384038305126       2.9335532825422552      0.30855748099634905     0.001727502476342548  -3.2295455087465935e-07        306.2717646646698    -0.007521519242791215      0.03506398224169692      0.02567078263101717       0.6210254173207658       1.0932542922444106        72389.19062479299       127.54288942305959        72516.73351421604
                        8        651.1408912177124       0.3713152557348558       1.7398282502323035       0.3085377211353909    0.0013132631423052057  -3.2085816973571223e-07        305.1835561024723    -0.001763115603118164     0.035366788062040105     0.025775466079750203       0.6209087729555727       1.1083710136133937       20742.752030557745       43.400010984235564        20786.15204154198
                        9        649.8530424754077       0.3711536816870274        1.142965734077329       0.3085278412049118    0.0011061434752865345   -3.198099791662387e-07        304.6394518213736    0.0011160862167183616       0.0355181909722117     0.025827807804116722       0.6208504507729762       1.1159293742978853        8847.797787535454       17.935718825117757        8865.733506360571
                       10         649.853042669259       0.3711536816911244       1.1429657373201074       0.3085278412050181     0.001106143476709584  -3.1980997864307353e-07        304.6394518896063    0.0011160862523145066     0.035518190961344204     0.025827807799660003       0.6208504507691486       1.1159293733966411        8847.797505886672       17.935718589604573        8865.733224476277
                       11        649.8530424987549       0.3711536816775285       1.1429657350954656       0.3085278412047445    0.0011061434758868642  -3.1980997905401707e-07       304.63945183269067    0.0011160862095614468      0.03551819097398501     0.025827807823078267       0.6208504507673143         1.11592937415399        8847.797782246456        17.93571887422887        8865.733501120685
                       12        661.2339768415918       0.3697404528018603       1.4372147639078445       0.3085042803720188     0.001260681044278135   -2.809503442059041e-07       309.15830045715774     0.001311891273172868      0.03539027579226126      0.02879318881984122        0.619764967998096       1.0571670343521213         2844.81526535001       17.135339726499808         2861.95060507651
