                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        325.2537770732011       0.4347324101593866       0.8939807604525044      0.17899290168809237    0.0038567408512397454  -3.0068695884668013e-06       397.08075899143995     0.007115018086738602      0.06388998857441892     0.026564453793181203       0.3621981592040815       1.4999285586768925                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            -5.965507297319513            15892.353452503638            -3008.804467467674             821.4118005563827             310258.5363262625           -53865512.147485286           -39.016554206139006            2182247.7558442215            1943.5330572463613            -6759.563923471211             954.2629291996486             13251.36012635489
                        2       325.25377776692085      0.43473241005170904         0.89398077419213      0.17899290168680732      0.00385673727832539  -3.0068695882205803e-06        397.0807590620956     0.007114992792734334      0.06388998854928034     0.026564453874585347      0.36219815919317655       1.4999285577305006        3.4685987770899375e-11        -9.571336316109106e-09        1.2213000487469747e-08       -1.1422714626026693e-10        -0.0007939809678745364         5.471578729378603e-05         5.652450454363134e-11         -0.032781029532233386        -5.027717131511621e-09        1.6280828768477917e-06        -5.452471807387837e-10        -2.103093008385157e-08            -5.965644871152147            15892.304867864315            -3008.798267394142             821.4071039353933             310254.2480894616            -53866385.57163646            -39.02014651208786             2182213.733926929            1943.5597055270282            -6759.530021269812             954.2639932386919            13252.354399479687
                        3       325.25377880572955       0.4347324100717157       0.8939807725216244      0.17899290168726645    0.0038567404207937956   -3.006869587960519e-06       397.08075948213366      0.00711501792279836      0.06388998852678493     0.026564453849186553       0.3621981591922706       1.4999285531435935         8.662642301260349e-11        -7.792966272290869e-09        1.0728106699294433e-08        -7.341534787504618e-11        -9.565465549273473e-05        0.00011250715121905243         3.925549663108541e-10       -0.00021246655422524352        -9.526798794290413e-09        1.1201069932686991e-06          -5.9054428014349e-10       -1.2296219844800916e-07            -5.965507237614538             15892.35295860483           -3008.8042578748764             821.4117605594314             310258.5205252257            -53865538.29020375            -39.01654461264765             2182247.758323144             1943.533159133365            -6759.563587990479             954.2629763261466            13251.357407453792
                        4       325.25378198773956      0.43473240997721596       0.8939807746524604       0.1789929016870603     0.003856743622431288  -3.0068695843650735e-06       397.08076004677883    0.0071150172599540335      0.06388998840626832     0.026564453867677564      0.36219815915779474       1.4999285467401868         2.457269232536419e-10       -1.6192943282552125e-08        1.2622183101187702e-08        -9.173896210591516e-11         0.0006158203428292665         0.0009114950720982819         8.442711077805144e-10        -0.0010715128011123953        -3.363012091028849e-08        1.4899272093860105e-06        -2.314337610442862e-09        -2.652601249764075e-07            -5.965501840531353             15892.35797125849            -3008.803882061741              821.412215078831            310258.75308915885            -53865318.13018599            -39.01651980919847             2182247.726095219            1943.5299752650244            -6759.567996599344             954.2628579116634            13251.350112634515
                        5       370.64903132144104       0.4325299850615766       1.1808528574333295       0.1789731574929551   -0.0016763667110021915  -2.9896188275340614e-06        409.4268216914557    0.0006531658833311719      0.06259215550328237     0.027909640939304904      0.36186919603137857       1.3606446760952264         0.0022697627124119977          -0.19577111980533246            0.2549974195385111        -0.0017550395677585267           -1229.5794582759859             3833.502429497755            0.0098768501600126             -8374.56045561603           -0.2595666142273106            26.903742922474024         -0.016448158635146145            -3.095197390703689            159.97939955418482            122709.04745841335             5072.741457837075             7855.736071989877             7831644.524428083            1342316359.4600484            209.15551218758108            2017109.2354707727            -113031.8312479688           -112269.89012735193             813.9060728815356            -60134.83415695983
                        6        597.6253025626409       0.4215178595725265        2.615213342337463      0.17887443651726864     -0.02934190452221187   -2.903365022870363e-06        471.1571351915344    -0.031656095133705986      0.05610299014759959       0.0346355766699234       0.3602243801678642        0.664225263186896          0.013618576274471989           -1.1746267188320045            1.5299845172310742         -0.010530237406553627            -7377.476749655914            23001.014576986247           0.05926110096007556            -50247.36273369619           -1.5573996853638665              161.422457534844          -0.09868895181086577           -18.571184344222143            1640.8407477514177              2367361.11140744             45268.78275494284            129672.50414949101             43550539.92489825            7470203771.0292635             675.5090722531935            -5119928.686858252             -4584181.68419159            -2200797.711126729            1998.8720864819002           -260071.19005335448
                        7       484.13716694204095      0.42702392231705155       1.8980330998853958      0.17892379700511188     -0.01550913561660703   -2.946491925202212e-06        440.2919784414951    -0.015501464625187405      0.05934757282544098      0.03127260880461415       0.3610467880996214        1.012434969641061          0.007944169493441993           -0.6851989193186685            0.8924909683847922         -0.006142638487154844             -4303.52810396595            13417.258503242048            0.0345689755600441           -29310.961594656106           -0.9084831497955885               94.163100228659          -0.05756855522300596            -10.83319086746292             75.52673198781962             79369.55439161771             5338.592183936369              4213.59761922715            1955464.6301414573             338096541.2826307             696.1292968014324           -263816.64479246596           -142632.52688313965            -68264.42580863205             1529.374909515942            -197217.0044652302
                        8        427.3930991317409      0.42977695368931407       1.5394429786593644      0.17894847724903348    -0.008592751163804611   -2.968055376368137e-06       424.85940006647536    -0.007424149370928117     0.060969864164361676      0.02959112487195953          0.3614579920655       1.1865398228681436           0.00510696610292699           -0.4404850195620005            0.5737441939616533         -0.003948839027456685           -2766.5537811209683             8625.380466369856          0.022222912860028327           -18842.761025136067           -0.5840248820114495            60.533421575566514         -0.037008356929074664            -6.964194129083307             40.83631865098147             39370.93162895185            3979.4176269799573            2002.3172225807089            1018174.9284857443            178683802.28528783             518.4954256318672            1338761.0758880768           -58073.947655977965           -31596.152735676293            1240.2811237486574            -145221.7157841871
                        9       399.02106522659096       0.4311534693754453        1.360147918046346      0.17896081737099429   -0.0051345589374034014  -2.9788371019510994e-06       417.14311087896556   -0.0033854917437984725      0.06178100983382202     0.028750382905632216       0.3616635940484393       1.2735922494816851         0.0036883644076694936           -0.3181280696836689            0.4143708067500814         -0.002851939297607606            -1998.066619698477             6229.441447933757          0.016049881510020486           -13608.660740376048           -0.4217957481193801            43.718582249020265         -0.026728257782110406            -5.029695759893496             953.6426209242579             716500.2938741543            27192.725291227034            44935.981737694776             35584558.06446613              6071322464.08894             193.1269987758995             792114.9754328296            -986074.4550979065            -694692.7334254782            1051.7939004440802            -70759.72121575374
                       10        384.8350482740159      0.43184172721851094       1.2705003877398386       0.1789669874319747    -0.003405462824202796    -2.98422796474258e-06        413.2849662852106   -0.0013661629302336503       0.0621865826685522      0.02833001192246856      0.36176639503990893       1.3171184627884558           0.00297906356004074           -0.2569495947445007            0.3346841131442971        -0.0023034894326818328           -1613.8230389872315             5031.471938715804           0.01296336583501652            -10991.61059799604          -0.34068118117334534             35.31116258574711         -0.021588208208628275            -4.062446575298592             98.22034939859148             79303.54409331095            3920.9650890062517             4729.563429309048            3640711.9985475717             629579682.1553148             308.9500536610735             2012256.733572215            -90498.63923468276            -71252.79837934107             927.4654466723127            -87124.37193404837
