                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1       1191.3699678799876       0.5442199063176689       1.8619541697148145      0.21557386307335905     0.006953353843829806     -3.9579541337791e-06       337.59615082981844     0.006752766507488938      0.17401220570561068     0.015288134940893596       0.4821998933426835       1.0566085928347673                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            15.548979496246083            34250.810882786274            1096.3411818375084             934.8824158102767             527512.1153795985             92029540.50405124            1594.1812533417494             13656454.64100711            -7971.772851749032            -32435.47674807132            2201.4066412772117           -441232.82270985085
                        2        1191.369967617655       0.5442199062840006       1.8619541689884738      0.21557386307314685     0.006953352957041235   -3.957954133840131e-06       337.59615052679885     0.006752743559080369      0.17401220572382736     0.015288134996326528       0.4821998933390337        1.056608595928908       -1.3116630270815222e-11       -2.9927369224777873e-09        -6.456362358322723e-10       -1.8861455607242936e-11        -0.0001970641269764971       -1.3562503321892021e-05        -2.424156718916493e-10         -0.029741137505756576         3.643335633185529e-09        1.1086586509945207e-06       -1.8249013411519852e-10         6.875868269812852e-08            15.548947639759156             34250.77812900418            1096.3413116559616             934.8811545901899              527511.056414018             92029362.68775786            1594.1780390138906            13656424.127611052            -7971.757968867551           -32435.432354106622            2201.4070670640453           -441231.93303284625
                        3       1191.3699678583555       0.5442199062984184       1.8619541689498984      0.21557386307327506     0.006953353754296673    -3.95795413378732e-06       337.59615080042107     0.006752766522515595      0.17401220570859643      0.01528813496234973       0.4821998933387172        1.056608593134867       -1.0816052053996827e-12       -1.7111546747451534e-09        -6.799254492761975e-10        -7.465633050034941e-12        -1.989625189139736e-05       -1.8267677229117743e-06       -2.3517895897384733e-11        1.9474547474640502e-05         5.971501071400097e-10         4.291226748942556e-07       -1.9831358777366856e-10         6.668882729993836e-09             15.54897955103955             34250.81099643281             1096.341184862168             934.8824207182832             527512.1233932903             92029541.83571385             1594.181252724983            13656454.640727922            -7971.772875262149             -32435.4768427941             2201.406641370955           -441232.82253516506
                        4        1191.252473605274       0.5442048268588392       1.8616288542091297      0.21557376803610334     0.006556176385989231   -3.957981468880717e-06       337.46043353985243    -0.003525433811834365      0.17402036464275442     0.015312962404572633      0.48219825865902893        1.057994405580435       -5.8747137356817804e-06        -0.0013403963404200346        -0.0002891693383865067         -8.44775606258076e-06             -88.2616572979055            -6.074467026096155       -0.00010857383197280797              -13320.547613843         0.0016317874287463672            0.4965492735807542        -8.173418272749976e-05          0.030795838792613887            1.3760158745873432            19151.377623375625             903.7659571095255            367.60594074720206            18814.383081401906             7584853.883026854            154.23189777398926             -16666.4790616151           -1335.5675236966174           -13520.965992678337             2401.853114541012             -43094.8058616132
                        5       1191.2524706784557        0.544204824485431        1.861628778722066      0.21557376802558428     0.006556172398498766   -3.957981469514875e-06        337.4604298438759    -0.003525430280974398      0.17402036502752516      0.01531296531781966      0.48219825815698997       1.0579944436799273        -5.874860076596633e-06        -0.0013406073100420536       -0.00028923643799869423        -8.448691089944936e-06            -88.26254340689782            -6.074607950167492       -0.00010857678875404417           -13320.543037848483         0.0016318643828949762            0.4966075385213001         -8.17592846757975e-05           0.03079668544800166             1.376018728141346            19151.380327288884             903.7661484745515            367.60604072877396            18814.488911570075             7584872.340728028             154.2320815047814           -16664.010155483003           -1335.5685520161699           -13520.966538323395            2401.8530141265455            -43094.85549892875
                        6       1191.2521777396964       0.5442045889538885       1.8616212852175753      0.21557376698109187    0.0065557670707188384   -3.957981533086787e-06       337.46006135654335   -0.0035253101795251676       0.1740204033177021     0.015313254292508394      0.48219820837621613       1.0579982415224916       -5.8895070145581485e-06        -0.0013615434471524344       -0.00029589733087931336        -8.541534859654278e-06            -88.35261624688171             -6.08873504160631       -0.00010887157862007371           -13320.387386370281         0.0016395224182841337            0.5023870322959714        -8.424832336761944e-05           0.03088108194942861            1.3759874130090748            19151.296044216087             903.7764476231105             367.6029983645193            18812.794684849843                7584707.057929            154.21812997549213           -16724.999035318182           -1335.5233523155407           -13520.624257019837            2401.8477795163094            -43090.89753639137
                        7        1191.252468511158       0.5442048240367271       1.8616287401970073       0.2155737680237096     0.006556167852812778   -3.957981470100399e-06       337.46043318066677    -0.003525433357921281      0.17402036500413878     0.015312964619418782       0.4821982580838534       1.0579944076280432        -5.874968441480633e-06        -0.0013406471948288847        -0.0002892706824953153        -8.448857729486608e-06            -88.26355355933964            -6.074738066474881       -0.00010857411932133801           -13320.547025571645         0.0016318597056197424           0.49659357050372416          -8.1762941503416e-05           0.03079588429502067            1.3760168148183214            19151.378849192748             903.7656560072973            367.60602109839095              18814.3915919067             7584857.425827141            154.23189429419156            -16666.47699164596           -1335.5677114190757           -13520.967265557021            2401.8531299750425            -43094.80573228155
                        8       1184.5539002959958       0.5388097373275306        1.689993328660707      0.21554984566949628    -0.002683862211731389   -3.959434696019659e-06        329.0277380641455    0.0002888284427030822      0.17489694877884598     0.021932818090664725       0.4810577928350322       1.1449096572647341        -0.0003408033791995877           -0.4809039102345203          -0.15285408093698452         -0.002134880343356787           -2141.6035679024876            -329.0138312354177         -0.006854730212538334             -8377.26373196247              0.17694861464706             132.8936629954226          -0.05710502538256445             1.962245876221486             5.349068591056927             32128.49117415193             1251.451830766026             822.7025332515607             950377.5399944389            165961984.16301155             17.46528239260506             473811.8827611353            -5288.339302879316            -22646.07672708531            1984.5970170721193            -3412.145951924965
                        9       1151.0610337496055       0.5118342896709871       0.8318157009185931      0.21543023383646093    -0.048884055200334495   -3.966700831714369e-06        286.8642606856111     0.019360139715390315      0.17927986945930394       0.0550320965211252      0.47535546371504855       1.5794859156862309        -0.0020154467065191055            -2.878721479705051           -0.9156786389299745         -0.012767043279832751             -12408.3131209254           -1943.7106522820254         -0.040585512115365874            16339.155677440183            1.0535327507386503             794.8792316046322           -0.3422214813817464            11.619496063365858            -1.578346899301602            15061.007670954825            -7427.967432722416              91.6352829667862            -74164.59235296557           -10237279.632294202            -445.3234742679684             4242815.350185837             3191.650851868807            1093.9250034961037            -91.49703426549964            133409.18433332004
                       10       1167.8074670228007       0.5253220134992588        1.260904514789651       0.2154900397529786    -0.025783958706032936   -3.963067763867014e-06        307.9459993748783       0.0098244840790467      0.17708840911907497      0.03848245730589496      0.47820662827504035       1.3621977864754826        -0.0011781250428593466           -1.6798126949697907           -0.5342663599334787         -0.007450961811596003           -7274.9583444139425           -1136.3622417587217         -0.023720121163952126            3980.9459727388585            0.6152406826928579             463.8864473000273          -0.19966325338215682             6.790870969793675           0.04172474777005855            19453.827660360093            -792.1581002449371            269.49771411392834           -10459.970786573489            -65404.11450935828           -170.49736585277861             2731749.273963202              -597.48346734281            -5976.169047549421              869.503752336386             52880.71517343914
                       11       1176.1806836593983       0.5320658754133947        1.475448921725178      0.21551994271123745    -0.014233910458882167   -3.961251229943336e-06        318.4868687195119     0.005056656260874891      0.17599267894896048     0.030207637698279846      0.47963221055503624       1.2535537218701083        -0.0007594642110294672           -1.0803583026021555          -0.34356022043523243         -0.004792921077475161            -4708.280956158216            -732.6880364969755          -0.01528742568824523            -2198.158879611806           0.39609464866995897              298.390055147725            -0.128384139382362             4.376558423007578             3.775651473466046             31733.12794035573             812.3720958449696             720.2898755821823             346075.7377859665            61690938.562877536            -64.21613438386821            1744012.7694230871            -6875.565393559204            -17526.24246959353            1351.7051358974927             21369.71310137663
                       12        1180.367291977697       0.5354378063704626       1.5827211251929434      0.21553489419036687    -0.008458886335306778  -3.9603429629814975e-06        323.7573033918287    0.0026727423517889865      0.17544481386390323     0.026070227894472286      0.48034500169503425       1.1992316895674213        -0.0005501337951145275           -0.7806311064183428          -0.24820715068610766         -0.003463900710415974            -3424.942262030352            -530.8509338661966         -0.011071077950391783           -5287.7113057871375           0.28652163165850947             215.6418590715738          -0.09274458238246185            3.1694021496145344             7.342108696977094             43282.03042026513            1356.3144322198164             1160.393821941335              953002.936922323            165993048.70873877           -16.396643185011314            1198305.3653691355           -11330.703079210385           -29612.053627923786            1619.4797477974837             6910.013232684506
                       13       1182.4605961368466       0.5371237718489965       1.6363572269268243       0.2155423699299316    -0.005571374273519084   -3.959888829500579e-06        326.3925207279871     0.001480785397246034      0.17517088132137462     0.024001522992568507       0.4807013972650332       1.1720706734160777       -0.00044546858715705185           -0.6307675083264365          -0.20053061581154688        -0.0027993905268851467             -2783.27291496642           -429.93238255090125         -0.008962904081465058            -6832.487518874804           0.23173512315278752            174.26776103349823          -0.07492480388251453            2.5658240129180103             4.290370552881943             30521.21739250576            1166.2733083112325             720.7868638929755             571370.3412381872            100930708.16817436            15.438884754638986             968097.4714384709            -5606.607690453803            -19930.26955883304            1753.4602130915503            -2199.555377159686
                       14       1183.5072482164212       0.5379667545882635       1.6631752777937656      0.21554610779971395    -0.004127618242625235  -3.9596617627601184e-06       327.71012939606635    0.0008848069199745585      0.17503391505011032     0.022967170541616618       0.4808795950500327        1.158490165340406       -0.00039313598317831976           -0.5558357092804833           -0.1766923483742657        -0.0024671354351197333           -2462.4382414344536            -379.4731068930654         -0.007908817147001673            -7604.875625418636           0.20434186889992653            153.58071201446046          -0.06601491463253949            2.2640349445697505             4.514194693316357             30443.75159208141              1193.01143254859             734.0861530417204             665132.0468437279            117056372.19704328            20.730949117360485              763942.224486909            -5253.651693312531           -20459.051347261415            1850.5536078866076           -3952.4811937846202
                       15       1184.0305742562086        0.538388245957897       1.6765843032272354       0.2155479767346051   -0.0034057402271783126   -3.959548229389889e-06       328.36893373010594    0.0005868176813388203      0.17496543191447814     0.022449994316140674      0.48096869394253244         1.15169991130257       -0.00036696968118894805           -0.5183698097575018           -0.1647732146556259        -0.0023010078892394936            -2302.020904668471           -354.24346906424154         -0.007381773679770004            -7991.069678690553            0.1906452417734905            143.23718750494155          -0.06155997000755197            2.1131404103956184            17.093732766721846             74086.23812879303            2132.5928781499038            2386.6787401673473            3651585.3486302947              624933317.985425            -9.602058155844674             390891.1959172203            -19510.83326269195            -61868.10676846721             1987.777758343541            3347.0954617574903
                       16       1184.2922372761022       0.5385989916427137       1.6832888159439712       0.2155489112020507   -0.0030448012194548508  -3.9594914627047734e-06       328.69833589712573    0.0004378230620209504      0.17493119034666207       0.0221914062034027       0.4810132433887823       1.1483047842836522       -0.00035388653019426786            -0.499636859996016           -0.1588136477963052        -0.0022179441162981403           -2221.8122362854792            -341.6286501497355         -0.007118251946154169            -8184.166705326513           0.18379692821027802             138.0654252501821          -0.05933249769505821            2.0376931433085548            12.173760683701516               56249.578002227            1759.6685433817036            1727.5159277626135            2596156.0564061063            445620247.83635926            1.1872420293913855            406198.73133099783           -13202.863701013845            -45359.66387655922            1994.0510564694184             649.9057832942227
                       17        1184.423068786049       0.5387043644851222         1.68664107230234       0.2155493784357735     -0.00286433171559312   -3.959463079362216e-06        328.8630369806356   0.00036332575236201585      0.17491406956275404     0.022062112147033713      0.48103551811190726       1.1466072207741933       -0.00034734495469692777           -0.4902703851152681          -0.15583386436664406        -0.0021764122298274634           -2181.7079020939836            -335.3212406925766         -0.006986491079346252            -8280.715218644491           0.18037277142867178            135.47954412280234          -0.05821876153881133             1.999969509765023           -3012.4869745134115           -10709447.437589537           -228755.83024100232            -402685.7755133315            -771444004.0922314           -130945990346.05653              644.232945268253               487534.69014712             3424406.581870624            10195979.888012676             2533.219871787978             45929.64903828797
                       18       1184.4884845410224       0.5387570509063263       1.6883172004815226       0.2155496120526349   -0.0027740969636622535   -3.959448887690937e-06       328.94538752239055     0.000326077097532549          0.1749055091708     0.021997465118849223       0.4810466554734697       1.1457584390194637        -0.0003440741669482577          -0.48558714767489913          -0.15434397265181507        -0.0021556462865908914           -2161.6557349982354           -332.16753596390305         -0.006920610645942316             -8328.98947530348            0.1786606930378631            134.18660355911254          -0.05766189346068928            1.9811076929932545            4.9806804832693015            30979.211479473488            1225.1722563180401              776.560255155316             849500.4844779685               148789943.79523            19.539200999030665             508103.0822105145           -4975.1617168659495           -21515.129921795924            1969.8795435137877            -3938.578069901539
