                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        465.6458013573823      0.36205235487033505       2.2459987169429105       0.3360063359400818     0.007213421177364836   -1.862666155184569e-06        380.0494600431963     0.004627259459877915    0.0056692822970249995    0.0027962957251118047        0.606993453817494        0.797629398914236                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0            109.82144831059506            51599.215996590836            1418.8712073758577            2482.6099763609245            1994602.1550328138              298254814.397092             3338.715467363271            24745106.647186115            -294688.1517090012           -412354.71691899863             4889.451914820497             -932438.049642405
                        2        465.6458003152102       0.3620523548418054       2.2459987164141735      0.33600633593976487      0.00721341929037176  -1.8626661552958236e-06       380.04945959111853     0.004627236169836522     0.005669282574960524    0.0027962961118057953       0.6069934538129343        0.797629401724139        -5.210860649640381e-11       -2.5359664985242287e-09        -4.699884925685183e-10       -2.8170058878155636e-11        -0.0004193317945963868       -2.4723244721844474e-05       -3.6166220525046814e-10         -0.030183893645133186         5.558710488434703e-08         7.733879812607536e-06       -2.2798429810677587e-10         6.244228837696633e-08             109.8213260577178             51599.18210856027            1418.8705435011666             2482.608668433461            1994600.7454678705             298254574.6711323            3338.7122025323324             24745075.58132316            -294687.8874060527           -412354.36087398604               4889.4524111226            -932437.1454179605
                        3       465.64580124184226       0.3620523548567521        2.245998716611271       0.3360063359398979     0.007213420354363906  -1.8626661552244505e-06       380.04945994412327     0.004627259528613165     0.005669282375944566    0.0027962958452625304       0.6069934538125566       0.7976293995483034       -5.7770023431658046e-12       -1.2073749407666885e-09         -2.94790759704079e-10       -1.6342482922482304e-11       -0.00018288909545755632        -8.862552784507702e-06        -7.925841600808781e-11         8.908088416914595e-05        1.5783913238920363e-08        2.4030145148040694e-06       -2.4686919175564976e-10        1.4090385648381066e-08            109.82144892744408             51599.21678149423            1418.8713923949526            2482.6100115923987            1994602.4047177136            298254849.01643616             3338.715463426313            24745106.627490472           -294688.14542214025           -412354.70233156055             4889.451918164846            -932438.0482046274
                        4        464.8118744477397       0.3620295260217028        2.245575631561942      0.33600608232714707     0.005703484455330848  -1.8627551791446532e-06        379.6877158525331    -0.014008997985249221     0.005891681127998503    0.0031057210560209397       0.6069898052731028       0.7998778309606146       -4.1696345482131396e-05         -0.002029230989533362       -0.00037607589419429307       -2.2543371974097995e-05           -335.54149378533066           -19.783102240935627        -0.0002893953525305733            -24152.58964888477           0.04447976619470061             6.188506618182701       -0.00018242721956385208           0.04996515658619089            13.433827877847293             19463.58736797505             789.8176526304455             1225.433077662063            362582.18043150177            38338617.323122464             713.6469254601361              -256521.64426172           -107717.90274606585            -170567.0022857948             5322.218786372275           -209286.26208301008
                        5        464.8118697330749      0.36202952562371116       2.2455756206771005      0.33600608232136125     0.005703471769493396   -1.862755179673544e-06        379.6877122788521    -0.014008989056233063     0.005891684885229848     0.003105726971502931       0.6069898050895494       0.7998778542850276       -4.1696581215370546e-05         -0.002029266366567997        -0.0003760855696089354         -2.25438862688776e-05           -335.54431286031996           -19.783219772215713        -0.0002893982114753726            -24152.57807687983          0.044480517640969705             6.188624927822529       -0.00018243639723358737           0.04996567490647881            13.433881341760204             19463.61080031391             789.8189961482404             1225.434190988041             362584.0180214438            38338758.906598695              713.647772234544           -256512.85200609989           -107717.90615669431            -170566.7965177338              5322.21873661136           -209286.48875275324
                        6         464.811776220045       0.3620295180952236       2.2455754129872014       0.3360060822124815     0.005703215585110736   -1.862755190113648e-06         379.687644698941    -0.014008924952842217    0.0058917545006958085     0.003105834153123026       0.6069898016910901       0.7998782945616515       -4.1701256866866745e-05        -0.0020299355654618267       -0.00037627018285254127        -2.255356446786057e-05            -335.6012427231332            -19.78553979531707          -0.00028945227540421           -24152.494998885293           0.04449444073416179             6.190768560224427       -0.00018260632019817533          0.049975458831455176            13.434369300097979             19463.84013240415             789.8417574319889            1225.4466041294681             362606.4217609912            38339541.892216064               713.64893156609           -256488.49117646497           -107717.12667978836            -170562.0362256302             5322.220800972673            -209286.7220635779
                        7       463.25218645923337       0.3618978638782426       2.2419747485972215      0.33600416829323154     0.001506802606764732   -1.862930144885204e-06        378.5054839295806    -0.011055133868481767    0.0071346345120058404      0.00506265894003823       0.6069290828203678       0.8075939270512958       -0.00011968074490744698         -0.013732532630441854         -0.003576860751723624       -0.00019267972002110254           -1268.1374601333564            -58.66437791886462        -0.0012351808908925704            -20324.38175355415           0.29307044299616813            45.327264298528505          -0.00321854985630976           0.22143395860132967            30.647352507911123             23945.43562947955            1301.7751917646654             1522.476578518425            1031706.0112080624           -110926338.24879748             946.8099660154024             2264282.165812711            -93282.36317201275           -114009.66469800533             5578.666099471611            -271361.3520913919
                        8       463.25217936752597       0.3618978633298781       2.2419747279162667       0.3360041682850961    0.0015068010912554853  -1.8629301427550139e-06        378.5054823574493    -0.011055133133056672     0.007134638016742759      0.00506266093988122        0.606929082609105       0.8075939346590023       -0.00011968109949281712          -0.01373258137394985        -0.0035768791347944922       -0.00019268044317103752            -1268.137796913189           -58.663904543302394         -0.001235182148597596           -20324.380800443225           0.29307114394355177              45.3273042953883         -0.003218560419449012           0.22143412766147333            30.647351745670978            23945.423551842287             1301.775355192879            1522.4762089459468            1031702.7897236269           -110927301.37222289             946.8099056764071            2264281.9155913177             -93282.2945211335           -114009.56375608001             5578.666552436469            -271361.3335990515
                        9        463.2521806297973       0.3618978632066651       2.2419747227067344      0.33600416828190166     0.001506802951783663   -1.862930135148992e-06       378.50548199651763     -0.01105513372197059     0.007134640787272805     0.005062663278214097       0.6069290824106766       0.8075939359210845       -0.00011968103637925083         -0.013732592326216103        -0.0035768837654899244        -0.0001926807271216783           -1268.1373834624828            -58.66221431620826        -0.0012351824373429282           -20324.381563675663            0.2930716980495611             45.32735106204585         -0.003218570340873805           0.22143415570774483            30.647350575139992            23945.433126070646            1301.7758249808285            1522.4765530429975            1031706.3496130387           -110926264.63884303             946.8099031314592            2264281.8257316817            -93282.28483557378           -114009.54620032337              5578.66592033468           -271361.33232228586
                       10        463.2521781250357      0.36189786312576766        2.241974676620525      0.33600416827698515    0.0015068026263591596  -1.8629301279158566e-06       378.50548115483656    -0.011055133298808122     0.007134632830381307     0.005062658230975625       0.6069290822180596       0.8075939399301681       -0.00011968116161733065         -0.013732599517101029        -0.0035769247310094934        -0.0001926811641449354            -1268.137455779039            -58.66060695279446        -0.0012351831106877853           -20324.381015257106            0.2930701066712615            45.327250117276414        -0.0032185799717199255           0.22143424479849194              30.6473515346158             23945.43596251736              1301.77503861051            1522.4765872618905            1031706.0000852037           -110926326.16185564             946.8099164546461             2264282.023514763            -93282.38029745054           -114009.68616836148            5578.6660693136555           -271361.33856806095
