                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        563.7008896880378       0.5159063319971765       0.4981072717433703      0.29916842649839726    0.0056100943490104485  -1.0032817657020002e-06        327.8192387940877    0.0044050486275382505      0.09584661067942914     0.008741570440463468       0.8040297108479015       1.3088862110587272                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0           -11.238749403172339            22969.029362032157           -12347.102642219066            1116.3947634565811            -42905.32756937195            -874816.0937562361            -493.1512382150128           -1862615.1375156706            1194.2225590888218           -31598.008676986206            3686.9846886291007             136528.7027698946
                        2        563.7008911675596       0.5159063318210008       0.4981073355715715       0.2991684264964201    0.0056100949103070775  -1.0032817656974732e-06       327.81923948387714     0.004405072936301598      0.09584661066087645     0.008741570856413838       0.8040297108002044       1.3088862016430625          7.39760878332163e-11       -1.5660065836679373e-08         5.673617886614579e-08       -1.7574583763588533e-10        0.00012473258421500746        1.0059927970223572e-06         5.518315447261558e-10           0.03150415729866185       -3.7105374328660896e-09         8.319007392676436e-06        -2.384858976967052e-09       -2.0923699316376263e-07           -11.238645811938259            22969.104579523937           -12347.111243822757            1116.3985383417632           -42902.091632157084            -874303.7475579072           -493.14777320178916           -1862582.3685490252            1194.1874388838075            -31598.13017965629            3686.9843026048898            136527.74506369128
                        3        563.7008904185543       0.5159063317803456      0.49810734059240147       0.2991684264959514     0.005610092433792486  -1.0032817658537211e-06       327.81923922384095    0.0044050486178181065      0.09584661069236951     0.008741570966401583       0.8040297107987073       1.3088862051861376        3.6525824498312434e-11        -1.927385658480792e-08         6.119913884303527e-08       -2.1741127416892897e-10       -0.00042560399167137743       -3.3715770006369753e-05         3.438025942159584e-10       -1.2597306572881273e-05        2.5880741993944408e-09         1.051876228480575e-05         -2.45971021328728e-09        -1.305019894617645e-07           -11.238749393762975            22969.029410853273            -12347.10061679075            1116.3947838656152            -42905.33625618791              -874821.98897078           -493.15122948495997           -1862615.1439501317            1194.2227347769017           -31598.007703853516            3686.9848768451066             136528.7000521373
                        4        563.7008906040385        0.515906331707866       0.4981072556232675      0.29916842649480885     0.005610092903377861   -1.003281765596348e-06        327.8192392229737     0.004405048555374956      0.09584661066980348     0.008741571003125167       0.8040297107586563       1.3088862054067334         4.580003292176116e-11       -2.5716485731032257e-08       -1.4328980224576071e-08        -3.189695421370844e-10        -0.0003212516861324695         2.347824746153853e-05        3.4310878618271094e-10        -9.352362959069715e-05        -1.925132275815144e-09        1.1253233969665821e-05         -4.46226389172466e-09       -1.2559986137558906e-07           -11.238749243823117            22969.029076562503           -12347.103187568906            1116.3947486934137            -42905.33515396841            -874818.6404770797            -493.1512282616666           -1862615.1373627635            1194.2227577001845             -31598.0054659857              3686.98462653261            136528.69989697819
                        5        563.7008901265228        0.515906331788538      0.49810727173480807      0.29916842649570996     0.005610094895295294  -1.0032817653397977e-06       327.81923890855995     0.004405048522664274      0.09584661061898074     0.008741570250308398       0.8040297107792814       1.3088862098386782         2.192425085922878e-11       -1.8545648967144896e-08        -7.610850221655911e-12        -2.388706516537948e-10         0.0001213966323299065         8.048944698499776e-05         9.157779459201266e-11        -0.0001359166737907591       -1.2089679257698547e-08       -3.8031014101824745e-06       -3.4310054797259677e-09       -2.7112198905696357e-08           -11.238749333720945            22969.029477077544           -12347.102624971041              1116.39476784347            -42905.32437177625            -874814.8508594477            -493.1512356645636            -1862615.139977852            1194.2224139722216           -31598.009792660636            3686.9846913277656            136528.70202233962
                        6        592.0828702347233       0.5059204643271509       0.9645022963079288      0.29904538355818683    -0.025930403241839067   -9.971748677626682e-07        340.4717619418137    0.0029133181419286475      0.09481837520455708     0.019200912025575126       0.8010579577686461       1.1448548074520164          0.001419099027334272           -0.8876326817800557           0.41457335516849647         -0.010937150240926858            -7008.999464633225              1357.08843096266          0.010122018518180812           -1933.2827093500455           -0.2056470949744121            209.18683170223315          -0.14858765396277282             -3.64514230237135             83.95968397820343            138982.34213939746           -2634.8130849971917             4719.998647619746             1993521.193013665            343046484.48200357             614.1129856237976             5828378.721977645           -149070.24210341327            -158827.5601157317            3838.1571422373004           -176018.63082831417
                        7        577.8918799613807       0.5109133981621636       0.7313047840256495        0.299106905028292     -0.01016015444641431   -1.000228316732334e-06        334.1455003679507     0.003659183384733449      0.09533249294199311     0.013971241233019297       0.8025438343082738       1.2268705092553718         0.0007095495136671446           -0.4438163408900328           0.20728667758424815         -0.005468575120465897           -3504.4997323166126             678.5442154813535          0.005061009259090406            -966.6413546750227          -0.10282354748720467            104.59341585111657          -0.07429382698138641            -1.822571151185675            10.009947282829094             42929.74765152457            -8475.743708969938            1721.3816034079412            449969.37571806164             78453599.83123726            137.83555392873856             2736269.849299578           -19959.326430194495           -52481.999288053354             3639.281445400307            -40467.88273357298
                        8        584.9873750980521       0.5084169312446573         0.84790354016679       0.2990761442932394     -0.01804527884412669   -9.987015922475012e-07        337.3086311548822     0.003286250763331048       0.0950754340732751      0.01658607662929721       0.8018008960384599       1.1858626583536942          0.001064324270500714           -0.6657245113350443           0.31093001637637313         -0.008202862680696378            -5256.749598474919            1017.8163232219831          0.007591513888635609           -1449.9620320125348          -0.15423532123080838            156.89012377667484          -0.11144074047207962             -2.73385672677851             27.36631103300718             63520.24201824868             -6399.05191139864            2362.3879977248926             781769.2426202055             135187045.6650356             390.0961029732376             4372654.202043402             -47688.1992018456            -74671.60425306631            3742.2383490289935           -111696.35375140213
                        9        581.4396275297163       0.5096651647034105       0.7896041620962198       0.2990915246607657    -0.014102716645270498   -9.994649544899176e-07        335.7270657614165    0.0034727170740322484       0.0952039635076341     0.015278658931158255       0.8021723651733668        1.206366583804533         0.0008869368920839236           -0.5547704261125336           0.25910834698031066         -0.006835718900581137            -4380.624665395766             848.1802693516919          0.006326261573863031           -1208.3016933437787          -0.12852943435900652            130.74176981389573          -0.09286728372673857           -2.2782139389820926            333.84356947802036            480724.03679157066            10978.741630370081            16367.949202934682             12763141.05387545              2185791238.01819            132.74483742434168            2780959.1026452645            -508391.8873016147            -669344.2005420481             3706.547027760846            -47567.83686455454
                       10        583.2135013138841       0.5090410479740339       0.8187538511315058       0.2990838344770026    -0.016073997744698594   -9.990832733687093e-07       336.51784845814933     0.003379483918681648       0.0951396987904546     0.015932367780227732       0.8019866306059134       1.1961146210791136         0.0009756305812923131            -0.610247468723784           0.28501918167834267        -0.0075192907906362905            -4818.687131935343              932.998296286861          0.006958887731249297           -1329.1318626781567          -0.14138237779490745            143.81594679528527           -0.1021540120994091           -2.5060353328803013            17.777998554086412             51237.12079715522            -7202.700612927704            1969.9434047400446             533921.0420387301             92691685.94484411             333.6058323650485            4010765.7854351974            -32152.37046771458            -59764.77568586052             3717.143190195399            -95592.45664071183
                       11        582.3265644218003       0.5093531063387222       0.8041790066138628      0.29908767956888416    -0.015088357194984546   -9.992741139293136e-07        336.1224571097829    0.0034261004963569482      0.09517183114904434     0.015605513355692994       0.8020794978896402       1.2012406024418232          0.000931283736688124           -0.5825089474181588           0.27206376432932666         -0.007177504845608714            -4599.655898665555             890.5892828192294          0.006642574652556141           -1268.7167780109678          -0.13495590607695837             137.2788583045905          -0.09751064791306828            -2.392124635931199             45.24116396686913             88649.60204009249            -5688.856542987391            3220.4732317589724             1564074.635655173             269124655.0212236             277.2737101951906            3641323.8629453047            -73977.87784383645            -112687.6862847154             3704.973700842409            -80523.29132121948
                       12        581.8830959757584       0.5095091355210664       0.7968915843550413      0.29908960211482494    -0.014595536920127522   -9.993695342096156e-07        335.9247614355997    0.0034494087851945983      0.09518789732833922     0.015442086143425623       0.8021259315315035        1.203803593123178         0.0009091103143860266           -0.5686396867653463           0.26558605565481863         -0.007006611873094926             -4490.14028203066             869.3847760854607          0.006484418113209585           -1238.5092356773732          -0.13174267021798244             134.0103140592431          -0.09518896581990342            -2.335169287456646            16.382995860883035            49862.303702782105             -7475.61274030081             1932.348473953137             534656.4578504813             92811059.94050562              284.858212507183             3695724.686979544           -29805.616387697526            -59024.22365100778            3698.0941054436053            -81878.84931591587
                       13        581.6613617527374       0.5095871501122384       0.7932478732256296       0.2990905633877953     -0.01434912678269901   -9.994172443497666e-07       335.82591359850807    0.0034610629296134236      0.09519593041798666     0.015360372537291939       0.8021491483524352       1.2050850884638555         0.0008980236032349808           -0.5617050564389399           0.26234720131756384         -0.006921165386838031            -4435.382473713213             858.7825227185763         0.0064053398435362854           -1223.4054645105757          -0.13013605228849587             132.3760419365694          -0.09402812477331544           -2.3066916132193693            12.086212097835288             44203.65151949079           -7781.9436056274235            1744.8773050155407             386285.2037330691              67384143.5878873            282.92349980843113            3686785.9620453785           -23351.951915613914            -51254.91389382609             3694.671428990173            -81218.21608927894
                       14        581.5504946412268       0.5096261574078245       0.7914260176609247      0.29909104402428055    -0.014225921713984756    -9.99441099419842e-07       335.77648967996225     0.003466890001822836      0.09519994696281038     0.015319515734225096        0.802160756762901       1.2057258361341943         0.0008924802476594493           -0.5582377412757368            0.2607277741489372         -0.006878442143707117            -4408.003569554489              853.481396035134          0.006365800708699635           -1215.8535789271773           -0.1293327433237512            131.55890587523257            -0.093447704250027           -2.2924527761007307           -100800.21174909659           -136893687.24684206            -5706870.308102136             -4582934.59472134           -3870931027.8159695            -662807715126.4106              8428.61436038687             -701918.776063047            152624940.71039492            193510839.38536358             4549.353493937249            230686.16989999966
                       15        581.4950610854715       0.5096456610556175       0.7905150898785713      0.29909128434252313    -0.014164319179627627   -9.994530269548797e-07       335.75177772068935    0.0034698035379275424      0.09520195523522224     0.015299087332691676       0.8021665609681339       1.2060462099693636         0.0008897085698716865           -0.5565040836941352           0.25991806056462313         -0.006857080522144127            -4394.314117475128             850.8308326934365           0.00634603114128131           -1212.0776361354776          -0.12893108884138024            131.15033784456415          -0.09315749398838279           -2.2853333575414116             687.3062044401868             961801.5070126703            31411.825131211415            32482.792338443684            26386248.372377172             4515979298.563996            10.104132847582758            2089753.3715828883           -1044271.5639867611           -1349233.4138824162            3742.4862890154723           -22504.329598829292
                       16        581.5227778633492        0.509635909231721        0.790970553769748       0.2990911641834018    -0.014195120446806191    -9.99447063187361e-07       335.76413370032583     0.003468346769875189      0.09520095109901631     0.015309301533458386       0.8021636588655174        1.205886023051779         0.0008910944087655708            -0.557370912484936            0.2603229173567802         -0.006867761332928089            -4401.158843514809             852.1561143642617          0.006355915924990496           -1213.9656075313278          -0.12913191608256433            131.35462185989834           -0.0933025991192049            -2.288893066821071            178.22514159575118             273534.8403954984            3213.8286803336646             9451.737179510546             6957034.345797193             1183596915.770264            -83.51339846654972            1056539.2056758043           -277461.53682612866           -375186.31952986424            3825.6335841218374              16455.6236286514
                       17        581.5366362522881       0.5096310333197727       0.7911982857153372       0.2990911041038412    -0.014210521080395475   -9.994440813036016e-07       335.77031169014407    0.0034676183858490125      0.09520044903091335     0.015314408633841741       0.8021622078142092       1.2058059295929866         0.0008917873282125129           -0.5578043268803413            0.2605253457528595         -0.006873101738315136             -4404.58120653465             852.8187551996743          0.006360858316845088           -1214.9095932292526          -0.12923232970315776            131.45676386756546          -0.09337515168461595            -2.290672921460901            -4999.667747490794            -6754492.458191137            -289005.3646630689           -225838.42820486944           -191710049.93339488           -32841339880.811283            209.96811288913116           -106301.97040366025             7555273.797860395              9561365.67596178             3966.649609854972             67032.18312925866
                       18        581.5297070578187       0.5096334712757469       0.7910844197425426       0.2990911341436215     -0.01420282076360083   -9.994455722454812e-07        335.7672226952349    0.0034679825778621007      0.09520070006496482     0.015311855083650062       0.8021629333398633       1.2058459763223828         0.0008914408684890418           -0.5575876196826337           0.26042413155481986          -0.00687043153562408            -4402.870025024728             852.4874347819915          0.006358387120917769           -1214.4376003802902          -0.12918212289286243            131.40569286373187          -0.09333887540191042            -2.289782994140986            -1078.671331939572            -1431665.769000847            -67604.27274219035            -47633.92854142618            -41239752.00820442            -7072175676.589045            -40.09354560808593             565554.2572944057            1622827.6044004557              2036023.52847605             3877.762180115096             36445.49106613664
                       19         581.526242460584       0.5096346902537339       0.7910274867561462      0.29909114916351165     -0.01419897060520351   -9.994463177164212e-07        335.7656781977804     0.003468164673868645      0.09520082558199057     0.015310578308554226       0.8021632961026903       1.2058659996870809         0.0008912676386273063           -0.5574792660837897            0.2603735244558008         -0.006869096434276085            -4402.014434269769             852.3217745731031          0.006357151522954155           -1214.2016039558087          -0.12915701948771338            131.38015736181515          -0.09332073726056044           -2.2893380304810287            -283.1720111113876           -352270.04852432467             -22756.9297492644           -11498.012939995746           -10729806.713936917           -1846304751.5537586            -73.73198909545593             830106.4250930924            419914.19349105866            509783.58328870276              3848.55662905675            25501.518619276438
                       20        581.5245101619665       0.5096352997427274        0.790999020262948      0.29909115667345676    -0.014197045526004853    -9.99446690451891e-07        335.7649059490531    0.0034682557218719172      0.09520088834050344     0.015309939921006306        0.802163477484104       1.2058760113694298         0.0008911810236964357           -0.5574250892843678            0.2603482209062913          -0.00686842888359962            -4401.586638892289             852.2389444686825          0.006356533723972325            -1214.083605743568          -0.12914446778513886            131.36738961085675          -0.09331166818987711           -2.2891155486510524           -21.462814062881275             2729.433635968262            -8019.872914318517            386.25736503316926            -696311.7767449736           -127546277.02442202            -80.73244707692018             947645.6669200513            24309.420905176594             7781.500293350855            3836.4304560536643            20773.448001405355
                       21         581.523644012658       0.5096356044872242       0.7909847870163489       0.2990911604284293    -0.014196082986405522    -9.99446876819626e-07       335.76451982468944     0.003468301245873553      0.09520091971975987     0.015309620727232345       0.8021635681748107       1.2058810172106045         0.0008911377162310089            -0.557398000884647           0.26033556913153655         -0.006868095108261387            -4401.372741203549             852.1975294164721          0.006356224824481387           -1214.0246066374482          -0.12913819193385298            131.36100573537755            -0.093307133654541           -2.2890043077360596             85.12346611458793            147284.37517651432           -2022.2200890911222              5225.41025687253             3389091.101225647             572335094.4079424            -82.56975249386848            1003121.3565428839            -136776.0448499024           -196642.12081100215             3830.878434915045            18566.652224964957
                       22        581.5240770873123       0.5096354521149759       0.7909919036396467      0.29909115855094304    -0.014196564256205187   -9.994467836357585e-07        335.7647128868713     0.003468278483872735      0.09520090403013166     0.015309780324119325       0.8021635228294572       1.2058785142900172         0.0008911593699637251           -0.5574115450845024           0.26034189501891236        -0.0068682619959305035            -4401.479690047919             852.2182369426008          0.006356379274226856           -1214.0541061905083          -0.12914132985949453            131.36419767311713          -0.09330940092221461           -2.2890599281935535            33.630481622302206             77450.55627731304            -4919.368755745977            2887.6463480901793            1415470.9023211165            234225098.30664545            -81.77189180467707             975647.0423620418            -58956.72917829688            -97885.19415945257             3833.614571899931              19657.6782334746
                       23        581.5242936246395       0.5096353759288517       0.7909954619512973       0.2990911576121999    -0.014196804891105017   -9.994467370438248e-07       335.76480941796217     0.003468267102872326      0.09520089618531755     0.015309860122562816       0.8021635001567806       1.2058772628297234         0.0008911701968300861           -0.5574183171844302            0.2603450579626018         -0.006868345439765062            -4401.533164470104             852.2285907056416          0.006356456499099568           -1214.0688559670384          -0.12914289882231808            131.36579364198695          -0.09331053455604586           -2.2890877384223054             6.549142438697092             40721.64353958875            -6443.338176766588            1658.0992274854473            377436.09468168014            56397467.026144765            -81.28358300964811             961713.0402961374           -18027.620078544354           -45944.881089442635            3835.0123530594988             20212.41805965593
                       24         581.524401893303       0.5096353378357895       0.7909972411071227       0.2990911571428283    -0.014196925208554933    -9.99446713747858e-07       335.76485768350767    0.0034682614123721215       0.0952008922629105      0.01530990002178456       0.8021634888204423       1.2058766370995766          0.000891175610263258            -0.557421703234399            0.2603466394344466         -0.006868387161684808            -4401.559901681196              852.233767587162          0.006356495111535969            -1214.076230855303          -0.12914368330372847            131.36659162642184          -0.09331110137296149            -2.289101643536679            -7.338536871634828            21886.128328663926            -7224.923412477634            1027.5547859574524            -154898.0090436547           -34796928.310522124            -81.01602571016801             954696.1263897658             2961.924510260873             -19308.7341476871             3835.718839745074            20492.140125522517
                       25        581.5244028729104       0.5096353375982504       0.7909972488579644      0.29909115714034334    -0.014196925149095655   -9.994467135011986e-07       335.76485775891973      0.00346826137621437      0.09520089220628182      0.01530990026286085       0.8021634887534617       1.2058766361749937         0.0008911756592436291           -0.5574217243489856           0.26034664632408366        -0.0068683873825698466            -4401.559888468023             852.2338224003581          0.006356495171865617           -1214.0762777157493          -0.12914369462946326            131.36659644794764          -0.09331110472199365           -2.2891016640829647           -7.3292460877804855            21898.729175365737            -7224.400362178259            1027.9766170585324            -154541.8783807673            -34735919.89012444            -81.01620722773801             954700.7846748771            2947.8825555304406           -19326.553373294853             3835.718380169181             20491.95367705017
