                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        600.9348665923205       0.3579971708672285       0.5890491171327762       0.2908370344745786     0.004615581105029472   -7.601977455397575e-06        403.5355021279864     0.005310159040609197      0.07952838009152635     0.027047629264387786       0.7111272960289119       1.2851947937653962        46135.13330800538                      0.0        46135.13330800538
                        2        600.9348658524226      0.35799717081890176       0.5890491311956509      0.29083703447362663     0.004615577066533144   -7.601977455495324e-06        403.5355016458801     0.005310133732933617      0.07952838011823099      0.02704762931839156       0.7111272960241765       1.2851947980813108        46134.86736912826    4.168426234715914e-10       46134.867369128675
                        3        600.9348666147148      0.35799717084763655       0.5890491281478756      0.29083703447412795     0.004615580835572416   -7.601977455148153e-06        403.5355020803479     0.005310159103287973      0.07952838009372463     0.027047629281339056       0.7111272960230755       1.2851947942517654       46135.133129680704     1.06735806624976e-14       46135.133129680704
                        4         600.717890885726      0.35798299901507563       0.5931730678628675      0.29083675530414593    0.0034312884852130132   -7.602006120440689e-06        403.3941240362561   -0.0021113392050785412      0.07953621125080405      0.02706346591886628       0.7111259073505615       1.2864604395351091        7613.326621137736        35.84683209573483         7649.17345323347
                        5        600.7178909003037       0.3579829989984552        0.593173079767892       0.2908367553037434    0.0034312890903116255   -7.602006119946236e-06        403.3941239896937   -0.0021113393387460853      0.07953621125403774     0.027063465930383186       0.7111259073444399       1.2864604399053652        7613.325849791008        35.84683322219962        7649.172683013208
                        6        600.7178908727298      0.35798299898825536       0.5931730813360652       0.2908367553035541     0.003431288475091828    -7.60200612021877e-06        403.3941239887622   -0.0021113391815190006      0.07953621125789664     0.027063465943721967       0.7111259073435207       1.2864604399164086        7613.326448419754         35.8468318718702        7649.173280291625
                        7        600.7178909004938       0.3579829989893445       0.5931730676525007       0.2908367553033789     0.003431288485702615   -7.602006120236057e-06       403.39412400069585   -0.0021113391928989644       0.0795362112577843     0.027063465950091372       0.7111259073404267       1.2864604398249766        7613.326607351714         35.8468319784808        7649.173439330195
                        8        600.7178909593218       0.3579829989931314       0.5931730678810148       0.2908367553034606    0.0034312884852699217   -7.602006120253149e-06        403.3941240386167    -0.002111339205752633      0.07953621125301828     0.027063465940499933       0.7111259073413518        1.286460439545615         7613.32662025095        35.84683210220962       7649.1734523531595
                        9         685.138359230246      0.32815389986096427       0.9381124829367522       0.2899182320505282     0.004050829532583231   -7.349599798262281e-06        398.3253463118466  -0.00021713001649903852      0.08345247791287635      0.05748076700628117       0.6988370114051403       1.3607915625978815        2868.426929108277       29.451975914545834        2897.878905022823
                       10        685.1383595596603      0.32815389974343145       0.9381124848024118      0.28991823204715567     0.004050829539840807  -7.3495997972578045e-06       398.32534630210597  -0.00021712999582225358      0.08345247792621233      0.05748076711430784       0.6988370113587752        1.360791562797551        2868.426908276745       29.451975834020573       2897.8788841107657
                       11        685.1383593581882      0.32815389981850746       0.9381124831569316       0.2899182320494626     0.004050829534542659   -7.349599797901084e-06       398.32534631586736  -0.00021713001837221722      0.08345247791647553      0.05748076703684843       0.6988370113891376       1.3607915626006026        2868.426927841263       29.451975947063758       2897.8789037883266
                       12        728.4066148873254        0.313432114976619       1.0700129335985729       0.2895300405162767    0.0048113364423742686   -7.224153206478656e-06        398.7964912896196   0.00027713766759678536      0.08484962934509402      0.06911511137539864       0.6931967699777863       1.3702325406560523       2189.2353010744255       34.829118535808036       2224.0644196102335
                       13        728.4066172065978      0.31343211449168873       1.0700128896535794      0.28953004050111525     0.004811348155443462  -7.2241532006596945e-06       398.79649201989156     0.000277159557957804      0.08484962939258847      0.06911511161254089       0.6931967696996134        1.370232534123872       2189.2299924253753        34.82897644242618       2224.0589688678015
                       14        728.4066167467433      0.31343211441736957       1.0700128860384304      0.28953004049936837     0.004811343469946649  -7.2241532007147246e-06        398.7964916461546    0.0002771359505432192       0.0848496294217959      0.06911511165599865       0.6931967696772433       1.3702325374191129       2189.2347997700404       34.829130264697326       2224.0639300347375
                       15        728.4066167861014      0.31343211433776075       1.0700128831366484      0.28953004049786824     0.004811336404724563   -7.224153201620765e-06       398.79649169046377    0.0002771375219164582      0.08484962945072622       0.0691151117042756       0.6931967696592578       1.3702325370353747        2189.235217598152        34.82911974661909        2224.064337344771
                       16        728.4066165014984       0.3134321142434659       1.0700129401447231      0.28953004049616965    0.0048113364369114075  -7.2241532014555235e-06       398.79649153746607     0.000277137592756797      0.08484962946824219      0.06911511171773443       0.6931967696616252       1.3702325388440553       2189.2352813388547         34.8291193242262        2224.064400663081
