                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        724.4751041706281       0.4691873316898907       1.2908183913840654       0.4025665170922134     0.006137062671906668   -2.438808757028152e-06        414.0186797120276     0.004478839639495089      0.22301295655699802     0.005163987711804178       0.3770156463125811       1.4282256428302693        17265.17603167526                      0.0        17265.17603167526
                        2         724.475103604342       0.4691873316286862       1.2908183895777956       0.4025665170919256     0.006137060315158369   -2.438808757199014e-06        414.0186792907124     0.004478815392737007      0.22301295658584927     0.005163987984850506      0.37701564630713813       1.4282256467903813        17265.03240681934   3.8158076061777184e-10       17265.032406819722
                        3        724.4751041972764      0.46918733165061277       1.2908183885777245       0.4025665170920867     0.006137061957327609  -2.4388087570949932e-06       414.01867972779695     0.004478839681017403       0.2230129565655589       0.0051639878592251      0.37701564630669787       1.4282256426433029         17265.1758965459    5.807454551948435e-14         17265.1758965459
                        4        724.3731686168895       0.4691763144432836       1.2904932497272696      0.40256646527935935     0.005712831166525108  -2.4388395133387487e-06       413.94283995940754   0.00011425022438651955      0.22301814998899377     0.005213137998590285      0.37701466653810345       1.4289384912237062        4331.769015816003       12.364196563397757        4344.133212379401
                        5        724.3731698441875      0.46917631287983913       1.2904931438630722       0.4025664652743277    0.0057128085332494504  -2.4388395156635425e-06         413.942840612098    0.0001142529082495472       0.2230181503290308    0.0052131438449088885       0.3770146663003513        1.428938483522298        4331.765468382886       12.364183521500854        4344.129651904387
                        6        727.3680241396904       0.4653611933571274       1.0321631669673774       0.4025541870156803     -0.04951694564303456  -2.4445124809006764e-06       415.53553687701844     0.006663419608078784      0.22384790919038552     0.019479339521143557      0.37643450328395345        1.410145495560697       53691.692624764626           349.3291013095        54041.02172607413
                        7        725.8705963782901       0.4672687539002055       1.1613282083473244      0.40256032614751985    -0.021902057238254728  -2.4416759971197128e-06       414.73918841821296    0.0033888349162326517      0.22343302958968966     0.012346238759866922      0.37672458491102845       1.4195419933922016        21838.10867210126         88.6491674706889        21926.75783957195
                        8        725.1218824975897      0.46822253417174453        1.225910729037297      0.40256339571343963    -0.008094613035864812  -2.4402577552292308e-06        414.3410141888103    0.0017515425703095856       0.2232255897893417     0.008779688379228602      0.37686962572456595       1.4242402423079539       10151.252748036888       27.457311650603337       10178.710059687492
                        9        724.7475255572396      0.46869942430751405       1.2582019893822824       0.4025649304963995    -0.001190890934669852  -2.4395486342839895e-06        414.1419270741089    0.0009328963973480528      0.22312186988916774     0.006996413188909444       0.3769421461313347         1.42658936676583        5445.926598521328       14.148411515390547        5460.075010036719
                       10        724.5603470870645      0.46893786937539883        1.274347619554776      0.40256569788787944     0.002260970115927628  -2.4391940738113693e-06        414.0423835167582    0.0005235733108672862      0.22307000993908077     0.006104775593749864        0.376978406334719       1.4277639289947681       3607.1612068483355       11.815718391491652       3618.9769252398273
                       11        724.6539363221522      0.46881864684145647       1.2662748044685301       0.4025653141921395     0.000535039590628888  -2.4393713540476794e-06       414.09215529543354    0.0007282348541076695      0.22309593991412427     0.006550594391329654      0.37696027623302686       1.4271766478802992        22333.92599669268       12.621918541465472       22346.547915234147
