                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        875.7044304440421       0.4716288426346641        2.346569808774611       0.1168012765661569    0.0032048386962489615  -1.9530235854348477e-06        441.0294826984954     0.004970526831814246      0.04757095385021364     0.016923291877175492      0.12228692677716241       0.7736769322508139                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             82.24077038428874             77406.80799608024            3758.4872880392486             4726.958711665309             4676398.368203878              780287751.285687             4864.421979259885             35715570.41960826            -69009.37916139446            -83316.83368065527           -220.72187971466428           -1354220.5484042568
                        2         875.704429842803       0.4716288426016925       2.3465698076956203        0.116801276565692     0.003204835315060306  -1.9530235856590777e-06       441.02948201566574     0.004970500917309848       0.0475709539046205      0.01692329193907509        0.122286926777321       0.7736769353114881       -3.0061954703342053e-11       -2.9308062150019194e-09        -9.591028218538769e-10         -4.13237345576868e-11        -0.0007513752567664708        -4.982887776198831e-05        -5.462637545861072e-10          -0.03358519770016444          1.08813721921841e-08         1.237991931191118e-06         7.929767953385179e-12         6.801498130136628e-08             82.24071190477025             77406.78591491356             3758.486615697735              4726.95715555311             4676399.750311744             780287962.0035424             4864.418298787505             35715535.44978339            -69009.33070959423            -83316.79008030056            -220.7211821943586           -1354219.5287362607
                        3        875.7044302722393      0.47162884261055793       2.3465698078656896      0.11680127656583836     0.003204834170170027   -1.953023585729023e-06        441.0294825358978     0.004970526692013631     0.047570953866270874      0.01692329190701981      0.12228692677680153       0.7736769329913317        -8.590143352193991e-12       -2.1427699121229833e-09        -8.079301178693438e-10       -2.8314387871356907e-11        -0.0010057953187521242        -6.537230880319238e-05       -1.3007811503484846e-10       -0.00018118159772484432         3.211446386597316e-09         5.968863597827223e-07       -1.8043899707720353e-11         1.645595018276127e-08             82.24079195080509             77406.84983510218            3758.4892537222963            4726.9621491803155              4676406.11564454              780289010.619465             4864.421875684112             35715569.41412508            -69009.38867243154            -83316.88500220006            -220.7216620967118           -1354220.5194364628
                        4        875.0755783004524       0.4715943568097508       2.3454412642875067      0.11680079030982829    -0.000331637557897003   -1.953258113483724e-06        440.3152927626396    -0.022134151074635126     0.047627859452769636     0.016988034331023454      0.12228709263095067       0.7768781737967339        -3.144260717948555e-05         -0.003065406658957986        -0.0010031506552038315       -4.3222784764898295e-05            -785.8836120324365            -52.11734419472142        -0.0005713519486846508            -35127.66256675839          0.011381120511198826            1.2948490769592453          8.29268941293648e-06           0.07113870102044315             4.558510021204767             13968.83947719028            1181.5117294473084            -34.51058091104807            -720807.0565726684            -96041940.75674017             1026.010733473475            -653081.3938257765           -12733.449739498279            -8925.237944164839             334.6631885596311           -297182.31796083826
                        5        875.0755772902323      0.47159435662938526        2.345441254005559      0.11680079030993118   -0.0003316217596089888  -1.9532581126470956e-06       440.31528839681647      -0.0221341367102936       0.0476278597570856      0.01698803453202896       0.1222870926236625       0.7768781941570145        -3.144265769049071e-05        -0.0030654226914518367        -0.0010031597947129315       -4.3222775619127735e-05            -785.8801013017667            -52.11715827729519        -0.0005713554413431666            -35127.64395057177           0.01138118137439109            1.2948530970693928         8.292325004433108e-06           0.07113915347112501             4.566695486322989             13986.27930485511            1181.8710361573421            -33.15437203782308            -718333.4326509982            -95626530.46437706            1026.0217559416149            -652964.1332574498           -12742.402500273867            -8948.878851801303             334.6250190660428           -297185.69337594183
                        6        875.0755743238061       0.4715943561758526        2.345441235638373      0.11680079030697321   -0.0003316390461946409  -1.9532581141389654e-06       440.31528158547104     -0.02213411640737956      0.04762786039432065      0.01698803525448803      0.12228709261299309       0.7768782259317919        -3.144280601180185e-05         -0.003065463005465692        -0.0010031761211004822        -4.322303854954591e-05            -785.8839427652449           -52.117489803920215        -0.0005713608904195099            -35127.61763799517           0.01138130882140098             1.294867546250758         8.291791533943103e-06           0.07113985957728866             4.558513256621685            13968.719530498402            1181.5086152874778           -34.519790558678416            -720834.8890066766            -96046617.55025917               1026.0140357819            -653048.7125532152           -12733.417149349985            -8925.060274655434             334.6661459265326           -297183.21017040015
                        7        875.0755732821116        0.471594356113877        2.345441234232637      0.11680079030618601   -0.0003316373558449586   -1.953258114047333e-06        440.3152804902022    -0.022134148247186337      0.04762786049764097     0.016988035362873823      0.12228709260979537       0.7768782308496842       -3.1442858096528425e-05        -0.0030654685144071436        -0.0010031773706435684        -4.322310852320241e-05            -785.8835671319822            -52.11746944115405        -0.0005713617666345727           -35127.658902384755          0.011381329485465884             1.294869713966626          8.29163164794977e-06           0.07113996886378457             4.558590609919238            13969.012696135518            1181.5155377740616            -34.49715419418983            -720782.2263393917            -96037771.44617678            1026.0106668790716            -653080.4768818389           -12733.536598236838             -8925.46931589927             334.6627366962452           -297182.29891482514
                        8        875.0461899662317       0.4715902825821788        2.345265532804091      0.11680076887997962   -0.0003324631713739639  -1.9532615405081683e-06       440.24358617273253     -0.02211772552914877      0.04763397228055795     0.016994082644275973      0.12228696905631736       0.7772115282533365        -3.291202389052046e-05        -0.0034275602209168613        -0.0011593564182399675        -4.512766020253128e-05            -786.0670816939834              -52.878905182356        -0.0006287172206103151           -35106.375059808066          0.012603686068861362            1.4158153420096298         2.113957747740258e-06           0.07854657783383542            3.9899114669091538            12760.809863015545            1158.0121298158786           -128.71712448547737            -891374.8631076667            -124693564.4484298            1024.4188136566993            -660675.0739438869           -12103.306215184992             -7266.99148708305            336.90837011724864            -296695.5270333243
                        9        875.0755489171356       0.4715943526357424       2.3454410591994197      0.11680079029347812   -0.0003315733505127117   -1.953258112905118e-06       440.31521718147116    -0.022134135309357556     0.047627865623843774        0.016988039648842      0.12228709250078545       0.7768785240665296       -3.1444076345326266e-05         -0.003065777681928357        -0.0010033329557255714        -4.322423811345091e-05            -785.8693437248162             -52.1172156155906        -0.0005714124136194186            -35127.64213495865          0.011382354726026387            1.2949554333301778         8.286181152339365e-06           0.07114648479368145            4.5902536710289015            14036.691762160006            1182.9122226257577           -29.234551267629747            -711164.1888761424            -94422565.35308717            1026.0470551734556            -652680.8449311338            -12768.22257347264            -9017.219358048922             334.5095260626699            -297193.6415097287
                       10        840.0968606681845      0.46674077826779997        2.135878451910596      0.11677535109821208    -7.77706525084674e-05  -1.9572639537492213e-06        354.7972818519383    -0.001044990585651313     0.054912546701509836     0.024187799247767146      0.12213975333674376       1.1744475931147575         -0.001780378488792883          -0.43449461038792175          -0.18728120610134663        -0.0023044860395393663            -729.4687441683175            -942.3040698607838          -0.06898576067724571            -7796.110573035365            1.4683185702592387             145.2901474118331         -0.007358672020932321             8.906014685865413            15.855440633451185             35207.94452040108             4499.052554583577            1243.4598878290133             4990212.405918434              863659873.072154              45.4258531113728           -26269.886407573103           -11005.646842943914           -16306.930778928283            -65.33856913640557            -5009.120458503087
                       11        840.0968605445879       0.4667407782234662        2.135878441876309      0.11677535109427259   -7.777065253611716e-05   -1.957263955266351e-06        354.7972817457318   -0.0010449905626467295      0.05491254675115072      0.02418779926596392       0.1221397533383562       1.1744475934883838        -0.0017803784949727117          -0.43449461432870035          -0.18728121502071302         -0.002304486389716044            -729.4687441744619            -942.3044070006961          -0.06898576076221088            -7796.110543221424             1.468318580187415            145.29014777576856         -0.007358671940310701             8.906014694168219            15.855441313716316             35207.94589508827             4499.052562282636             1243.459996860607             4990212.667292584              863659917.150112             45.42584951222663           -26269.908597984257           -11005.647287774358           -16306.932403789246            -65.33856856094177            -5009.119609026862
                       12         835.532390382996       0.4651035157612982       1.7653083186694456      0.11662986451905252   -7.879177904808249e-05   -2.013292150595338e-06        350.8750352930303   -0.0001954223501346138      0.05674580380119684     0.024859813304009847      0.12219930182519817        1.188245757970828         -0.002008602003052306           -0.5800290554103003           -0.5166768800934803         -0.015236626409277488            -729.6956611771209           -13393.014480108925          -0.07212355792437211            -6695.070139805723            1.8349699901966399             158.7304285366871         -0.004381247598211901              9.21264057155587            16.591189279431553            41128.615681284944             3502.292605925635            1822.1404323755955            5122239.2422227785             894433814.4089338            3.0047842288581976           -1335.4464207445162           -13024.580451375885           -28792.491935472273             -420.460683069712             2946.725790447834
                       13        813.9115096286995         0.45734816734082                     0.01      0.11594072694495844   -8.362862840160341e-05   -2.278685260244673e-06       332.29622552089063    0.0038287934657399384       0.0654295350269034     0.028042994454817765      0.12248136977340007       1.2536045966402993         -0.003089646040767133            -1.269393359452807           -2.0769509411329876          -0.07649329966208497            -730.7705165890144            -72369.26106885001          -0.08698660574208385            -1479.686442432303              3.57171623533795            222.39405155284547          0.009722149811883239            10.665059208655231            26.568894674177148            48342.077914418594            -38334.13100524918             798.2563136308182             7588358.764960173            1313279029.6850078           -142.88044948736658            515466.94376887876            -14574.77723073642            -36360.30787127634           -5401.6373042835385            42164.495121302956
                       14        824.7219500058478       0.4612258415510591       0.8876541593347209      0.11628529573200547   -8.121020372484295e-05  -2.1459887054200054e-06        341.5856304069605    0.0018166855578026623      0.06108766941405012     0.026451403879413807       0.1223403357992991       1.2209251773055638        -0.0025491240219097165           -0.9247112074315537           -1.2968139106132355          -0.04586496303568246            -730.2330888830677            -42881.13777447947          -0.07955508183322796            -4087.378291119013             2.703343112767295             190.5622400447663         0.0026704511068342813             9.938849890105553            -32.22346327044539            -48011.41700824128             -9619.02388792666           -6059.9950552299015           -10465180.670488976            -1733131915.628704           -117.63823385083762           -223253.35868338236              22020.1589191654            54032.159920737846           -1708.2736424453485             32901.38436038799
                       15         830.127170194422      0.46316467865617866       1.3264812390020833      0.11645758012552898   -8.000099138646315e-05  -2.0796404280076717e-06        346.2303328499954    0.0008106316038340245     0.058916736607623484      0.02565560859171183      0.12226981881224863        1.204585467638196        -0.0022788630124810083           -0.7523701314209269            -0.906745395353358          -0.03055079472248121            -729.9643750300944             -28137.0761272942          -0.07583931987880001            -5391.224215462367            2.2691565514819683            174.64633429072674        -0.0008553982456888097             9.575745230830712            16.459510020437584            45317.782850032214             904.5199777002133            2293.1583058888605             4886595.385491389             864663042.2329313             -42.0172650988975              73027.0379901117           -13415.807587501919           -34704.861228736765            -989.7730147469529            11680.980170593019
