                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        833.1014197096191       0.3594687040908018        2.243442750812328      0.19965891786694448     0.008617596274628674   1.6889732609253414e-07        422.6271954559157     0.006856403369931352      0.07752629377137847     0.004778178323062357      0.43198567406517674       1.3541749346610108        80721.54018356034                      0.0        80721.54018356034
                        2        833.1014192827199      0.35946870408856957        2.243442744824079      0.19965891786704743      0.00861759514219155   1.6889732601464422e-07         422.627194988472    0.0068563806360992215      0.07752629379046001     0.004778178220704914      0.43198567406184385       1.3541749385396582        80721.22890903933   3.3504684619717344e-10        80721.22890903967
                        3         833.101419736384       0.3594687040975219        2.243442745813571      0.19965891786715817     0.008617596046217675   1.6889732607341129e-07       422.62719541255154    0.0068564033898845965      0.07752629376466663     0.004778178099200546      0.43198567406144206       1.3541749349022676         80721.5400717937   6.5685026153586095e-15         80721.5400717937
                        4        832.9095593063555      0.35946770088168517       2.2407514647839166       0.1996589641362543     0.008108647385374583   1.6886232019120166e-07       422.41711320051263   -0.0033608160820153728      0.07753486954663144     0.004732176027377726      0.43198417616400525         1.35591810721288       10738.234280255008        67.67459723991091        10805.90887749492
                        5        832.9095607237816       0.3594677013019464        2.240751176195225      0.19965896414914613     0.008108638827171501   1.6886231932523205e-07       422.41711064995053    -0.003360813574838011        0.077534869194136     0.004732163533963706      0.43198417594193134       1.3559181215625404       10738.229055373795        67.67456502218042       10805.903620395975
                        6        832.9149758832398      0.35946931509495444       2.2396401063905156      0.19965901372038994     0.008075535581424343   1.6885897216134836e-07        422.4072617492296    -0.003352554555921752      0.07753351507641129    0.0046838836549832315      0.43198331995518513       1.3559736227549577       10718.078843947873        67.56918787884531       10785.648031826719
                        7        833.4464316226771       0.3596268813824627        2.131443982385534      0.19966384712154897     0.004867094069999618   1.6853432065321086e-07       421.45104788514556    -0.002411183429732138      0.07740135638264804   1.0000000000027348e-07      0.43190006220343496       1.3613532655950182        7775.015563922919         57.4534565379944        7832.469020460913
                        8        833.1779954645162      0.35954729113207395       2.1860977235847256      0.19966140562890167       0.0064878707276871   1.6869832042220626e-07        421.9340805428291   -0.0028859997558737544      0.07746811296463975     0.002366138013688863       0.4319421191837201       1.3586356864039493        9737.997398914316        62.06856838207503        9800.065967296392
                        9        833.3122135435967       0.3595870862572683         2.15877085298513       0.1996626263752253      0.00567748239884336   1.6861632053770856e-07       421.69256421398734    -0.002648591592802946       0.0774347346736439    0.0011831190068444307      0.43192109069357754       1.3599944759994838        9171.848813260844        59.63714783331531        9231.485961094158
                       10        833.3793225831369      0.35960698381986544        2.145107417685332      0.19966323674838715     0.005272288234421489   1.6857532059545967e-07        421.5718060495664    -0.002529887511267542      0.07741804552814596    0.0005916095034222153       0.4319105764485063        1.360673870797251          8808.7341249743        58.51433602897501        8867.248461003275
                       11        833.4128771029069      0.35961693260116406       2.1382757000354324      0.19966354193496805    0.0050696911522105535   1.6855482062433525e-07         421.511426967356     -0.00247053547049984      0.07740970095539701    0.0002958547517111082       0.4319053193259706       1.3610135681961346        8552.944055483722        57.97615474431474        8610.920210228036
                       12         833.429654362792      0.35962190699181334        2.134859841210484      0.19966369452825852     0.004968392611105085   1.6854457063877307e-07       421.48123742625074    -0.002440859450115988      0.07740552866902252    0.0001479773758555538       0.4319026907647028       1.3611834168955765        8360.252701280297        57.71287025636205        8417.965571536659
