                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1       1029.9705872296217      0.48132044299598775         1.84281655322217      0.18102988093916783       0.0068086017316544  -4.9841022960696965e-06         327.819463051577     0.005278061884444794      0.06436470001670755      0.01294073812932291      0.24060587246757942       0.8831529517738481                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             24.24650851189321            40152.577977420646           -1.8686049977369095            1709.6914956713724             871071.3982348418            151695910.02585456            2133.9525184524136             16839199.94777789           -23032.156618169505           -57610.667981387895              833.666202806508            -595011.9129164747
                        2       1029.9705868738263      0.48132044296165843        1.842816553223246      0.18102988093883032     0.006808600458393242   -4.984102296157196e-06       327.81946271886403       0.0052780373450546      0.06436470005433333      0.01294073821456241      0.24060587246637727       0.8831529548166015       -1.7789773210097338e-11       -3.0514948592655045e-09         9.562720985438014e-13        -3.000069328764867e-11       -0.00028294692399251825       -1.9444300107625883e-05       -2.6617035473464056e-10          -0.03180304969187253         7.525155498733225e-09        1.7047899897315588e-06        -6.010747455320596e-11         6.761674183527096e-08            24.246464315907243             40152.53966775585            -1.868931353017785            1709.6893464264938             871069.9751548695            151695673.73033783             2133.949078106046             16839167.26559544           -23032.122115546914           -57610.603949115284             833.6667750810444            -595010.9618889834
                        3       1029.9705872083855       0.4813204429785509       1.8428165533202847      0.18102988093904918     0.006808601531439519   -4.984102296086888e-06       327.81946299556506     0.005278061914726735      0.06436470002525853     0.012940738165697043       0.2406058724659511       0.8831529523078555       -1.0618123269523494e-12        -1.549940422920473e-09         8.721300225210547e-11       -1.0547118733938987e-11        -4.449219580722937e-05        -3.820306821660729e-06        -4.480953066376969e-11          3.92453955583294e-05        1.7101958738052756e-09         7.274826574477089e-07        -8.141542995332428e-11        1.1866830974661802e-08            24.246508720611345             40152.57832182262           -1.8685826809490882            1709.6915166744873             871071.4306503941            151695915.35502902             2133.952517239573            16839199.946151704            -23032.15674537242           -57610.668342653225             833.6662060259098            -595011.9125586483
                        4       1029.7869942863713        0.481302728846984        1.842817108830186      0.18102970677989266     0.006151590192168905   -4.984147446227432e-06       327.64778088216855    -0.007384432706300204      0.06438411517515646     0.012984722298741553      0.24060525214497896       0.8847230335057035        -9.179647162522998e-06        -0.0015745910225560698         4.938737918378264e-07       -1.5480824459383296e-05           -146.00256433011003           -10.033368385741824       -0.00013734573552674192           -16410.592989605517         0.0038830316897831003            0.8796833883728539       -3.1016130022654125e-05          0.034890705152341224            1.3972345904907768              18683.9427663205           -376.70064894645435               530.29668073808            27876.835808235493            14149648.441924402             356.0139905934735            -60831.03390759829            -5382.102054162805           -25819.030293318545            1146.6136422312295           -104792.09344461736
                        5        1029.786992840932       0.4813027277208265       1.8428171241329938       0.1810297067725124     0.006151587319493964  -4.9841474468028125e-06        327.6477769689755    -0.007384426456778476      0.06438411579499993     0.012984724991870679      0.24060525202841448       0.8847230712845663        -9.179719434484923e-06        -0.0015746911254450107         5.074762877575898e-07       -1.5481480482767058e-05            -146.0032027023191           -10.033496248000425        -0.0001373488660811745           -16410.584890225357          0.003883155658476744             0.879737250955373        -3.102195824666864e-05           0.03489154468262602             1.397243160038043             18683.95059132238           -376.70014805191346             530.2970880650914            27877.185715119962            14149705.241446339            356.01455283750295            -60824.95076825558            -5382.107632176202           -25819.032615503416             1146.613540455014           -104792.24551822113
                        6       1029.7869537034298       0.4813026985388308       1.8428175152243114      0.18102970658074363     0.006151505782605945   -4.984147462133836e-06       327.64767464210496    -0.007384392309622019      0.06438413193488857     0.012984794598270576      0.24060524901993974       0.8847240581862942        -9.181676309594877e-06        -0.0015772850806191248         8.551130144714609e-07         -1.54985265954366e-05           -146.02132201076782           -10.036903142133912       -0.00013743072757761184           -16410.540635510588          0.003886383636203527            0.8811293789533214       -3.1172381984023716e-05            0.0349134758321348            1.3972344544099662            18683.912554400657           -376.69143220447717             530.2946072039925            27876.514086381776            14149620.481047295            356.01118647493615            -60838.11085489524            -5382.075923462041           -25818.779014373973            1146.6142511686587           -104791.26065355359
                        7        1029.786990970857      0.48130272786257666       1.8428170584238206       0.1810297067757381     0.006151585322989067   -4.984147447118108e-06       327.64778062027807    -0.007384432363996749       0.0643841154603287     0.012984720826771124      0.24060525201339755       0.8847230346013734        -9.179812938236865e-06        -0.0015746785254301522          4.49068133789865e-07       -1.5481193754101555e-05           -146.00364637007405           -10.033566313624675       -0.00013734594503912376            -16410.59254598024         0.0038830887242297103            0.8796539489642694        -3.102270909327575e-05          0.034890729500560956            1.3972354366530582             18683.94369138516            -376.7008294652422             530.2967735199203            27876.832343527913            14149649.935863538             356.0139888398754            -60831.03258452814            -5382.102654935145           -25819.035352793715             1146.613767824486            -104792.0934701716
                        8        986.4757268906164        0.465255847560496       1.3626327047582674      0.18094956565486542     -0.06174625967990678   -4.996655300975649e-06        306.2675902878068    0.0043684282827240635      0.07042348704432963      0.00949940230865351      0.23862172260143472       1.0753046864983282        -0.0021747430169502652           -1.4279640387103794          -0.42683008752346907         -0.007139136382436659           -15234.413647013596           -2789.5566457672076         -0.017241498211016143           -1178.8851478300667             1.211757405524416            -68.82671641338801          -0.09920749330723509             4.270038549432891            3.3563897572164447            26325.405643798455           -2114.9560654681027             880.0048345923035            48610.249992055295            11211976.775766728             638.5836735350227             6429563.321603623           -13848.106603325383           -50877.682270915226            4.8000325894665234           -178293.38767443187
                        9       1008.1313605884939      0.47327928820374005       1.6027249067942257      0.18098963621737904     -0.02779733474386894    -4.99040137360154e-06       316.95768558498764   -0.0015080022117880702      0.06740380110974305     0.011242062303697531      0.23961348737320687       0.9800138600020158        -0.0010919613320563941           -0.7147693148664628           -0.2134147968248394         -0.003577308603448021            -7690.208105671853           -1399.7950070763804         -0.008689421973271464            -8794.739068717792            0.6078202186070996            -33.97351651250758         -0.049619254718627485            2.1524646272926162             4.828702417050535             32018.22764572662            -653.0775192600611            1166.9987215799956            214820.79188136786             38939180.59853685             539.3670607002562             3637040.602387927           -20536.259740089834           -57322.445741017444            352.76373308481044           -152858.18343348682
                       10        997.3035437395552        0.469267567882118       1.4826788057762474      0.18096960093612222    -0.044771797211887863  -4.9935283372885955e-06        311.6126379363972    0.0014302130354679975      0.06891364407703635      0.01037073230617552      0.23911760498732076       1.0276592732501721        -0.0016333521745033296           -1.0713666767884236           -0.3201224421741534         -0.005358222492943573           -11462.310876342724            -2094.675826421982         -0.012965460092143805            -4986.812108273928            0.9097888120657592           -51.400116462947814          -0.07441337401293267             3.211251588362756             2.170802463576809            22739.158321057592            -1434.943983617827             663.0540999377242            37510.711346737146             8698762.834029967             597.2921440504703             5091946.787633076              -9960.0471939784            -39444.77216257485              175.850440866099           -167685.58676279013
