                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        499.8770565488254       0.6474535987067729       2.3692100429651455       0.4188175537268832     0.005262763928797411  -3.1569665892742026e-06        407.7735818327325    0.0048032021389484226      0.08196785345197788     0.016054459206938657        0.409669889315603       1.1082568179336263                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             71.57314320987727             61266.28543338533            1131.7403003125646             709.6060615857472             1451118.622421811            210806564.80991518             2218.684603404169             17147774.12140298             -36401.6843081666            -38672.60135428489             3337.631096716989            -616822.7560050164
                        2       499.87705547363635       0.6474535986531492       2.3692100422975306       0.4188175537267398     0.005262761764008856  -3.1569665893986817e-06       407.77358128544614    0.0048031765811670695      0.08196785351488554     0.016054459265876026       0.4096698893106759       1.1082568219808833       -5.3759453066959396e-11       -4.7665476504082305e-09        -5.934354242577279e-10       -1.2745360322696797e-11        -0.0004810641233359774        -2.766202553234327e-05        -4.378290668682894e-10          -0.03312288463358515        1.2581533037625546e-08         1.178747377483802e-06        -2.463557136067606e-10         8.993904386677008e-08             71.57301305534033             61266.22119938962            1131.7425676779133             709.6050925507418            1451116.8287327073            210806266.72260475            2218.6810219289196            17147740.098996308           -36401.629911347525            -38672.52193429085             3337.631481205485            -616821.7604898685
                        3       499.87705646189124       0.6474535986815365       2.3692100416196666       0.4188175537268387     0.005262763115602265    -3.15696658930975e-06        407.7735817319019     0.004803202214581062       0.0819678534673851     0.016054459204688593      0.40966988931038223        1.108256818679883        -4.346708237790154e-12        -2.243232760040175e-09       -1.1959811906257931e-09        -3.952393967665557e-12       -0.00018071003239330776        -7.899429266093605e-06        -8.066444934229367e-11         9.801990019653317e-05        3.0814434337500525e-09        -4.500129435758282e-08        -2.610384131074283e-10        1.6583480268018825e-08              71.5731442732847             61266.28793164411            1131.7403951925137             709.6061035899281            1451118.8697186739             210806599.2122952             2218.684599412726             17147774.10067102            -36401.68459338382            -38672.60292190979             3337.631122064613              -616822.75483039
                        4        499.3328401487936       0.6474264566240886        2.368872124022058      0.41881748113953454     0.004167037147529163  -3.1570295956198726e-06       407.49656804889804    -0.008133093850267385      0.08199969472062753     0.016084290874291644       0.4096673954186649       1.1103053727206769        -2.721082000159072e-05        -0.0024126295719363432       -0.00030037239385549697        -6.452208767271372e-06            -243.4948402818329           -14.001410148883853       -0.00022161102706754718           -16765.439602023685          0.006368253729929773            0.5966333470597274       -0.00012469484690358354           0.04552343971223492             5.743585064392791            25843.186784711284            1729.3289310250955             187.5053409843899            217948.94529088508            15619113.124632442            404.88184275125957            -88181.93186470059            -8909.759058682976            -656.8910813926831             3549.139852290986           -113093.75654451204
                        5       499.33283617389134       0.6474264555820362        2.368872077025589      0.41881748113778877     0.004167022168764595  -3.1570295960447646e-06        407.4965634478584     -0.00813308779541359      0.08199969542997121      0.01608429092041165       0.4096673951772939       1.1103054069066296        -2.721101874670353e-05         -0.002412722198820284        -0.0003004141684945536        -6.452363946844267e-06           -243.49816889618134           -14.001504569340549       -0.00022161470789924353           -16765.431754933168          0.006368395598665976            0.5966342694598697       -0.00012470691545529708           0.04552419940007348             5.743613814026029             25843.21104801502            1729.3289048895856            187.50576097908214            217950.12000673657            15619182.407568397            404.88218558214896            -88177.89075458131            -8909.771559467437             -656.914009792446             3549.140538714396           -113093.85202364367
                        6       499.31950380006424       0.6474229821505846        2.368715655761503       0.4188174753071283     0.004116751756140996   -3.157031019948101e-06       407.48122916293494    -0.008114359181938324      0.08200206154734366     0.016084452692992714      0.40966659154870744       1.1104193409667207       -2.7877637438058403e-05        -0.0027214716611823064        -0.0004394552921268434       -6.9706448761290094e-06           -254.66937170142543           -14.317927532953858        -0.0002338821358380301            -16741.15947186922          0.006841619073155724            0.5998697210811421        -0.0001648883447780136           0.04805606740209751             5.832401584361754            25920.211209463294            1729.2553476317114             188.8534835949932            221730.71720317818            15822655.307419509             405.8151001419242             -76707.7237436638            -8948.464184578903            -729.8317152385047            3551.4919549775736           -113353.99305250768
                        7        478.9250822732995       0.6420763999049517        2.127585045666261       0.4188085182517225     -0.07273623754243544  -3.1592110555048292e-06        383.8741249612528      0.02295345419760306      0.08564157398826548     0.016321078066250227      0.40842815952990236       1.2858212973405063        -0.0010475987137762957           -0.4779732268285504          -0.21477777537678633        -0.0008031533476159246           -17333.111438051743           -498.77027347258587          -0.01911956549718375             23522.72666801641            0.7347441072575205            5.3323771862313905         -0.062086489285032014            3.9458773201528894            111.63200255215158             75256.66342570852            -5827.146555562737              797.062399825399            172250.98268514223             32654657.48169409            3454.8426405144064            32574805.705172855            -79107.32141925822            -88486.00729960577             2349.028169456519            -960432.1425177853
                        8       489.12896121104654       0.6447514282645201        2.248228584844159       0.4188129996956285     -0.03428460019745313   -3.158120325562351e-06        395.6853465050754    0.0074101801736678385       0.0838206343544465     0.016202684470270935      0.40904777747428367       1.1980633350305916        -0.0005374047668889432          -0.24019292820024338          -0.10753907388532132       -0.00040480277819159797            -8788.303139166786           -256.38584181073486         -0.009670588262125648             3378.643532996363           0.37055618049372513             2.964505266645559          -0.03110559206596641             1.995700379932562            104.22310375465698              98602.2094619283           -124.77679387964156             935.4671109966503             806776.9108072628            140011870.15088364            2001.5411507471354             16967915.46344026           -130156.11271047533           -100171.65756460314            2552.5911315401786            -556796.1378303663
                        9       494.23090067991984       0.6460889424443044        2.308550354433108       0.4188152404175815    -0.015058781524961984   -3.157574960591112e-06        401.5909572769867  -0.00036145683829977293      0.08291016453753702     0.016143487672281288       0.4093575864464743       1.1541843538756342        -0.0002823077934452783          -0.12130277888608987           -0.0539197231395888       -0.00020562749348190183             -4515.89898972431           -135.19362597985642         -0.004946099644596598           -6693.3980345136615           0.18846221711182884            1.7805693068526085         -0.015615143456434997            1.0206119098223985            109.69872807906265            126645.99934772767            1766.2969928916827            1251.7079004873808             2160950.117161024            369223614.61500734            1248.6056408463407              8967228.71495564           -151548.78044139163           -119168.30858594515             2714.349584433211           -347659.61843659054
                       10        496.7818704143567       0.6467576995341965       2.3387112392275835        0.418816360778558   -0.0054458721887164115  -3.1573022781054923e-06       404.54376266294236    -0.004247275344283578      0.08245492962908227     0.016113889273286466      0.40951249093256964       1.1322448632981557       -0.00015475930672343452          -0.06185770422901311         -0.027110047766721754       -0.00010603985112705377           -2379.6969150030714            -74.59751806437013         -0.002583855335832095           -11729.418818268672           0.09741523542087792             1.188601326956168         -0.007869919151667902            0.5330676747673192            445.48496373755006              588550.601661293             6737.985205142629             6855.954198174088            22306386.994787596             3749481157.270334             780.9854438758125             4347392.148549792            -553769.0761964812            -581788.6937190213            2976.6252859000833            -223162.5876573194
