                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        818.1300805512064       0.2464279266072427       2.4304047648128217      0.22602130810885834    0.0067383504629572885   -3.082865493765074e-06       360.92235846949393      0.00561641252314583      0.23877560466383527     0.027164994153297754       0.8108756104215301       0.8309980691156702       239651.31335176836                      0.0       239651.31335176836
                        2        818.1300799891834      0.24642792660070345        2.430404760753734       0.2260213081086555     0.006738348497766205   -3.082865493867303e-06        360.9223580574277    0.0056163882314907475      0.23877560467902356     0.027164994154758905        0.810875610417112       0.8309980720018263       239650.74694448404   3.8280404448967773e-10       239650.74694448442
                        3        818.1300805110329      0.24642792660599175       2.4304047627982577      0.22602130810866553     0.006738349771079642  -3.0828654937742498e-06       360.92235838925797     0.005616412583763703      0.23877560466547043     0.027164994136662592       0.8108756104163486       0.8309980696493829       239651.31275773037    5.557974319645496e-14       239651.31275773037
                        4        817.7288621779437      0.24642325834618012       2.4275070527549403      0.22602116330828836     0.005335435130815044  -3.0829384736669943e-06        360.6281916491618    -0.011724972565773633       0.2387864473194524     0.027166037243684108       0.8108724564363666       0.8330584451914336        38431.88343052851       195.08769192488498         38626.9711224534
                        5        817.7288604297011      0.24642325839686946        2.427506955611963      0.22602116330112457     0.005335427426609218  -3.0829384725242257e-06        360.6281878677705    -0.011724958424424566      0.23878644744791236     0.027166036859366766        0.810872456180125       0.8330584712040094        38431.87213038521       195.08737651040332        38626.95950689561
                        6        817.7288539070144      0.24642325852433042       2.4275066567052725      0.22602116327892036      0.00533539907242621   -3.082938469173584e-06        360.6281757384923    -0.011724964252322893      0.23878644786308878     0.027166035708526853       0.8108724554017277        0.833058554682352        38431.84829836589       195.08751633640424       38626.935814702294
                        7        817.7288231968821        0.246423257585927       2.4275068348042685      0.22602116325983135     0.005335414779373049  -3.0829384284958656e-06        360.6281898246465    -0.011724969847260066      0.23878644800827295     0.027166038878880732       0.8108724556692156       0.8330584577775862       38431.875581456705       195.08763717500798        38626.96321863171
                        8        799.6730723568284       0.2468127191604058       1.5623459086248932      0.22595701123144393     -0.07338504580646711   -3.073121007869439e-06        325.8768342982148     0.006947360195028889       0.2399738016354705     0.023812193705195498       0.8086122078047026        1.072203106776886        64578.97485866268        716.0482329073691        65295.02309157005
                        9        808.7009672673861      0.24661798875329297       1.9949264806899158      0.22598908726986613     -0.03402480533782603  -3.0780297407682164e-06        343.2525129736883   -0.0023888061853723705      0.23938012447746143     0.025489115474439803       0.8097423321205346       0.9526307759841598       35314.389613574866       226.55616119660743        35540.94577477147
                       10        808.7009652836963       0.2466179886840029       1.9949263529427625       0.2259890872625302     -0.03402480712256711   -3.078029740752388e-06       343.25251125648055   -0.0023888059182825255      0.23938012493380684     0.025489115530704348       0.8097423319000758       0.9526307848709522       35314.386168484416        226.5561746895141        35540.94234317393
                       11        808.7009422279712        0.246617983908381       1.9949261037127854      0.22598908716262156    -0.034024817474992516   -3.078029747917076e-06         343.252505091049    -0.002388804746289705      0.23938013297008404      0.02548912995421286       0.8097423313570329       0.9526308191678544       35314.375091224356       226.55625611228865        35540.93134733664
                       12        777.8785301384946       0.2455413643210027                     0.01      0.22587510207891137     -0.06175598934709596  -3.0777837988790553e-06        316.5706570984977    0.0017612174591005703      0.24647078800332803      0.02636335012394618        0.806316859485164       1.0907131446207927        30934.86671798924        535.0992940483004        31469.96601203754
                       13        793.2897487029403      0.24607967653714785        1.002463240344957      0.22593209467438874       -0.047890397342461   -3.077906769823636e-06         329.911585036093  -0.00031379436313590074      0.24292545624039474      0.02592623279919299       0.8080295958028493       1.0216719603024762        13380.38877687205       356.10490666507934        13736.49368353713
                       14        785.5841394207174      0.24581052042907528       0.5062316201724784      0.22590359837665006     -0.05482319334477848   -3.077845284351346e-06       323.24112106729535     0.000723711547982335      0.24469812212186137     0.026144791461569585       0.8071732276440067       1.0561925524616345       17806.265093974696        439.4213951173463       18245.686489092044
                       15        789.4369440618289      0.24594509848311155       0.7543474302587185       0.2259178465255194     -0.05135679534361974  -3.0778760270874906e-06        326.5763530516942   0.00020495859242321713      0.24381178918112806      0.02603551213038129        0.807601411723428       1.0389322563820553       17085.041684471853        396.2179745813769        17481.25965905323
                       16        791.3633463823846       0.2460123875101297       0.8784053353018368       0.2259249705999541    -0.049623596343040366  -3.0778913984555633e-06       328.24396904389357   -5.441788535634137e-05       0.2433686227107614      0.02598087246478714       0.8078155037631387       1.0303021083422657        17508.50006897102         375.775146545769        17884.27521551679
                       17        792.3265475426626      0.24604603202363878       0.9404342878233969      0.22592853263717141    -0.048756996842750686  -3.0778990841395994e-06        329.0777770399933  -0.00018410612424612106      0.24314703947557806     0.025953552631990066       0.8079225497829939        1.025987034322371        17891.90667932973        365.8434530860594        18257.75013241579
                       18        792.8081481228014      0.24606285428039332       0.9714487640841778       0.2259303136557801    -0.048323697092605845  -3.0779029269816176e-06       329.49468103804315  -0.00024895024369101047       0.2430362478579864      0.02593989271559153       0.8079760727929216       1.0238294973124236       4985.4996585051185        360.9500364957282        5346.449695000847
                       19        792.5673478327319      0.24605444315201602       0.9559415259537882      0.22592942314647574     -0.04854034696767826  -3.0779010055606083e-06        329.2862290390182  -0.00021652818396856576      0.24309164366678224     0.025946722673790796       0.8079493112879578       1.0249082658173974       18004.448460409054       363.39070894593357        18367.83916935499
                       20        792.6877479777667      0.24605864871620467        0.963695145018983      0.22592986840112791     -0.04843202203014205  -3.0779019662711127e-06       329.39045503853066  -0.00023273921382978811      0.24306394576238433     0.025943307694691164       0.8079626920404397       1.0243688815649103       47303.525373137854       362.16886375959075        47665.69423689744
                       21        792.7479480502842      0.24606075149829898       0.9675719545515804      0.22593009102845402     -0.04837785956137394   -3.077902446626365e-06       329.44256803828694  -0.00024084472876039972      0.24305009681018536     0.025941600205141347       0.8079693824166807        1.024099189438667        4582.466038968792       361.55907288734943        4944.025111856142
                       22        792.7780480865428      0.24606180288934615       0.9695103593178782      0.22593020234211703     -0.04835077832698989  -3.0779026868039914e-06       329.46862453816505  -0.00024489748622570466      0.24304317233408587     0.025940746460366437       0.8079727276048012       1.0239643433755452        4213.663503244771       361.25446038146123        4574.917963626232
                       23        792.7629980684135      0.24606127719382256       0.9685411569347302      0.22593014668528552     -0.04836431894418192  -3.0779025667151787e-06         329.455596288226   -0.0002428711074930522      0.24304663457213563     0.025941173332753892       0.8079710550107408       1.0240317664071061       4137.1034422218045       361.40674305688606         4498.51018527869
                       24        792.7705230774781      0.24606154004158434       0.9690257581263051       0.2259301745137013    -0.048357548635585904   -3.077902626759585e-06        329.4621104131955  -0.00024388429685937886      0.24304490345311075     0.025940959896560166        0.807971891307771       1.0239980548913257       4131.5423257155835        361.3305958247938        4492.872921540377
