                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1       444.61909764018264      0.48326241395223846        2.195585167853672       0.3119277827382035    0.0032217971354472183   -2.643647910041711e-06        355.7784893565942    0.0035839127652193595      0.10920773392251609     0.019021690948496178       0.8628937172779456       1.2313306548781537                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             4.378762961273861             8162.858245068803             5504.701871594196             639.7869994399975             652024.9982836562            -79871234.02548572             235.1443018324994            2663669.0069906013             69.85215692314588             14857.66346827742            6734.5455047504265           -55246.467327096696
                        2        444.6190972385614      0.48326241390861624        2.195585148027299      0.31192778273741406     0.003221791220620514  -2.6436479097537492e-06       355.77848908681057     0.003583888584372935      0.10920773392174148     0.019021690809436494       0.8628937172172451       1.2313306573573803       -2.0081063212273877e-11       -3.8775303955339444e-09        -1.762344265582922e-08        -7.017102948086378e-11        -0.0013144059343061757         6.399145686962405e-05       -2.1582691260846333e-10          -0.03133837696626257       -1.5492329641375588e-10         -2.78119367813634e-06       -3.0350277846480363e-09        5.5093924484279136e-08             4.378637745944585             8162.814735615901             5504.698416549958              639.785721834327             652020.7614646751            -79872290.47069693            235.14080737430538             2663635.912988077              69.8796932392173             14857.71080619428             6734.546769298459            -55245.49867838888
                        3       444.61909818301274       0.4832624139272135        2.195585148764585      0.31192778273753285    0.0032217943138293866  -2.6436479094343174e-06       355.77848941459814     0.003583913088354193      0.10920773389646105     0.019021690770721737       0.8628937172154065       1.2313306537968685        2.7141504688188435e-11       -2.2244428521389636e-09       -1.6968077510960534e-08        -5.961157493554008e-11        -0.0006270261848320382        0.00013497630009609533         4.640314728021622e-11        0.00041878274429502094       -5.2110094017621114e-09       -3.5554888200284296e-06       -3.1269542510869992e-09       -2.4028561856286817e-08             4.378762054539649             8162.857046266641             5504.701730097824             639.7870543573227             652025.2817581266             -79871374.7267954              235.144288646248             2663668.938250804             69.85352213024706            14857.662815892192             6734.545793133673            -55246.46422817715
                        4        444.5858631261549      0.48325880417638334       2.1939445179324792       0.3119277174108011     0.002732339963547769     -2.6436240809814e-06       355.75616451868063    0.0015829262111685888      0.10920766982191092     0.019010183636057016       0.8628886942589278        1.231535813091105       -1.6617257013876953e-06        -0.0003208689648993691        -0.0014583554855048437        -5.806880211246657e-06            -108.7682604220998             5.295346735733274        -1.785987033085803e-05            -2593.278574049799       -1.2820121034207153e-05          -0.23014624878324452       -0.00025115095089178746          0.004559071398915451            -5.857016488322394             4310.418298810244             5188.965058557687              527.105605338838             210539.5994260718            -188013211.0994476           -55.231854704303444            -84951.86231088557             2291.413319871531             18814.06930496956             6850.016263108065             25182.82184596054
                        5        444.5858636187754       0.4832588041531629        2.193944499255541      0.31192771741014974    0.0027323397474388242  -2.6436240803082985e-06       355.75616455440803    0.0015829262321919958      0.10920766979678842     0.019010183460668045       0.8628886941972461       1.2315358127308687       -1.6617010703612324e-06       -0.00032087102893719864        -0.0014583720872277043        -5.806938110610973e-06           -108.76830844630979             5.295496313846118       -1.7859841748941108e-05           -2593.2785468034635        -1.282514553446745e-05          -0.23014975656265868       -0.00025115403497477645          0.004559063393664667            -5.857016443818761             4310.418353405984            5188.9649868296865              527.105621670384            210539.56735619443            -188013235.7552893            -55.23185516373879            -84951.86596703125             2291.413310407689             18814.06848308931             6850.016280741458              25182.8216606749
                        6       444.58586408962583       0.4832588041168301        2.193944480804003       0.3119277174089348    0.0027323400584519297   -2.643624077781096e-06        355.7561645886811    0.0015829261749271796      0.10920766976940605      0.01901018339290029       0.8628886941171485       1.2315358124351574        -1.661677527840766e-06        -0.0003208742585216997        -0.0014583884885948824        -5.807046103238159e-06           -108.76823933228636            5.2960579143837245       -1.7859814330495284e-05            -2593.278621018665       -1.2830622009296631e-05          -0.23015111191779236        -0.0002511580398545376          0.004559056822303928            -5.857016315254755             4310.419153543604              5188.96496811324             527.1056430738636            210539.61261656898           -188013197.64072844           -55.231852239131705            -84951.85354006314             2291.413029517188             18814.06718814251             6850.016217451909             25182.82064378703
                        7        444.5858633712537      0.48325880397678145       2.1939445048337127      0.31192771740765673    0.0027323399766186994   -2.643624079305594e-06        355.7561645358889    0.0015829262086288665      0.10920766989168769     0.019010184210310258       0.8628886941678109        1.231535813124233        -1.661713446446811e-06       -0.00032088670728964216        -0.0014583671288528578        -5.807159711126688e-06           -108.76825751744865             5.295719137062552          -1.7859856564246e-05            -2593.278577341279       -1.2806165680667723e-05          -0.23013476371840091       -0.00025115550673637793          0.004559072135096937            -5.857016487965824             4310.418471453174             5188.965068409597             527.1056150654153            210539.59947147305            -188013210.1404567           -55.231854881110465             -84951.8635989298            2291.4132477493263            18814.068170115363            6850.0162461676255            25182.821766816633
                        8         486.847184255558      0.48078626846233186       0.5712826991424755      0.31185170778433735    0.0017817936310309114   -2.521858763795758e-06       358.82540709179165    0.0007575220590572457      0.10693791140174481     0.007357773303018849       0.8568786187650124       1.2022833763832665          0.002111404330768767          -0.22010182132503114           -1.4438244166321748         -0.006762218121434157            -320.0007787591793            27064.254721322795         0.0024375341881579518           -3663.0023551860995          -0.45396450415425554           -233.27835290954658          -0.30075492564666234           -0.6454950776641599            0.4723720213686033             22636.67246026619           -11238.514815343704            1529.9206455720348            -548100.2101947239           -301847745.42450744             45.59288734491079             311889.2026705243           -1984.2068305621626           -40916.345706118234             4489.261164448981           -17324.856412477075
                        9       465.71652369085655      0.48202253631935754       1.3826136085374774       0.3118897125975692    0.0022570667972893403  -2.5827414223885793e-06       357.29078580523617     0.001170224135112917      0.10807279061182787     0.013183978469537934       0.8598836565119701       1.2169095947371857         0.0010548713025336951          -0.11021134514497019           -0.7226413860588398         -0.003384012500825169           -214.38451959063957            13534.775034029217         0.0012098371589135697           -3128.1404646179494          -0.22698866213764488           -116.75424957916489          -0.15050303829877706          -0.32046800313262225           -2.4967971098107022            17902.875400167937            1286.4791366113786            1290.1537422093415              62874.8550169097           -204524439.79176742           -13.091709745676471              58370.8672042192           -1479.6754168442956            -22212.25181190629             6065.359678997025            3263.6342043987443
                       10       465.71653043623473       0.4820225335013256       1.3826134720571641      0.31188971255067854    0.0022570499971612296  -2.5827414006692264e-06        357.2907862476568    0.0011702085271866262      0.10807279109514692     0.013183984593057686       0.8598836549017017       1.2169095904232765         0.0010548716398026045          -0.11021159563669632           -0.7226415073746738        -0.0033840166688836604           -214.38825295244195            13534.779860552077         0.0012098375128500722            -3128.160692490422          -0.22698856547383459           -116.75412710876985          -0.15050311881219522           -0.3204680989972718            -2.496896496003839            17902.775354047317            1286.4754715754414            1290.1505865300169             62859.94797856769           -204528971.90348893           -13.094457746579646            58345.272148400785            -1479.640583363071           -22212.100188435932             6065.362973790377            3264.3933189846452
