                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        798.6906431026712       0.6781775040352381        3.129166385322904      0.14465655160340402     0.004984934773472829  -1.6225032623195388e-06        375.3436488063631    0.0062718575336773935     0.027570918115963003     0.020598478269149047       0.8034790539810523       0.7791066394229945        377958.3368811188                      0.0        377958.3368811188
                        2        798.6906426032492       0.6781775039907583        3.129166385290266      0.14465655160311058     0.004984933660562981  -1.6225032623901301e-06        375.3436483282554     0.006271831594096699      0.02757091821532656     0.020598478325753306       0.8034790539762444       0.7791066424036874       377957.58928460785   4.3615232480397004e-10       377957.58928460826
                        3        798.6906431127624       0.6781775040148184        3.129166385139439      0.14465655160328705     0.004984934547584515  -1.6225032623292202e-06        375.3436487104399     0.006271857569473552      0.02757091813290597      0.02059847828177612       0.8034790539760723         0.77910664003654        377958.3366169178     6.50935083821614e-15        377958.3366169178
                        4         798.274846787778        0.678140472174957        3.129139212404559      0.14465630729660628     0.004058375926699207   -1.622562033413679e-06        374.9455978037542     -0.01532427445623959     0.027653643758132805       0.0206456044393756       0.8034750510735862        0.781588230691883        67009.36333769385        302.3181593927368         67311.6814970866
                        5        798.2748469613763       0.6781404712738756       3.1291392080949345       0.1446563072914467    0.0040583770591121815  -1.6225620332558236e-06       374.94559231657104      -0.0153242672442442     0.027653644770125444     0.020645605437508954       0.8034750507855123       0.7815882663539678        67009.35059509268        302.3179573107147         67311.6685524034
                        6        798.2748481068215       0.6781404540529979         3.12913912599541      0.14465630719270028     0.004058391737736129  -1.6225620306761416e-06        374.9454868664971     -0.01532424660811207     0.027653664255382678      0.02064562445767098       0.8034750453305906       0.7815889509946552        67009.11894334709         302.317376802308         67311.4363201494
                        7        798.2748483755666       0.6781404713787564       3.1291391828935273      0.14465630729363502     0.004058365272674173  -1.6225620339603917e-06       374.94559649348076    -0.015324273542384876     0.027653643439423607      0.02064560338327797        0.803475050744658        0.781588237400149        67009.36102024077       302.31813600868924        67311.67915624946
                        8        800.6053611570799       0.6693574188370888       3.0593619545810657      0.14460767889414913  -0.00048745916408686474  -1.6219523840599195e-06        325.0527453572901  -0.00045169068093032713      0.03626319052625703     0.028248883843462958        0.800607793558465       1.1035951835486935       13604.627840905852        35.40136203208672        13640.02920293794
                        9        799.4401039724288       0.6737489455060228        3.094250583492812       0.1446319930953777    0.0017854583813061717  -1.6222572087367993e-06       349.99917158052216    -0.007887982568584959      0.03195841714219492      0.02444724414141928       0.8020414223160256       0.9425917071202883       25881.621495198222       131.76754192525397       26013.389037123477
                       10        800.0227325647544       0.6715531821715558        3.076806269036939       0.1446198359947634    0.0006489996086096539  -1.6221047963983593e-06       337.52595846890614    -0.004169836624757644     0.034110803834225975     0.026348063992441117       0.8013246079372454       1.0230934453344909         15403.8560902725         74.3113972818809       15478.167487554381
                       11        800.3140468609171       0.6704553005043223        3.068084111809002       0.1446137574444563    8.077022226139416e-05  -1.6220285902291394e-06       331.28935191309813    -0.002310763652843985      0.03518699718024151     0.027298473917952037       0.8009662007478552       1.0633443144415922       12645.502645653478       52.538115982786444       12698.040761636265
                       12        800.1683897128357        0.671004241337939         3.07244519042297      0.14461679671960984    0.0003648849154355245  -1.6220666933137494e-06       334.40765519100216   -0.0032403001388008135      0.03464890050723374      0.02682326895519658       0.8011454043425503       1.0432188798880415       13968.640529456654        62.84519071378433       14031.485720170438
                       13        800.2412182868765       0.6707297709211306        3.070264651115987      0.14461527708203306   0.00022282756884845888  -1.6220476417714442e-06       332.84850355205015   -0.0027755318958223993     0.034917948843737626     0.027060871436574308       0.8010558025452027       1.0532815971648168       13358.508070015772        57.54676186864804       13416.054831884421
                       14        800.2776325738969       0.6705925357127265       3.0691743814624948      0.14461451726324467   0.00015179889555492695  -1.6220381160002919e-06       332.06892773257414   -0.0025431477743331913      0.03505247301198956     0.027179672677263175       0.8010110016465289       1.0583129558032045       13811.918294369205        55.00621605580789       13866.924510425013
                       15         800.295839717407       0.6705239181085243        3.068629246635748      0.14461413735385048   0.00011628455890816056  -1.6220333531147156e-06       331.67913982283613    -0.002426955713588588      0.03511973509611553     0.027239073297607604       0.8009886011971921       1.0608286351223983       12802.673618421755        53.76311030181985       12856.436728723575
                       16         800.304943289162       0.6704896093064233        3.068356679222375      0.14461394739915337    9.852739058477736e-05  -1.6220309716719274e-06       331.48424586796716   -0.0023688596832162874     0.035153366138178516     0.027268773607779823       0.8009774009725237       1.0620864747819951       12740.594387325706       53.148349212933816        12793.74273653864
                       17        800.3094950750395       0.6704724549053728        3.068220395515689      0.14461385242180483    8.964880642308663e-05  -1.6220297809505333e-06       331.38679889053265   -0.0023398116680301362     0.035170181659210015      0.02728362376286593       0.8009718008601894       1.0627153946117938       12693.378261185517         52.8426666155178       12746.220927801034
