                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                 backgr_grad_h             backgr_grad_alpha           backgr_grad_sca_sto                backgr_grad_wg        backgr_grad_gammatheta            backgr_grad_gammaq               backgr_grad_CO2            backgr_grad_advCO2               backgr_grad_z0m               backgr_grad_z0h             backgr_grad_FracH  backgr_grad_obs_sca_cf_CO2mh                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h              Costf_grad_FracH   Costf_grad_obs_sca_cf_CO2mh
                        1        765.3626102619882         0.76966631947028        4.160329501704436      0.17949903089749664    0.0005116380554238912  -3.1102059232358905e-06        401.5347893059157     0.004099995237287441     0.026974032450581956       0.0205131523631826       0.9239585338303026       0.5184959890974054                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0             98.99555112015327             217910.4867971657            -1288.346195312161            2846.7925750766717             4577057.359269279             728583763.5095978             5389.815429961849             39021049.50012412           -247889.24801085514           -153999.31222680284             6849.833913488621            -1512246.767515889
                        2         765.362609576028       0.7696663193823046        4.160329502054995       0.1794990308972313    0.0005116349355821587  -3.1102059234343363e-06        401.5347887112366      0.00409996844839278     0.026974032628605947      0.02051315247239147       0.9239585338256383       0.5184959914717944        -3.429800585763587e-11        -7.820035976793507e-09        3.1160772727566327e-10       -2.3586071367592214e-11        -0.0006932981627789088        -4.409907633290063e-05        -4.757432634505676e-10          -0.03471840748030253         3.560479827635631e-08        2.1841774222597365e-06       -2.3321344855276033e-10        5.2764200416296106e-08             98.99551793304788            217910.60239042525           -1288.3442342483384             2846.794408344215             4577066.463099646             728585140.4003313             5389.811656561991            39021013.520875774            -247889.2050139159           -153999.31563569236             6849.834181066847           -1512245.7230964056
                        3        765.3626097378145       0.7696663193166569        4.160329501500305      0.17949903089699906    0.0005116274454730916   -3.110205923888433e-06        401.5347890976318     0.004099992599518788     0.026974032619291304       0.0205131524909083       0.9239585338247579       0.5184959899544987       -2.6208681447315032e-11       -1.3655387931521545e-08       -1.8144971944719954e-10        -4.422881813878929e-11        -0.0023577668443450603       -0.00014500940535632252       -1.6662711459503043e-10         -0.003418548174038971        3.3741869714942745e-08        2.5545140308613767e-06        -2.772337914791478e-10        1.9046519916798843e-08             98.99575584025153            217911.40212179144           -1288.3428430849326            2846.8058750290998            4577104.1910103485             728591122.2083642             5389.814895219642            39021044.057858795           -247889.76496682776            -153999.6884261877             6849.834470471218            -1512246.619921019
                        4        764.5844510017488       0.7695665193585812       4.1607271779166926       0.1794987298529817   -0.0030275373774795674  -3.1104310416010636e-06        400.8601802288367    -0.026289558460274903     0.027175984405207576     0.020637039849141375       0.9239532426630768       0.5211895165685088        -3.890796301196815e-05         -0.008871121039888408        0.00035348996645012676       -2.6759512438011433e-05            -786.4834295341019            -50.02630337180674        -0.0005396872616631754             -39384.8615920408           0.04039039092512408             2.477749719175526       -0.00026455836129035676           0.05985616602452016            -77.81524959271448            -293611.8387572413            -797.5765460010687            -3480.617595641401            -10791312.33027918           -1778891975.0328488            1144.0179822230702           -1367434.8127719217             289912.4884722275             141061.6746764587             6949.717100632546            -343195.0306489504
                        5        764.5844514496267       0.7695665194624166        4.160727178150553      0.17949872985326387   -0.0030275353647287585    -3.11043104116279e-06       400.86018006803175     -0.02628955914397097     0.027175984224802333     0.020637039764484413       0.9239532426582318        0.521189517238482        -3.890794061807128e-05          -0.00887111181007643           0.00035349017432572       -2.6759487356839725e-05            -786.4829822561444            -50.02620597769971        -0.0005396873903071537             -39384.8624781109          0.040390354844075514             2.477748026036286       -0.00026455860354102073           0.05985618091281323            -77.80648706259728            -293574.6767506827             -797.513435007592            -3480.175487765829           -10790092.693528317            -1778691758.772329             1144.018018269238            -1367430.572578722             289876.4627495427            141042.12617618247            6949.7148688883235            -343195.1941948199
                        6        764.5844509892999       0.7695665193434141       4.1607271779932065       0.1794987298529382    -0.003027537375980809  -3.1104310415995386e-06       400.86018009428744    -0.026289558402006277      0.02717598442840615      0.02063703987337746       0.9239532426582728       0.5211895171374117        -3.890796363441496e-05         -0.008871122388074169         0.0003534900344624879        -2.675951630652188e-05            -786.4834292010445            -50.02630303289945        -0.0005396873693026009            -39384.86151652466           0.04039039556483908             2.477750203897233       -0.00026455860148710814          0.059856178666807376            -77.81524941774164           -293611.83809998474            -797.5765461714353            -3480.617587883012           -10791312.317650443           -1778891973.0231552             1144.017984476647           -1367434.7763926515              289912.487584891            141061.67415149132              6949.71710055785           -343195.03120818787
                        7        764.5844508813742       0.7695665192451875       4.1607271783328725       0.1794987298526669   -0.0030275373679100382  -3.1104310415841933e-06       400.86017950166723    -0.026289558360478204     0.027175984628642933     0.020637040044891815       0.9239532426355638       0.5211895196311666       -3.8907969030697134e-05          -0.00887113111933186        0.00035349033638788617       -2.6759540420565976e-05            -786.4834274075398            -50.02629962283891        -0.0005396878433987695            -39384.86146270428          0.040390435612195484            2.4777536341843294         -0.000264559736939951           0.05985623408358225            -77.81526957899061           -293611.92251311947             -797.576681397037            -3480.618592107809           -10791315.105705544           -1778892430.4542828             1144.017964433303            -1367434.911519671            289912.56798746134            141061.71789994484             6949.717104597107            -343195.0251589019
                        8        764.5840931494963       0.7695661768817517         4.16072844482336      0.17949872890219865      -0.0030274737123815  -3.1104309828365414e-06        400.8579707967889    -0.026289268115947707      0.02717665987238373       0.0206376327545351       0.9239531590807073        0.521198821970152       -3.8925855624592036e-05         -0.008901563424738393        0.00035461610571019264       -2.6844026488090674e-05            -786.4692817345314            -50.01324458909653        -0.0005414548073014431           -39384.485305792754           0.04052548436035488            2.4896078270500444        -0.0002687374797638586           0.06006295272770313            -77.72537532917356             -293227.624036788            -796.9032258847022           -3476.0468087573963           -10778783.169444643           -1776834590.3893228             1143.964515379003           -1367662.5976152744            289534.92963888345            140857.03550122038             6949.690781075769            -343181.1524305963
                        9        764.5844508586022       0.7695665192668094        4.160727177855243      0.17949872985272997   -0.0030275373459964974  -3.1104310415914714e-06       400.86018015944137    -0.026289558449339633     0.027175984744972025      0.02063704005389373        0.923953242655555       0.5211895168410849        -3.890797016929923e-05         -0.008871129197382841        0.00035348991182833817       -2.6759534815173283e-05            -786.4834225378642            -50.02630124020127        -0.0005396873171794596            -39384.86157786869           0.04039045887801392             2.477753814222605       -0.00026455873737840635          0.059856172081768695            -77.81518730809165            -293611.5740164373            -797.5760946768308            -3480.614444670481            -10791303.68855899           -1778890556.2194054            1144.0179814073358           -1367434.7857321722             289912.2289194975            141061.53429879065             6949.717084230855            -343195.0314725968
                       10        747.8708404882607       0.7528154030169403        4.227738394623389      0.17945181888009043   -0.0010021129047105227   -3.108045656186649e-06        283.2747217312078    0.0012794419072136693      0.05851936805038827      0.04909207832680751       0.9195796511390889       1.0170395484269317        -0.0008745884886863735           -1.4978592402968616          0.059919015927957744         -0.004196623769440558           -336.38910225209196             480.0593442758997           -0.0946080540597663            -3655.437115775608             6.309067119961262             571.5785192724982          -0.21894413456068348            11.078745762878363             51.25860053295902            221079.35150730258            1740.8040932967576            2850.6936105640934            12077466.208648022            1883493237.9542077            -142.0825984188317             -781963.510617518            -78396.82002898355            -32360.25015099635             7026.182300805963             49123.23779316493
                       11          747.87084051576       0.7528154030534728        4.227738394054529       0.1794518188799837   -0.0010021129133418799   -3.108045656484442e-06       283.27472201584294    0.0012794418346780967      0.05851936797763021      0.04909207826084103       0.9195796511443144       1.0170395472037028        -0.0008745884873114051           -1.4978592370495234          0.059919015422304746         -0.004196623778926797            -336.3891041701713            480.05927809966255          -0.09460805383205821             -3655.43720978171              6.30906710540965             571.5785179531686          -0.21894413429940915            11.078745735695499             51.25834923442187            221078.42388993572            1740.8018232701293             2850.681155497141            12077411.679812044            1883484474.8683455           -142.08262742453405            -781964.0003933706            -78396.43758394985            -32360.02836959237             7026.182553745393             49123.25096285641
                       12        747.8708405362903       0.7528154030626499        4.227738393936832       0.1794518188802003   -0.0010021129067164208  -3.1080456561814977e-06       283.27472205048275    0.0012794418625117748     0.058519367963834154     0.049092078247051085       0.9195796511428775       1.0170395470401206        -0.0008745884862848925           -1.4978592362337808          0.059919015317685224          -0.00419662375967553            -336.3891026978471            480.05934542061766          -0.09460805380434636           -3655.4371737092633             6.309067102650439             571.5785176773697          -0.21894413437125168            11.078745732060337             51.25860222747193            221079.35761777757             1740.804100407952             2850.693693772081            12077466.549277686            1883493291.7586884           -142.08259185075912            -781963.4845284878            -78396.82273573616            -32360.25176759751            7026.1823058301325             49123.23583186213
                       13        747.8708404840806       0.7528154030140458        4.227738394296293      0.17945181888001888   -0.0010021129046469024   -3.108045656230224e-06       283.27472171705233    0.0012794419139527053      0.05851936805434573      0.04909207832994325       0.9195796511331271       1.0170395484604604        -0.0008745884888953754            -1.497859240554147           0.05991901563720603         -0.004196623775800903           -336.38910223795415             480.0593345925249           -0.0946080540710907           -3655.4371070418174             6.309067120752754             571.5785193352131          -0.21894413485877282            11.078745763623445             51.25859979429627            221079.34874336532            1740.8040866004903            2850.6935738575244            12077466.047270354            1883493211.7493768           -142.08259842624943            -781963.5106581906            -78396.81888362323           -32360.249492719493             7026.182303285467             49123.23780800118
                       14        747.8708390928587       0.7528154020185547       4.2277382850816805       0.1794518188566219   -0.0010021128593448103  -3.1080456698041774e-06        283.2747166952666    0.0012794443143290491      0.05851936944085169       0.0490920794325743       0.9195796491244823       1.0170395608586582        -0.0008745885584564747            -1.497859329042248            0.0599189185575505         -0.004196625855532351           -336.38909217082255            480.05631815846317          -0.09460805808851928            -3655.433996154076             6.309067398053946              571.578541387834          -0.21894423529101312            11.078746039138952             51.25917001471192            221081.44082306873            1740.8092130906086            2850.7218017498367             12077589.35754332            1883512936.0012505           -142.08249380958028            -781961.8855630952            -78397.67984756113           -32360.750850749864             7026.182323505335             49123.19618698772
                       15        747.5759592892363       0.7528845948310372        4.104826691479391      0.17943085782066703   -0.0010217305793060192  -3.1220635940143445e-06       285.73258105906024    0.0025187268561676357     0.057889611865885204      0.04834302396849696       0.9177018416267607       0.9971602233188155        -0.0008893325486375944           -1.4917088568215793           -0.0493358313111511         -0.006059829051520261            -340.7485854955356            -2635.037950767556          -0.09264176659748437           -2049.3238219312675            6.1831158830606485             556.5974321062873          -0.31283461017709285            10.636982982698003            144.59925915047188             550174.1437961514            2569.4122674054456             7310.299761838802            30399996.555210747             4836483902.445276            197.84245031316198            2130105.4315957273           -222452.21245353902           -115435.54475941688             6896.331779228476             -48486.8810411534
                       16        747.7233998887484       0.7528499989239887       4.1662825430513895      0.17944133835037873   -0.0010119217420082708   -3.115054625100497e-06       284.50365139513406    0.0018990843816906523     0.058204489958136735     0.048717551147652235       0.9186407463829248       1.0070998858728735        -0.0008819605186619867           -1.4947840485592203          0.005291592308402926          -0.00512822641048041           -338.56884387381376           -1077.4893032459222          -0.09362491032862531           -2852.3804688534383             6.246091501510955             564.0879756893927          -0.26588937236888815             10.85786437278818             32.18182056593685             142481.0867920142             1570.323457986965            1765.1840061078472             6988250.539537331             1088333412.258853             50.55880358574416              893656.626040119           -49835.106516597385           -14637.468424410472             6877.171732697577            -4239.291445234078
