                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        689.1986423319877      0.15881453995858724       1.5706782191383346      0.23932222227826547      0.00431341363686104   -2.184747522058806e-06        378.5465524776069    0.0038141415505182448      0.02057194485357336     0.016226224986247224       0.6318680600300399       0.6057089424742252       464024.42472508474                      0.0       464024.42472508474
                        2        689.1986415873088      0.15881453993702133        1.570678218170503      0.23932222227764927     0.004313409893326458   -2.184747522283326e-06       378.54655199816426    0.0038141173076117895      0.02057194492334911     0.016226225069716903       0.6318680600281494       0.6057089448750113        464023.6534933697    3.823989539333504e-10        464023.6534933701
                        3        689.1986421869989      0.15881453994920164        1.570678218664666       0.2393222222778843     0.004313409943524416  -2.1847475222461912e-06        378.5465523617282    0.0038141416007336244     0.020571944871835456      0.01622622502852477       0.6318680600271427       0.6057089430780398       464024.40744868433   1.5172992176704362e-12       464024.40744868433
                        4        688.4837072011686      0.15879383539439113        1.569749044679778       0.2393216306788356     0.000719402155844135  -2.1849630741471884e-06        378.0862596133965    -0.019460462226924352     0.020638933643137156      0.01630636074504689       0.6318662451153896       0.6080138370331635       117550.49249310036        352.4616880840443       117902.95418118441
                        5        688.8411747665781      0.15880418767648918       1.5702136319090574      0.23932192647855055    0.0025164078963525877  -2.1848552981029974e-06        378.3164060455017    -0.007823160338203055     0.020605439248355256      0.01626629286564706       0.6318671525727148       0.6068613897536943       187113.60116474505         88.1154220210111       187201.71658676607
                        6        688.6624409838735      0.15879901153544013       1.5699813382944168      0.23932177857869308     0.001617905026098361  -2.1849091861250925e-06       378.20133282944914    -0.013641811282563702     0.020622186445746208     0.016286326805346977       0.6318666988440521       0.6074376133934289        120730.3768414917       198.25969954727486       120928.63654103897
                        7        688.5730740925209      0.15879642346491563       1.5698651914870965      0.23932170462876434     0.001168653590971248  -2.1849361301361407e-06        378.1437962214228     -0.01655113675474403     0.020630560044441682     0.016296343775196936       0.6318664719797209       0.6077257252132962       107833.41983990227       269.85347993934636       108103.27331984162
                        8        688.5730738651664       0.1587964234624233       1.5698651914962927      0.23932170462850594      0.00116865872393464   -2.184936129615151e-06        378.1437960652075     -0.01655113872123396     0.020630560070733776     0.016296343807356308         0.63186647197619       0.6077257260158132       107833.38266354888       269.85352825474996       108103.23619180363
                        9        688.5730739291524      0.15879642346114942       1.5698651914591881      0.23932170462848704    0.0011686535914704702  -2.1849361300070173e-06       378.14379611344594    -0.016551136775084567      0.02063056006792825      0.01629634381021426       0.6318664719764386        0.607725725777924       107833.41943155523       269.85348047596807        108103.2729120312
                       10        688.5730736703078      0.15879642345507217       1.5698651912451673       0.2393217046280475    0.0011686535914575032  -2.1849361298489393e-06       378.14379595806423    -0.016551136671679352     0.020630560104874792      0.01629634385861081       0.6318664719713699        0.607725726595182       107833.41917711463        269.8534777469252       108103.27265486156
