                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data               background                    Costf
                        1        508.0995732047842      0.46690410205813104       1.2155337337725405        0.430397168651542     0.006351243712789617   -6.566542075288476e-06        410.6815473961703     0.005778701601564223       0.2346521432996741     0.021611498752300333       0.6401612182755396       1.1529447215377369       122399.29373276963                      0.0       122399.29373276963
                        2       508.09957219938497       0.4669041020128541       1.2155337354182407      0.43039716865113387     0.006351241022054633   -6.566542075399562e-06        410.6815468386684     0.005778675294519277      0.23465214332755283     0.021611498810614135       0.6401612182697495       1.1529447258035361       122398.84688438347    4.492601154306264e-10       122398.84688438392
                        3        508.0995731229207      0.46690410203607124       1.2155337333589635       0.4303971686513309     0.006351242764187184  -6.5665420752730224e-06       410.68154730531626    0.0057787016953932185      0.23465214330746648     0.021611498780326775       0.6401612182690182       1.1529447222698594        122399.2930516228   1.0570525189318365e-13        122399.2930516228
                        4         507.623056131388      0.46688264267480317        1.216313727112638       0.4303969752342501     0.005075948152982482   -6.566594725562603e-06        410.4173148839712    -0.006689734648713199       0.2346653566468928         0.02163913704862       0.6401584739697999       1.1549665314813746       16611.003615980404       100.92010856017342        16711.92372454058
                        5       507.62305168827265      0.46688264165702636       1.2163137394915626       0.4303969752241778    0.0050759321798496005   -6.566594722741149e-06        410.4173105122755   -0.0066897269892979856      0.23466535704862068      0.02163913829137925        0.640158473646649        1.154966566778772       16610.994573824628       100.91998932111865       16711.914563145747
                        6        507.6229467276246      0.46688261872769393       1.2163140173789504       0.4303969749954344    0.0050755661306736265   -6.566594653535105e-06       410.41721051597887    -0.006689683167767914      0.23466536606936692     0.021639166182198712       0.6401584663486167       1.1549673731702592        16610.79865265619       100.91938503633178       16711.718037692524
                        7        507.6230450098835       0.4668826412041355        1.216313732653827        0.430396975211161      0.00507595383692395  -6.5665946921637405e-06        410.4173093318445    -0.006689733408866369      0.23466535693202065      0.02163913833268029       0.6401584732470927       1.1549665768987674       16610.998139719668       100.92008691875002        16711.91822663842
                        8        507.6230545094086       0.4668826416677367       1.2163136875156582       0.4303969752191049    0.0050759502280723744   -6.566594706792003e-06        410.4173139951317    -0.006689725756079781      0.23466535670696392      0.02163913765416182       0.6401584734507757       1.1549665390333286       16611.002219264465       100.91996427612794        16711.92218354059
                        9       474.26094097411124      0.46195621842272416       1.2449564784281915      0.43032687275258624   -0.0007786069287919447   -6.479636968332604e-06       391.13383741754603      0.00080679726451377      0.23587076507577198      0.02637144896210098       0.6379555712991442       1.3120920009788553        9430.987571105949        22.35880514607015        9453.346376252019
                       10        490.9419985527495      0.46441943054876367       1.2306351027704139      0.43036192399341816     0.002148670612095268   -6.523115846947603e-06       400.77557615075864   -0.0029414686920997135       0.2352680608613324      0.02400529300536049       0.6390570226344721        1.233529266230115        9176.634876055849       51.413931244838494        9228.048807300687
