                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                     data                    Costf
                      122        373.5227362255424       0.1955446950321911       1.0026380887734425      0.26323541930114025    0.0030808858339467114  -1.0506141088640755e-06        422.1005994538666   -7.231442079204701e-05      0.08929039328146951     0.007243780387155336        3.969756608829937        3.969756608829937
                      123       373.52273622538434       0.1955446950291109        1.002638088775243      0.26323541930029287    0.0030808857241715493  -1.0663394341864472e-06       422.10059945216614   -7.231431829285431e-05      0.08929039328171506     0.007243780401537154       3.9553600384990717       3.9553600384990717
                      124       373.52273622170327      0.19554469499232846       1.0026380888036779       0.2632354192897395     0.003080885031445523  -1.0649306020172073e-06        422.1005993595951   -7.231679884674174e-05      0.08929039328370426     0.007243780583245197        3.955431752968076        3.955431752968076
                      125       373.52272336437176      0.19554443204953037        1.002638241189524       0.2632353448736781    0.0030724760196701043  -1.0610922746478494e-06        422.1004596584306   -6.308848904333441e-05      0.08929041178166483     0.007245018694036204        3.898095043866864        3.898095043866864
                      126        373.5227233595335      0.19554443198845894       1.0026382412333756       0.2632353448552217    0.0030724760195722034  -1.0610922748198318e-06        422.1004596560038   -6.308848940836627e-05      0.08929041178556124     0.007245018898244415        3.898094851343631        3.898094851343631
                      127        373.5227233609643       0.1955444320749923        1.002638241194527      0.26323534486938804    0.0030724760197774897  -1.0610922745080508e-06        422.1004596572514   -6.308848889588974e-05      0.08929041176095175     0.007245018701104017       3.8980950396286462       3.8980950396286462
                      128        373.5227233568886       0.1955444320684935       1.0026382411696244        0.263235344866619    0.0030724760193027193  -1.0610922745346432e-06        422.1004596558331   -6.308848881015066e-05      0.08929041174012312     0.007245018696705909       3.8980950389694513       3.8980950389694513
                      129        372.8400944982041      0.19857312537723673        1.002360961942425      0.26243712360892407    0.0030652883248794907  -1.0434190688888893e-06       421.86097832087376  -3.9919933961250164e-05        0.085450056195513     0.008814368359153842       3.1134679307160296       3.1134679307160296
                      130       372.84009449813334      0.19857312537576502       1.0023609619436362       0.2624371236088169     0.003065288334774842   -1.059538773018037e-06        421.8609783215972   -3.991991020209832e-05      0.08545005619468447     0.008814368362886477        3.112679579649682        3.112679579649682
                      131       372.84009449814357      0.19857312537581978       1.0023609619435898       0.2624371236088075    0.0030652883481521237   -1.043419094405171e-06          421.86097832169  -3.9919906490136584e-05      0.08545005619465129     0.008814368362781815       3.1134678458332385       3.1134678458332385
                      132        372.8400944981125        0.198573125375387       1.0023609619438394       0.2624371236087652     0.003065288341593737  -1.0434104634788165e-06       421.86097832115877  -3.9919937361988026e-05        0.085450056194485     0.008814368363835525       3.1134769045099344       3.1134769045099344
                      133        372.8400908102225       0.1985730390807105        1.002361032879894       0.2624371165101436    0.0030667056679344286  -1.0534055343041915e-06        421.8610280302235  -3.8246941280480304e-05      0.08545000371442932     0.008814589314674277       3.1064727222716875       3.1064727222716875
                      134        372.8400907862435      0.19857303861113554        1.002361033232826       0.2624371164694464     0.003066709109347679   -1.068794350993171e-06        421.8610280579987  -3.8250044532426745e-05      0.08545000345907462     0.008814590500002939       3.1210365384547267       3.1210365384547267
                      135       372.84009078391506      0.19857303856538563       1.0023610332672066       0.2624371164654665    0.0030667094591267058  -1.0534078743599519e-06        421.8610280608059   -3.825034334261979e-05       0.0854500034341295     0.008814590615522856       3.1064674529602074       3.1064674529602074
                      136        372.8400907671379      0.19857303817834548        1.002361033542032      0.26243711643061957     0.003066710866128154  -1.0508172805704646e-06       421.86102818958204   -3.824689891454766e-05       0.0854500032308063     0.008814591589424875       3.1068911720557884       3.1068911720557884
                      137        372.8400825044413      0.19857287638180196       1.0023611551625708      0.26243710240464313      0.00306790261956549   -1.054159218844795e-06       421.86103768628044   -3.932101248632927e-05       0.0854499152179193     0.008815000019934632        3.105639448962946        3.105639448962946
                      138        372.8400824905609      0.19857287614505442       1.0023611554236227       0.2624371023633794    0.0030679026201725816  -1.0541592192071796e-06       421.86103768655136  -3.9321012992420316e-05      0.08544991501607661     0.008815000194823706       3.1056393760846244       3.1056393760846244
                      139       372.84008249123474      0.19857287636958668       1.0023611551874785      0.26243710242508056     0.003067902619803885  -1.0541592188330354e-06        421.8610376871537   -3.932101245202686e-05      0.08544991484561372     0.008815000044359502        3.105639426934563        3.105639426934563
                      140       372.84008238582027      0.19857287627819586        1.002361154451056       0.2624371024686117     0.003067902619367504  -1.0541592189223997e-06       421.86103768540556  -3.9321012446773706e-05      0.08544991374538256       0.0088150001421182       3.1056393651473617       3.1056393651473617
                      141         372.840082323433       0.1985728763741929       1.0023611551919454       0.2624371025230854    0.0030679026174694458  -1.0541592185318635e-06        421.8610376811521   -3.932101174608847e-05      0.08544991389331598     0.008815000090698407       3.1056393764715207       3.1056393764715207
                      142        372.8400824055268      0.19857287647216276        1.002361155145766      0.26243710237163376     0.003067902619485899  -1.0541592185136608e-06        421.8610376842318   -3.932101199882099e-05      0.08544991494131518     0.008815000065817957        3.105639430506054        3.105639430506054
                      143        360.9768870594695      0.19994244829896576       1.0013331599194324       0.2673829628511057    0.0029852784120993833  -1.0306314185037834e-06        421.6070232555056    8.497359750094254e-06   1.0000000000287557e-07     0.014945719705277465        318.1739228921276        318.1739228921276
                      144        366.9084847819554      0.19925766234038386       1.0018471575410015       0.2649100326278744    0.0030265905158324367  -1.0423953186742892e-06       421.73403047089306   -1.541182636811751e-05      0.04272500760895967     0.011880359862606047       1.6917786942867448       1.6917786942867448
                      145       369.87428364319834       0.1989152693610929       1.0021041563517863      0.26367356751625876    0.0030472465676989633   -1.048277268759542e-06       421.79753407858675   -2.736641942722339e-05      0.06408746141343946     0.010347679941270341        2.010568936488048        2.010568936488048
                      146        368.3913842125769       0.1990864658507384        1.001975656946394       0.2642918000720666       0.0030369185417657  -1.0453362937169156e-06        421.7657822747399  -2.1389122897670442e-05      0.05340623451119955     0.011114019901938194       1.6710786927196222       1.6710786927196222
                      147       367.64993449726614      0.19917206409556112       1.0019114072436979       0.2646009163499705    0.0030317545287990686  -1.0438658061956023e-06       421.74990637281644   -1.840047463289397e-05      0.04806562106007961     0.011497189882272121         1.61735644943291         1.61735644943291
                      148       367.64993449706355      0.19917206409092955       1.0019114072452577      0.26460091634940636    0.0030317544407939706  -1.0604964848849148e-06       421.74990637051576    -1.84005118703913e-05      0.04806562106129314     0.011497189891488895       1.6156591895569952       1.6156591895569952
                      149        367.6499344970742      0.19917206409098878       1.0019114072452113      0.26460091634939714    0.0030317544548910088  -1.0438657360974044e-06        421.7499063706119  -1.8400508038869464e-05      0.04806562106124376     0.011497189891393617       1.6173559924069227       1.6173559924069227
                      150        367.6499344969461      0.19917206408741275       1.0019114072466904       0.2646009163489642     0.003031754442372812  -1.0439163866937829e-06        421.7499063704104  -1.8400452100903467e-05      0.04806562106202905     0.011497189898658586       1.6172984950291798       1.6172984950291798
                      151        367.6499143588406      0.19917158441517588       1.0019115660378266       0.2646008561974078    0.0030240009618988516  -1.0457028544696941e-06        421.7496750931199  -2.1904959878225324e-05      0.04806574319143311      0.01149814680891708       1.5882112340624899       1.5882112340624899
                      152       367.64991433916697       0.1991715838789937       1.0019115662533253      0.26460085613215334    0.0030239981606191074   -1.030757207508095e-06        421.7496750303599   -2.189832607163386e-05      0.04806574331183011      0.01149814789548352       1.6020404405566424       1.6020404405566424
                      153       367.64991433446545      0.19917158375111557       1.0019115663047466      0.26460085611660855    0.0030239974772017356  -1.0457018386269555e-06       421.74967501529096  -2.1896749079768952e-05      0.04806574334058436     0.011498148154599225       1.5881761233521163       1.5881761233521163
                      154       367.64991433097947       0.1991715837503298       1.0019115663097384       0.2646008561170645    0.0030239975746584524   -1.044312199335815e-06        421.7496748674666  -2.1904737475414367e-05      0.04806574334277658     0.011498148154688383       1.5883140205792283       1.5883140205792283
                      155         367.649904250847      0.19917130904236677       1.0019116767245182      0.26460082269155133    0.0030225559291804137  -1.0451635436901876e-06        421.7496428148427  -1.8500328025929704e-05      0.04806580504158037     0.011498704836906194        1.580922795227557        1.580922795227557
                      156        367.6499042324666       0.1991713086045713       1.0019116769311207       0.2646008226272196     0.003022555928997672  -1.0451635436729848e-06       421.74964281407324  -1.8500327925229142e-05      0.04806580514531761     0.011498705446072417       1.5809223441317177       1.5809223441317177
                      157        367.6499042370897      0.19917130902349428       1.0019116767392193        0.264600822700095      0.00302255592971372  -1.0451635436213992e-06        421.7496428147695  -1.8500327983002983e-05      0.04806580497536858     0.011498704845573554       1.5809227889481694       1.5809227889481694
                      158        367.1566604240885      0.19784406184777098       1.0027335829955135      0.26478769527597584    0.0030402649308989903  -1.0428150539954946e-06       421.74596124589715   -1.689290950048286e-05      0.04599498122538989      0.01275180343358619       1.0880532228517885       1.0880532228517885
                      159        367.1566604239145      0.19784406184752876        1.002733582994376      0.26478769527595536     0.003040264882860876  -1.0594773939914241e-06       421.74596124443383   -1.689292738862885e-05     0.045994981225209314     0.012751803434668823       1.0861362176646097       1.0861362176646097
                      160       367.15666042392513      0.19784406184758715       1.0027335829943296        0.264787695275946    0.0030402648969032626   -1.042815022258897e-06       421.74596124452955   -1.689292358101298e-05      0.04599498122515985     0.012751803434586009       1.0880531283346613       1.0880531283346613
                      161       367.15666042379326        0.197844061847605       1.0027335829933277       0.2647876952759495    0.0030402648901636333  -1.0428392402255384e-06       421.74596124404565   -1.689289873650274e-05      0.04599498122484216     0.012751803435214702       1.0880251017245857       1.0880251017245857
                      162        367.1566424686224       0.1978440416411982        1.002733452857858       0.2647876919956852    0.0030365281719342985  -1.0485989296230544e-06        421.7458109183217   -1.844058647056686e-05      0.04599495593826408     0.012751913332299693       1.0774945532902753       1.0774945532902753
                      163        367.1566424201907      0.19784404164189032       1.0027334524916192       0.2647876919959828     0.003036524990025489  -1.0342520822771056e-06        421.7458107186569  -1.8432749513731708e-05     0.045994955826280076     0.012751913569458657        1.090350288199173        1.090350288199173
                      164       367.15664240327544      0.19784404164206446       1.0027334523638536       0.2647876919960976     0.003036523863251466   -1.048597792824612e-06        421.7458106488596  -1.8430018898043027e-05      0.04599495578725418     0.012751913652323896       1.0774742917344131       1.0774742917344131
                      165        367.1566424064089        0.197844041641279        1.002733452422905       0.2647876919965806    0.0030365243981945234   -1.047126524570782e-06       421.74581050868875  -1.8440335134656442e-05      0.04599495580633012     0.012751913617176473       1.0776226640854198       1.0776226640854198
                      166        367.1566329762393      0.19784404176702272       1.0027333810985972       0.2647876920555938    0.0030359022912175766  -1.0483848663061405e-06       421.74577177421173   -1.690563858249629e-05     0.045994934002518195      0.01275195981917647       1.0760179085197015       1.0760179085197015
                      167        367.1566329446467       0.1978440417669724        1.002733380789862       0.2647876920564205     0.003035902291119096   -1.048384866293956e-06       421.74577177367996  -1.6905638497978354e-05      0.04599493392813428     0.012751959906871871       1.0760178944950967       1.0760178944950967
                      168        367.1566329131953      0.19784404190807345       1.0027333808532948        0.264787692107641     0.003035902291189516  -1.0483848662720707e-06        421.7457717733116  -1.6905638391873396e-05       0.0459949337843471     0.012751959844817692       1.0760178939043472       1.0760178939043472
                      169       367.15663281841023       0.1978440419712627       1.0027333811214616      0.26478769218629356       0.0030359022910456  -1.0483848662212248e-06       421.74577177196124  -1.6905637995435414e-05     0.045994933505956515     0.012751959990287508       1.0760178794564936       1.0760178794564936
                      170        367.1566327840826      0.19784404170696301       1.0027333810621057       0.2647876922921246    0.0030359022906928457  -1.0483848662071795e-06        421.7457717715615   -1.690563786192455e-05      0.04599493340336816     0.012751959889701528       1.0760178786160597       1.0760178786160597
                      171       367.15663295382825      0.19784404177483333       1.0027333811089045       0.2647876920181207      0.00303590229085126  -1.0483848661707607e-06        421.7457717743447  -1.6905638537953173e-05      0.04599493397414142     0.012751959818992091       1.0760179063930617       1.0760179063930617
                      172        354.6523160344414      0.20007206570941496       0.9999829892531005       0.2756661116083816      0.00299268975249609   -1.036018802136095e-06       421.59240273287986   2.7713374237740173e-05      0.00888821365284917      0.01934547395438676       5.4701338202211405       5.4701338202211405
                      173        360.9044745053403      0.19895805373821884       1.0013581851758488       0.2702269018319877    0.0030142960218568333  -1.0422018342211178e-06        421.6690872535458   5.4038678276219275e-06      0.02744157382768367     0.016048716886781614       0.4832526334232154       0.4832526334232154
                      174        360.9044745049974      0.19895805373281694       1.0013581851757722       0.2702269018310298      0.00301429586782812  -1.0252307217472028e-06        421.6690872500776    5.403771699630456e-06     0.027441573831234967     0.016048716896151567       0.4928268701788496       0.4928268701788496
                      175        360.9044745049865      0.19895805373275605       1.0013581851758186       0.2702269018310391    0.0030142958534413507  -1.0422016698527898e-06       421.66908724998046    5.403767859910803e-06     0.027441573831304716     0.016048716896225505      0.48325146633108984      0.48325146633108984
                      176        360.9044745048504      0.19895805373003853       1.0013581851761242       0.2702269018305549     0.003014295851258633  -1.0421005469193363e-06        421.6690872517323    5.403906932459907e-06      0.02744157383297144     0.016048716901284878       0.4832003042545662       0.4832003042545662
                      177        360.9044605876516       0.1989578388499558       1.0013581839866261       0.2702268645155165    0.0030076711623456594  -1.0316199910788139e-06        421.6689470063297   1.4715778289365271e-06     0.027441716268046812     0.016049088378466907       0.4592687703515267       0.4592687703515267
                      178        360.9044605688652      0.19895783851574836        1.001358184007983       0.2702268644566176     0.003007666743835871  -1.0461850484617522e-06        421.6689470421668    1.479063627701717e-06     0.027441716479918526     0.016049088982252054       0.4727147303927212       0.4727147303927212
                      179       360.90446056216274      0.19895783839635986       1.0013581840155632      0.27022686443555394      0.00300766518135669   -1.031617149233156e-06        421.6689470550869    1.481743700846181e-06     0.027441716555569207     0.016049089197983857       0.4592253684429063       0.4592253684429063
                      180        360.9044605586298      0.19895783841222064       1.0013581840228585      0.27022686443902966    0.0030076660210710177  -1.0338578835862715e-06       421.66894687542896   1.4717484730316272e-06      0.02744171654884564     0.016049089169825923       0.4595658558464128       0.4595658558464128
                      181       360.90445221988296      0.19895768993960739        1.001358193486454      0.27022683826473626     0.003005707682340863   -1.030788200884673e-06        421.6689630099082    4.808762451543889e-06     0.027441810658397292      0.01604935741648745      0.45213426847398264      0.45213426847398264
                      182        360.9044522023729      0.19895768969231215        1.001358193513305       0.2702268382076741    0.0030057076823105746    -1.03078820093042e-06       421.66896300945825    4.808762253610843e-06     0.027441810806920125     0.016049357764374637       0.4521341454152155       0.4521341454152155
                      183       360.90445220653214      0.19895768997050778         1.00135819341914       0.2702268382586969     0.003005707682591692  -1.0307882008427458e-06       421.66896301003715    4.808762475359582e-06      0.02744181065486556      0.01604935743890417      0.45213426579522437      0.45213426579522437
                      184        360.6398855431244       0.1990596486596705       1.0002284326196538      0.27002001983261403    0.0030100411832165207  -1.0301359818389688e-06       421.67042057336056   4.8743350163681434e-06     0.027643405310795788     0.017058332997100745      0.31336265698641225      0.31336265698641225
                      185        360.6398855271364      0.19905964866197698        1.000228432634829       0.2700200198405832    0.0030100411833375368  -1.0301359818321142e-06        421.6704205734255    4.874335028810895e-06     0.027643405308663882     0.017058333002430613       0.3133626555619204       0.3133626555619204
                      186       360.63988552222156      0.19905964866491624       1.0002284326099535      0.27002001984087387     0.003010041183212089   -1.030135981842113e-06        421.6704205737059    4.874335058516476e-06     0.027643405301720686     0.017058333002664863       0.3133626558830535       0.3133626558830535
                      187         360.639885526276       0.1990596486584957       1.0002284326291468       0.2700200198325941    0.0030100411830774406  -1.0301359817710673e-06        421.6704205738833    4.874335023371317e-06     0.027643405293328788     0.017058332998689328      0.31336265602427354      0.31336265602427354
                      188       360.63988551237196      0.19905964866059245       1.0002284326171944         0.27002001982395    0.0030100411831902236  -1.0301359815601436e-06        421.6704205745886   4.8743349959986545e-06     0.027643405261514986      0.01705833300791855       0.3133626551494321       0.3133626551494321
                      189       360.63988551941225      0.19905964865936793       1.0002284326105022       0.2700200198241853     0.003010041183153642  -1.0301359816907057e-06       421.67042057383185    4.874334914926732e-06     0.027643405279641153      0.01705833300512999      0.31336265587012807      0.31336265587012807
                      190        350.3894284554125      0.20006918124487977       1.0001116797777974      0.27100231151979526      0.00299677580224689   -9.942807989146492e-07        421.9118245633066    7.704117675349316e-06     0.018666312738434054     0.019804140547895276      0.06681310275105333      0.06681310275105333
                      191        355.5146569992685      0.19956441495227512       1.0001700561987257      0.27051116567620465     0.003003408492731705  -1.0122083903768091e-06        421.7911225683336     6.28922634585873e-06      0.02315485902461492     0.018431236772498007      0.09189131043349272      0.09189131043349272
                      192        352.9520427273405      0.19981679809857744       1.0001408679882615           0.270756738598     0.003000092147489298  -1.0032445946457292e-06       421.85147356582013    6.996672010604036e-06     0.020910585881524474      0.01911768866019664      0.04936851061329265      0.04936851061329265
                      193       352.95204272728205      0.19981679809714897       1.0001408679889041        0.270756738597777     0.003000092115301761  -1.0204254469263258e-06        421.8514735659524     6.99665930170466e-06      0.02091058588263245      0.01911768866227664     0.055874129399725456     0.055874129399725456
                      194        352.9520427272929      0.19981679809720837        1.000140867988858      0.27075673859776744    0.0030000921297196215   -1.003244577871516e-06       421.85147356604733   6.9966630297316754e-06     0.020910585882552346      0.01911768866221579      0.04936849327936193      0.04936849327936193
                      195       352.95203981370315      0.19981671426569825       1.0001409045110068       0.2707567243606114    0.0029990040401385747  -1.0079038124158076e-06       421.85148748147776   6.4467389540782244e-06     0.020910648822977662     0.019117812299974193      0.04672119989467183      0.04672119989467183
                      196        352.9520397902395      0.19981671348083122       1.0001409049019203      0.27075672422681774    0.0029990006407534923   -1.023091933406364e-06        421.8514878744637   6.4538151596327205e-06     0.020910649399881243     0.019117813477136508     0.061782831499811425     0.061782831499811425
                      197         352.952039783696      0.19981671326160566         1.00014090501109      0.27075672418942487    0.0029989997073173237  -1.0079021153168294e-06        421.8514879843703    6.455796387651265e-06     0.020910649560978295      0.01911781380596831     0.046715458700320865     0.046715458700320865
                      198       352.95203977977894      0.19981671326187947       1.0001409050178245      0.27075672419009666    0.0029990000408305208   -1.009692995806961e-06        421.8514878207382   6.4469126291713844e-06     0.020910649564846867     0.019117813804934138     0.046927856129878875     0.046927856129878875
                      199        352.9520381641942      0.19981665907061133       1.0001409320006651       0.2707567149504694    0.0029987658654509917  -1.0078263883482622e-06       421.85151512504353    6.944600200534272e-06      0.02091068939096946      0.01911789508464347      0.04656195516999164      0.04656195516999164
                      200       352.95203815485434       0.1998166587939107       1.0001409322651185      0.27075671482353625     0.002998765865456774  -1.0078263883564934e-06        421.8515151251567    6.944600145590579e-06     0.020910689520197506     0.019117895397797673      0.04656191243656266      0.04656191243656266
                      201        352.9451482323451      0.19961253986724523       1.0003360165142616      0.27066307767516573     0.002998770130843646  -1.0078324604769337e-06       421.85159860388063    6.904068806899076e-06      0.02100601958950324     0.019348905704678183     0.030694088651195158     0.030694088651195158
                      202        352.9451482323451      0.19961253986724523       1.0003360165142616      0.27066307767516573     0.002998770130843646  -1.0078324604769337e-06       421.85159860388063    6.904068806899076e-06      0.02100601958950324     0.019348905704678183     0.030694088651195158     0.030694088651195158                
 restart
                      203        352.9451482323451      0.19961253986724523       1.0003360165142616      0.27066307767516573     0.002998770130843646  -1.0078324604769337e-06       421.85159860388063    6.904068806899076e-06      0.02100601958950324     0.019348905704678183     0.030694088651195158     0.030694088651195158
                      204        352.9451482322875       0.1996125398676671       1.0003360165139787       0.2706630776750766     0.002998770220639449   -9.929316069042337e-07       421.85159860657336    6.904108294513213e-06      0.02100601958946388     0.019348905705081094     0.041801608753784546     0.041801608753784546
                      205        352.9451482322795      0.19961253986761596       1.0003360165140187      0.27066307767508513     0.002998770208205932   -1.007832532597545e-06       421.85159860649134    6.904105065031983e-06     0.021006019589515253     0.019348905705133618     0.030693976683588642     0.030693976683588642
                      206       352.94514823219754       0.1996125398674708         1.00033601651367        0.270663077674959    0.0029987702098373055  -1.0078799724681033e-06          421.85159860664    6.904045240427086e-06      0.02100601958981934     0.019348905705936125     0.030704997529133766     0.030704997529133766
                      207       352.94514678272213      0.19961254805650505       1.0003360111483377       0.2706630758948626     0.003000479074914358  -1.0076896879023815e-06         421.851656274887    7.704999290467124e-06     0.021006019855006896      0.01934891576547541     0.029258429555179304     0.029258429555179304
                      208       352.94514676368726      0.19961254804863024        1.000336011069205       0.2706630758666175    0.0030004835045380415    -9.97045383165708e-07        421.8516564416273     7.69556279099678e-06      0.02100601991335782      0.01934891594200806     0.036642161350262395     0.036642161350262395
                      209       352.94514674541864      0.19961254804100537       1.0003360109933606        0.270663075839538    0.0030004877358217816  -1.0076930288441886e-06        421.8516566014453    7.686507384093338e-06     0.021006019969397317     0.019348916111403797     0.029241452719972312     0.029241452719972312
                      210        352.9451467639092      0.19961254804546463       1.0003360110446986      0.27066307585958455     0.003000484021690599  -1.0092637713516855e-06        421.8516566854509    7.704915635656217e-06     0.021006019922724915      0.01934891598248688     0.029419037582086787     0.029419037582086787
                      211       352.94514530017614      0.19961254744048532       1.0003360049889574       0.2706630736960656      0.00300082328704706  -1.0078186142350547e-06        421.8516692546466    6.970132142773598e-06      0.02100602440126127      0.01934892951388596     0.028916790278957067     0.028916790278957067
                      212        352.9451452946005      0.19961254743711723       1.0003360049316254      0.27066307366816533     0.003000823287085296  -1.0078186142392875e-06       421.85166925483776    6.970132120158693e-06      0.02100602441696748     0.019348929563358163      0.02891678928363804      0.02891678928363804
                      213        352.9451452923891      0.19961254748657098        1.000336004946171       0.2706630736795939    0.0030008232871270636  -1.0078186142368385e-06       421.85166925497145    6.970132126071321e-06       0.0210060244019977     0.019348929533877342     0.028916789769138636     0.028916789769138636
                      214        352.9451452816033      0.19961254751310464       1.0003360050681576      0.27066307367539716     0.003000823287209956  -1.0078186142372614e-06        421.8516692554031    6.970132133349126e-06     0.021006024402646362     0.019348929559579318     0.028916789425946998     0.028916789425946998
                      215        352.9451452907053      0.19961254743902956       1.0003360049855996       0.2706630737078433    0.0030008232871031803  -1.0078186142397627e-06       421.85166925500937    6.970132133739784e-06      0.02100602439663177      0.01934892951701493      0.02891679009730984      0.02891679009730984
                      216        352.9451452812762      0.19961254744339088       1.0003360049887902      0.27066307369950626     0.003000823286998492  -1.0078186142484044e-06        421.8516692552816    6.970132131957081e-06     0.021006024400053416     0.019348929515329055     0.028916789999798492     0.028916789999798492
                      217       351.11973669085666      0.20004351868560413       0.9999720351040139       0.2715899245304512    0.0030034282244658754  -1.0089107877607248e-06       421.91708333563963    5.562114076088513e-06     0.020612574372613303     0.019944280480785174     0.011511212121291301     0.011511212121291301
                      218       351.11973669087814      0.20004351868565767       0.9999720351039452       0.2715899245303915    0.0030034282204321736    -9.93931036966618e-07       421.91708333651286     5.56210983581938e-06     0.020612574372444438     0.019944280480725107     0.016614911200020222     0.016614911200020222
                      219          351.11973669087       0.2000435186856066       0.9999720351039854      0.27158992453040015    0.0030034282079909325  -1.0089107725804066e-06       421.91708333643084     5.56210661571909e-06     0.020612574372496296      0.01994428048077585      0.01151119803626762      0.01151119803626762
                      220        351.1197375492645       0.2000435188432218       0.9999720332680677      0.27158992124708625     0.003002369043444591  -1.0030408735663323e-06        421.9171342042969     5.08248300345317e-06     0.020612566850244873     0.019944279881440416      0.00948955232486926      0.00948955232486926
                      221        351.1197375675265      0.20004351892508132       0.9999720332768701      0.27158992121512116    0.0030023649325150413  -1.0135438002297638e-06       421.91713522935385    5.092041519310236e-06     0.020612566689438148      0.01994427978379038     0.016721318879296013     0.016721318879296013
                      222       351.11973758641415      0.20004351900976727       0.9999720332859116      0.27158992118206876     0.003002360701156864  -1.0030380192343928e-06         421.917136288998   5.1019258965227355e-06      0.02061256652314916     0.019944279682783277      0.00947857028973841      0.00947857028973841
                      223        351.1197375671393      0.20004351894333416       0.9999720332861715      0.27158992120892755    0.0030023642775588687  -1.0044967621555877e-06         421.917135239204    5.082459070282939e-06     0.020612566658051428      0.01994427976058619     0.009627385549825427     0.009627385549825427
                      224       351.11973840090775      0.20004352266130931       0.9999720336771742       0.2715899197565519    0.0030021777959314943  -1.0029896665825666e-06        421.9171819955298    5.528164095729845e-06      0.02061255935153058     0.019944275327180065     0.009360872509586496     0.009360872509586496
                      225        351.1197384045339        0.200043522681725       0.9999720336860896       0.2715899197277134    0.0030021777959338115  -1.0029896665872015e-06        421.9171819957663    5.528164053780958e-06     0.020612559322769237     0.019944275307988996     0.009360872051434193     0.009360872051434193
                      226        351.1197384069683      0.20004352265320005       0.9999720337024117       0.2715899196785931    0.0030021777959104196  -1.0029896665932542e-06        421.9171819959567    5.528164019927289e-06     0.020612559314971874     0.019944275333815285     0.009360872081412504     0.009360872081412504
                      227        351.1197384150556       0.2000435226361246       0.9999720335249491       0.2715899195401477      0.00300217779584405   -1.002989666622613e-06        421.9171819967287    5.528163859763032e-06     0.020612559258617734     0.019944275342336115     0.009360871422266735     0.009360871422266735
                      228        351.1197383988896      0.20004352265837488       0.9999720336789353       0.2715899197475104    0.0030021777958800675  -1.0029896665954976e-06        421.9171819956916   5.5281640838324954e-06      0.02061255935054297     0.019944275323832736      0.00936087245092246      0.00936087245092246
                      229       351.11973839749794       0.2000435226694865       0.9999720336784137      0.27158991974464464    0.0030021777959124718  -1.0029896665907733e-06        421.9171819957809    5.528164079598419e-06     0.020612559353563036     0.019944275330138827     0.009360872462298222     0.009360872462298222
                      230       351.05566618354027      0.20002339760228569        1.000113797508404      0.27000987438284446    0.0029996164978962794  -1.0037799085575402e-06       421.93376871484685   3.7353500682028953e-06      0.02012939679948783     0.019929371928296344    0.0048984095545490085    0.0048984095545490085
                      231       351.05566618350986      0.20002339760206805        1.000113797508256      0.27000987438295454    0.0029996165486351842    -9.88797224780485e-07         421.933768717192    3.735368190593392e-06     0.020129396799406268       0.0199293719281381     0.017693484738103844     0.017693484738103844
                      232        351.0556661835018      0.20002339760201698        1.000113797508296       0.2700098743829632     0.002999616536191614    -1.00377994344717e-06        421.9337687171099    3.735364968573086e-06     0.020129396799458913     0.019929371928189017     0.004898394862071723     0.004898394862071723
                      233        351.0556661834527      0.20002339760157084       1.0001137975081094       0.2700098743830273    0.0029996165398740184   -1.003806150358877e-06        421.9337687181991   3.7353370378186205e-06      0.02012939679959365     0.019929371928344375     0.004901819400611413     0.004901819400611413
                      234         351.055665660204      0.20002339394661828       1.0001137960391295       0.2700098759987634    0.0030001375397618966  -1.0032755774427774e-06        421.9337995060508    3.938078611279277e-06     0.020129396406057515     0.019929370468007135    0.0047354294727162405    0.0047354294727162405
                      235        351.0556656323315      0.20002339369974112       1.0001137959361452       0.2700098760403955     0.003000142367016409   -9.978318361794633e-07       421.93380023312744    3.925091298009196e-06     0.020129396472090718     0.019929370538510738     0.006677009842280625     0.006677009842280625
                      236       351.05566544916195        0.200023392077393        1.000113795259556       0.2700098763139799     0.003000174052154283  -1.0032870427181395e-06        421.9338050104735    3.839744928361497e-06     0.020129396906133662      0.01992937100192423     0.004716434072103347     0.004716434072103347
                      237        351.0556656332378       0.2000233936592147         1.00011379591014       0.2700098760466627    0.0030001431060005545  -1.0041345115592323e-06        421.9338006344333    3.937941523706306e-06      0.02012939647703172     0.019929370550726827     0.004782862243114254     0.004782862243114254
                      238       351.05566522316815      0.20002339007545378       1.0001137944245797      0.27000987665157317    0.0030002131566313765   -1.003299017067026e-06        421.9338109073626   3.7345175316198568e-06     0.020129397441680213     0.019929371573752817     0.004709504834494578     0.004709504834494578
                      239       351.05566522069256      0.20002339004841987       1.0001137943906984       0.2700098766847099     0.003000213156639664   -1.003299017067425e-06       421.93381090746755    3.734517528252852e-06     0.020129397446010413       0.0199293715796219      0.00470950469716075      0.00470950469716075
                      240        351.0556652188782      0.20002339005451805       1.0001137944212601       0.2700098767345869     0.003000213156657215  -1.0032990170667504e-06        421.9338109075697    3.734517527037891e-06      0.02012939744133234     0.019929371563462545     0.004709504714468329     0.004709504714468329
